FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
03/01/2015,8,22,18,29,-99,-99,20,-99,-99,21,15,29,28,-99,30,24,-99,45,29,14,27,27,25,31,26,24,10,32,21,12,18,19,22,30
03/01/2015,9,20,17,31,-99,-99,26,-99,-99,24,29,30,31,-99,27,21,-99,40,32,9,19,26,22,19,33,28,9,43,30,16,18,20,21,35
03/01/2015,10,11,15,29,-99,-99,34,-99,-99,15,28,32,21,-99,16,18,-99,37,39,4,13,37,18,20,30,22,8,36,37,19,14,9,17,25
03/01/2015,11,3,23,18,-99,-99,15,-99,-99,10,17,28,20,-99,12,15,-99,28,18,3,8,24,16,24,20,19,6,22,25,20,13,12,13,21
03/01/2015,12,6,13,6,-99,-99,13,-99,-99,8,18,7,18,-99,14,15,-99,23,15,3,7,16,17,10,16,14,4,20,13,14,9,16,17,22
03/01/2015,13,10,10,6,-99,-99,10,-99,-99,6,6,5,14,-99,13,12,-99,17,11,4,10,11,14,5,12,10,4,8,10,11,5,9,11,19
03/01/2015,14,8,9,7,-99,-99,9,-99,-99,6,6,6,11,-99,10,12,-99,16,14,4,8,8,16,8,12,8,4,9,7,9,4,7,8,19
03/01/2015,15,4,8,6,-99,-99,9,-99,-99,6,-99,6,10,-99,10,10,-99,-99,13,4,8,9,11,9,10,10,5,7,7,9,7,8,11,14
03/01/2015,16,5,5,5,-99,-99,10,-99,-99,6,5,7,12,-99,13,9,-99,17,10,5,9,6,16,6,11,11,5,8,8,7,7,10,11,18
03/01/2015,17,5,3,8,-99,-99,5,-99,-99,7,6,10,16,-99,20,8,-99,24,8,7,10,5,17,6,17,12,6,11,9,5,6,13,14,20
03/01/2015,18,8,6,9,-99,-99,10,-99,-99,9,7,11,17,-99,21,11,-99,27,11,9,17,8,21,12,22,15,7,15,18,6,9,13,19,22
03/01/2015,19,13,9,13,-99,-99,13,-99,-99,10,11,18,19,-99,28,18,-99,33,-99,13,22,16,27,13,29,18,13,20,22,7,11,19,18,25
03/01/2015,20,15,13,17,-99,-99,28,-99,-99,12,20,24,27,-99,34,21,-99,38,24,15,26,27,27,21,31,23,13,23,28,6,12,23,27,32
03/01/2015,21,16,12,24,-99,-99,28,-99,-99,19,24,22,28,-99,34,24,-99,40,26,13,35,31,30,28,37,23,18,30,31,7,20,31,29,35
03/01/2015,22,19,9,22,-99,-99,27,-99,-99,23,-99,24,27,-99,34,30,-99,38,24,15,35,31,33,25,39,30,25,34,30,6,14,33,27,38
03/01/2015,23,26,8,21,-99,-99,25,-99,-99,27,-99,23,34,-99,35,30,-99,38,25,21,34,23,34,21,38,28,25,28,26,7,25,33,29,35
03/01/2015,24,25,8,16,-99,-99,22,-99,-99,26,-99,24,32,-99,32,30,-99,39,27,25,33,22,31,22,37,26,24,26,27,7,27,33,29,34
04/01/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,27,-99,-99,-99,-99,-99,-99,-99,-99
04/01/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,25,-99,-99,-99,-99,-99,-99,-99,-99
04/01/2015,3,17,18,20,-99,-99,-99,-99,-99,27,12,20,25,-99,27,23,-99,32,27,19,29,13,27,20,28,24,19,22,24,11,22,30,19,27
04/01/2015,4,14,12,20,-99,-99,-99,-99,-99,20,11,20,24,-99,25,22,-99,30,24,17,26,10,26,14,26,22,15,22,21,10,19,26,16,25
04/01/2015,5,16,17,17,-99,-99,-99,-99,-99,20,9,20,26,-99,26,18,-99,32,22,14,24,14,22,12,25,20,15,21,20,8,17,24,16,22
04/01/2015,6,13,20,17,-99,-99,-99,-99,-99,19,10,18,29,-99,25,18,-99,34,21,13,22,16,21,19,23,19,15,22,20,8,17,23,15,22
04/01/2015,7,14,18,19,-99,-99,-99,-99,-99,25,11,17,23,-99,22,17,-99,32,20,14,24,18,21,23,24,19,16,21,22,7,15,22,15,22
04/01/2015,8,13,17,18,-99,-99,-99,-99,-99,23,10,17,22,-99,24,18,-99,28,21,11,22,19,20,24,21,22,16,19,23,8,14,23,16,22
04/01/2015,9,13,18,18,-99,-99,-99,-99,-99,23,14,19,31,-99,30,21,-99,37,22,14,23,19,21,23,26,24,17,25,24,8,17,27,18,27
04/01/2015,10,12,24,18,-99,-99,-99,-99,-99,16,26,28,47,-99,45,32,-99,46,34,21,29,27,28,20,28,30,21,43,32,22,20,41,26,43
04/01/2015,11,12,33,18,-99,-99,-99,-99,-99,19,24,31,64,-99,56,42,-99,56,29,17,39,42,35,27,48,39,22,47,38,34,30,46,32,59
04/01/2015,12,11,29,13,-99,-99,-99,-99,-99,13,16,22,38,-99,48,27,-99,55,28,19,39,47,36,16,55,52,23,41,28,41,46,44,19,70
04/01/2015,13,6,23,12,-99,-99,-99,-99,-99,13,8,13,31,-99,38,17,-99,43,24,14,31,22,17,13,42,38,26,21,13,28,40,33,8,31
04/01/2015,14,3,19,11,-99,-99,-99,-99,-99,15,7,15,32,-99,31,14,-99,38,26,10,22,23,16,18,19,28,25,16,10,26,27,25,6,14
04/01/2015,15,4,20,9,-99,-99,-99,-99,-99,18,8,15,17,-99,20,10,-99,25,18,6,16,27,13,19,11,29,18,18,9,29,24,22,5,13
04/01/2015,16,3,24,11,-99,-99,-99,-99,-99,15,6,14,17,-99,19,7,-99,31,16,4,16,21,15,15,12,24,20,17,8,27,22,17,6,14
04/01/2015,17,3,19,10,-99,-99,-99,-99,-99,12,6,14,15,-99,18,6,-99,24,14,5,14,16,13,13,10,19,18,12,8,22,15,16,6,17
04/01/2015,18,5,18,11,-99,-99,-99,-99,-99,11,6,13,16,-99,18,8,-99,23,16,4,14,18,15,14,12,19,13,18,10,19,15,12,7,18
04/01/2015,19,7,19,11,-99,-99,-99,-99,-99,11,7,15,19,-99,19,10,-99,26,18,5,18,20,15,13,15,22,14,24,12,20,17,20,10,20
04/01/2015,20,5,15,12,-99,-99,-99,-99,-99,11,10,14,25,-99,21,12,-99,24,17,6,18,18,17,15,17,25,18,20,14,17,20,21,8,18
04/01/2015,21,6,15,11,-99,-99,-99,-99,-99,11,10,12,22,-99,26,17,-99,25,15,8,21,16,19,13,18,20,24,21,12,15,20,26,10,14
04/01/2015,22,6,14,11,-99,-99,-99,-99,-99,11,12,11,19,-99,22,15,-99,22,14,7,22,14,15,12,16,19,20,19,10,15,19,25,8,10
04/01/2015,23,4,12,9,-99,-99,-99,-99,-99,10,13,10,18,-99,21,16,-99,22,14,7,16,14,16,10,14,17,19,17,11,14,17,21,7,8
04/01/2015,24,4,11,8,-99,-99,-99,-99,-99,10,10,9,20,-99,20,11,-99,21,11,13,18,13,14,11,9,16,20,16,11,12,18,17,6,7
05/01/2015,1,3,10,12,-99,-99,-99,-99,-99,8,9,8,19,-99,19,9,-99,19,9,15,13,11,11,8,9,12,17,12,13,11,13,21,13,6
05/01/2015,2,2,8,10,-99,-99,-99,-99,-99,6,7,7,17,-99,19,7,-99,19,8,6,11,9,9,7,10,10,14,10,9,8,13,20,6,5
05/01/2015,3,3,6,9,-99,-99,-99,-99,-99,6,7,7,15,-99,18,6,-99,16,6,4,9,7,7,7,9,8,-99,11,9,7,8,19,7,5
05/01/2015,4,3,5,6,-99,-99,-99,-99,-99,6,6,6,16,-99,14,6,-99,15,7,5,7,7,7,6,8,8,10,16,7,6,8,15,7,5
05/01/2015,5,4,6,5,-99,-99,-99,-99,-99,7,14,5,21,-99,20,9,-99,17,10,10,9,8,8,7,9,9,12,16,7,6,10,18,6,9
05/01/2015,6,10,9,10,-99,-99,-99,-99,-99,9,21,8,22,-99,23,16,-99,22,12,10,13,9,14,9,16,10,15,18,10,9,11,21,14,14
05/01/2015,7,13,14,15,-99,-99,-99,-99,-99,12,27,15,22,-99,28,22,-99,37,18,11,18,15,21,12,24,15,16,32,21,16,15,31,20,24
05/01/2015,8,17,19,18,-99,-99,-99,-99,-99,16,26,20,32,-99,35,28,-99,35,27,15,21,21,28,16,27,26,22,34,27,19,24,36,25,23
05/01/2015,9,13,17,18,-99,-99,-99,-99,-99,19,25,22,34,-99,34,26,-99,37,28,17,24,22,27,20,24,30,26,31,28,20,29,35,21,21
05/01/2015,10,10,15,11,-99,-99,-99,-99,-99,13,17,19,30,-99,33,21,-99,41,25,14,25,19,21,13,27,26,26,27,21,19,27,33,17,17
05/01/2015,11,10,12,11,-99,-99,-99,-99,-99,12,13,13,23,-99,25,16,-99,34,16,13,31,15,18,10,27,23,24,19,22,15,23,32,14,18
05/01/2015,12,11,14,11,-99,-99,-99,-99,-99,13,12,10,23,-99,23,16,-99,32,16,12,35,13,18,-99,30,17,22,19,20,16,18,30,13,17
05/01/2015,13,10,14,11,-99,-99,-99,-99,-99,12,16,16,21,-99,24,21,-99,36,20,12,32,16,21,14,29,19,22,20,19,17,20,29,13,31
05/01/2015,14,4,19,13,-99,-99,-99,-99,-99,17,18,18,26,-99,28,21,-99,32,23,14,32,22,23,18,26,26,26,30,22,20,25,32,16,24
05/01/2015,15,3,27,19,-99,-99,-99,-99,-99,20,11,22,37,-99,35,18,-99,39,28,13,34,28,21,21,29,31,31,29,19,26,30,39,20,19
05/01/2015,16,4,27,18,-99,-99,-99,-99,-99,22,16,23,40,-99,39,26,-99,42,31,7,42,31,25,23,34,34,34,35,21,28,36,47,23,25
05/01/2015,17,5,33,20,-99,-99,-99,-99,-99,24,20,24,37,-99,42,32,-99,40,33,12,33,33,28,28,26,37,39,36,30,31,36,48,22,24
05/01/2015,18,6,34,21,-99,-99,-99,-99,-99,22,23,19,40,-99,43,17,-99,44,27,11,22,35,19,26,31,38,40,34,38,34,40,48,17,23
05/01/2015,19,8,28,26,-99,-99,-99,-99,-99,19,26,21,34,-99,41,21,-99,46,23,16,40,26,25,21,38,32,41,32,31,-99,37,48,14,25
05/01/2015,20,12,23,23,-99,-99,-99,-99,-99,14,27,25,36,-99,39,16,-99,43,27,17,31,25,24,18,29,31,36,34,26,-99,33,42,14,22
05/01/2015,21,14,24,18,-99,-99,-99,-99,-99,15,28,21,35,-99,37,26,-99,40,25,12,33,24,27,20,26,32,34,34,21,-99,32,40,18,19
05/01/2015,22,12,26,24,-99,-99,-99,-99,-99,15,29,19,35,-99,36,26,-99,38,21,9,34,24,31,19,31,30,34,33,23,-99,32,37,19,18
05/01/2015,23,10,25,21,-99,-99,-99,-99,-99,16,29,19,34,-99,36,24,-99,38,23,19,32,25,29,18,33,29,32,31,26,-99,31,36,20,18
05/01/2015,24,11,23,22,-99,-99,-99,-99,-99,13,24,17,32,-99,35,19,-99,39,18,21,34,26,26,19,33,31,31,34,29,-99,32,37,21,28
06/01/2015,1,14,23,22,-99,-99,-99,-99,-99,13,20,19,32,-99,35,21,-99,38,19,21,35,26,25,19,32,29,29,34,29,12,29,36,21,32
06/01/2015,2,14,17,22,-99,-99,-99,-99,-99,14,19,21,29,-99,33,17,-99,38,20,20,35,24,23,20,32,26,29,33,29,9,28,36,25,29
06/01/2015,3,17,15,22,-99,-99,-99,-99,-99,21,17,16,32,-99,33,21,-99,36,22,20,30,25,25,23,28,28,24,34,29,8,26,35,25,28
06/01/2015,4,19,13,13,-99,-99,-99,-99,-99,20,17,22,32,-99,33,23,-99,37,20,17,28,21,27,23,28,27,23,31,25,6,20,32,22,28
06/01/2015,5,19,11,11,-99,-99,-99,-99,-99,19,22,20,33,-99,31,23,-99,34,22,15,26,16,26,22,26,21,26,27,22,7,18,27,26,26
06/01/2015,6,22,14,10,-99,-99,-99,-99,-99,13,20,15,27,-99,28,23,-99,32,23,13,25,15,26,20,26,18,25,27,21,5,18,27,25,26
06/01/2015,7,21,11,19,-99,-99,-99,-99,-99,19,20,17,27,-99,28,24,-99,34,25,15,25,15,27,28,24,20,21,29,22,5,17,25,24,25
06/01/2015,8,20,12,19,-99,-99,-99,-99,-99,20,18,17,29,-99,25,23,-99,33,23,15,25,18,27,29,26,23,20,32,23,7,22,26,22,28
06/01/2015,9,16,16,22,-99,-99,-99,-99,-99,17,19,30,32,-99,33,23,-99,35,31,17,23,32,25,28,28,30,-99,32,23,19,29,26,19,35
06/01/2015,10,15,32,21,-99,-99,-99,-99,-99,16,26,33,41,-99,36,23,-99,41,43,17,23,44,27,16,32,40,34,41,26,36,35,29,19,38
06/01/2015,11,13,38,13,-99,-99,-99,-99,-99,20,20,16,47,-99,48,23,-99,48,42,14,28,58,29,26,34,52,27,33,32,45,42,39,22,45
06/01/2015,12,14,32,10,-99,-99,-99,-99,-99,21,10,12,38,-99,40,20,-99,49,26,11,23,35,24,21,30,44,37,23,23,43,38,31,18,38
06/01/2015,13,9,17,16,-99,-99,-99,-99,-99,10,10,13,31,-99,43,17,-99,45,20,12,28,22,26,14,31,33,35,-99,17,23,32,34,14,31
06/01/2015,14,-99,17,16,-99,-99,-99,-99,-99,13,7,18,33,-99,37,14,-99,44,22,11,24,21,22,15,30,30,36,-99,19,24,36,41,9,23
06/01/2015,15,3,21,14,-99,-99,-99,-99,-99,16,13,17,36,-99,34,8,-99,43,24,11,25,25,16,18,27,30,38,-99,13,25,31,38,7,17
06/01/2015,16,3,24,17,-99,-99,-99,-99,-99,20,12,20,38,-99,36,7,-99,36,28,13,18,27,14,22,16,32,33,21,10,31,32,42,6,18
06/01/2015,17,4,28,18,-99,-99,-99,-99,-99,20,9,21,19,-99,23,8,-99,23,25,12,13,30,16,21,11,36,34,20,10,33,35,25,9,20
06/01/2015,18,4,28,17,-99,-99,-99,-99,-99,19,11,23,19,-99,21,11,-99,25,25,6,15,30,18,25,14,23,34,22,8,33,19,16,10,22
06/01/2015,19,10,28,22,-99,-99,-99,-99,-99,20,13,22,28,-99,27,14,-99,31,26,15,23,29,21,26,21,26,31,25,16,28,18,22,15,24
06/01/2015,20,9,29,18,-99,-99,-99,-99,-99,20,9,23,23,-99,27,21,-99,29,28,17,26,30,25,24,28,27,25,30,20,29,26,26,13,18
06/01/2015,21,8,24,16,-99,-99,-99,-99,-99,13,8,19,31,-99,28,25,-99,32,22,12,30,24,27,17,-99,27,28,31,17,27,26,30,14,14
06/01/2015,22,6,15,18,-99,-99,-99,-99,-99,13,15,16,30,-99,33,20,-99,32,16,8,31,18,24,15,29,20,27,24,15,18,25,33,14,17
06/01/2015,23,6,17,21,-99,-99,-99,-99,-99,12,21,17,27,-99,28,16,-99,28,19,8,27,19,20,16,25,20,24,26,17,17,25,31,11,15
06/01/2015,24,5,14,19,-99,-99,-99,-99,-99,11,20,13,28,-99,25,13,-99,27,16,17,20,17,16,14,23,22,26,24,22,17,22,28,12,13
07/01/2015,1,11,11,14,-99,-99,-99,-99,-99,8,16,12,23,-99,29,13,-99,30,12,20,30,13,14,11,20,16,21,17,14,14,20,30,12,15
07/01/2015,2,6,9,11,-99,-99,-99,-99,-99,7,21,12,24,-99,26,13,-99,24,13,18,27,10,14,10,21,14,21,23,16,11,16,27,11,12
07/01/2015,3,7,8,9,-99,-99,-99,-99,-99,7,19,12,20,-99,22,12,-99,26,15,15,20,10,13,9,13,16,18,22,12,8,20,26,9,11
07/01/2015,4,6,9,11,-99,-99,-99,-99,-99,8,15,13,25,-99,21,11,-99,26,13,13,18,11,11,9,9,18,18,19,14,9,25,20,9,11
07/01/2015,5,6,9,19,-99,-99,-99,-99,-99,6,11,18,22,-99,22,13,-99,26,18,13,14,10,11,8,9,18,19,26,11,9,24,21,10,14
07/01/2015,6,9,10,13,-99,-99,-99,-99,-99,8,17,17,27,-99,25,20,-99,27,20,13,19,13,18,12,18,23,20,26,13,11,21,26,13,-99
07/01/2015,7,12,18,19,-99,-99,-99,-99,-99,18,20,20,30,-99,30,22,-99,32,21,14,23,23,25,18,26,23,23,29,18,12,25,29,16,27
07/01/2015,8,14,24,21,-99,-99,-99,-99,-99,21,22,23,33,-99,30,22,-99,33,23,14,23,26,26,22,27,26,23,29,21,11,25,27,18,28
07/01/2015,9,12,25,19,-99,-99,-99,-99,-99,19,16,20,27,-99,30,21,-99,30,22,12,21,25,23,19,28,27,21,26,18,24,24,26,12,20
07/01/2015,10,5,21,19,-99,-99,-99,-99,-99,15,9,18,25,-99,-99,15,-99,32,22,17,18,22,20,15,22,25,21,21,14,24,24,21,10,17
07/01/2015,11,4,24,12,-99,-99,-99,-99,-99,17,-99,16,23,-99,-99,15,-99,32,19,9,15,23,16,18,15,25,19,-99,-99,24,27,-99,8,13
07/01/2015,12,2,17,7,-99,-99,-99,-99,-99,14,-99,10,22,-99,-99,13,-99,27,17,3,14,16,16,11,13,21,18,-99,-99,21,20,-99,3,13
07/01/2015,13,-99,-99,7,-99,-99,-99,-99,-99,9,4,12,13,-99,17,12,-99,21,14,5,11,13,11,10,14,18,24,-99,-99,14,16,-99,3,15
07/01/2015,14,2,-99,7,-99,-99,-99,-99,-99,12,4,11,14,-99,15,7,-99,19,14,7,17,16,11,12,13,17,17,-99,6,16,14,-99,3,13
07/01/2015,15,3,-99,8,-99,-99,-99,-99,-99,14,4,13,15,-99,15,6,-99,23,15,8,19,17,10,14,10,16,16,13,7,20,13,18,3,-99
07/01/2015,16,2,16,8,-99,-99,-99,-99,-99,14,5,12,18,-99,17,13,-99,18,15,5,16,17,12,13,-99,18,14,15,7,17,15,23,4,-99
07/01/2015,17,2,17,9,-99,-99,-99,-99,-99,13,5,12,15,-99,15,9,-99,24,16,3,15,17,15,14,-99,18,16,16,8,21,16,15,4,-99
07/01/2015,18,4,22,12,-99,-99,-99,-99,-99,12,6,15,20,-99,19,8,-99,31,19,6,20,18,15,17,-99,18,21,18,11,20,16,16,5,-99
07/01/2015,19,5,23,17,-99,-99,-99,-99,-99,15,8,18,23,-99,22,10,-99,22,23,5,21,23,15,23,13,24,22,26,15,20,19,22,7,-99
07/01/2015,20,4,25,16,-99,-99,-99,-99,-99,16,7,18,23,-99,21,9,-99,23,25,7,17,26,15,19,14,22,18,26,16,23,18,21,9,-99
07/01/2015,21,5,16,13,-99,-99,-99,-99,-99,14,7,16,25,-99,24,13,-99,28,22,7,16,20,16,15,18,27,21,26,15,17,19,27,11,-99
07/01/2015,22,3,14,12,-99,-99,-99,-99,-99,11,7,13,22,-99,22,9,-99,24,19,17,15,18,12,13,15,24,-99,26,16,15,26,26,10,-99
07/01/2015,23,3,14,12,-99,-99,-99,-99,-99,9,5,11,19,-99,17,10,-99,21,17,23,15,16,12,13,13,22,22,23,17,15,15,23,12,-99
07/01/2015,24,4,12,9,-99,-99,-99,-99,-99,8,5,13,16,-99,18,9,-99,17,15,13,17,15,11,11,9,19,16,22,14,12,17,17,9,-99
08/01/2015,1,4,11,8,-99,-99,-99,-99,-99,9,5,15,11,-99,13,14,-99,16,13,5,8,12,9,13,7,12,16,17,10,-99,11,11,7,-99
08/01/2015,2,2,9,5,-99,-99,-99,-99,-99,8,5,13,9,-99,10,12,-99,14,14,2,6,11,7,11,5,9,11,14,7,-99,8,10,3,-99
08/01/2015,3,2,8,4,-99,-99,-99,-99,-99,8,4,13,9,-99,8,10,-99,13,13,2,5,9,8,10,6,6,7,11,6,-99,6,9,3,-99
08/01/2015,4,2,5,5,-99,-99,-99,-99,-99,6,3,10,7,-99,9,7,-99,14,13,1,6,9,7,8,6,7,6,6,5,-99,6,12,4,-99
08/01/2015,5,1,8,5,-99,-99,-99,-99,-99,7,4,10,7,-99,10,10,-99,13,13,1,7,8,9,10,6,7,8,16,5,-99,7,16,3,-99
08/01/2015,6,2,9,9,-99,-99,13,-99,-99,7,5,8,20,-99,11,18,-99,16,17,4,14,12,14,10,8,12,11,19,8,-99,10,15,6,-99
08/01/2015,7,3,14,14,-99,-99,18,-99,-99,9,8,12,29,-99,27,20,-99,32,17,6,23,15,21,11,14,22,16,27,17,-99,19,23,8,-99
08/01/2015,8,6,18,18,-99,-99,29,-99,-99,12,12,19,29,-99,31,26,-99,32,26,8,25,25,25,17,17,28,21,32,15,-99,24,24,11,-99
08/01/2015,9,5,26,19,-99,-99,32,-99,-99,16,10,20,27,-99,23,20,-99,27,28,5,21,29,22,21,14,27,19,28,15,-99,20,24,11,-99
08/01/2015,10,4,25,15,-99,-99,29,-99,-99,18,6,19,27,-99,27,13,-99,27,26,4,20,26,14,22,13,28,18,25,12,-99,21,19,8,-99
08/01/2015,11,3,24,13,-99,-99,26,-99,-99,17,6,16,22,-99,22,10,-99,-99,23,3,15,24,13,19,14,25,16,-99,11,-99,-99,21,6,-99
08/01/2015,12,3,20,11,-99,-99,21,-99,-99,13,5,15,21,-99,21,11,-99,-99,20,4,16,18,14,16,12,23,18,-99,10,-99,-99,18,6,-99
08/01/2015,13,3,14,11,-99,-99,19,-99,-99,16,5,14,20,-99,19,12,-99,-99,18,4,17,17,15,14,18,22,20,-99,10,-99,-99,20,8,-99
08/01/2015,14,4,13,11,-99,-99,15,-99,-99,12,6,10,19,-99,20,13,-99,-99,15,6,19,13,14,14,17,19,19,-99,17,-99,-99,24,8,-99
08/01/2015,15,7,14,9,-99,-99,16,-99,-99,14,8,13,23,-99,22,13,-99,-99,14,9,26,15,16,15,15,21,20,20,13,-99,20,27,6,-99
08/01/2015,16,5,20,12,-99,-99,22,-99,-99,21,9,18,25,-99,27,14,-99,-99,17,9,28,20,18,20,20,22,21,25,12,-99,22,29,8,-99
08/01/2015,17,6,28,23,-99,-99,30,-99,-99,28,11,21,32,-99,33,19,-99,-99,24,10,29,26,19,23,25,25,23,41,19,-99,26,33,9,-99
08/01/2015,18,13,30,33,-99,-99,41,-99,-99,32,16,31,41,-99,45,27,-99,44,43,13,39,36,28,37,42,32,27,49,24,-99,24,41,13,-99
08/01/2015,19,15,37,42,-99,-99,52,-99,-99,41,13,50,51,-99,53,37,-99,58,54,19,43,43,39,54,56,39,30,49,29,-99,36,48,21,-99
08/01/2015,20,17,42,33,-99,-99,50,-99,-99,43,28,46,54,-99,58,33,-99,56,54,32,46,50,36,49,47,51,34,45,35,-99,57,57,27,-99
08/01/2015,21,17,40,36,-99,-99,47,-99,-99,41,29,36,50,-99,51,29,-99,48,48,25,42,49,31,45,40,59,29,51,39,-99,54,47,29,-99
08/01/2015,22,17,47,34,-99,-99,48,-99,-99,40,29,28,46,-99,48,31,-99,44,39,28,35,49,35,44,40,48,37,44,35,-99,43,40,31,-99
08/01/2015,23,22,45,29,-99,-99,43,-99,-99,39,30,30,41,-99,44,28,-99,42,37,22,36,42,34,38,40,42,34,43,37,-99,45,44,30,-99
08/01/2015,24,23,46,24,-99,-99,37,-99,-99,40,24,31,43,-99,43,28,-99,41,36,22,34,34,35,36,42,40,37,38,38,-99,41,45,29,-99
09/01/2015,1,21,48,23,-99,-99,30,-99,-99,40,23,31,39,-99,41,28,-99,38,34,22,33,33,35,35,40,39,38,37,33,-99,33,37,28,-99
09/01/2015,2,19,41,20,-99,-99,29,-99,-99,35,19,27,37,-99,37,26,-99,38,32,21,30,28,26,34,34,38,33,31,32,-99,28,32,17,-99
09/01/2015,3,16,40,18,-99,-99,24,-99,-99,38,17,29,35,-99,32,24,-99,36,30,19,28,27,25,31,29,34,29,27,32,-99,30,31,22,-99
09/01/2015,4,14,33,18,-99,-99,24,-99,-99,29,16,26,32,-99,30,23,-99,35,29,15,29,25,24,25,27,31,32,26,30,-99,26,30,23,-99
09/01/2015,5,12,29,19,-99,-99,20,-99,-99,20,13,24,31,-99,30,22,-99,33,29,16,28,20,22,27,24,29,31,24,27,-99,25,28,20,-99
09/01/2015,6,12,23,23,-99,-99,17,-99,-99,27,16,25,30,-99,27,24,-99,31,28,16,23,21,25,26,26,29,28,25,27,-99,25,28,19,-99
09/01/2015,7,13,24,24,-99,-99,18,-99,-99,34,15,26,33,-99,30,24,-99,37,30,16,22,23,21,32,30,29,28,29,26,-99,26,29,19,-99
09/01/2015,8,14,26,25,-99,-99,21,-99,-99,37,15,20,35,-99,34,28,-99,34,32,16,24,25,25,35,29,28,26,32,25,-99,24,30,19,-99
09/01/2015,9,14,34,33,-99,-99,33,-99,-99,32,28,35,40,-99,50,34,-99,41,39,19,25,30,27,26,38,33,30,43,34,-99,28,32,24,-99
09/01/2015,10,17,47,50,-99,-99,59,-99,-99,44,40,57,63,-99,58,42,-99,-99,65,27,30,53,38,35,48,52,35,65,52,-99,44,41,35,-99
09/01/2015,11,23,65,61,-99,-99,83,-99,-99,41,39,72,88,-99,77,50,-99,-99,84,32,37,84,58,69,59,72,32,-99,64,-99,75,49,45,-99
09/01/2015,12,24,59,97,-99,-99,94,-99,-99,27,38,73,108,-99,90,48,-99,-99,96,27,40,-99,-99,65,70,77,44,-99,58,-99,71,56,42,-99
09/01/2015,13,17,41,60,-99,-99,65,-99,-99,17,21,66,84,-99,69,28,-99,-99,48,22,42,-99,-99,20,63,66,41,-99,44,-99,49,54,27,-99
09/01/2015,14,13,43,22,-99,-99,47,-99,-99,21,10,25,50,-99,37,13,-99,-99,40,16,27,-99,-99,20,32,43,18,-99,19,-99,37,33,12,-99
09/01/2015,15,7,41,20,-99,-99,36,-99,-99,25,8,25,59,-99,41,17,-99,-99,47,13,21,-99,18,24,15,33,21,-99,13,-99,27,22,10,-99
09/01/2015,16,7,40,16,-99,-99,39,-99,-99,39,12,29,40,-99,32,14,-99,-99,51,8,17,33,18,45,16,36,18,30,15,-99,22,19,9,-99
09/01/2015,17,9,40,21,-99,-99,40,-99,-99,39,14,38,37,-99,23,17,-99,28,47,6,22,35,19,49,20,38,16,32,16,-99,17,25,9,-99
09/01/2015,18,10,19,29,-99,-99,31,-99,-99,36,21,32,33,-99,33,33,-99,35,32,8,31,31,31,34,30,34,24,33,23,-99,31,44,13,-99
09/01/2015,19,12,24,31,-99,-99,36,-99,-99,37,28,44,50,-99,46,27,-99,48,38,14,45,41,26,49,41,39,33,52,21,-99,40,54,14,-99
09/01/2015,20,10,41,29,-99,-99,45,-99,-99,32,17,36,50,-99,55,38,-99,51,38,12,35,40,34,39,33,46,43,51,29,-99,51,56,13,-99
09/01/2015,21,8,31,25,-99,-99,38,-99,-99,21,18,29,42,-99,42,31,-99,35,39,14,33,33,28,31,36,40,45,58,29,-99,48,45,16,-99
09/01/2015,22,8,31,22,-99,-99,34,-99,-99,21,22,25,46,-99,44,26,-99,38,34,8,32,29,24,27,19,43,44,52,30,-99,48,40,18,-99
09/01/2015,23,10,24,28,-99,-99,30,-99,-99,19,28,22,46,-99,47,23,-99,43,30,16,29,24,27,21,25,39,41,46,36,-99,42,39,18,-99
09/01/2015,24,8,15,22,-99,-99,24,-99,-99,15,31,11,37,-99,42,26,-99,37,25,18,40,21,27,18,48,29,37,31,43,-99,35,46,26,-99
10/01/2015,1,13,17,12,-99,-99,21,-99,-99,16,30,18,22,-99,30,26,-99,33,17,34,42,-99,24,21,44,22,32,27,36,14,27,35,31,-99
10/01/2015,2,20,16,11,-99,-99,16,-99,-99,23,24,25,23,-99,29,29,-99,26,28,41,41,20,29,29,38,18,27,30,31,11,19,38,36,-99
10/01/2015,3,14,13,16,-99,-99,18,-99,-99,27,21,29,25,-99,28,33,-99,31,35,31,42,23,37,15,39,16,23,38,17,10,21,36,32,-99
10/01/2015,4,15,17,19,-99,-99,24,-99,-99,23,18,24,38,-99,39,27,-99,39,34,25,37,25,28,21,36,27,19,34,27,7,25,40,30,-99
10/01/2015,5,14,24,19,-99,-99,28,-99,-99,31,18,21,37,-99,39,28,-99,34,25,20,32,30,32,21,37,37,16,37,33,9,33,37,27,-99
