FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,SAG,TAX,IZT
24/03/2010,19,66,50,161,61,51,46,112,193,49,68,65,150,46,67
24/03/2010,20,37,51,87,46,-99,30,52,31,35,52,56,95,32,51
24/03/2010,21,18,43,81,35,44,48,60,119,33,72,20,66,45,38
24/03/2010,22,64,22,78,44,44,58,32,76,32,43,2,57,27,41
24/03/2010,23,52,52,55,27,41,-99,68,33,50,35,12,52,9,43
24/03/2010,24,52,36,53,20,36,61,51,87,15,33,33,44,26,31
25/03/2010,1,49,55,68,23,31,16,52,49,20,31,31,52,37,37
25/03/2010,2,24,39,49,40,23,56,68,46,26,34,46,34,37,34
25/03/2010,3,28,68,64,43,23,22,42,53,25,28,34,35,34,23
25/03/2010,4,33,44,101,30,16,16,65,71,14,22,13,30,30,20
25/03/2010,5,23,32,80,28,20,29,69,58,20,20,18,29,20,33
25/03/2010,6,34,37,137,43,21,38,77,67,32,30,36,37,27,30
25/03/2010,7,67,61,266,60,21,59,60,101,24,52,64,50,34,41
25/03/2010,8,64,80,262,53,36,71,104,171,75,64,117,66,61,50
25/03/2010,9,54,78,92,51,29,70,116,156,77,40,63,67,37,24
25/03/2010,10,38,77,57,32,32,50,208,122,53,22,-99,56,28,30
25/03/2010,11,-99,29,32,14,32,-99,74,78,-99,13,-99,34,26,-99
25/03/2010,12,15,16,37,15,26,-99,16,25,31,31,-99,-99,20,114
25/03/2010,13,12,24,65,16,29,44,23,76,35,22,44,20,25,51
25/03/2010,14,21,28,48,20,31,60,15,72,12,28,38,39,27,29
25/03/2010,15,32,25,64,29,32,33,17,46,51,37,33,41,33,36
25/03/2010,16,40,34,67,39,41,77,23,51,46,59,43,67,51,47
25/03/2010,17,75,41,163,70,50,95,29,75,50,142,49,109,58,-99
25/03/2010,18,67,64,246,61,56,75,60,208,58,62,49,149,57,74
25/03/2010,19,47,48,143,59,43,57,-99,105,76,45,45,64,45,63
25/03/2010,20,46,39,78,43,37,37,73,246,51,41,45,62,36,53
25/03/2010,21,22,97,105,30,28,39,194,154,49,47,53,104,29,34
25/03/2010,22,99,149,189,62,22,23,111,87,-99,34,101,121,40,37
25/03/2010,23,98,87,64,102,24,102,73,68,-99,31,79,95,35,56
25/03/2010,24,67,79,104,84,19,96,78,114,-99,19,74,70,95,83
26/03/2010,1,66,92,77,67,15,93,102,78,-99,55,65,70,86,71
26/03/2010,2,94,104,76,62,22,58,86,62,-99,70,47,98,67,68
26/03/2010,3,104,95,85,76,-99,56,77,63,-99,43,39,80,61,83
26/03/2010,4,-99,83,83,-99,-99,45,66,61,73,-99,35,-99,49,63
26/03/2010,5,57,55,115,73,21,38,60,75,51,44,35,92,44,50
26/03/2010,6,79,59,136,72,28,23,90,66,68,34,32,103,34,74
26/03/2010,7,90,108,159,89,23,78,105,66,63,68,59,117,62,-99
26/03/2010,8,141,123,189,109,42,126,145,88,83,79,83,125,98,97
26/03/2010,9,157,88,193,120,67,115,172,141,95,81,86,166,102,134
26/03/2010,10,145,123,156,109,62,96,184,166,80,88,105,117,103,123
26/03/2010,11,30,84,78,6,86,30,95,105,46,86,94,91,37,66
26/03/2010,12,-99,18,18,13,66,6,31,-99,17,46,53,34,59,21
26/03/2010,13,21,25,32,26,49,20,28,65,24,46,38,66,77,40
26/03/2010,14,25,31,52,28,52,49,22,57,45,37,37,56,26,37
26/03/2010,15,16,25,76,24,42,35,20,54,56,33,20,58,24,32
26/03/2010,16,18,8,59,38,52,88,7,36,57,38,33,65,50,28
26/03/2010,17,53,45,67,53,88,111,26,22,54,63,43,42,73,42
26/03/2010,18,46,43,146,49,61,39,54,95,49,64,46,131,55,63
26/03/2010,19,43,35,86,43,49,43,48,55,53,46,27,106,36,57
26/03/2010,20,35,31,49,38,35,46,43,43,37,28,50,54,26,36
26/03/2010,21,18,42,42,37,28,23,41,71,33,31,65,93,22,39
26/03/2010,22,40,62,71,45,-99,58,37,67,30,39,66,70,34,32
26/03/2010,23,29,45,65,28,40,44,46,98,44,57,67,73,38,38
26/03/2010,24,44,30,60,30,38,59,45,81,54,37,57,67,15,38
27/03/2010,1,43,66,43,24,28,42,23,65,44,46,50,54,43,28
27/03/2010,2,32,62,51,21,28,31,37,73,23,33,44,40,33,30
27/03/2010,3,34,46,65,46,18,25,78,42,39,28,38,37,28,39
27/03/2010,4,30,46,116,39,14,14,49,45,25,15,30,34,21,43
27/03/2010,5,28,35,108,32,17,24,93,63,21,24,24,31,19,38
27/03/2010,6,55,33,123,29,20,39,103,66,24,26,33,22,20,24
27/03/2010,7,57,45,190,51,17,36,115,80,22,48,40,37,16,29
27/03/2010,8,85,69,256,42,27,47,169,168,54,43,93,100,41,39
27/03/2010,9,69,83,127,42,32,42,118,157,45,51,66,139,68,36
27/03/2010,10,57,53,99,38,41,38,97,123,38,41,51,92,47,55
27/03/2010,11,30,30,61,26,32,30,77,85,25,26,50,68,31,43
27/03/2010,12,16,38,39,17,27,49,37,27,40,48,40,43,28,43
27/03/2010,13,11,25,52,15,-99,16,35,62,8,27,29,58,18,31
27/03/2010,14,9,23,40,16,32,-99,8,58,48,16,28,52,7,31
27/03/2010,15,25,32,41,16,42,106,26,40,61,33,30,54,25,22
27/03/2010,16,25,23,59,25,54,84,16,53,61,63,26,-99,56,33
27/03/2010,17,24,26,104,72,47,101,33,51,62,100,26,-99,88,47
27/03/2010,18,143,36,151,85,75,80,9,95,57,84,39,71,75,71
27/03/2010,19,71,61,120,63,42,58,74,186,47,47,31,77,42,59
27/03/2010,20,41,85,75,37,36,34,129,139,24,35,46,69,24,44
27/03/2010,21,34,58,72,31,31,44,144,121,30,31,63,51,27,42
27/03/2010,22,106,75,57,45,33,53,128,85,48,34,47,44,38,42
27/03/2010,23,103,78,47,51,39,41,98,103,47,41,37,34,42,45
27/03/2010,24,51,32,46,43,33,25,48,92,47,55,35,24,42,45
28/03/2010,1,66,38,110,29,32,34,35,55,45,68,35,23,37,62
28/03/2010,2,40,39,82,32,29,33,56,80,52,78,30,13,33,58
28/03/2010,3,27,34,63,31,22,42,42,90,31,62,31,23,37,47
28/03/2010,4,48,31,58,46,24,39,66,101,32,47,30,44,40,42
28/03/2010,5,60,30,84,42,25,38,55,87,44,38,32,23,36,45
28/03/2010,6,72,32,65,62,22,39,47,107,47,43,30,21,33,40
28/03/2010,7,57,28,163,54,23,30,102,94,46,44,33,13,51,43
28/03/2010,8,74,60,150,69,30,70,91,116,75,41,55,29,40,54
28/03/2010,9,89,76,120,74,52,92,95,114,79,45,45,24,43,70
28/03/2010,10,76,82,90,85,48,78,65,124,50,51,49,17,62,76
28/03/2010,11,59,23,58,34,45,33,37,57,66,57,43,3,64,59
28/03/2010,12,28,51,24,33,53,47,51,38,65,45,45,8,35,33
28/03/2010,13,40,46,40,44,59,64,48,48,58,50,54,5,49,43
28/03/2010,14,47,42,48,53,62,60,45,54,53,75,43,6,57,54
28/03/2010,15,47,55,57,55,64,56,41,52,49,65,42,4,53,58
28/03/2010,16,61,53,65,54,44,40,66,84,24,44,53,19,45,54
28/03/2010,17,64,146,238,53,46,50,252,438,31,61,53,67,38,51
28/03/2010,18,353,433,629,387,277,216,266,224,44,-99,381,207,288,-99
28/03/2010,19,124,146,188,177,207,185,120,93,220,-99,166,94,154,210
28/03/2010,20,74,76,108,85,103,70,69,48,110,114,89,55,83,96
28/03/2010,21,48,42,54,59,72,45,42,33,77,64,42,21,58,62
28/03/2010,22,42,38,49,40,46,41,40,29,57,50,27,-99,51,49
28/03/2010,23,32,28,47,38,31,32,29,25,49,33,21,7,33,39
28/03/2010,24,27,19,34,24,30,24,13,12,55,24,14,24,27,35
29/03/2010,1,40,-99,28,18,31,17,5,9,37,18,13,23,18,29
29/03/2010,2,14,-99,22,17,25,9,5,4,32,17,14,13,14,25
29/03/2010,3,12,-99,22,26,24,11,12,-99,24,17,11,23,15,25
29/03/2010,4,13,-99,23,20,27,15,16,12,28,21,6,44,21,26
29/03/2010,5,16,-99,28,25,19,12,10,34,33,17,10,-99,19,28
29/03/2010,6,22,55,57,32,19,18,36,55,28,24,21,-99,29,22
29/03/2010,7,31,53,90,30,29,34,48,20,44,28,31,-99,40,27
29/03/2010,8,50,69,94,45,32,68,63,49,61,42,42,-99,57,42
29/03/2010,9,70,82,95,62,54,53,76,69,-99,56,41,-99,70,57
29/03/2010,10,86,99,120,69,74,58,88,68,-99,79,54,-99,79,66
29/03/2010,11,89,99,133,79,85,71,86,75,79,85,75,-99,80,76
29/03/2010,12,112,103,142,98,94,78,79,93,82,85,70,-99,85,89
29/03/2010,13,102,107,113,97,120,69,86,87,75,93,83,-99,85,-99
29/03/2010,14,89,107,108,74,118,65,91,73,51,88,94,6,81,-99
29/03/2010,15,92,99,107,75,110,64,80,74,50,71,96,4,67,-99
29/03/2010,16,109,99,119,93,121,91,73,83,55,66,63,19,86,-99
29/03/2010,17,-99,88,-99,111,132,-99,75,76,34,110,-99,67,114,119
29/03/2010,18,-99,94,-99,110,90,-99,79,76,99,78,-99,207,84,98
29/03/2010,19,-99,102,-99,41,93,-99,82,126,65,65,100,94,75,52
29/03/2010,20,-99,60,74,32,60,19,93,64,40,45,50,55,46,36
29/03/2010,21,33,46,69,-99,51,70,74,56,65,48,38,21,65,40
29/03/2010,22,56,59,67,40,46,53,45,10,57,37,55,21,40,37
29/03/2010,23,45,57,81,57,50,1,54,43,52,53,49,73,50,54
29/03/2010,24,78,51,63,59,40,34,59,50,52,46,46,46,39,51
30/03/2010,1,58,47,41,48,45,25,60,47,32,42,39,54,47,54
30/03/2010,2,50,-99,51,50,41,25,67,61,44,54,37,69,49,65
30/03/2010,3,60,-99,53,54,37,29,68,64,47,40,32,56,44,51
30/03/2010,4,52,-99,52,47,32,31,77,52,40,37,18,61,38,47
30/03/2010,5,52,-99,70,45,25,56,61,62,44,43,19,59,32,58
30/03/2010,6,49,31,120,49,19,71,68,73,50,43,20,69,46,52
30/03/2010,7,75,58,168,62,21,52,100,94,39,47,31,101,57,52
30/03/2010,8,86,75,151,77,39,58,106,153,69,36,45,130,62,49
30/03/2010,9,86,115,99,54,51,52,130,151,67,40,43,116,44,52
30/03/2010,10,46,58,49,30,44,65,91,131,16,28,42,86,30,49
30/03/2010,11,40,27,51,20,25,8,23,-99,13,21,15,58,31,29
30/03/2010,12,30,10,41,-99,28,-99,7,19,16,9,7,52,12,24
30/03/2010,13,-99,14,64,-99,27,27,21,27,37,1,22,51,8,21
30/03/2010,14,-99,5,46,-99,26,76,36,51,41,72,19,9,44,29
30/03/2010,15,24,9,102,-99,85,33,13,31,27,60,24,9,56,50
30/03/2010,16,37,112,85,26,68,56,68,94,109,54,50,52,44,39
30/03/2010,17,35,66,60,19,53,60,48,61,35,30,44,71,46,52
30/03/2010,18,29,52,75,16,54,18,65,95,42,50,75,53,20,43
30/03/2010,19,37,67,87,25,31,82,76,70,19,35,55,53,39,49
30/03/2010,20,36,66,93,20,24,27,92,161,21,34,40,70,25,34
30/03/2010,21,92,107,138,84,31,111,110,88,32,43,60,88,50,42
30/03/2010,22,58,92,49,53,46,73,77,68,23,68,77,47,83,55
30/03/2010,23,41,-99,64,38,32,43,70,10,52,44,57,40,55,39
30/03/2010,24,61,55,71,27,35,30,64,44,43,44,38,55,36,36
31/03/2010,1,69,43,87,37,34,12,50,38,33,41,33,50,34,39
31/03/2010,2,71,29,57,27,31,31,34,59,23,32,24,35,31,52
31/03/2010,3,58,43,46,36,25,31,42,58,24,28,21,61,48,48
31/03/2010,4,47,31,76,33,19,29,64,57,25,31,18,66,24,45
31/03/2010,5,50,23,91,31,21,36,74,60,25,33,19,52,29,38
31/03/2010,6,48,43,70,31,27,35,89,56,30,34,28,62,36,32
31/03/2010,7,60,44,137,59,33,55,68,72,55,37,38,72,46,50
31/03/2010,8,64,55,90,70,44,40,109,105,58,51,70,120,50,42
31/03/2010,9,65,89,110,52,44,62,114,128,58,59,59,68,51,49
31/03/2010,10,54,57,52,49,44,28,-99,118,21,46,58,66,45,49
31/03/2010,11,29,69,57,19,-99,17,-99,71,-99,18,50,58,15,44
31/03/2010,12,23,18,26,12,-99,-99,-99,15,-99,7,16,39,10,38
31/03/2010,13,27,20,38,12,-99,8,-99,-99,5,25,30,25,21,28
31/03/2010,14,30,44,51,-99,-99,27,-99,35,22,23,34,35,36,24
31/03/2010,15,50,40,70,30,-99,13,49,43,50,30,40,35,29,33
31/03/2010,16,58,51,90,43,-99,53,48,38,52,58,40,42,42,34
31/03/2010,17,73,51,108,49,-99,102,40,46,33,43,46,66,60,46
31/03/2010,18,70,51,120,52,-99,86,-99,38,34,50,52,59,54,52
31/03/2010,19,72,71,130,41,-99,40,-99,80,37,41,51,71,41,44
31/03/2010,20,44,83,105,34,-99,47,161,218,35,37,73,75,33,46
31/03/2010,21,189,151,106,36,-99,50,74,53,43,37,80,68,34,39
31/03/2010,22,96,67,60,42,-99,37,66,35,56,34,60,46,35,43
31/03/2010,23,83,60,58,75,-99,48,65,28,70,28,47,53,28,47
31/03/2010,24,58,49,59,51,-99,36,64,42,64,42,33,56,33,39
01/04/2010,1,61,42,63,39,-99,29,55,73,33,48,29,71,43,35
01/04/2010,2,57,47,68,34,-99,33,61,56,35,37,28,61,37,38
01/04/2010,3,51,55,77,33,-99,57,45,68,37,45,31,67,43,40
01/04/2010,4,53,36,79,37,-99,55,26,71,41,31,25,64,47,44
01/04/2010,5,63,34,86,48,-99,52,92,56,38,37,21,65,-99,55
01/04/2010,6,62,31,142,48,-99,54,74,63,41,42,28,63,-99,50
01/04/2010,7,110,-99,201,48,-99,63,87,61,36,49,33,87,40,55
01/04/2010,8,81,-99,179,49,-99,84,102,117,85,47,63,101,47,53
01/04/2010,9,84,-99,100,48,-99,64,100,109,72,47,61,84,51,48
01/04/2010,10,75,-99,80,37,-99,47,70,120,40,43,66,86,42,48
01/04/2010,11,34,-99,16,23,-99,-99,30,38,-99,14,34,52,11,47
01/04/2010,12,25,32,57,26,-99,33,16,33,24,31,23,33,24,27
01/04/2010,13,40,33,108,35,-99,41,20,45,37,91,-99,49,40,-99
01/04/2010,14,75,42,119,43,-99,71,25,53,42,93,30,63,56,47
01/04/2010,15,63,54,103,45,-99,45,41,84,60,65,34,72,58,54
01/04/2010,16,70,62,73,47,-99,51,44,90,42,44,46,54,49,55
01/04/2010,17,51,64,99,42,-99,42,57,76,53,46,49,66,43,55
01/04/2010,18,61,59,125,56,-99,73,85,101,55,64,48,80,51,53
01/04/2010,19,57,54,70,43,-99,34,85,91,51,40,57,72,34,57
01/04/2010,20,38,65,43,32,-99,26,57,44,51,32,55,55,27,45
01/04/2010,21,40,63,38,30,-99,21,66,37,28,29,49,40,35,36
01/04/2010,22,27,33,30,28,-99,17,42,51,34,30,39,53,64,35
01/04/2010,23,25,38,37,24,-99,16,46,45,22,34,36,42,44,33
01/04/2010,24,22,42,49,19,-99,47,30,60,21,25,46,53,27,31
02/04/2010,1,42,27,33,24,-99,18,21,67,25,28,28,56,29,37
02/04/2010,2,50,22,35,25,-99,19,16,73,34,27,20,42,22,35
02/04/2010,3,29,21,30,27,-99,22,39,64,29,28,25,32,21,37
02/04/2010,4,23,41,53,21,-99,20,58,46,19,27,29,22,22,28
02/04/2010,5,24,35,54,23,-99,29,37,47,42,33,30,25,29,27
02/04/2010,6,27,29,69,27,-99,29,48,53,19,30,27,36,30,30
02/04/2010,7,43,32,86,14,-99,35,26,66,30,31,33,34,32,30
02/04/2010,8,25,34,111,41,-99,31,58,125,54,28,41,40,31,39
02/04/2010,9,23,18,34,22,-99,-99,24,83,45,14,11,31,18,43
02/04/2010,10,26,13,24,23,-99,28,3,49,19,32,22,44,34,25
02/04/2010,11,35,19,36,32,-99,44,13,28,24,34,26,53,41,36
02/04/2010,12,36,19,41,25,-99,5,16,17,7,19,32,29,27,36
02/04/2010,13,36,14,15,22,-99,3,5,18,10,27,19,78,18,36
02/04/2010,14,21,13,59,9,-99,97,22,49,141,8,21,103,28,27
02/04/2010,15,56,23,75,55,-99,58,22,33,-99,82,23,61,88,50
02/04/2010,16,70,39,50,44,-99,65,25,-99,-99,70,30,-99,53,51
02/04/2010,17,83,37,103,59,-99,88,38,-99,-99,45,48,4,67,56
02/04/2010,18,70,-99,121,53,-99,55,56,50,45,39,67,92,38,56
02/04/2010,19,46,76,93,45,-99,35,55,135,41,35,49,87,32,42
02/04/2010,20,41,54,63,37,-99,30,91,95,35,35,47,68,32,37
02/04/2010,21,81,61,57,39,-99,41,73,62,41,33,56,57,34,35
02/04/2010,22,100,63,51,34,-99,39,63,63,45,57,44,56,46,46
02/04/2010,23,67,28,80,28,-99,48,51,63,62,36,42,53,44,34
02/04/2010,24,51,35,125,38,-99,37,36,64,62,36,39,71,43,46
03/04/2010,1,35,27,68,27,-99,21,41,49,26,37,30,76,43,49
03/04/2010,2,36,26,69,27,-99,38,44,59,39,36,24,75,31,48
03/04/2010,3,33,28,62,48,-99,38,29,46,43,40,24,67,34,36
03/04/2010,4,32,35,64,36,-99,39,35,43,32,39,29,74,39,46
03/04/2010,5,54,33,70,37,-99,23,50,49,27,32,32,83,34,43
03/04/2010,6,56,41,88,36,-99,39,55,60,34,37,33,69,29,40
03/04/2010,7,51,49,129,41,-99,48,61,91,56,41,40,73,48,38
03/04/2010,8,56,66,117,52,-99,68,84,95,78,51,72,95,46,45
03/04/2010,9,72,65,103,74,-99,63,76,121,74,44,44,119,44,48
03/04/2010,10,88,52,102,72,-99,66,80,79,58,38,49,93,52,67
03/04/2010,11,82,57,100,72,-99,77,65,103,53,47,46,90,57,84
03/04/2010,12,52,34,37,47,-99,43,59,12,58,32,31,-99,58,68
03/04/2010,13,29,32,29,26,-99,67,42,49,36,50,32,-99,53,48
03/04/2010,14,43,33,35,41,-99,35,21,59,44,40,34,54,24,48
03/04/2010,15,47,41,43,35,-99,22,28,10,36,37,44,36,34,38
03/04/2010,16,45,37,42,33,-99,59,6,20,37,41,48,48,36,29
03/04/2010,17,62,63,59,48,-99,65,39,40,46,38,45,55,37,47
03/04/2010,18,40,57,61,46,-99,42,98,107,44,38,46,-99,32,43
03/04/2010,19,44,57,50,43,-99,39,64,116,48,45,59,73,39,45
03/04/2010,20,43,61,53,40,-99,52,145,119,35,48,37,71,40,43
03/04/2010,21,53,107,82,51,-99,45,241,96,37,50,46,71,57,44
03/04/2010,22,73,42,87,47,-99,37,111,97,60,53,33,66,59,46
03/04/2010,23,89,43,93,48,-99,60,61,95,59,51,33,80,47,49
03/04/2010,24,58,41,75,45,-99,38,42,52,45,67,39,83,77,41
04/04/2010,1,48,49,86,44,-99,78,43,3,55,38,43,76,59,46
04/04/2010,2,44,37,47,39,-99,40,43,73,42,30,30,43,56,46
04/04/2010,3,49,37,60,40,-99,28,37,96,41,29,27,58,32,56
04/04/2010,4,51,36,55,46,-99,42,41,72,51,36,53,67,34,43
04/04/2010,5,53,37,78,38,-99,37,62,69,60,40,36,65,40,43
04/04/2010,6,55,36,86,41,-99,60,59,74,43,45,34,74,46,44
04/04/2010,7,64,30,130,52,-99,56,74,88,50,37,40,68,48,61
04/04/2010,8,55,55,122,63,-99,74,69,125,76,53,51,76,50,68
04/04/2010,9,66,67,84,56,-99,59,88,112,60,41,44,70,42,31
04/04/2010,10,60,65,54,40,-99,54,73,83,33,24,48,66,26,44
04/04/2010,11,30,54,36,34,-99,14,54,71,20,25,50,64,24,39
04/04/2010,12,31,35,51,25,-99,16,19,34,13,17,29,58,21,40
04/04/2010,13,45,26,45,22,-99,28,13,8,25,27,31,61,27,27
04/04/2010,14,53,38,47,33,-99,31,26,36,29,31,38,54,34,33
04/04/2010,15,61,34,54,46,-99,39,26,35,34,39,39,72,41,47
04/04/2010,16,50,42,49,48,-99,21,36,47,34,47,40,63,51,47
04/04/2010,17,52,62,62,49,-99,92,54,60,178,55,50,64,84,50
04/04/2010,18,64,52,79,59,-99,90,81,49,61,83,45,76,78,59
04/04/2010,19,91,61,143,79,-99,111,82,93,43,55,59,103,92,66
04/04/2010,20,85,86,42,46,-99,47,30,-99,104,83,56,78,75,63
04/04/2010,21,61,51,45,29,-99,50,39,64,36,28,42,57,70,36
04/04/2010,22,47,-99,50,13,-99,21,77,116,39,41,17,56,23,26
04/04/2010,23,36,88,64,27,-99,-99,75,63,35,51,37,51,22,28
04/04/2010,24,25,62,34,30,-99,5,48,52,37,21,32,39,40,32
05/04/2010,1,39,34,30,32,-99,7,64,39,38,29,29,46,19,32
05/04/2010,2,54,28,23,42,-99,53,41,51,34,48,26,40,28,43
05/04/2010,3,48,37,56,36,-99,19,22,55,35,22,24,49,30,42
05/04/2010,4,44,24,64,37,-99,32,42,42,28,39,22,45,25,39
05/04/2010,5,23,20,94,52,-99,41,45,64,33,28,19,60,41,42
05/04/2010,6,86,38,75,66,-99,87,65,58,36,37,36,82,63,45
05/04/2010,7,39,45,127,77,-99,61,69,86,65,47,56,119,69,78
05/04/2010,8,80,88,186,76,-99,86,128,70,79,81,84,152,48,83
05/04/2010,9,105,98,145,89,-99,69,89,187,56,51,62,112,60,86
05/04/2010,10,54,72,158,91,-99,61,100,108,56,43,38,115,37,82
05/04/2010,11,83,51,152,60,-99,58,39,95,15,34,55,99,39,68
05/04/2010,12,92,42,79,48,-99,-99,19,52,37,42,46,88,58,76
05/04/2010,13,89,47,66,69,-99,-99,40,54,35,41,28,70,35,49
05/04/2010,14,31,55,59,51,49,51,51,92,39,35,45,72,46,61
05/04/2010,15,36,56,128,40,50,92,41,46,65,31,48,83,36,45
05/04/2010,16,54,67,114,51,53,41,43,34,75,35,59,99,43,49
05/04/2010,17,55,68,91,62,65,66,62,48,64,48,66,69,59,54
05/04/2010,18,54,87,103,61,59,35,57,84,-99,75,82,57,66,72
05/04/2010,19,62,62,103,66,73,135,49,183,-99,79,73,94,80,61
05/04/2010,20,81,86,200,83,53,95,142,105,79,80,56,86,88,60
05/04/2010,21,92,99,105,98,56,111,108,111,104,104,88,62,113,59
05/04/2010,22,65,98,100,64,58,81,104,79,74,69,53,72,85,55
05/04/2010,23,61,39,73,45,53,67,66,77,57,20,61,67,52,46
05/04/2010,24,64,49,74,54,47,14,64,59,61,57,52,73,-99,50
06/04/2010,1,70,48,85,59,44,41,65,59,87,64,42,87,-99,50
06/04/2010,2,61,48,84,56,33,72,55,20,51,50,34,53,-99,54
06/04/2010,3,57,45,88,50,39,44,69,37,63,53,36,55,-99,55
06/04/2010,4,49,38,70,62,42,15,77,55,30,61,33,73,-99,65
06/04/2010,5,56,50,83,59,37,42,75,71,47,43,36,77,44,58
06/04/2010,6,86,70,161,72,44,72,90,85,58,57,56,87,46,56
06/04/2010,7,94,73,169,89,54,-99,94,85,58,70,102,124,66,73
06/04/2010,8,94,87,225,85,57,-99,127,147,112,69,128,-99,57,71
06/04/2010,9,106,83,141,97,69,102,163,158,107,80,94,-99,74,92
06/04/2010,10,94,82,96,99,74,84,-99,118,53,-99,99,71,71,108
06/04/2010,11,74,74,117,53,63,-99,64,52,32,-99,65,75,70,85
06/04/2010,12,59,37,114,51,68,-99,35,78,29,30,51,110,43,63
06/04/2010,13,53,8,-99,44,60,-99,66,54,69,29,40,99,16,50
06/04/2010,14,79,63,64,70,-99,-99,21,17,45,34,32,84,54,55
06/04/2010,15,58,50,-99,69,68,81,17,56,33,43,46,75,65,65
06/04/2010,16,47,47,123,41,70,41,39,55,113,79,42,69,73,72
06/04/2010,17,156,63,186,63,63,112,59,82,238,81,60,78,67,82
06/04/2010,18,67,109,81,92,59,110,88,64,49,-99,91,67,116,65
06/04/2010,19,61,109,206,77,40,126,167,145,134,68,82,94,92,59
06/04/2010,20,61,82,124,55,34,61,65,115,52,36,31,84,69,40
06/04/2010,21,46,46,70,24,29,-99,47,107,18,47,20,54,22,31
06/04/2010,22,59,58,50,68,31,21,48,57,-99,42,55,59,51,38
06/04/2010,23,47,76,66,48,39,36,65,106,-99,38,45,56,48,34
06/04/2010,24,51,44,65,33,54,45,45,72,-99,32,34,58,32,44
07/04/2010,1,32,35,73,37,38,22,29,62,-99,71,26,73,39,50
07/04/2010,2,53,9,88,43,29,83,33,53,-99,35,17,102,26,55
07/04/2010,3,38,30,82,42,26,31,46,59,-99,29,25,84,22,41
07/04/2010,4,41,25,111,42,37,61,53,42,67,29,19,105,22,45
07/04/2010,5,41,41,117,34,35,53,54,52,48,35,30,88,38,47
07/04/2010,6,63,66,143,59,40,65,110,66,55,45,47,89,37,58
07/04/2010,7,129,81,286,71,48,79,91,136,60,58,67,115,49,67
07/04/2010,8,138,63,297,73,63,-99,122,174,110,62,82,139,57,81
07/04/2010,9,113,72,180,77,77,-99,184,166,91,61,60,114,49,70
07/04/2010,10,92,66,124,72,57,-99,94,142,64,53,54,92,56,84
07/04/2010,11,105,72,65,67,42,-99,59,69,36,35,44,69,76,72
07/04/2010,12,64,63,61,72,41,48,77,79,38,67,54,62,53,53
07/04/2010,13,54,58,59,48,64,68,48,35,52,55,53,65,56,59
07/04/2010,14,48,40,84,48,58,60,32,49,93,53,50,60,46,48
07/04/2010,15,52,20,80,42,56,62,32,47,43,57,39,72,51,42
07/04/2010,16,81,73,174,134,72,-99,68,92,277,-99,104,143,-99,85
07/04/2010,17,69,54,199,33,38,-99,58,82,-99,33,49,92,6,73
07/04/2010,18,27,81,76,26,39,39,78,114,-99,23,57,43,3,30
07/04/2010,19,36,47,111,27,38,36,49,60,38,29,29,46,21,37
07/04/2010,20,70,48,70,68,54,37,76,66,18,48,44,49,74,39
07/04/2010,21,91,52,81,98,63,53,96,67,32,65,56,39,67,53
07/04/2010,22,73,66,122,74,67,69,112,75,51,54,82,56,60,67
07/04/2010,23,63,63,103,60,57,61,132,56,50,61,62,71,63,66
07/04/2010,24,89,49,99,69,-99,70,87,72,38,60,40,57,49,71
08/04/2010,1,64,48,105,60,38,54,81,98,42,32,41,51,54,74
08/04/2010,2,52,46,66,45,43,43,52,72,31,48,36,67,27,68
08/04/2010,3,54,53,86,57,41,54,60,68,43,57,40,85,46,58
08/04/2010,4,66,40,73,45,41,51,48,78,43,60,37,78,43,60
08/04/2010,5,74,51,136,49,33,57,66,51,45,51,34,88,59,51
08/04/2010,6,81,60,114,65,37,74,70,51,59,60,43,73,55,64
08/04/2010,7,90,77,129,66,55,85,65,75,68,57,43,67,45,68
08/04/2010,8,90,72,126,85,46,58,94,94,76,72,54,68,66,56
08/04/2010,9,96,82,117,85,52,72,78,100,70,57,59,62,70,71
08/04/2010,10,110,85,115,105,52,100,78,89,78,68,57,82,85,76
08/04/2010,11,114,102,-99,118,85,106,72,90,89,85,68,93,118,121
08/04/2010,12,110,77,102,84,116,84,71,60,120,132,67,90,100,100
08/04/2010,13,74,72,56,68,130,80,52,68,66,116,68,-99,92,83
08/04/2010,14,76,73,67,84,148,79,54,47,-99,114,82,-99,116,93
08/04/2010,15,49,73,90,70,131,41,130,-99,42,126,65,78,220,90
08/04/2010,16,57,111,183,44,93,47,86,-99,7,75,68,76,31,55
08/04/2010,17,101,117,257,99,71,79,21,-99,-99,55,135,112,51,44
08/04/2010,18,40,38,46,41,26,33,35,-99,-99,24,43,42,40,55
08/04/2010,19,30,55,75,15,37,16,5,-99,47,23,-99,36,13,22
08/04/2010,20,70,30,127,74,35,22,30,24,21,21,-99,-99,60,23
08/04/2010,21,34,15,58,38,36,36,44,4,23,25,18,-99,46,27
08/04/2010,22,31,31,25,23,48,34,15,59,41,23,15,-99,24,33
08/04/2010,23,1,31,68,10,32,28,33,33,29,17,13,30,13,22
08/04/2010,24,63,13,64,9,32,34,60,37,38,25,11,38,31,15
09/04/2010,1,25,20,35,48,37,27,44,28,30,24,16,38,26,29
09/04/2010,2,11,20,22,17,30,47,24,8,39,29,24,47,28,39
