FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,PLA,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
07/01/2008,18,1.2,1.0,-99,1.0,-99,0.4,0.0,0.5,0.9,0.8,0.1,1.2,0.8,1.1,1.9,0.4,0.2,0.8
07/01/2008,19,1.4,1.0,-99,0.9,-99,0.5,0.1,0.8,1.1,0.8,0.2,1.2,1.0,1.3,2.3,0.7,0.5,1.0
07/01/2008,20,2.2,1.2,-99,1.1,-99,0.8,0.1,0.9,1.2,0.9,0.7,1.1,1.3,1.6,2.9,0.6,0.8,1.0
07/01/2008,21,2.4,1.2,-99,1.3,1.0,0.9,0.4,0.6,1.7,1.2,0.9,1.6,1.1,1.6,2.3,1.3,0.9,1.3
07/01/2008,22,1.7,1.2,-99,1.2,1.3,1.3,0.5,0.4,2.0,0.9,1.7,1.8,1.7,2.4,2.0,3.6,2.5,1.1
07/01/2008,23,1.2,1.3,-99,2.7,2.2,1.6,1.1,0.4,2.9,1.1,2.4,2.4,1.8,3.5,3.0,2.5,3.1,0.9
07/01/2008,24,1.3,1.3,-99,1.3,2.7,0.7,0.7,0.8,3.6,2.0,1.9,2.4,1.7,2.9,3.9,1.6,1.7,1.9
08/01/2008,1,1.6,1.1,-99,0.8,1.6,1.4,0.1,0.6,1.7,2.2,0.9,2.1,1.3,1.3,3.9,3.5,1.1,2.1
08/01/2008,2,1.6,0.9,-99,0.7,1.3,1.0,0.0,0.5,1.3,1.7,0.5,1.6,1.1,1.3,2.1,1.5,0.7,1.5
08/01/2008,3,2.1,0.9,-99,0.5,1.5,1.2,0.0,0.6,1.1,1.9,0.4,1.9,1.2,0.9,1.7,0.6,0.2,1.0
08/01/2008,4,2.2,0.8,-99,0.6,0.8,0.8,0.0,0.5,1.0,2.3,0.5,1.9,1.2,0.9,1.8,0.5,0.2,1.3
08/01/2008,5,1.0,1.0,-99,0.6,1.1,0.9,0.3,0.7,0.9,1.6,0.3,1.8,0.8,1.2,1.9,0.5,0.3,1.4
08/01/2008,6,1.0,1.4,-99,0.8,1.7,1.6,0.1,0.9,1.2,2.0,0.5,2.1,1.2,1.9,1.9,1.0,0.7,2.4
08/01/2008,7,2.2,2.1,-99,1.9,1.5,2.4,0.2,1.6,2.8,2.9,1.1,3.6,1.9,2.8,3.4,2.3,2.8,3.5
08/01/2008,8,5.0,4.5,-99,3.3,3.6,5.6,2.1,3.4,4.8,5.0,2.4,4.4,2.7,4.2,7.9,3.4,3.4,5.0
08/01/2008,9,5.4,6.2,-99,4.9,3.6,5.2,3.6,5.1,5.1,5.3,3.0,2.9,2.1,3.7,7.1,2.6,2.9,4.9
08/01/2008,10,4.2,2.9,-99,4.2,3.0,3.2,2.6,4.9,5.6,3.5,3.2,3.8,1.7,3.3,5.2,1.8,4.1,3.5
08/01/2008,11,3.3,3.6,-99,2.2,1.3,1.6,1.6,3.3,3.1,2.4,2.7,2.4,1.4,1.9,3.9,1.4,2.7,2.7
08/01/2008,12,1.5,2.4,-99,1.6,0.7,0.8,-99,2.2,2.4,1.0,3.5,1.8,1.1,1.0,1.8,1.5,1.0,1.4
08/01/2008,13,0.9,1.2,-99,0.6,0.4,0.4,-99,1.3,1.3,0.5,2.1,1.4,0.8,0.6,0.8,1.9,0.6,0.8
08/01/2008,14,1.1,1.4,-99,0.8,0.2,0.7,-99,0.9,0.9,0.6,0.9,1.1,0.6,0.6,1.2,0.9,0.4,0.8
08/01/2008,15,1.1,1.4,-99,1.1,0.3,0.6,0.3,0.7,0.8,0.8,0.8,1.0,0.6,0.7,1.7,0.4,0.2,0.7
08/01/2008,16,1.1,1.4,-99,1.1,0.5,0.4,0.1,0.6,0.7,0.7,1.3,1.1,0.7,0.7,1.8,0.3,0.1,0.8
08/01/2008,17,1.1,1.3,-99,1.1,0.3,0.3,-99,0.8,0.8,0.8,0.7,1.2,0.8,0.8,2.1,0.4,0.1,0.8
08/01/2008,18,1.4,1.6,-99,1.6,0.2,0.3,0.2,0.9,0.9,0.8,1.8,1.3,0.8,1.1,2.7,0.5,0.3,0.9
08/01/2008,19,1.8,1.7,-99,1.9,0.6,0.5,0.7,1.2,1.0,1.1,1.0,1.7,1.3,1.5,2.1,0.6,0.7,0.9
08/01/2008,20,2.2,2.0,-99,1.9,0.7,0.8,0.5,1.1,1.6,1.4,0.9,1.3,1.2,1.5,2.4,1.2,0.8,0.9
08/01/2008,21,2.3,1.7,-99,2.0,0.9,1.2,1.1,0.7,1.8,1.4,1.4,1.4,0.9,2.0,2.3,1.6,1.2,1.2
08/01/2008,22,2.0,1.7,-99,1.1,1.0,1.6,0.3,1.3,1.9,1.1,0.8,1.2,0.8,1.7,1.8,1.4,2.2,1.2
08/01/2008,23,1.9,1.6,-99,1.0,0.6,1.2,0.3,0.9,2.3,1.4,1.7,1.1,0.7,1.1,2.7,1.2,1.9,1.4
08/01/2008,24,1.2,1.2,-99,0.6,0.8,0.9,0.4,0.9,1.6,1.2,2.9,1.1,0.6,1.0,1.8,1.4,0.8,1.2
09/01/2008,1,0.7,1.2,-99,0.4,1.0,0.3,0.4,0.8,1.3,0.7,1.1,1.2,0.7,1.2,1.4,1.1,0.1,1.1
09/01/2008,2,0.6,1.1,-99,0.4,0.6,0.1,0.3,1.0,0.8,0.6,0.5,1.0,0.7,1.0,1.2,1.3,0.0,1.1
09/01/2008,3,0.4,1.1,-99,0.3,0.5,0.1,0.2,0.5,0.8,0.6,0.3,0.8,0.5,0.9,1.0,0.9,0.0,1.1
09/01/2008,4,0.4,1.1,-99,0.3,0.5,0.1,0.1,0.4,0.8,0.7,0.5,0.7,0.4,0.8,0.9,0.8,0.0,1.2
09/01/2008,5,0.5,1.0,-99,0.4,0.2,0.1,0.1,0.4,1.0,0.9,0.6,0.7,0.8,0.9,0.7,0.9,0.0,1.4
09/01/2008,6,1.0,1.2,-99,0.7,0.4,0.7,0.1,0.7,1.5,1.0,0.6,1.1,1.3,1.7,1.3,0.9,0.5,1.8
09/01/2008,7,1.9,1.5,-99,1.7,1.1,1.6,0.4,1.5,2.8,1.8,1.2,2.2,1.9,2.4,3.1,1.3,2.3,2.7
09/01/2008,8,3.9,2.1,-99,3.2,2.9,4.0,1.0,4.1,4.2,2.9,2.5,2.6,2.6,4.4,3.8,2.9,3.0,5.5
09/01/2008,9,5.0,2.6,-99,3.2,4.9,3.8,1.3,4.4,4.3,3.5,2.8,2.9,2.8,3.1,3.7,3.8,2.8,5.0
09/01/2008,10,4.9,2.0,-99,3.1,2.3,2.8,1.2,2.5,3.3,2.4,1.9,1.7,0.9,1.9,2.8,1.9,2.0,-99
09/01/2008,11,3.7,2.4,-99,2.0,1.0,1.3,1.3,2.4,3.5,2.3,3.0,1.4,0.9,1.2,2.9,1.5,2.1,-99
09/01/2008,12,1.5,2.5,-99,1.5,0.6,0.6,1.7,2.7,2.6,1.1,2.0,1.4,1.3,-99,2.0,1.5,1.6,-99
09/01/2008,13,1.3,1.6,-99,0.9,0.3,0.8,1.2,1.6,1.5,0.7,0.9,1.5,0.9,-99,1.3,0.7,0.9,-99
09/01/2008,14,1.5,1.5,-99,1.0,0.3,0.7,0.4,0.9,0.7,0.9,0.8,1.0,0.8,0.8,1.6,0.4,0.1,-99
09/01/2008,15,1.0,1.3,1.7,1.2,0.3,0.1,0.0,0.5,0.7,0.7,0.3,-99,0.8,0.7,1.6,0.2,0.1,0.8
09/01/2008,16,1.0,1.1,1.1,0.8,0.1,0.2,0.0,0.5,0.7,0.6,0.2,-99,1.0,0.8,1.6,0.2,0.1,0.8
09/01/2008,17,1.3,1.1,1.1,0.8,0.2,0.3,0.0,0.6,0.8,0.5,0.1,1.1,0.8,0.9,1.5,0.3,0.3,0.9
09/01/2008,18,1.5,1.0,1.1,1.4,0.3,0.3,0.0,0.5,1.0,0.6,0.3,1.0,0.8,1.1,1.7,0.3,0.3,0.9
09/01/2008,19,2.1,1.0,1.0,1.6,0.5,0.6,0.2,0.8,1.0,1.1,0.2,1.1,1.1,1.2,2.4,0.4,0.6,0.9
09/01/2008,20,2.4,1.4,1.8,1.7,0.7,0.6,0.4,1.1,1.3,1.4,0.8,1.3,1.2,1.3,2.8,0.8,0.6,1.1
09/01/2008,21,2.2,1.3,2.7,1.1,0.9,1.0,1.1,1.0,1.6,1.2,1.0,1.7,1.4,1.5,3.2,1.0,0.9,1.1
09/01/2008,22,1.6,1.0,2.9,2.0,1.7,1.3,1.2,0.7,2.2,0.8,1.3,2.0,1.8,1.7,2.7,1.5,1.4,1.1
09/01/2008,23,1.1,1.4,2.6,1.8,2.5,2.1,1.1,1.0,1.9,1.1,1.1,2.1,2.0,2.0,3.4,1.8,2.7,1.3
09/01/2008,24,1.0,1.1,1.8,1.1,3.7,1.1,0.8,0.6,2.3,2.3,1.0,2.2,1.7,2.0,3.2,1.7,1.9,1.1
10/01/2008,1,1.4,1.0,1.2,0.9,3.6,1.1,0.1,0.4,1.7,1.2,0.6,1.3,1.9,2.2,3.2,1.3,0.5,0.8
10/01/2008,2,1.8,0.9,1.0,0.7,2.3,0.7,0.0,0.2,1.2,0.6,0.8,1.5,1.4,2.1,2.5,1.5,0.5,1.5
10/01/2008,3,1.8,1.2,0.9,0.7,0.9,0.9,0.0,0.2,1.0,1.2,0.3,1.0,1.1,1.3,2.2,1.6,0.3,1.4
10/01/2008,4,1.1,1.2,0.8,0.5,0.9,0.7,0.0,0.5,1.2,1.3,0.4,1.2,1.0,1.1,2.1,0.7,0.1,1.9
10/01/2008,5,1.3,1.0,0.9,0.8,1.0,0.7,0.0,0.8,0.9,1.5,0.4,1.3,1.0,1.1,2.1,0.6,0.4,1.9
10/01/2008,6,2.0,1.7,1.3,1.0,1.8,1.4,0.1,1.1,1.3,2.1,1.5,1.3,1.1,1.7,3.0,1.0,0.5,2.3
10/01/2008,7,2.9,3.7,2.8,1.9,2.8,2.8,0.3,1.2,3.0,3.2,2.9,1.8,1.4,4.2,4.4,1.9,2.4,3.1
10/01/2008,8,4.1,4.2,4.8,3.0,3.4,2.9,1.4,3.8,5.6,4.4,2.8,2.4,2.1,3.4,5.8,3.4,4.6,5.1
10/01/2008,9,5.3,3.8,4.5,3.2,4.9,2.6,2.6,3.9,5.6,3.8,2.4,2.8,3.4,4.0,5.7,3.1,5.3,4.3
10/01/2008,10,3.9,4.7,3.8,2.4,3.3,1.9,2.6,3.6,4.2,4.3,-99,2.2,3.2,2.3,3.8,1.7,3.8,1.7
10/01/2008,11,2.7,4.3,2.9,2.1,1.4,1.6,1.6,2.5,2.6,2.7,-99,-99,1.7,1.5,2.5,1.1,2.0,1.6
10/01/2008,12,2.0,2.9,2.8,1.6,0.8,1.4,0.7,1.9,1.9,1.5,-99,1.5,-99,0.9,2.0,0.7,1.1,1.2
10/01/2008,13,1.7,2.0,2.5,1.5,0.3,-99,0.3,1.1,1.3,0.9,-99,1.5,-99,0.7,1.7,0.6,0.8,1.1
10/01/2008,14,1.7,1.8,2.2,1.6,0.6,0.8,0.4,0.8,1.0,0.9,-99,1.5,-99,0.8,1.8,0.7,0.5,1.2
10/01/2008,15,1.5,1.6,2.0,1.6,0.7,1.0,0.2,0.7,1.1,1.0,-99,0.9,-99,1.1,2.2,0.7,0.5,1.1
10/01/2008,16,1.5,1.5,1.9,1.0,1.1,1.0,0.2,1.2,1.2,0.9,2.0,1.0,0.8,1.3,2.1,0.6,0.4,1.0
10/01/2008,17,1.5,1.5,1.4,0.9,1.2,0.9,0.5,1.0,0.9,0.9,2.1,0.8,0.7,1.5,1.8,0.6,0.6,1.0
10/01/2008,18,1.8,1.5,1.3,1.0,1.0,0.5,0.4,1.1,0.9,1.1,2.0,0.9,0.6,1.3,2.1,0.6,0.5,1.0
10/01/2008,19,1.9,1.9,2.8,2.1,0.6,0.6,0.4,0.9,1.1,1.1,1.9,1.2,1.1,1.7,2.4,0.7,0.9,1.2
10/01/2008,20,2.3,2.5,2.9,2.1,0.6,0.7,0.7,0.7,1.4,1.5,1.3,1.3,1.3,1.4,2.6,1.1,1.0,1.4
10/01/2008,21,2.6,1.8,1.2,0.8,1.4,1.2,0.8,1.2,2.5,1.9,1.7,1.1,1.2,2.0,1.7,1.3,1.8,1.8
10/01/2008,22,2.5,1.9,1.1,1.1,2.0,1.2,0.9,1.9,1.9,1.7,3.3,1.2,1.5,2.6,1.8,1.8,1.8,1.8
10/01/2008,23,2.1,1.8,2.1,1.5,1.4,1.8,1.0,1.0,2.6,1.2,1.9,1.8,2.1,1.8,2.4,1.9,2.3,1.4
10/01/2008,24,1.5,1.3,1.3,0.7,0.7,1.2,0.3,0.8,2.4,1.3,2.2,1.4,2.1,2.3,2.9,1.4,1.3,1.5
11/01/2008,1,1.1,1.0,1.0,0.5,1.5,1.2,0.0,0.5,2.0,1.0,1.7,1.2,1.4,1.8,1.9,0.9,1.2,1.6
11/01/2008,2,1.2,0.9,0.8,0.4,1.2,1.0,0.0,0.4,2.0,1.2,1.8,1.3,0.9,1.2,1.5,1.2,0.7,1.3
11/01/2008,3,0.8,0.9,0.7,0.5,0.9,0.8,0.1,0.5,1.5,1.3,1.1,1.3,0.8,1.2,1.4,0.8,0.4,1.4
11/01/2008,4,1.3,1.1,0.6,0.5,0.6,0.6,0.2,0.8,1.2,1.1,0.9,1.2,0.9,1.4,1.5,0.6,0.7,1.6
11/01/2008,5,1.2,1.2,0.7,0.6,1.2,0.7,0.1,0.7,1.4,1.5,0.7,1.2,1.1,1.6,1.5,0.7,0.7,1.6
11/01/2008,6,1.5,1.3,1.0,0.8,1.5,1.6,0.3,0.6,1.4,1.7,1.1,1.6,1.5,2.1,2.6,1.1,0.5,2.1
11/01/2008,7,2.9,2.0,2.2,2.0,2.4,2.1,0.4,1.5,2.7,2.6,1.7,2.6,1.5,3.2,3.9,2.0,1.4,2.4
11/01/2008,8,4.2,5.4,3.9,3.5,4.8,2.8,1.4,3.1,3.8,4.0,2.7,4.1,2.8,4.2,6.3,2.2,3.6,4.4
11/01/2008,9,6.3,7.1,4.9,4.1,6.1,4.9,3.0,3.1,7.1,5.1,3.4,3.8,2.6,5.9,5.7,2.7,4.7,4.6
11/01/2008,10,4.7,6.6,5.1,4.1,2.6,2.8,1.5,2.5,6.2,1.8,3.9,3.0,1.4,2.6,4.1,2.0,3.6,3.7
11/01/2008,11,3.6,4.5,4.6,2.2,1.4,2.1,1.2,2.5,4.2,-99,3.7,2.3,1.3,1.9,2.3,2.2,2.6,1.0
11/01/2008,12,1.8,2.5,3.1,1.8,0.4,0.7,1.0,2.8,1.8,1.1,2.9,2.1,1.4,0.9,1.6,1.8,1.1,0.9
11/01/2008,13,1.4,1.7,2.4,1.8,0.3,0.5,0.9,1.9,1.5,0.8,2.3,1.7,1.2,0.8,1.3,1.1,-99,0.9
11/01/2008,14,1.3,1.8,2.1,1.2,0.5,0.5,0.8,1.2,1.2,0.8,1.2,1.5,1.1,0.9,1.5,1.0,-99,1.1
11/01/2008,15,1.3,1.7,1.9,1.3,-99,0.5,0.5,1.0,1.0,0.9,1.3,1.7,1.0,0.8,-99,0.6,0.3,1.0
11/01/2008,16,1.3,1.3,1.3,1.0,0.4,0.4,0.4,0.7,0.9,0.9,0.7,1.6,1.0,1.0,1.2,0.4,0.2,0.9
11/01/2008,17,1.4,0.9,0.7,1.2,0.2,0.4,0.2,0.4,1.0,0.8,0.8,1.6,1.0,1.0,1.1,0.4,0.3,0.9
11/01/2008,18,1.3,0.9,1.0,1.5,0.3,1.1,0.1,0.4,1.0,0.9,0.5,1.2,0.9,1.1,1.3,0.5,0.1,1.0
11/01/2008,19,1.6,1.0,1.4,2.1,0.5,0.6,0.1,0.7,1.0,0.8,0.8,1.1,1.1,1.2,2.1,0.8,0.8,1.0
11/01/2008,20,2.3,1.3,1.5,1.5,0.6,0.7,0.6,1.3,1.5,1.2,1.1,1.5,1.2,1.3,2.1,0.8,0.7,1.0
11/01/2008,21,2.4,1.5,2.2,1.2,0.7,1.2,1.4,1.6,1.3,1.9,1.4,1.6,1.4,1.4,2.4,0.9,0.9,1.1
11/01/2008,22,2.1,2.4,1.9,2.0,0.5,1.3,1.0,2.2,1.1,2.0,1.2,1.5,1.3,1.4,2.0,1.0,1.0,1.2
11/01/2008,23,2.0,2.1,3.4,2.3,0.7,1.3,0.6,2.6,1.4,1.8,1.2,1.4,1.2,1.3,2.0,1.1,1.0,1.1
11/01/2008,24,1.6,2.4,2.7,2.3,1.1,0.8,1.5,1.2,1.4,2.1,1.0,2.1,2.2,1.4,2.0,2.3,0.6,1.1
12/01/2008,1,2.5,2.3,1.5,1.6,1.6,1.2,1.4,1.2,1.2,2.0,2.3,2.1,1.9,1.6,2.1,2.7,1.4,0.9
12/01/2008,2,2.3,1.7,1.5,1.2,0.9,1.7,0.9,0.8,2.2,1.7,3.1,1.0,1.6,1.9,1.6,2.2,1.7,0.7
12/01/2008,3,1.3,1.7,1.5,0.9,0.7,1.0,-99,0.7,2.9,1.1,3.0,1.0,1.6,1.5,0.9,2.1,1.1,0.7
12/01/2008,4,1.4,2.0,1.2,1.2,0.9,0.8,0.1,0.8,2.6,1.2,3.2,1.4,1.3,1.7,0.8,1.7,1.5,0.9
12/01/2008,5,3.0,2.0,1.1,1.2,1.3,1.7,0.1,0.7,2.3,1.6,3.5,1.2,1.4,1.7,1.3,1.9,1.8,0.9
12/01/2008,6,2.7,2.6,1.6,0.8,3.3,2.1,0.1,1.0,3.6,2.4,3.0,1.9,1.4,2.0,2.1,1.9,1.9,1.2
12/01/2008,7,2.6,3.3,2.0,1.3,3.5,3.5,0.2,1.6,3.5,3.8,6.1,2.3,1.6,3.0,3.3,1.8,2.5,2.2
12/01/2008,8,4.6,4.5,3.1,2.0,6.0,6.1,0.6,2.0,5.5,4.1,7.2,3.0,2.0,3.9,5.2,3.4,3.2,5.6
12/01/2008,9,4.9,3.8,4.0,3.1,3.9,5.9,0.8,2.6,9.3,4.1,3.2,2.9,2.4,6.2,4.5,3.4,3.9,3.3
12/01/2008,10,3.8,3.1,2.5,2.3,2.2,2.0,0.5,2.2,4.5,1.9,2.8,2.9,1.4,3.3,2.0,2.6,3.3,3.2
12/01/2008,11,2.1,2.6,2.2,1.6,1.4,0.8,0.9,2.9,1.5,1.5,3.6,2.2,1.2,1.7,1.5,1.5,1.0,1.5
12/01/2008,12,1.5,1.9,1.7,1.5,0.3,1.4,0.9,1.6,1.3,1.2,2.3,1.9,1.1,0.8,1.1,1.8,0.6,0.8
12/01/2008,13,1.5,1.6,1.7,1.4,0.6,0.6,1.2,1.6,1.4,0.9,1.8,1.5,1.1,0.9,1.0,1.6,0.6,0.8
12/01/2008,14,1.5,1.5,1.7,1.4,0.3,0.4,0.7,1.1,1.2,0.9,1.4,1.4,1.1,0.9,0.9,1.2,0.5,0.8
12/01/2008,15,1.1,1.5,1.8,1.2,0.5,0.5,0.3,0.6,1.0,0.9,1.4,1.4,1.0,1.0,-99,0.6,0.3,1.0
12/01/2008,16,1.2,1.4,1.2,1.3,0.6,0.4,0.0,0.3,0.9,0.8,1.5,1.3,1.1,1.1,1.6,0.7,0.3,0.9
12/01/2008,17,1.1,1.1,1.6,1.3,0.9,0.5,0.0,0.4,0.9,0.8,1.6,1.4,1.1,1.3,1.4,0.8,0.0,0.9
12/01/2008,18,1.2,1.3,1.5,1.2,1.0,0.4,0.2,0.7,0.9,0.7,0.9,1.5,1.2,1.4,1.4,0.6,0.5,1.0
12/01/2008,19,2.0,1.3,1.2,1.5,0.6,0.6,0.4,1.0,1.0,1.0,0.9,1.7,1.5,1.8,-99,0.6,0.9,1.0
12/01/2008,20,2.7,1.2,0.8,1.9,0.8,0.8,0.4,0.7,1.2,1.3,0.9,1.5,1.5,1.9,1.9,1.1,1.2,1.2
12/01/2008,21,2.6,3.2,0.9,1.0,1.1,1.4,0.5,0.7,2.1,1.7,1.1,1.3,1.6,1.8,2.5,1.3,1.2,1.4
12/01/2008,22,3.8,2.1,0.8,1.1,1.2,1.9,0.4,0.7,2.8,2.0,1.5,1.5,1.1,2.0,2.1,1.6,1.7,1.5
12/01/2008,23,1.8,1.7,0.8,1.2,2.0,1.2,0.3,0.8,2.8,1.2,1.5,1.3,0.9,2.2,1.7,1.1,2.1,1.5
12/01/2008,24,1.6,1.3,0.8,0.8,0.8,0.9,-99,0.7,1.7,1.2,2.7,1.0,0.9,1.2,1.1,1.0,1.0,1.2
13/01/2008,1,0.9,1.0,0.7,0.5,0.4,0.5,0.1,0.4,1.6,0.7,1.3,0.8,0.8,0.8,0.6,0.8,0.4,1.8
13/01/2008,2,0.7,1.0,0.7,0.4,0.2,0.2,0.0,0.4,1.0,0.6,0.8,0.8,0.7,0.6,0.7,0.6,0.0,1.7
13/01/2008,3,0.5,0.9,0.6,0.3,0.4,0.1,-99,0.4,1.1,0.7,1.3,0.9,0.7,0.7,0.6,0.7,0.0,1.6
13/01/2008,4,0.4,0.9,0.5,0.3,0.8,0.1,0.2,0.5,1.3,0.6,1.0,0.9,0.6,0.6,0.4,1.1,0.0,1.5
13/01/2008,5,0.5,0.9,0.5,0.3,0.5,0.1,0.1,0.4,1.1,0.5,0.8,0.7,0.6,0.5,0.2,0.6,0.0,2.2
13/01/2008,6,0.5,1.0,0.6,0.3,0.3,0.3,0.1,0.3,1.1,0.5,1.1,0.9,0.7,0.6,0.1,0.4,0.0,2.4
13/01/2008,7,0.6,1.3,0.5,0.4,0.4,0.5,0.2,0.5,1.1,0.6,1.1,1.0,0.8,0.8,0.3,0.9,0.0,2.4
13/01/2008,8,0.9,1.4,0.6,0.6,0.7,1.0,0.5,0.6,1.4,0.8,1.9,1.0,1.0,0.9,0.6,1.0,0.9,2.9
13/01/2008,9,0.9,1.0,0.6,0.7,0.6,1.0,0.2,0.8,1.5,0.8,1.6,1.1,1.2,1.1,0.6,1.0,0.3,2.6
13/01/2008,10,1.0,1.1,0.8,0.7,0.8,0.7,0.1,0.7,1.6,0.9,0.6,0.9,0.9,1.1,0.3,0.6,0.2,1.6
13/01/2008,11,1.1,1.4,1.1,1.0,0.6,0.6,0.1,0.7,1.6,1.0,1.2,1.0,0.7,1.1,0.6,0.5,0.5,1.3
13/01/2008,12,1.3,1.3,1.1,1.0,0.4,0.9,0.2,0.8,1.7,1.0,1.1,1.1,0.7,0.9,0.9,0.6,0.6,1.5
13/01/2008,13,1.3,1.5,1.3,1.0,0.3,0.7,0.3,0.9,1.4,0.9,1.4,1.2,0.7,0.8,0.8,0.8,0.9,1.2
13/01/2008,14,1.1,1.6,1.5,1.1,0.3,0.5,0.4,0.9,1.3,0.9,1.4,1.3,0.8,0.7,1.0,1.0,0.6,1.0
13/01/2008,15,1.1,1.7,1.7,0.9,0.2,0.5,0.5,1.4,1.1,0.8,1.3,1.3,0.8,0.8,1.0,0.7,0.5,0.9
13/01/2008,16,1.3,1.6,1.6,0.8,0.4,0.4,0.1,0.8,0.9,0.8,0.6,1.3,0.9,1.0,1.2,0.3,-99,1.0
13/01/2008,17,1.1,1.3,1.4,0.8,0.2,0.3,0.0,0.5,0.7,0.8,0.4,1.3,1.0,1.0,1.3,0.3,0.1,0.9
13/01/2008,18,1.0,1.2,1.3,0.8,0.2,0.2,0.0,0.6,0.7,0.6,0.4,1.4,1.2,1.2,1.3,0.3,0.1,1.0
13/01/2008,19,1.1,1.4,1.5,0.8,0.3,0.1,0.0,0.6,0.9,0.7,0.4,1.2,1.1,1.6,1.4,0.4,0.3,1.2
13/01/2008,20,1.3,1.3,1.8,0.8,0.4,0.2,0.1,0.9,1.2,0.9,0.4,1.3,1.2,1.7,1.4,0.5,0.5,1.4
13/01/2008,21,1.2,1.3,2.1,0.9,0.6,0.7,0.1,1.7,1.5,1.1,1.2,1.5,1.0,2.2,1.8,0.4,0.8,1.8
13/01/2008,22,1.5,2.0,1.5,0.9,1.3,1.0,0.1,2.8,2.1,1.2,1.2,1.4,1.0,2.7,2.0,0.4,1.0,1.3
13/01/2008,23,2.0,1.2,1.9,1.5,1.6,1.0,1.3,2.3,2.1,1.9,0.9,1.8,1.5,2.7,3.1,0.6,1.1,1.0
13/01/2008,24,2.2,2.0,1.7,-99,3.1,1.4,0.7,1.6,1.2,2.3,1.5,1.7,1.3,2.1,2.8,1.4,1.2,1.1
14/01/2008,1,1.9,2.0,1.3,-99,1.8,1.1,1.0,1.7,1.3,2.1,0.8,1.6,1.2,2.2,2.3,0.6,0.8,1.0
14/01/2008,2,2.3,1.4,1.3,0.8,1.3,1.4,0.8,0.8,0.8,2.2,0.8,1.2,1.0,1.4,1.9,0.6,1.0,0.9
14/01/2008,3,1.5,1.1,0.9,0.6,0.9,1.2,0.2,0.6,0.7,1.5,1.4,1.2,0.8,1.3,1.0,1.0,0.5,0.8
14/01/2008,4,1.3,1.0,0.9,0.5,0.6,1.1,0.1,0.4,0.7,1.1,2.1,1.2,0.8,1.3,1.0,1.1,0.7,0.9
14/01/2008,5,1.2,1.2,1.0,0.5,1.1,1.0,0.1,0.5,1.2,1.0,2.0,1.0,0.8,1.3,1.1,0.7,0.9,0.9
14/01/2008,6,1.4,1.6,1.3,0.8,1.8,1.2,0.2,0.9,1.9,1.6,2.5,1.1,1.2,1.9,1.5,1.0,0.8,1.3
14/01/2008,7,1.6,2.7,2.6,1.6,2.3,2.4,0.4,1.8,3.1,2.1,3.6,1.8,1.6,2.6,2.2,1.8,2.3,1.5
14/01/2008,8,2.9,5.3,4.6,3.4,5.2,3.9,1.7,5.1,5.3,3.1,4.5,2.8,2.5,4.8,3.3,3.4,3.8,3.8
14/01/2008,9,3.3,3.6,4.3,3.6,3.5,3.2,2.0,3.3,4.6,2.7,3.2,1.9,2.3,6.5,2.9,3.8,3.4,3.0
14/01/2008,10,3.1,2.5,2.9,2.4,2.4,2.7,1.5,3.0,2.0,2.1,4.4,2.3,1.0,3.7,2.0,1.9,2.1,1.2
14/01/2008,11,-99,2.1,1.8,2.2,1.7,2.5,1.1,-99,2.5,2.0,2.8,-99,1.0,1.7,1.5,1.9,2.1,0.9
14/01/2008,12,-99,2.1,1.7,1.2,0.6,1.5,1.2,-99,1.4,1.7,1.6,-99,1.1,1.0,1.7,1.0,1.0,0.9
14/01/2008,13,-99,1.6,1.9,1.1,0.2,-99,0.5,1.2,0.7,0.9,0.7,-99,0.9,0.8,1.2,0.5,0.2,1.0
14/01/2008,14,-99,1.3,1.6,0.9,0.2,0.1,0.0,0.1,0.6,0.6,1.2,-99,0.8,0.7,0.8,0.2,0.1,1.0
14/01/2008,15,-99,1.0,1.3,0.8,0.2,0.1,0.0,0.1,0.5,0.5,-99,1.0,0.8,0.8,0.8,0.2,0.0,1.1
14/01/2008,16,0.9,1.2,0.9,0.5,0.1,0.3,0.0,0.0,0.6,0.6,-99,0.9,0.8,0.8,1.4,0.2,0.1,1.1
14/01/2008,17,1.0,1.1,0.9,0.5,0.2,0.3,0.0,0.1,0.7,0.7,-99,0.9,0.9,1.0,1.7,0.2,0.1,1.0
14/01/2008,18,1.3,1.2,0.9,0.5,0.3,0.5,0.0,0.1,0.8,0.9,-99,1.0,1.0,1.1,1.7,0.3,0.1,1.1
14/01/2008,19,1.3,1.2,1.1,0.6,0.4,0.5,0.2,0.1,1.1,1.1,-99,1.0,1.1,1.2,2.0,0.5,0.3,1.2
14/01/2008,20,2.5,1.2,1.4,0.8,0.5,0.6,0.2,0.6,1.2,1.2,-99,1.0,1.1,1.6,1.9,0.8,0.6,1.2
14/01/2008,21,1.6,1.3,1.8,0.8,1.1,0.8,0.3,1.3,1.1,1.1,-99,1.2,0.9,1.9,2.1,1.5,0.9,1.4
14/01/2008,22,1.3,1.8,1.9,0.7,1.9,1.0,0.9,0.9,1.8,1.0,-99,1.1,0.8,2.7,1.7,2.0,1.2,1.2
