FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,LAG,AZC,UIZ,TAX,SUR,IZT
16/06/2010,19,49,41,32,41,46,56,10,32,28,19,15,55,29,15,23,15,55
16/06/2010,20,38,26,29,43,43,47,38,45,38,24,22,47,25,38,47,44,49
16/06/2010,21,37,24,15,39,27,41,32,47,34,26,20,40,24,38,39,31,45
16/06/2010,22,32,20,18,31,25,39,28,41,29,23,20,38,21,42,38,27,42
16/06/2010,23,20,14,18,21,23,32,25,36,22,15,16,32,15,37,32,23,36
16/06/2010,24,15,11,12,15,21,22,14,26,17,12,13,24,9,-99,24,16,26
17/06/2010,1,14,13,13,15,19,20,9,21,18,11,12,23,10,23,16,10,21
17/06/2010,2,13,11,10,12,16,21,9,18,18,10,11,23,7,23,15,8,21
17/06/2010,3,11,8,7,15,14,21,9,19,18,9,9,23,9,23,14,10,22
17/06/2010,4,14,9,10,21,17,18,9,20,19,9,14,20,12,23,15,10,22
17/06/2010,5,17,11,14,21,20,20,10,19,18,13,13,20,13,22,21,13,22
17/06/2010,6,19,19,15,21,23,18,16,20,18,16,15,21,13,23,23,16,22
17/06/2010,7,21,20,15,25,24,20,19,23,18,18,17,21,13,25,21,18,23
17/06/2010,8,20,16,17,19,21,23,18,23,16,14,13,22,12,24,23,19,23
17/06/2010,9,20,16,16,21,-99,27,23,27,13,12,10,27,14,25,23,22,25
17/06/2010,10,25,18,15,24,30,32,22,34,12,10,9,30,14,32,25,21,33
17/06/2010,11,25,24,11,19,-99,-99,23,49,11,13,14,35,12,37,36,25,-99
17/06/2010,12,25,26,7,20,25,-99,35,42,9,12,10,23,13,21,50,33,-99
17/06/2010,13,27,30,8,23,23,-99,39,39,8,12,11,23,13,20,42,43,-99
17/06/2010,14,24,23,14,21,19,-99,14,29,11,13,14,33,13,27,18,20,28
17/06/2010,15,22,25,25,25,37,-99,14,20,24,23,13,26,15,21,18,15,21
17/06/2010,16,22,23,20,27,36,25,18,13,29,25,22,26,17,20,28,18,17
17/06/2010,17,22,18,21,17,27,16,11,31,26,14,24,24,11,16,21,14,16
17/06/2010,18,27,29,19,28,25,20,19,42,30,14,30,37,-99,17,20,14,27
17/06/2010,19,42,45,27,42,22,26,21,42,35,30,23,42,26,17,26,20,34
17/06/2010,20,45,51,30,52,30,32,28,32,41,46,25,43,31,23,22,24,35
17/06/2010,21,37,43,29,45,31,30,13,31,38,43,39,35,25,26,27,18,35
17/06/2010,22,35,33,23,37,27,22,18,24,33,31,33,32,21,17,28,19,25
17/06/2010,23,28,32,13,28,21,7,16,14,28,22,30,18,16,9,13,16,13
17/06/2010,24,17,14,13,17,22,10,9,10,17,18,24,19,11,7,12,11,13
18/06/2010,1,13,9,9,12,18,12,7,10,13,9,17,18,8,9,18,12,12
18/06/2010,2,12,11,7,14,24,6,4,6,19,11,13,14,8,3,8,15,7
18/06/2010,3,13,13,6,16,11,2,6,5,14,10,14,11,10,2,8,6,5
18/06/2010,4,8,10,8,12,5,4,9,6,12,12,13,8,5,7,10,7,9
18/06/2010,5,14,15,10,11,12,12,12,11,7,16,9,16,8,7,20,10,14
18/06/2010,6,21,20,14,23,17,14,17,20,9,22,13,22,14,17,17,16,21
18/06/2010,7,23,22,16,26,23,15,19,26,16,22,19,24,14,20,21,20,23
18/06/2010,8,24,22,15,27,24,17,22,25,20,22,16,26,15,20,19,20,23
18/06/2010,9,26,24,15,32,23,21,21,23,21,24,23,34,17,16,18,-99,20
18/06/2010,10,29,32,15,40,28,20,10,19,24,33,20,33,22,16,20,-99,23
18/06/2010,11,25,26,14,36,32,17,8,19,-99,37,19,29,17,8,18,-99,16
18/06/2010,12,20,27,14,29,25,6,6,23,-99,29,17,21,14,6,13,10,11
18/06/2010,13,13,16,10,12,16,5,6,28,-99,18,17,18,6,6,11,8,10
18/06/2010,14,19,20,8,16,16,15,9,39,19,13,21,26,11,17,15,13,19
18/06/2010,15,19,20,10,14,16,17,8,23,17,12,18,22,10,16,10,13,19
18/06/2010,16,15,16,14,15,25,15,4,23,19,12,17,24,9,8,14,8,10
18/06/2010,17,16,24,23,22,30,16,6,27,23,18,20,28,11,6,11,8,12
18/06/2010,18,27,35,19,38,34,19,10,35,26,30,21,39,16,13,15,12,22
18/06/2010,19,41,43,26,46,48,23,21,47,26,33,18,41,26,27,23,25,39
18/06/2010,20,45,38,33,46,44,31,27,25,36,31,23,43,27,41,38,32,40
18/06/2010,21,32,20,29,37,37,34,39,32,37,26,22,44,22,43,45,41,45
18/06/2010,22,25,21,27,33,37,36,22,40,28,25,18,43,19,46,41,30,40
18/06/2010,23,27,24,25,41,35,25,21,37,35,30,27,32,23,42,36,29,32
18/06/2010,24,28,22,22,42,28,27,22,29,36,22,30,34,24,36,36,30,30
19/06/2010,1,29,15,19,39,27,26,22,30,31,16,25,32,24,38,34,29,29
19/06/2010,2,29,-99,19,35,30,24,18,28,23,15,22,32,22,35,34,31,27
19/06/2010,3,27,15,17,33,32,22,18,30,23,17,15,29,19,33,31,29,24
19/06/2010,4,25,17,15,32,30,17,17,29,23,17,19,24,20,30,44,29,23
19/06/2010,5,31,22,20,31,31,18,19,26,26,22,18,26,20,27,32,28,21
19/06/2010,6,31,31,22,35,32,24,24,28,26,30,19,32,20,26,29,29,26
19/06/2010,7,32,32,24,31,28,21,27,32,24,27,27,31,20,26,27,31,30
19/06/2010,8,27,27,17,28,29,23,27,32,20,20,16,30,16,27,30,24,33
19/06/2010,9,22,19,15,16,23,32,25,35,12,15,11,34,13,29,33,32,35
19/06/2010,10,17,17,12,19,28,35,22,37,12,14,8,33,11,26,39,34,40
19/06/2010,11,19,19,11,21,29,34,22,36,10,11,7,34,12,35,46,30,30
19/06/2010,12,18,19,8,15,21,21,22,31,9,10,8,34,9,24,40,28,23
19/06/2010,13,13,17,7,13,21,9,23,27,8,8,7,21,7,-99,34,23,13
19/06/2010,14,13,14,5,12,18,13,19,22,8,7,7,18,7,-99,28,17,10
19/06/2010,15,16,15,5,10,-99,6,11,17,9,5,8,17,6,-99,31,14,12
19/06/2010,16,23,14,8,11,27,10,10,37,9,8,8,22,7,8,32,14,12
19/06/2010,17,18,13,14,12,26,14,13,38,11,8,10,31,7,8,19,12,19
19/06/2010,18,15,19,28,21,-99,32,18,30,15,15,13,34,12,21,27,18,24
19/06/2010,19,38,25,33,44,45,44,24,34,23,17,16,52,23,39,42,28,45
19/06/2010,20,27,15,27,37,39,31,19,32,30,14,23,34,14,33,31,28,35
19/06/2010,21,28,35,37,35,-99,37,22,33,30,26,30,43,21,24,31,29,31
19/06/2010,22,30,35,39,35,-99,34,28,37,42,33,21,46,28,42,44,32,-99
19/06/2010,23,27,30,43,38,-99,34,37,33,23,19,14,47,25,35,27,27,42
19/06/2010,24,24,11,36,28,-99,33,29,30,18,18,39,41,15,38,27,25,34
20/06/2010,1,16,9,38,19,-99,25,24,22,25,8,13,29,9,30,33,29,-99
20/06/2010,2,15,9,36,14,-99,13,17,32,16,8,12,23,7,27,28,17,-99
20/06/2010,3,13,9,17,11,-99,15,15,17,12,6,10,23,7,24,20,13,17
20/06/2010,4,10,9,12,12,-99,19,11,18,13,5,10,27,7,29,21,14,20
20/06/2010,5,12,11,15,17,-99,20,12,23,13,10,10,26,13,29,20,15,27
20/06/2010,6,22,15,14,16,26,19,17,26,13,12,16,28,12,23,24,16,27
20/06/2010,7,25,10,21,25,31,19,18,26,24,13,16,27,15,26,28,20,28
20/06/2010,8,20,10,22,21,19,19,12,29,24,11,13,27,12,27,28,19,22
20/06/2010,9,13,11,16,13,30,20,14,30,25,8,13,26,9,24,27,17,23
20/06/2010,10,17,15,13,20,29,18,16,31,19,10,10,22,12,27,28,19,22
20/06/2010,11,19,13,12,23,23,17,13,30,13,15,9,17,13,26,24,15,17
20/06/2010,12,20,22,9,20,17,19,10,34,10,12,9,21,10,21,27,16,20
20/06/2010,13,20,21,8,13,17,17,15,27,8,9,7,15,9,13,32,20,17
20/06/2010,14,15,16,6,13,12,5,14,13,8,7,6,12,7,9,28,18,13
20/06/2010,15,11,12,5,11,12,4,11,21,7,7,7,11,5,6,27,14,11
20/06/2010,16,10,10,6,11,14,5,10,32,7,6,7,9,6,8,23,12,13
20/06/2010,17,13,13,10,9,17,11,11,23,7,6,8,21,6,11,12,13,17
20/06/2010,18,24,23,24,17,18,11,9,27,12,7,9,27,12,8,13,11,17
20/06/2010,19,19,20,13,15,23,13,12,39,10,9,9,28,11,11,15,14,26
20/06/2010,20,13,15,16,15,19,19,12,28,9,11,9,22,8,17,15,16,23
20/06/2010,21,14,9,16,18,25,16,11,16,12,12,10,21,11,19,23,14,17
20/06/2010,22,11,11,15,15,27,14,10,12,12,12,10,20,8,19,21,13,16
20/06/2010,23,12,11,13,14,20,10,11,16,10,10,10,18,9,22,19,14,17
20/06/2010,24,10,12,8,13,17,7,10,15,8,14,8,13,6,15,14,12,13
21/06/2010,1,12,14,6,-99,14,5,12,10,9,13,7,13,6,17,12,11,14
21/06/2010,2,15,11,5,-99,18,8,10,10,11,13,6,15,7,16,12,10,11
21/06/2010,3,14,10,3,12,19,13,9,11,14,11,8,21,7,19,12,10,13
21/06/2010,4,12,8,5,13,20,11,9,16,13,9,14,18,8,24,15,9,18
21/06/2010,5,17,17,13,24,24,19,10,16,24,13,20,27,11,25,20,9,18
21/06/2010,6,23,23,23,31,32,21,17,20,28,18,24,29,16,29,25,18,25
21/06/2010,7,21,21,27,30,32,21,26,24,26,20,24,32,15,28,26,26,28
21/06/2010,8,30,22,24,31,34,25,21,29,27,18,21,34,17,25,32,27,31
21/06/2010,9,30,22,25,37,42,33,17,41,25,15,17,42,19,37,40,30,39
21/06/2010,10,25,23,21,41,59,40,16,60,23,13,15,43,21,53,-99,31,46
21/06/2010,11,29,22,16,35,-99,43,23,55,16,14,10,45,19,49,-99,35,39
21/06/2010,12,24,24,10,17,-99,25,28,36,10,15,10,31,11,20,-99,33,30
21/06/2010,13,16,21,8,17,-99,9,25,20,10,9,8,17,8,12,39,23,13
21/06/2010,14,15,14,5,15,-99,8,21,19,7,8,7,18,6,13,35,19,10
21/06/2010,15,15,17,6,16,-99,17,14,47,8,8,8,17,8,11,40,13,12
21/06/2010,16,15,17,8,14,-99,20,18,52,10,12,8,30,8,14,29,20,29
21/06/2010,17,22,24,11,24,-99,14,18,46,11,14,8,34,12,11,19,15,23
21/06/2010,18,26,23,14,22,-99,45,20,55,11,14,11,42,12,16,38,20,34
21/06/2010,19,23,22,17,20,-99,26,24,21,11,15,9,28,9,24,41,29,21
21/06/2010,20,24,28,27,32,-99,28,28,31,16,18,10,36,15,38,41,26,38
21/06/2010,21,30,17,18,24,-99,27,23,34,13,18,11,35,16,39,37,25,34
21/06/2010,22,27,19,19,24,-99,24,17,24,13,13,13,33,13,29,26,19,29
21/06/2010,23,18,10,15,22,-99,18,14,28,15,10,11,25,9,23,28,17,18
21/06/2010,24,15,7,24,17,-99,15,15,23,11,7,10,25,8,21,23,19,15
22/06/2010,1,15,7,22,13,-99,12,9,16,10,5,8,21,6,16,15,12,12
22/06/2010,2,15,11,19,10,28,11,8,10,9,5,7,19,5,12,17,8,12
22/06/2010,3,15,10,17,11,25,10,9,12,7,5,8,19,5,16,18,10,11
22/06/2010,4,17,11,17,19,28,14,9,16,9,7,9,21,7,17,20,10,14
22/06/2010,5,20,14,18,24,28,18,12,25,13,21,11,27,13,25,25,14,20
22/06/2010,6,24,23,23,27,28,19,19,25,23,21,15,29,14,28,28,20,25
22/06/2010,7,21,17,23,29,30,19,22,30,24,21,20,30,14,31,30,26,26
22/06/2010,8,26,21,23,30,37,21,20,31,21,20,17,29,14,29,33,26,29
22/06/2010,9,27,17,25,28,38,19,15,36,15,22,10,24,14,32,38,25,32
22/06/2010,10,28,18,19,26,41,21,12,38,15,13,8,21,13,35,42,25,32
22/06/2010,11,22,20,12,24,39,25,19,42,10,10,8,24,-99,25,37,30,29
22/06/2010,12,21,18,9,17,24,21,22,26,10,10,8,36,-99,20,42,24,30
22/06/2010,13,17,21,8,20,27,23,22,28,8,10,9,26,-99,16,46,24,22
22/06/2010,14,14,17,7,15,25,15,24,31,8,8,7,20,-99,10,44,22,13
22/06/2010,15,12,13,6,-99,21,12,17,26,8,8,7,15,-99,9,39,18,11
22/06/2010,16,15,13,8,17,28,23,15,54,9,7,8,16,-99,15,31,17,11
22/06/2010,17,15,15,15,18,28,13,16,35,11,10,11,25,-99,15,35,23,-99
22/06/2010,18,23,27,19,21,33,33,25,32,16,19,21,32,-99,32,40,-99,36
22/06/2010,19,33,25,19,30,-99,46,28,39,17,21,14,33,-99,40,46,-99,54
22/06/2010,20,24,28,15,-99,-99,50,33,38,15,23,16,35,-99,43,53,-99,55
22/06/2010,21,24,29,27,-99,-99,31,42,40,22,19,21,33,-99,48,53,41,44
22/06/2010,22,28,26,33,-99,40,23,17,27,25,18,17,32,24,22,21,16,26
22/06/2010,23,12,12,24,-99,32,18,9,19,24,15,20,25,12,22,24,21,17
22/06/2010,24,11,14,22,-99,32,22,14,24,19,15,16,24,14,31,42,25,25
23/06/2010,1,14,14,21,-99,27,17,23,28,20,13,16,25,25,37,38,28,40
23/06/2010,2,13,11,14,-99,25,27,11,30,17,7,14,31,22,33,37,22,41
23/06/2010,3,13,10,18,-99,22,25,10,27,14,11,10,24,11,33,27,18,34
23/06/2010,4,17,13,20,-99,25,18,7,29,12,18,11,26,18,32,29,25,30
23/06/2010,5,20,17,25,-99,30,23,9,27,19,17,19,33,29,34,29,25,27
23/06/2010,6,29,26,26,-99,34,25,19,31,25,20,29,37,30,31,29,26,26
23/06/2010,7,29,24,24,-99,32,25,22,29,26,24,30,36,29,34,31,29,32
23/06/2010,8,28,24,27,-99,39,32,24,48,26,22,25,41,27,43,33,32,36
23/06/2010,9,33,22,32,40,47,36,22,45,34,16,19,44,30,51,36,35,29
23/06/2010,10,34,37,23,39,-99,31,24,59,27,25,16,44,36,48,52,38,42
23/06/2010,11,39,44,18,49,-99,32,30,47,27,34,15,50,35,44,51,35,38
23/06/2010,12,42,40,18,42,-99,30,33,48,24,23,13,43,36,34,52,33,37
23/06/2010,13,36,35,13,31,-99,22,40,36,12,16,12,35,27,21,53,37,28
23/06/2010,14,22,24,9,18,19,19,31,21,11,11,10,29,18,16,52,30,18
23/06/2010,15,17,19,7,16,22,17,21,21,8,8,8,19,13,15,41,16,14
23/06/2010,16,13,17,9,14,25,23,14,24,9,8,9,-99,11,11,38,17,14
23/06/2010,17,15,20,9,20,20,18,15,34,10,11,9,-99,15,10,46,16,15
23/06/2010,18,17,23,11,18,23,18,18,31,9,11,8,-99,17,26,46,19,18
23/06/2010,19,41,-99,16,33,24,51,22,26,12,16,9,53,24,55,50,26,52
23/06/2010,20,45,31,22,36,21,47,21,30,16,23,10,57,36,51,50,30,45
23/06/2010,21,47,19,22,30,18,42,23,34,15,17,11,41,29,49,55,26,42
23/06/2010,22,24,19,22,16,20,20,20,38,15,15,11,30,24,45,39,23,41
23/06/2010,23,19,14,12,20,22,26,15,25,13,13,11,25,20,27,25,19,30
23/06/2010,24,16,8,10,16,19,18,15,15,14,8,11,28,13,27,30,17,20
24/06/2010,1,12,6,8,19,14,22,12,21,11,6,9,30,12,26,20,13,19
24/06/2010,2,12,6,12,17,15,19,9,20,13,7,10,24,12,17,16,8,21
24/06/2010,3,11,6,8,18,21,18,8,13,12,5,9,26,11,25,18,8,17
24/06/2010,4,9,6,8,13,16,17,7,14,12,5,10,25,10,33,20,8,19
24/06/2010,5,15,9,17,24,27,25,12,16,17,13,14,33,20,32,26,12,20
24/06/2010,6,30,28,24,32,26,23,23,22,21,26,19,30,31,35,34,25,29
24/06/2010,7,30,30,24,28,26,22,25,29,22,30,22,34,30,35,34,29,32
24/06/2010,8,28,24,20,27,27,24,21,30,-99,23,23,33,27,36,36,24,31
24/06/2010,9,25,20,19,24,33,28,16,37,-99,16,13,30,24,33,40,23,34
24/06/2010,10,27,-99,16,30,22,33,26,53,-99,16,10,36,25,42,47,28,39
24/06/2010,11,26,-99,12,25,21,36,27,54,-99,11,10,33,23,49,51,28,37
24/06/2010,12,20,-99,11,18,19,22,30,33,-99,12,7,-99,17,19,59,34,32
24/06/2010,13,16,15,8,19,17,24,30,22,9,9,7,-99,15,21,58,29,24
24/06/2010,14,16,13,9,16,19,26,25,27,10,8,8,-99,16,23,45,26,21
24/06/2010,15,21,19,8,22,24,40,22,27,13,10,15,-99,14,25,35,21,27
24/06/2010,16,28,27,11,32,23,25,20,23,19,13,17,-99,28,19,39,23,28
24/06/2010,17,29,12,13,24,23,26,18,26,31,15,26,-99,19,29,38,22,26
24/06/2010,18,20,7,15,22,27,24,16,22,32,13,20,-99,13,32,38,22,28
24/06/2010,19,20,13,19,26,26,29,26,24,32,12,16,-99,18,33,41,31,28
24/06/2010,20,28,23,22,30,24,28,24,37,19,20,19,27,31,35,42,33,30
24/06/2010,21,30,19,27,38,28,31,25,39,22,16,33,32,32,21,35,28,34
24/06/2010,22,30,-99,-99,31,19,-99,21,28,18,26,29,28,31,-99,21,-99,23
24/06/2010,23,25,28,19,31,23,15,15,22,26,24,26,22,28,20,32,20,18
24/06/2010,24,17,15,22,21,27,14,17,24,32,9,25,-99,18,26,32,22,23
25/06/2010,1,18,25,25,21,30,15,23,26,28,9,29,-99,23,29,34,28,30
25/06/2010,2,25,18,19,18,31,19,23,26,38,7,31,26,18,27,29,30,32
25/06/2010,3,17,13,17,18,26,27,17,27,35,8,30,29,18,27,31,28,31
25/06/2010,4,17,9,24,23,25,24,11,25,30,10,24,20,18,26,28,16,28
25/06/2010,5,26,16,27,28,27,22,15,25,27,18,25,24,22,30,31,17,22
25/06/2010,6,30,21,29,37,28,22,24,23,32,27,28,27,29,31,34,26,27
25/06/2010,7,31,25,28,36,27,24,26,28,32,28,25,30,32,40,35,31,33
25/06/2010,8,22,18,22,-99,25,26,20,32,28,15,19,29,23,41,41,25,30
25/06/2010,9,20,16,17,-99,19,22,14,34,16,8,13,20,23,35,38,24,32
25/06/2010,10,22,15,12,-99,23,23,12,30,13,8,10,16,20,27,42,21,21
25/06/2010,11,19,18,9,-99,-99,16,17,28,11,11,10,17,15,26,42,23,22
25/06/2010,12,16,20,7,-99,19,9,24,24,10,11,8,14,12,14,41,23,18
25/06/2010,13,15,15,7,-99,11,17,21,18,10,10,8,17,13,13,32,20,14
25/06/2010,14,17,18,7,-99,19,16,19,26,7,8,8,14,10,13,25,14,14
25/06/2010,15,19,25,7,-99,13,13,18,29,10,8,8,16,9,12,37,18,15
25/06/2010,16,19,17,7,-99,22,14,16,22,11,8,8,17,12,8,23,19,12
25/06/2010,17,21,-99,10,14,28,31,19,41,13,7,10,19,13,9,30,19,16
25/06/2010,18,17,-99,14,20,30,32,22,30,23,10,11,28,14,20,41,27,24
25/06/2010,19,20,-99,14,33,28,20,19,33,15,21,10,23,22,20,38,26,24
25/06/2010,20,23,-99,18,23,22,20,25,28,15,20,12,21,21,24,42,31,20
25/06/2010,21,28,-99,20,33,22,19,25,37,17,18,12,20,24,33,38,28,29
25/06/2010,22,22,17,17,26,16,18,19,33,14,17,12,17,27,34,35,24,27
25/06/2010,23,20,16,15,27,15,13,18,27,16,15,11,16,20,22,33,21,18
25/06/2010,24,22,20,12,20,11,11,17,18,17,24,11,14,18,21,31,20,19
26/06/2010,1,17,14,8,21,9,12,14,24,21,23,13,15,16,25,28,18,21
26/06/2010,2,15,13,7,28,7,14,11,19,25,30,11,19,18,21,26,13,19
26/06/2010,3,18,16,7,29,9,21,10,21,13,22,13,26,27,27,21,13,21
26/06/2010,4,19,16,7,23,12,20,9,26,25,20,23,21,22,31,27,15,27
26/06/2010,5,22,14,13,31,14,16,13,25,31,18,11,18,27,25,44,22,16
26/06/2010,6,25,14,16,26,21,20,24,19,25,19,14,23,28,28,38,24,26
26/06/2010,7,26,15,18,27,16,21,25,28,22,22,18,23,24,28,36,30,29
26/06/2010,8,22,13,19,23,24,20,20,28,19,18,15,22,23,31,35,25,25
26/06/2010,9,22,19,17,30,26,21,12,28,17,12,9,24,27,32,36,21,26
26/06/2010,10,23,17,13,31,21,17,17,35,14,12,9,15,24,34,41,25,29
26/06/2010,11,20,17,14,28,18,20,15,33,14,12,9,19,22,29,40,24,24
26/06/2010,12,22,24,11,22,20,24,21,33,12,14,9,23,16,22,44,27,24
26/06/2010,13,18,26,9,18,16,9,20,29,9,11,9,16,12,16,48,23,16
26/06/2010,14,23,14,7,17,16,9,17,23,9,8,10,16,14,11,32,15,10
26/06/2010,15,18,15,5,18,17,10,14,19,8,8,7,15,9,11,33,14,10
26/06/2010,16,17,15,7,14,20,18,11,19,11,9,8,14,9,9,34,13,12
26/06/2010,17,14,14,9,12,18,16,13,24,-99,11,10,16,12,10,41,16,18
26/06/2010,18,15,14,9,18,18,17,16,27,12,10,11,22,17,11,34,19,21
26/06/2010,19,13,14,16,24,17,13,17,33,12,9,11,23,13,13,37,20,21
26/06/2010,20,15,15,15,23,19,13,22,22,16,12,13,20,14,14,34,24,25
26/06/2010,21,18,21,17,19,23,17,20,23,15,16,13,18,16,18,38,25,24
26/06/2010,22,22,24,17,19,16,15,20,23,14,19,12,20,20,17,30,27,23
26/06/2010,23,22,18,10,27,13,14,20,24,18,13,14,17,23,19,33,24,21
26/06/2010,24,20,13,10,31,7,14,19,17,15,12,12,15,23,15,30,21,20
27/06/2010,1,18,13,7,21,10,12,11,19,25,18,10,15,18,23,26,15,17
27/06/2010,2,20,15,6,21,10,13,14,17,25,20,13,17,17,20,21,13,18
27/06/2010,3,21,18,9,24,8,17,15,18,26,20,20,21,20,20,21,16,17
27/06/2010,4,21,20,17,24,10,17,18,23,24,13,23,21,21,22,26,19,21
27/06/2010,5,21,16,21,20,17,20,21,20,27,9,20,23,19,20,27,23,24
27/06/2010,6,21,18,22,19,21,18,14,21,28,12,18,21,21,24,32,24,25
27/06/2010,7,22,19,23,24,20,16,16,24,23,12,24,18,18,24,30,26,23
27/06/2010,8,20,15,23,20,22,15,15,29,19,13,24,16,15,25,33,26,22
27/06/2010,9,16,11,19,22,25,15,14,33,23,15,17,15,12,29,38,32,21
27/06/2010,10,16,15,20,30,30,17,19,35,21,17,16,18,14,29,42,32,21
27/06/2010,11,18,18,20,34,25,20,18,37,19,19,15,23,22,28,41,24,27
27/06/2010,12,24,21,14,29,23,24,18,36,14,7,11,17,24,31,36,24,23
27/06/2010,13,17,8,-99,19,11,23,17,31,8,5,8,-99,16,19,35,17,23
27/06/2010,14,13,8,5,11,6,12,15,16,6,5,7,-99,10,11,33,16,17
27/06/2010,15,10,8,4,8,8,9,11,11,6,5,7,5,8,7,34,16,10
27/06/2010,16,10,8,8,8,9,4,8,13,9,8,8,4,9,6,34,12,8
27/06/2010,17,12,11,7,11,17,11,9,22,8,7,7,8,11,7,31,12,12
27/06/2010,18,11,9,8,8,14,14,11,18,7,8,9,8,10,8,30,13,12
27/06/2010,19,11,14,11,9,13,8,12,21,10,10,10,9,10,-99,30,14,17
27/06/2010,20,13,14,14,10,13,13,12,19,10,13,10,8,11,10,26,13,15
27/06/2010,21,15,14,15,12,16,10,13,20,12,12,12,13,12,12,25,17,21
27/06/2010,22,18,18,17,19,16,12,16,18,12,15,12,-99,13,15,34,20,21
27/06/2010,23,16,16,14,16,12,5,17,20,14,13,11,-99,18,16,25,20,16
27/06/2010,24,24,10,12,16,7,6,19,18,12,10,13,-99,23,19,20,16,12
28/06/2010,1,20,5,6,-99,5,7,11,9,15,7,13,6,27,7,15,13,10
28/06/2010,2,12,6,7,-99,6,6,8,8,9,9,9,11,13,8,16,15,10
28/06/2010,3,8,5,11,8,15,9,7,11,16,6,11,8,7,15,18,10,13
28/06/2010,4,8,6,10,12,14,7,6,12,17,8,14,10,9,15,16,8,7
28/06/2010,5,15,15,19,19,22,20,10,17,21,12,21,22,16,21,28,10,20
28/06/2010,6,25,23,23,25,20,21,20,27,25,13,25,24,24,25,30,21,27
28/06/2010,7,27,25,23,30,20,19,23,29,26,21,23,23,26,26,32,28,27
28/06/2010,8,27,25,23,33,35,23,24,29,27,25,20,26,25,25,35,33,30
28/06/2010,9,25,20,20,38,34,29,29,35,29,18,20,30,28,29,48,39,40
28/06/2010,10,21,20,19,42,35,32,30,50,28,-99,18,41,27,45,61,47,46
28/06/2010,11,28,18,16,35,31,43,-99,51,23,-99,14,52,30,52,47,33,35
28/06/2010,12,26,25,13,37,24,48,-99,45,13,-99,12,50,23,41,56,41,41
28/06/2010,13,23,20,12,19,21,29,29,35,12,12,9,32,17,22,59,37,29
28/06/2010,14,16,16,7,14,17,20,21,35,8,9,7,10,11,17,53,20,22
28/06/2010,15,12,11,5,11,14,16,14,23,7,5,7,10,10,11,39,15,14
28/06/2010,16,13,10,5,13,11,17,11,21,7,5,6,10,9,10,32,12,8
28/06/2010,17,11,9,5,10,15,16,11,15,8,7,6,9,10,11,31,11,7
28/06/2010,18,14,14,8,12,18,11,13,21,8,12,7,11,11,11,30,11,11
28/06/2010,19,11,18,11,19,18,9,15,21,9,11,7,14,10,10,29,12,17
28/06/2010,20,17,15,13,23,21,11,18,20,12,14,10,16,20,10,24,15,19
28/06/2010,21,16,18,12,18,18,10,21,19,12,17,10,14,19,13,25,15,18
28/06/2010,22,12,20,14,20,15,11,17,19,12,12,12,11,11,12,19,13,17
28/06/2010,23,9,13,11,17,14,9,12,13,14,8,12,8,11,9,19,14,15
28/06/2010,24,13,19,6,19,8,3,9,8,10,7,10,8,12,6,16,14,9
29/06/2010,1,16,14,4,18,9,1,10,5,11,6,7,5,16,5,9,8,6
29/06/2010,2,20,7,6,13,8,2,10,6,9,5,8,9,14,5,11,9,8
29/06/2010,3,19,10,5,14,4,3,16,6,7,5,6,7,15,6,13,12,8
29/06/2010,4,13,6,10,16,12,6,17,10,9,8,8,11,11,11,17,14,12
29/06/2010,5,14,14,16,23,20,15,14,18,17,14,13,20,24,15,25,15,15
29/06/2010,6,23,21,19,22,16,16,18,23,23,17,13,21,22,21,31,22,21
29/06/2010,7,24,21,20,25,15,17,23,24,24,19,20,20,22,27,30,25,24
29/06/2010,8,22,18,18,22,16,20,22,29,24,15,-99,-99,20,25,38,23,25
29/06/2010,9,-99,16,15,22,18,17,16,29,16,11,-99,18,18,22,34,25,19
29/06/2010,10,-99,15,8,19,-99,11,17,26,10,10,-99,11,13,18,31,20,16
