FECHA,HORA,CAM,COY,MER,NEZ,PED,PER,SAG,SJA,TLA,UIZ,XAL,,,,,,,,,,,,,
13/01/2011,1,18,14,5,-99,-99,12,5,5,14,1,-99,,,,,,,,,,,,,
13/01/2011,2,12,15,7,-99,-99,4,10,8,11,8,-99,,,,,,,,,,,,,
13/01/2011,3,7,13,13,-99,-99,4,10,8,10,18,-99,,,,,,,,,,,,,
13/01/2011,4,12,12,15,-99,-99,4,11,13,7,10,-99,,,,,,,,,,,,,
13/01/2011,5,14,13,13,-99,-99,5,17,11,14,1,-99,,,,,,,,,,,,,
13/01/2011,6,20,11,14,-99,-99,5,15,12,17,9,-99,,,,,,,,,,,,,
13/01/2011,7,21,14,22,-99,-99,18,25,16,20,16,-99,,,,,,,,,,,,,
13/01/2011,8,22,19,32,-99,-99,27,27,18,17,25,-99,,,,,,,,,,,,,
13/01/2011,9,26,27,31,-99,-99,36,26,14,24,31,-99,,,,,,,,,,,,,
13/01/2011,10,23,33,32,-99,-99,26,29,30,23,28,-99,,,,,,,,,,,,,
13/01/2011,11,25,-99,35,-99,-99,25,35,36,29,26,-99,,,,,,,,,,,,,
13/01/2011,12,31,25,39,-99,-99,32,42,33,39,42,-99,,,,,,,,,,,,,
13/01/2011,13,39,59,58,-99,-99,36,38,54,-99,37,-99,,,,,,,,,,,,,
13/01/2011,14,51,62,65,-99,-99,42,40,42,-99,57,-99,,,,,,,,,,,,,
13/01/2011,15,54,68,80,-99,-99,36,35,54,54,67,-99,,,,,,,,,,,,,
13/01/2011,16,72,76,91,-99,-99,38,29,42,51,65,-99,,,,,,,,,,,,,
13/01/2011,17,71,78,82,-99,-99,41,31,53,49,72,-99,,,,,,,,,,,,,
13/01/2011,18,69,82,72,-99,-99,72,49,69,52,59,-99,,,,,,,,,,,,,
13/01/2011,19,60,70,52,-99,-99,70,-99,49,31,41,-99,,,,,,,,,,,,,
13/01/2011,20,37,54,52,-99,-99,51,-99,41,18,28,-99,,,,,,,,,,,,,
13/01/2011,21,-99,40,17,-99,-99,60,11,-99,19,18,-99,,,,,,,,,,,,,
13/01/2011,22,-99,28,11,-99,-99,22,10,-99,14,6,-99,,,,,,,,,,,,,
13/01/2011,23,6,14,11,-99,-99,11,12,-99,14,-99,-99,,,,,,,,,,,,,
13/01/2011,24,-99,14,10,-99,-99,6,11,-99,16,6,-99,,,,,,,,,,,,,
14/01/2011,1,8,18,15,-99,-99,5,13,6,22,9,-99,,,,,,,,,,,,,
14/01/2011,2,26,20,22,-99,-99,11,17,8,22,22,-99,,,,,,,,,,,,,
14/01/2011,3,23,20,24,-99,-99,21,35,13,17,21,-99,,,,,,,,,,,,,
14/01/2011,4,21,26,37,-99,-99,27,34,37,23,18,-99,,,,,,,,,,,,,
14/01/2011,5,33,29,53,-99,-99,19,26,27,24,28,-99,,,,,,,,,,,,,
14/01/2011,6,27,27,33,-99,-99,19,33,28,22,24,-99,,,,,,,,,,,,,
14/01/2011,7,24,27,34,-99,-99,18,73,28,37,32,-99,,,,,,,,,,,,,
14/01/2011,8,34,31,36,-99,-99,17,48,30,44,34,-99,,,,,,,,,,,,,
14/01/2011,9,39,36,46,-99,-99,40,48,48,54,24,-99,,,,,,,,,,,,,
14/01/2011,10,46,48,64,-99,-99,129,55,70,80,22,-99,,,,,,,,,,,,,
14/01/2011,11,62,-99,68,-99,-99,103,49,53,100,39,-99,,,,,,,,,,,,,
14/01/2011,12,64,-99,68,-99,-99,208,60,56,92,53,-99,,,,,,,,,,,,,
14/01/2011,13,50,-99,42,-99,-99,60,44,26,44,33,-99,,,,,,,,,,,,,
14/01/2011,14,43,40,44,-99,-99,111,16,8,10,13,-99,,,,,,,,,,,,,
14/01/2011,15,24,39,38,-99,-99,19,18,5,18,16,-99,,,,,,,,,,,,,
14/01/2011,16,10,55,33,-99,-99,22,22,14,24,26,-99,,,,,,,,,,,,,
14/01/2011,17,23,44,39,-99,-99,81,20,25,24,27,-99,,,,,,,,,,,,,
14/01/2011,18,22,38,36,-99,-99,79,20,25,20,18,-99,,,,,,,,,,,,,
14/01/2011,19,31,36,32,-99,-99,50,24,-99,33,20,-99,,,,,,,,,,,,,
14/01/2011,20,-99,50,29,-99,-99,95,37,-99,35,29,-99,,,,,,,,,,,,,
14/01/2011,21,44,64,52,-99,-99,97,35,-99,38,45,-99,,,,,,,,,,,,,
14/01/2011,22,40,59,45,-99,-99,52,32,-99,32,30,-99,,,,,,,,,,,,,
14/01/2011,23,29,45,39,-99,-99,41,22,-99,26,31,-99,,,,,,,,,,,,,
14/01/2011,24,-99,39,35,-99,-99,25,24,-99,18,-99,-99,,,,,,,,,,,,,
15/01/2011,1,21,37,36,-99,-99,55,24,38,17,26,-99,,,,,,,,,,,,,
15/01/2011,2,23,41,30,-99,-99,33,30,33,29,32,-99,,,,,,,,,,,,,
15/01/2011,3,32,40,30,-99,-99,21,30,34,26,42,-99,,,,,,,,,,,,,
15/01/2011,4,33,39,31,-99,-99,25,35,38,23,33,-99,,,,,,,,,,,,,
15/01/2011,5,31,36,36,-99,-99,31,35,40,21,25,-99,,,,,,,,,,,,,
15/01/2011,6,29,-99,36,-99,-99,25,39,40,22,24,-99,,,,,,,,,,,,,
15/01/2011,7,38,5,40,-99,-99,35,27,39,24,37,-99,,,,,,,,,,,,,
15/01/2011,8,42,21,41,-99,-99,40,45,41,30,36,-99,,,,,,,,,,,,,
15/01/2011,9,42,28,51,-99,-99,71,57,27,35,40,-99,,,,,,,,,,,,,
15/01/2011,10,45,38,61,-99,-99,53,45,-99,49,15,-99,,,,,,,,,,,,,
15/01/2011,11,56,44,63,-99,-99,56,44,51,61,29,-99,,,,,,,,,,,,,
15/01/2011,12,32,30,45,-99,-99,38,24,15,37,15,-99,,,,,,,,,,,,,
15/01/2011,13,13,25,40,-99,-99,24,23,7,27,13,-99,,,,,,,,,,,,,
15/01/2011,14,16,24,33,-99,-99,24,39,11,35,9,-99,,,,,,,,,,,,,
15/01/2011,15,20,26,32,-99,-99,30,46,22,28,16,-99,,,,,,,,,,,,,
15/01/2011,16,17,25,30,-99,-99,25,41,20,30,17,-99,,,,,,,,,,,,,
15/01/2011,17,23,25,26,-99,-99,25,28,22,21,27,-99,,,,,,,,,,,,,
15/01/2011,18,16,26,25,-99,-99,20,28,22,19,19,-99,,,,,,,,,,,,,
15/01/2011,19,11,33,19,-99,-99,-99,38,16,14,18,-99,,,,,,,,,,,,,
15/01/2011,20,13,19,15,-99,-99,29,21,17,15,16,-99,,,,,,,,,,,,,
15/01/2011,21,14,19,17,-99,-99,32,30,24,21,18,-99,,,,,,,,,,,,,
15/01/2011,22,25,22,25,-99,-99,-99,38,21,15,19,-99,,,,,,,,,,,,,
15/01/2011,23,19,22,22,-99,-99,27,37,23,16,13,-99,,,,,,,,,,,,,
15/01/2011,24,-99,24,16,-99,-99,42,66,-99,21,12,-99,,,,,,,,,,,,,
16/01/2011,1,9,20,17,-99,-99,120,42,17,22,10,-99,,,,,,,,,,,,,
16/01/2011,2,16,20,11,-99,-99,22,25,12,19,12,-99,,,,,,,,,,,,,
16/01/2011,3,10,19,13,-99,-99,17,24,18,22,16,-99,,,,,,,,,,,,,
16/01/2011,4,20,20,17,-99,-99,16,20,18,20,15,-99,,,,,,,,,,,,,
16/01/2011,5,25,18,21,-99,-99,9,22,24,19,11,-99,,,,,,,,,,,,,
16/01/2011,6,23,14,15,-99,-99,18,28,22,18,15,-99,,,,,,,,,,,,,
16/01/2011,7,23,14,18,-99,-99,19,44,21,16,22,-99,,,,,,,,,,,,,
16/01/2011,8,31,12,19,-99,-99,23,48,24,21,18,-99,,,,,,,,,,,,,
16/01/2011,9,23,14,22,-99,-99,13,54,10,28,13,-99,,,,,,,,,,,,,
16/01/2011,10,6,16,27,-99,-99,20,39,24,29,12,-99,,,,,,,,,,,,,
16/01/2011,11,9,16,19,-99,-99,16,17,21,11,11,-99,,,,,,,,,,,,,
16/01/2011,12,13,15,16,-99,-99,13,9,-99,9,10,-99,,,,,,,,,,,,,
16/01/2011,13,1,16,12,-99,-99,15,10,-99,17,10,-99,,,,,,,,,,,,,
16/01/2011,14,2,14,19,-99,-99,15,17,6,13,3,-99,,,,,,,,,,,,,
16/01/2011,15,16,9,18,-99,-99,22,11,8,17,2,-99,,,,,,,,,,,,,
16/01/2011,16,17,-99,17,-99,-99,25,24,12,11,13,-99,,,,,,,,,,,,,
16/01/2011,17,10,-99,21,-99,-99,42,23,26,7,25,-99,,,,,,,,,,,,,
16/01/2011,18,15,-99,28,-99,-99,34,25,-99,7,24,-99,,,,,,,,,,,,,
16/01/2011,19,22,16,18,-99,-99,40,24,-99,10,24,-99,,,,,,,,,,,,,
16/01/2011,20,16,13,14,-99,-99,24,13,-99,20,17,-99,,,,,,,,,,,,,
16/01/2011,21,19,-99,15,-99,-99,20,28,-99,17,14,-99,,,,,,,,,,,,,
16/01/2011,22,6,11,16,-99,-99,7,23,18,19,14,-99,,,,,,,,,,,,,
16/01/2011,23,15,17,15,-99,-99,16,18,21,12,14,-99,,,,,,,,,,,,,
16/01/2011,24,16,18,18,-99,-99,19,20,19,21,22,-99,,,,,,,,,,,,,
17/01/2011,1,17,20,9,-99,-99,24,27,11,9,16,-99,,,,,,,,,,,,,
17/01/2011,2,23,15,13,-99,-99,15,36,19,8,15,-99,,,,,,,,,,,,,
17/01/2011,3,14,11,10,-99,-99,8,18,21,11,12,-99,,,,,,,,,,,,,
17/01/2011,4,25,12,10,-99,-99,15,33,19,16,17,-99,,,,,,,,,,,,,
17/01/2011,5,35,12,15,-99,-99,15,39,15,9,16,-99,,,,,,,,,,,,,
17/01/2011,6,43,11,15,-99,-99,19,30,21,14,17,-99,,,,,,,,,,,,,
17/01/2011,7,33,12,21,-99,-99,34,33,16,17,14,-99,,,,,,,,,,,,,
17/01/2011,8,31,17,22,-99,-99,58,39,35,24,20,-99,,,,,,,,,,,,,
17/01/2011,9,32,19,28,-99,-99,29,48,47,33,14,-99,,,,,,,,,,,,,
17/01/2011,10,21,21,50,-99,-99,39,34,38,35,7,-99,,,,,,,,,,,,,
17/01/2011,11,29,26,53,-99,-99,-99,29,38,31,15,-99,,,,,,,,,,,,,
17/01/2011,12,41,21,48,-99,-99,-99,15,10,57,13,-99,,,,,,,,,,,,,
17/01/2011,13,24,18,39,-99,-99,-99,23,12,-99,10,-99,,,,,,,,,,,,,
17/01/2011,14,25,23,40,-99,-99,-99,28,13,22,6,-99,,,,,,,,,,,,,
17/01/2011,15,22,21,43,-99,-99,13,37,-99,23,2,-99,,,,,,,,,,,,,
17/01/2011,16,25,24,44,-99,-99,22,41,25,21,18,-99,,,,,,,,,,,,,
17/01/2011,17,25,26,33,-99,-99,27,35,-99,15,18,-99,,,,,,,,,,,,,
17/01/2011,18,17,21,25,-99,-99,27,27,-99,18,17,-99,,,,,,,,,,,,,
17/01/2011,19,21,21,21,-99,-99,29,18,-99,24,28,-99,,,,,,,,,,,,,
17/01/2011,20,11,21,19,-99,-99,34,28,-99,33,24,-99,,,,,,,,,,,,,
17/01/2011,21,13,21,28,-99,-99,32,34,-99,36,28,-99,,,,,,,,,,,,,
17/01/2011,22,22,28,29,-99,-99,32,29,30,36,29,-99,,,,,,,,,,,,,
17/01/2011,23,26,24,40,-99,-99,24,36,37,39,24,-99,,,,,,,,,,,,,
17/01/2011,24,40,26,32,-99,-99,15,38,-99,44,25,-99,,,,,,,,,,,,,
18/01/2011,1,51,26,27,-99,-99,15,44,28,31,18,-99,,,,,,,,,,,,,
18/01/2011,2,43,27,23,-99,-99,20,36,24,20,20,-99,,,,,,,,,,,,,
18/01/2011,3,36,25,21,-99,-99,9,27,30,17,24,-99,,,,,,,,,,,,,
18/01/2011,4,30,20,23,-99,-99,9,36,26,18,23,-99,,,,,,,,,,,,,
18/01/2011,5,33,18,20,-99,-99,10,39,26,19,21,-99,,,,,,,,,,,,,
18/01/2011,6,39,19,17,-99,-99,21,46,29,24,20,-99,,,,,,,,,,,,,
18/01/2011,7,41,19,21,-99,-99,41,37,31,24,24,-99,,,,,,,,,,,,,
18/01/2011,8,67,23,40,-99,-99,47,37,51,27,31,-99,,,,,,,,,,,,,
18/01/2011,9,61,26,46,-99,-99,59,59,-99,51,29,-99,,,,,,,,,,,,,
18/01/2011,10,51,25,62,-99,-99,57,57,-99,58,28,-99,,,,,,,,,,,,,
18/01/2011,11,48,30,47,-99,-99,47,38,-99,47,55,-99,,,,,,,,,,,,,
18/01/2011,12,43,45,44,-99,-99,49,37,19,71,49,-99,,,,,,,,,,,,,
18/01/2011,13,15,53,32,-99,-99,29,33,-99,68,39,-99,,,,,,,,,,,,,
18/01/2011,14,17,48,23,-99,-99,5,34,16,37,5,-99,,,,,,,,,,,,,
18/01/2011,15,35,32,42,-99,-99,14,19,30,38,13,-99,,,,,,,,,,,,,
18/01/2011,16,30,32,60,-99,-99,20,19,40,33,13,-99,,,,,,,,,,,,,
18/01/2011,17,22,38,50,-99,-99,21,17,-99,24,28,-99,,,,,,,,,,,,,
18/01/2011,18,34,49,30,-99,-99,29,20,-99,24,24,-99,,,,,,,,,,,,,
18/01/2011,19,32,35,28,-99,-99,31,39,-99,31,23,-99,,,,,,,,,,,,,
18/01/2011,20,31,45,22,-99,-99,33,39,23,41,25,-99,,,,,,,,,,,,,
18/01/2011,21,29,49,32,-99,-99,32,37,31,44,34,-99,,,,,,,,,,,,,
18/01/2011,22,36,50,41,-99,-99,40,42,48,43,27,-99,,,,,,,,,,,,,
18/01/2011,23,45,50,47,-99,-99,33,30,49,34,43,-99,,,,,,,,,,,,,
18/01/2011,24,32,51,47,-99,-99,33,33,46,31,31,-99,,,,,,,,,,,,,
19/01/2011,1,29,44,31,-99,-99,26,40,68,19,30,-99,,,,,,,,,,,,,
19/01/2011,2,-99,35,28,-99,-99,27,33,42,22,39,-99,,,,,,,,,,,,,
19/01/2011,3,-99,39,31,-99,-99,34,28,40,16,45,-99,,,,,,,,,,,,,
19/01/2011,4,22,32,29,-99,-99,45,34,43,21,-99,-99,,,,,,,,,,,,,
19/01/2011,5,24,21,33,-99,-99,44,40,49,20,-99,-99,,,,,,,,,,,,,
19/01/2011,6,30,20,43,-99,-99,47,42,36,17,41,-99,,,,,,,,,,,,,
19/01/2011,7,25,25,45,-99,-99,51,37,37,19,37,-99,,,,,,,,,,,,,
19/01/2011,8,47,37,57,-99,-99,75,50,56,29,38,-99,,,,,,,,,,,,,
19/01/2011,9,41,42,56,-99,-99,97,50,36,-99,30,-99,,,,,,,,,,,,,
19/01/2011,10,47,33,47,-99,-99,73,39,36,-99,-99,-99,,,,,,,,,,,,,
19/01/2011,11,53,31,46,-99,-99,37,55,61,54,-99,-99,,,,,,,,,,,,,
19/01/2011,12,56,44,71,-99,-99,28,67,35,61,-99,-99,,,,,,,,,,,,,
19/01/2011,13,35,45,-99,-99,-99,11,16,8,49,-99,-99,,,,,,,,,,,,,
19/01/2011,14,6,19,-99,-99,-99,16,9,-99,29,-99,-99,,,,,,,,,,,,,
19/01/2011,15,-99,10,-99,-99,-99,12,14,-99,18,-99,-99,,,,,,,,,,,,,
19/01/2011,16,3,13,-99,-99,-99,25,13,6,15,-99,-99,,,,,,,,,,,,,
19/01/2011,17,9,12,12,-99,-99,24,21,26,16,-99,-99,,,,,,,,,,,,,
19/01/2011,18,13,14,18,-99,-99,25,18,22,20,-99,-99,,,,,,,,,,,,,
19/01/2011,19,21,18,22,-99,-99,24,23,-99,24,-99,-99,,,,,,,,,,,,,
19/01/2011,20,16,16,12,-99,-99,30,22,-99,22,-99,-99,,,,,,,,,,,,,
19/01/2011,21,15,19,14,-99,-99,31,24,-99,28,-99,-99,,,,,,,,,,,,,
19/01/2011,22,18,21,24,-99,-99,23,29,31,22,-99,-99,,,,,,,,,,,,,
19/01/2011,23,28,25,24,-99,-99,23,25,32,22,-99,-99,,,,,,,,,,,,,
19/01/2011,24,25,27,26,-99,-99,23,28,31,29,-99,-99,,,,,,,,,,,,,
20/01/2011,1,13,29,28,-99,-99,26,43,39,22,-99,-99,,,,,,,,,,,,,
20/01/2011,2,18,24,22,-99,-99,21,138,42,31,-99,-99,,,,,,,,,,,,,
20/01/2011,3,19,25,29,-99,-99,23,86,44,23,-99,-99,,,,,,,,,,,,,
20/01/2011,4,17,20,25,-99,-99,27,47,37,25,-99,-99,,,,,,,,,,,,,
20/01/2011,5,11,13,24,-99,-99,24,44,31,21,-99,-99,,,,,,,,,,,,,
20/01/2011,6,17,9,20,-99,-99,39,49,35,17,-99,-99,,,,,,,,,,,,,
20/01/2011,7,24,12,19,-99,-99,47,57,29,22,-99,-99,,,,,,,,,,,,,
20/01/2011,8,46,19,27,-99,-99,51,61,36,31,-99,-99,,,,,,,,,,,,,
20/01/2011,9,38,25,25,-99,-99,75,72,23,30,-99,-99,,,,,,,,,,,,,
20/01/2011,10,29,29,22,-99,-99,82,63,31,33,-99,-99,,,,,,,,,,,,,
20/01/2011,11,29,22,42,-99,-99,45,50,41,52,-99,-99,,,,,,,,,,,,,
20/01/2011,12,38,18,39,-99,-99,3,50,33,42,-99,-99,,,,,,,,,,,,,
20/01/2011,13,25,10,17,-99,-99,-99,25,13,35,-99,-99,,,,,,,,,,,,,
20/01/2011,14,10,8,27,-99,-99,12,-99,-99,21,-99,-99,,,,,,,,,,,,,
20/01/2011,15,-99,11,10,-99,-99,17,23,5,5,-99,-99,,,,,,,,,,,,,
20/01/2011,16,-99,12,13,-99,-99,12,14,23,13,-99,-99,,,,,,,,,,,,,
20/01/2011,17,-99,10,14,-99,-99,7,3,21,9,-99,-99,,,,,,,,,,,,,
20/01/2011,18,7,12,11,-99,-99,13,9,6,12,-99,-99,,,,,,,,,,,,,
20/01/2011,19,13,11,13,-99,-99,34,14,12,8,-99,-99,,,,,,,,,,,,,
20/01/2011,20,14,12,22,-99,-99,38,20,-99,16,23,-99,,,,,,,,,,,,,
20/01/2011,21,13,22,23,-99,-99,29,17,-99,27,34,-99,,,,,,,,,,,,,
20/01/2011,22,14,40,17,-99,-99,34,16,-99,27,30,-99,,,,,,,,,,,,,
20/01/2011,23,21,42,23,-99,-99,37,14,-99,34,24,-99,,,,,,,,,,,,,
20/01/2011,24,20,29,22,-99,-99,35,15,20,32,17,-99,,,,,,,,,,,,,
21/01/2011,1,21,26,21,-99,-99,25,20,30,28,27,-99,,,,,,,,,,,,,
21/01/2011,2,22,24,22,-99,-99,20,28,32,22,34,-99,,,,,,,,,,,,,
21/01/2011,3,26,20,15,-99,-99,19,19,31,20,31,-99,,,,,,,,,,,,,
21/01/2011,4,11,16,15,-99,-99,18,17,28,17,24,-99,,,,,,,,,,,,,
21/01/2011,5,16,15,15,-99,-99,22,26,29,18,18,-99,,,,,,,,,,,,,
21/01/2011,6,19,19,26,-99,-99,38,32,39,21,31,-99,,,,,,,,,,,,,
21/01/2011,7,24,30,43,-99,-99,49,32,35,26,37,-99,,,,,,,,,,,,,
21/01/2011,8,30,41,67,-99,-99,78,36,36,32,31,-99,,,,,,,,,,,,,
21/01/2011,9,36,44,52,-99,-99,45,47,33,41,30,-99,,,,,,,,,,,,,
21/01/2011,10,47,48,50,-99,-99,45,54,42,64,36,-99,,,,,,,,,,,,,
21/01/2011,11,46,53,60,-99,-99,44,51,44,57,26,-99,,,,,,,,,,,,,
21/01/2011,12,52,72,55,-99,-99,43,45,27,67,47,-99,,,,,,,,,,,,,
21/01/2011,13,28,61,47,-99,-99,11,26,21,32,36,-99,,,,,,,,,,,,,
21/01/2011,14,19,48,30,-99,-99,7,30,12,34,6,-99,,,,,,,,,,,,,
21/01/2011,15,11,28,24,-99,-99,20,21,11,13,14,-99,,,,,,,,,,,,,
21/01/2011,16,10,22,21,-99,-99,23,15,16,10,13,-99,,,,,,,,,,,,,
21/01/2011,17,7,23,21,-99,-99,23,12,18,12,20,-99,,,,,,,,,,,,,
21/01/2011,18,10,17,9,-99,-99,-99,12,12,10,17,-99,,,,,,,,,,,,,
21/01/2011,19,8,17,8,-99,-99,37,4,12,10,-99,-99,,,,,,,,,,,,,
21/01/2011,20,2,18,6,-99,-99,46,1,7,11,-99,-99,,,,,,,,,,,,,
21/01/2011,21,15,20,14,-99,-99,36,18,12,3,24,-99,,,,,,,,,,,,,
21/01/2011,22,13,18,22,-99,-99,38,43,21,13,25,-99,,,,,,,,,,,,,
21/01/2011,23,20,13,18,-99,-99,30,47,20,24,31,-99,,,,,,,,,,,,,
21/01/2011,24,8,47,15,-99,-99,21,80,21,25,-99,-99,,,,,,,,,,,,,
22/01/2011,1,26,31,11,-99,-99,24,42,36,23,31,-99,,,,,,,,,,,,,
22/01/2011,2,34,46,25,-99,-99,43,36,38,17,38,-99,,,,,,,,,,,,,
22/01/2011,3,42,41,32,-99,-99,47,46,49,18,30,-99,,,,,,,,,,,,,
22/01/2011,4,43,27,88,-99,-99,45,43,77,12,24,-99,,,,,,,,,,,,,
22/01/2011,5,40,25,53,-99,-99,44,42,62,14,31,-99,,,,,,,,,,,,,
22/01/2011,6,33,25,34,-99,-99,36,31,-99,17,30,-99,,,,,,,,,,,,,
22/01/2011,7,41,27,26,-99,-99,54,42,-99,17,24,-99,,,,,,,,,,,,,
22/01/2011,8,41,31,39,-99,-99,61,44,-99,19,30,-99,,,,,,,,,,,,,
22/01/2011,9,34,28,39,-99,-99,73,50,49,45,20,-99,,,,,,,,,,,,,
22/01/2011,10,37,30,50,-99,-99,73,61,41,65,27,-99,,,,,,,,,,,,,
22/01/2011,11,34,33,46,-99,-99,58,37,44,41,24,-99,,,,,,,,,,,,,
22/01/2011,12,29,38,29,-99,-99,32,34,6,31,37,-99,,,,,,,,,,,,,
22/01/2011,13,20,28,23,-99,-99,4,23,1,38,18,-99,,,,,,,,,,,,,
22/01/2011,14,12,33,27,-99,-99,24,24,10,40,22,-99,,,,,,,,,,,,,
22/01/2011,15,15,35,34,-99,-99,21,25,16,36,21,-99,,,,,,,,,,,,,
22/01/2011,16,19,27,26,-99,-99,17,23,16,39,16,-99,,,,,,,,,,,,,
22/01/2011,17,9,18,17,-99,-99,17,19,15,33,15,-99,,,,,,,,,,,,,
22/01/2011,18,10,20,17,-99,-99,15,15,11,31,9,-99,,,,,,,,,,,,,
22/01/2011,19,14,20,8,-99,-99,20,13,14,23,16,-99,,,,,,,,,,,,,
22/01/2011,20,12,17,19,-99,-99,26,24,13,12,14,-99,,,,,,,,,,,,,
22/01/2011,21,13,16,17,-99,-99,26,30,22,14,16,-99,,,,,,,,,,,,,
22/01/2011,22,7,18,16,-99,-99,19,24,27,17,25,-99,,,,,,,,,,,,,
22/01/2011,23,13,22,19,-99,-99,23,24,28,13,18,-99,,,,,,,,,,,,,
22/01/2011,24,25,21,14,-99,-99,25,23,25,14,-99,-99,,,,,,,,,,,,,
23/01/2011,1,32,22,20,-99,-99,24,27,24,13,13,-99,,,,,,,,,,,,,
23/01/2011,2,13,22,25,-99,-99,16,23,18,15,23,-99,,,,,,,,,,,,,
23/01/2011,3,11,16,21,-99,-99,9,35,22,10,7,-99,,,,,,,,,,,,,
23/01/2011,4,24,16,23,-99,-99,14,44,23,12,4,-99,,,,,,,,,,,,,
23/01/2011,5,13,14,16,-99,-99,7,78,19,9,9,-99,,,,,,,,,,,,,
23/01/2011,6,10,13,14,-99,-99,9,42,19,11,13,-99,,,,,,,,,,,,,
23/01/2011,7,9,12,12,-99,-99,13,38,15,16,11,-99,,,,,,,,,,,,,
23/01/2011,8,12,12,23,-99,-99,11,42,6,14,23,-99,,,,,,,,,,,,,
23/01/2011,9,13,14,21,-99,-99,6,15,15,22,5,-99,,,,,,,,,,,,,
23/01/2011,10,16,11,20,-99,-99,4,11,16,19,-99,-99,,,,,,,,,,,,,
23/01/2011,11,11,13,15,-99,-99,9,10,-99,20,4,-99,,,,,,,,,,,,,
23/01/2011,12,2,10,7,-99,-99,6,13,-99,20,11,-99,,,,,,,,,,,,,
23/01/2011,13,5,8,8,-99,-99,14,9,1,10,7,-99,,,,,,,,,,,,,
23/01/2011,14,7,10,11,-99,-99,23,13,5,15,9,-99,,,,,,,,,,,,,
23/01/2011,15,12,13,13,-99,-99,20,20,9,17,21,-99,,,,,,,,,,,,,
23/01/2011,16,11,13,17,-99,-99,28,23,27,23,31,-99,,,,,,,,,,,,,
23/01/2011,17,17,12,17,-99,-99,26,24,23,20,20,-99,,,,,,,,,,,,,
23/01/2011,18,9,13,7,-99,-99,17,21,15,14,17,-99,,,,,,,,,,,,,
23/01/2011,19,16,10,6,-99,-99,17,11,-99,3,17,-99,,,,,,,,,,,,,
23/01/2011,20,13,9,8,-99,-99,18,11,-99,10,10,-99,,,,,,,,,,,,,
23/01/2011,21,5,10,9,-99,-99,17,8,-99,13,9,-99,,,,,,,,,,,,,
23/01/2011,22,8,11,7,-99,-99,19,14,-99,13,12,-99,,,,,,,,,,,,,
23/01/2011,23,9,14,9,-99,-99,14,18,-99,12,18,-99,,,,,,,,,,,,,
23/01/2011,24,8,13,14,-99,-99,8,11,19,13,17,-99,,,,,,,,,,,,,
24/01/2011,1,10,12,11,-99,-99,9,17,11,13,20,-99,,,,,,,,,,,,,
24/01/2011,2,24,13,14,-99,-99,4,12,9,9,13,-99,,,,,,,,,,,,,
24/01/2011,3,18,14,9,-99,-99,10,4,14,9,9,-99,,,,,,,,,,,,,
24/01/2011,4,19,11,14,-99,-99,7,10,13,10,10,-99,,,,,,,,,,,,,
24/01/2011,5,13,10,10,-99,-99,14,31,14,13,12,-99,,,,,,,,,,,,,
24/01/2011,6,25,7,9,-99,-99,13,13,15,13,9,-99,,,,,,,,,,,,,
24/01/2011,7,30,9,11,-99,-99,10,23,9,17,14,-99,,,,,,,,,,,,,
24/01/2011,8,41,14,18,-99,-99,15,37,18,22,24,-99,,,,,,,,,,,,,
24/01/2011,9,42,18,18,-99,-99,11,36,12,43,8,-99,,,,,,,,,,,,,
24/01/2011,10,16,14,21,-99,-99,9,32,21,47,18,-99,,,,,,,,,,,,,
24/01/2011,11,14,17,25,-99,-99,10,12,12,37,15,-99,,,,,,,,,,,,,
24/01/2011,12,18,19,13,-99,-99,5,10,-99,25,5,-99,,,,,,,,,,,,,
24/01/2011,13,1,13,13,-99,-99,14,10,-99,-99,8,-99,,,,,,,,,,,,,
24/01/2011,14,6,11,19,-99,-99,16,13,6,-99,15,-99,,,,,,,,,,,,,
24/01/2011,15,11,13,20,-99,-99,24,22,9,12,13,-99,,,,,,,,,,,,,
24/01/2011,16,7,13,15,-99,-99,29,29,32,17,24,-99,,,,,,,,,,,,,
24/01/2011,17,17,13,21,-99,-99,35,39,40,30,22,-99,,,,,,,,,,,,,
24/01/2011,18,17,16,15,-99,-99,22,23,23,22,20,-99,,,,,,,,,,,,,
24/01/2011,19,13,13,10,-99,-99,24,19,24,18,16,-99,,,,,,,,,,,,,
24/01/2011,20,7,9,11,-99,-99,28,20,18,24,15,-99,,,,,,,,,,,,,
24/01/2011,21,11,10,11,-99,-99,21,20,14,21,14,-99,,,,,,,,,,,,,
24/01/2011,22,7,11,11,-99,-99,19,17,17,11,13,-99,,,,,,,,,,,,,
24/01/2011,23,8,14,9,-99,-99,17,18,22,17,13,-99,,,,,,,,,,,,,
24/01/2011,24,12,16,12,-99,-99,21,20,13,20,12,-99,,,,,,,,,,,,,
25/01/2011,1,25,17,7,-99,-99,25,58,16,15,15,-99,,,,,,,,,,,,,
25/01/2011,2,43,15,15,-99,-99,12,29,16,10,17,-99,,,,,,,,,,,,,
25/01/2011,3,36,14,23,-99,-99,12,19,12,15,9,-99,,,,,,,,,,,,,
25/01/2011,4,19,11,23,-99,-99,6,15,18,11,16,-99,,,,,,,,,,,,,
25/01/2011,5,18,11,27,-99,-99,11,25,16,8,21,-99,,,,,,,,,,,,,
