FECHA,HORA,CAM,COY,CCA,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
16/03/2014,5,15,14,-99,16,20,15,3,17,5,15,13,18,20,30,,,,,,,,,,,,,,
16/03/2014,6,19,25,-99,18,19,15,6,12,11,24,13,20,20,17,,,,,,,,,,,,,,
16/03/2014,7,18,25,-99,21,23,17,2,17,11,19,15,14,16,48,,,,,,,,,,,,,,
16/03/2014,8,12,28,-99,22,20,5,11,20,13,20,23,13,13,58,,,,,,,,,,,,,,
16/03/2014,9,17,31,-99,21,16,10,13,18,12,12,24,12,14,26,,,,,,,,,,,,,,
16/03/2014,10,17,35,-99,20,14,-99,16,9,18,22,21,17,16,32,,,,,,,,,,,,,,
16/03/2014,11,18,21,-99,10,9,-99,14,10,9,5,19,18,14,15,,,,,,,,,,,,,,
16/03/2014,12,5,20,-99,-99,9,7,2,4,4,2,7,13,6,10,,,,,,,,,,,,,,
16/03/2014,13,4,20,-99,8,6,4,8,5,8,4,7,5,5,5,,,,,,,,,,,,,,
16/03/2014,14,2,13,-99,8,15,14,4,11,12,7,5,11,6,17,,,,,,,,,,,,,,
16/03/2014,15,-99,-99,-99,-99,7,11,-99,2,8,1,3,7,9,12,,,,,,,,,,,,,,
16/03/2014,16,9,17,-99,2,9,8,-99,-99,6,11,6,15,15,-99,,,,,,,,,,,,,,
16/03/2014,17,9,19,-99,9,10,18,-99,18,-99,5,4,17,8,-99,,,,,,,,,,,,,,
16/03/2014,18,5,27,-99,9,9,13,-99,8,-99,12,10,12,9,-99,,,,,,,,,,,,,,
16/03/2014,19,4,15,-99,4,8,10,-99,3,10,10,6,13,9,-99,,,,,,,,,,,,,,
16/03/2014,20,4,13,-99,2,7,7,-99,9,12,13,1,7,7,-99,,,,,,,,,,,,,,
16/03/2014,21,8,8,-99,7,5,8,-99,8,5,9,7,2,11,12,,,,,,,,,,,,,,
16/03/2014,22,5,19,-99,7,3,5,-99,9,1,13,5,8,4,9,,,,,,,,,,,,,,
16/03/2014,23,6,11,-99,4,7,6,-99,12,-99,11,1,4,9,11,,,,,,,,,,,,,,
16/03/2014,24,6,2,-99,8,3,7,-99,2,1,5,3,4,6,7,,,,,,,,,,,,,,
17/03/2014,1,11,14,-99,11,3,7,-99,7,6,8,5,35,3,1,,,,,,,,,,,,,,
17/03/2014,2,7,9,-99,12,5,6,4,7,8,4,5,27,5,-99,,,,,,,,,,,,,,
17/03/2014,3,5,15,-99,10,6,5,6,19,3,3,14,2,5,1,,,,,,,,,,,,,,
17/03/2014,4,11,5,-99,13,13,6,3,7,2,7,10,8,2,4,,,,,,,,,,,,,,
17/03/2014,5,16,9,-99,16,8,4,10,7,-99,5,11,2,2,-99,,,,,,,,,,,,,,
17/03/2014,6,13,24,-99,11,11,11,1,3,-99,14,21,9,8,-99,,,,,,,,,,,,,,
17/03/2014,7,27,27,-99,17,20,14,9,7,4,14,26,13,14,17,,,,,,,,,,,,,,
17/03/2014,8,30,28,-99,17,20,12,20,12,14,6,31,16,12,26,,,,,,,,,,,,,,
17/03/2014,9,20,38,-99,24,28,3,15,8,16,14,23,20,12,14,,,,,,,,,,,,,,
17/03/2014,10,20,40,-99,25,24,8,21,9,23,17,18,30,8,17,,,,,,,,,,,,,,
17/03/2014,11,20,44,-99,27,24,4,33,10,24,9,27,20,11,24,,,,,,,,,,,,,,
17/03/2014,12,26,36,-99,35,18,9,26,22,24,3,27,9,17,14,,,,,,,,,,,,,,
17/03/2014,13,28,43,-99,36,20,8,19,14,9,12,60,14,15,17,,,,,,,,,,,,,,
17/03/2014,14,23,-99,-99,5,-99,6,3,15,10,3,28,20,15,19,,,,,,,,,,,,,,
17/03/2014,15,11,9,-99,5,6,10,-99,25,4,4,27,14,9,19,,,,,,,,,,,,,,
17/03/2014,16,32,19,-99,9,6,9,-99,32,1,8,31,7,4,25,,,,,,,,,,,,,,
17/03/2014,17,24,23,-99,10,7,18,7,18,6,26,16,8,13,29,,,,,,,,,,,,,,
17/03/2014,18,18,56,-99,23,16,33,13,8,10,29,14,11,20,18,,,,,,,,,,,,,,
17/03/2014,19,13,29,-99,22,17,19,18,6,10,29,16,29,15,10,,,,,,,,,,,,,,
17/03/2014,20,9,23,-99,16,11,10,5,7,15,21,16,15,12,20,,,,,,,,,,,,,,
17/03/2014,21,13,22,-99,12,13,9,10,17,10,16,17,14,14,17,,,,,,,,,,,,,,
17/03/2014,22,19,19,-99,19,10,13,7,14,21,17,25,12,8,24,,,,,,,,,,,,,,
17/03/2014,23,17,18,-99,14,12,12,21,15,21,13,19,30,13,27,,,,,,,,,,,,,,
17/03/2014,24,15,21,-99,11,8,12,20,11,14,12,17,21,11,-99,,,,,,,,,,,,,,
18/03/2014,1,20,21,-99,19,23,16,4,14,14,10,13,36,14,46,,,,,,,,,,,,,,
18/03/2014,2,19,22,-99,19,63,10,9,16,12,15,12,22,13,48,,,,,,,,,,,,,,
18/03/2014,3,17,17,-99,17,36,20,7,17,12,17,15,16,15,-99,,,,,,,,,,,,,,
18/03/2014,4,16,22,-99,23,24,-99,9,18,11,20,7,18,15,18,,,,,,,,,,,,,,
18/03/2014,5,16,17,-99,21,17,23,14,21,13,24,17,9,14,46,,,,,,,,,,,,,,
18/03/2014,6,18,15,-99,12,10,11,9,26,8,25,12,7,19,55,,,,,,,,,,,,,,
18/03/2014,7,18,17,-99,11,9,14,6,14,9,33,-99,17,15,47,,,,,,,,,,,,,,
18/03/2014,8,19,22,-99,10,15,10,4,20,8,14,-99,14,16,30,,,,,,,,,,,,,,
18/03/2014,9,18,14,-99,16,16,11,10,20,7,22,-99,12,12,21,,,,,,,,,,,,,,
18/03/2014,10,12,16,-99,11,14,4,2,13,9,8,-99,6,12,18,,,,,,,,,,,,,,
18/03/2014,11,1,10,-99,7,10,-99,-99,14,7,6,-99,21,11,10,,,,,,,,,,,,,,
18/03/2014,12,6,9,-99,-99,2,-99,-99,15,6,3,-99,16,-99,13,,,,,,,,,,,,,,
18/03/2014,13,5,11,-99,10,4,-99,-99,11,9,6,29,10,-99,17,,,,,,,,,,,,,,
18/03/2014,14,9,16,-99,13,14,-99,12,15,13,6,14,9,-99,12,,,,,,,,,,,,,,
18/03/2014,15,11,22,-99,10,7,15,19,13,12,8,9,14,-99,14,,,,,,,,,,,,,,
18/03/2014,16,16,17,-99,12,14,13,10,12,11,8,21,12,14,13,,,,,,,,,,,,,,
18/03/2014,17,15,20,-99,18,11,17,13,19,15,18,18,15,16,17,,,,,,,,,,,,,,
18/03/2014,18,16,21,-99,12,18,17,6,14,10,17,15,18,18,26,,,,,,,,,,,,,,
18/03/2014,19,9,14,-99,2,12,15,12,12,12,25,12,43,13,19,,,,,,,,,,,,,,
18/03/2014,20,6,19,-99,17,13,18,1,17,11,15,18,34,8,18,,,,,,,,,,,,,,
18/03/2014,21,8,23,-99,22,14,9,18,13,4,20,11,13,10,26,,,,,,,,,,,,,,
18/03/2014,22,11,21,-99,24,14,14,9,14,15,18,12,15,12,17,,,,,,,,,,,,,,
18/03/2014,23,9,18,-99,23,10,14,9,13,11,24,14,11,9,11,,,,,,,,,,,,,,
18/03/2014,24,8,19,-99,16,9,15,10,13,14,12,16,7,10,25,,,,,,,,,,,,,,
19/03/2014,1,11,19,-99,8,13,43,14,16,13,41,16,14,12,82,,,,,,,,,,,,,,
19/03/2014,2,13,17,-99,7,7,18,12,10,13,23,25,16,11,23,,,,,,,,,,,,,,
19/03/2014,3,20,16,-99,21,12,10,4,7,14,17,19,12,11,26,,,,,,,,,,,,,,
19/03/2014,4,24,19,-99,10,13,12,-99,12,10,17,10,14,13,16,,,,,,,,,,,,,,
19/03/2014,5,22,21,-99,16,13,9,14,18,10,7,15,9,16,30,,,,,,,,,,,,,,
19/03/2014,6,19,19,-99,12,22,11,8,16,8,20,15,13,14,20,,,,,,,,,,,,,,
19/03/2014,7,27,18,-99,16,23,13,10,19,15,25,20,12,12,32,,,,,,,,,,,,,,
19/03/2014,8,25,29,-99,14,22,15,10,26,11,29,26,14,15,44,,,,,,,,,,,,,,
19/03/2014,9,31,32,-99,31,20,18,15,34,4,29,31,13,22,52,,,,,,,,,,,,,,
19/03/2014,10,45,40,-99,39,29,11,15,27,14,25,37,23,22,42,,,,,,,,,,,,,,
19/03/2014,11,35,32,-99,54,32,8,8,19,28,18,43,21,21,28,,,,,,,,,,,,,,
19/03/2014,12,28,32,-99,34,26,9,23,16,17,11,28,18,15,19,,,,,,,,,,,,,,
19/03/2014,13,13,23,-99,18,21,6,22,7,18,3,12,20,16,7,,,,,,,,,,,,,,
19/03/2014,14,18,32,-99,20,19,13,29,13,23,5,18,12,20,21,,,,,,,,,,,,,,
19/03/2014,15,27,28,-99,15,23,15,17,23,20,9,27,12,20,22,,,,,,,,,,,,,,
19/03/2014,16,29,20,-99,18,31,16,20,21,28,13,22,18,20,26,,,,,,,,,,,,,,
19/03/2014,17,21,21,-99,37,26,18,24,18,24,25,29,17,-99,24,,,,,,,,,,,,,,
19/03/2014,18,27,12,-99,48,31,18,9,31,18,43,26,19,-99,32,,,,,,,,,,,,,,
19/03/2014,19,20,34,-99,25,22,29,13,26,12,23,37,18,31,24,,,,,,,,,,,,,,
19/03/2014,20,22,29,-99,18,22,11,21,18,10,25,23,15,19,20,,,,,,,,,,,,,,
19/03/2014,21,24,20,-99,16,17,19,25,22,24,18,26,13,17,23,,,,,,,,,,,,,,
19/03/2014,22,25,19,-99,28,27,27,15,21,15,24,17,34,21,25,,,,,,,,,,,,,,
19/03/2014,23,23,24,-99,19,26,23,17,19,25,20,17,31,23,17,,,,,,,,,,,,,,
19/03/2014,24,18,25,-99,8,20,15,14,16,17,20,19,29,26,26,,,,,,,,,,,,,,
20/03/2014,1,15,23,-99,25,16,22,12,11,21,22,15,33,14,30,,,,,,,,,,,,,,
20/03/2014,2,16,18,-99,13,21,19,21,11,20,22,19,27,19,24,,,,,,,,,,,,,,
20/03/2014,3,13,18,-99,21,17,14,6,12,16,23,9,26,20,30,,,,,,,,,,,,,,
20/03/2014,4,19,26,-99,11,16,19,12,15,15,17,11,19,15,19,,,,,,,,,,,,,,
20/03/2014,5,18,19,-99,14,19,23,17,19,11,20,12,25,22,23,,,,,,,,,,,,,,
20/03/2014,6,12,19,-99,20,21,26,21,24,20,28,22,28,20,41,,,,,,,,,,,,,,
20/03/2014,7,28,22,-99,22,26,29,16,27,19,35,24,29,32,42,,,,,,,,,,,,,,
20/03/2014,8,34,34,-99,34,38,30,26,31,19,29,32,25,38,35,,,,,,,,,,,,,,
20/03/2014,9,44,37,-99,39,40,31,26,24,20,31,45,29,35,42,,,,,,,,,,,,,,
20/03/2014,10,43,46,-99,43,53,30,27,35,30,38,37,42,44,55,,,,,,,,,,,,,,
20/03/2014,11,54,54,-99,46,68,33,32,35,35,43,48,67,51,48,,,,,,,,,,,,,,
20/03/2014,12,67,70,-99,66,78,42,55,29,48,44,54,65,-99,44,,,,,,,,,,,,,,
20/03/2014,13,78,96,-99,86,62,34,67,30,63,28,58,78,61,47,,,,,,,,,,,,,,
20/03/2014,14,74,73,-99,73,49,29,83,29,67,22,60,78,47,-99,,,,,,,,,,,,,,
20/03/2014,15,55,62,-99,55,50,29,84,28,91,17,67,44,49,41,,,,,,,,,,,,,,
20/03/2014,16,50,54,-99,54,52,22,61,35,72,15,61,25,50,50,,,,,,,,,,,,,,
20/03/2014,17,57,50,-99,67,52,27,38,35,63,28,63,17,54,52,,,,,,,,,,,,,,
20/03/2014,18,57,52,-99,56,47,32,34,33,49,41,51,36,51,50,,,,,,,,,,,,,,
20/03/2014,19,49,30,-99,29,45,28,37,31,47,33,38,28,33,37,,,,,,,,,,,,,,
20/03/2014,20,31,57,-99,37,24,19,36,22,50,33,23,15,24,30,,,,,,,,,,,,,,
20/03/2014,21,19,38,-99,16,21,24,51,19,56,16,16,29,42,20,,,,,,,,,,,,,,
20/03/2014,22,16,16,-99,23,22,12,33,15,35,13,19,39,27,12,,,,,,,,,,,,,,
20/03/2014,23,19,22,-99,14,22,10,23,7,31,16,19,7,18,15,,,,,,,,,,,,,,
20/03/2014,24,16,21,-99,17,21,7,23,12,19,8,14,14,17,17,,,,,,,,,,,,,,
21/03/2014,1,13,25,-99,16,19,14,13,3,30,12,19,12,11,18,,,,,,,,,,,,,,
21/03/2014,2,30,26,-99,24,21,18,28,14,31,15,24,17,15,15,,,,,,,,,,,,,,
21/03/2014,3,27,32,-99,27,29,15,21,8,26,15,28,29,12,16,,,,,,,,,,,,,,
21/03/2014,4,37,30,-99,30,16,10,24,15,19,15,32,26,12,20,,,,,,,,,,,,,,
21/03/2014,5,27,28,-99,17,17,12,29,15,21,14,28,19,10,27,,,,,,,,,,,,,,
21/03/2014,6,36,28,-99,18,20,14,22,22,31,14,31,27,17,32,,,,,,,,,,,,,,
21/03/2014,7,33,33,-99,16,24,17,21,29,18,24,38,26,22,46,,,,,,,,,,,,,,
21/03/2014,8,33,31,-99,27,35,16,31,26,21,23,46,41,24,51,,,,,,,,,,,,,,
21/03/2014,9,47,38,-99,51,41,21,38,33,26,16,43,29,31,71,,,,,,,,,,,,,,
21/03/2014,10,54,53,-99,54,46,25,35,39,46,25,70,35,41,65,,,,,,,,,,,,,,
21/03/2014,11,58,64,-99,37,46,32,54,31,42,25,70,52,46,59,,,,,,,,,,,,,,
21/03/2014,12,46,20,-99,26,19,28,47,4,51,15,30,33,36,43,,,,,,,,,,,,,,
21/03/2014,13,49,37,-99,34,25,12,17,16,32,15,22,9,28,40,,,,,,,,,,,,,,
21/03/2014,14,51,35,-99,35,31,15,17,12,24,23,29,13,23,28,,,,,,,,,,,,,,
21/03/2014,15,27,40,-99,39,43,11,23,23,19,35,14,14,23,17,,,,,,,,,,,,,,
21/03/2014,16,12,17,-99,12,21,13,21,28,15,33,20,25,30,15,,,,,,,,,,,,,,
21/03/2014,17,16,14,-99,13,19,14,17,24,19,35,20,22,16,31,,,,,,,,,,,,,,
21/03/2014,18,21,22,-99,22,19,13,22,15,13,23,20,18,15,18,,,,,,,,,,,,,,
21/03/2014,19,27,29,-99,17,19,21,19,5,27,25,16,15,21,21,,,,,,,,,,,,,,
21/03/2014,20,17,27,-99,21,35,28,19,8,26,27,18,29,22,14,,,,,,,,,,,,,,
21/03/2014,21,21,28,-99,19,26,20,28,27,24,29,20,20,21,23,,,,,,,,,,,,,,
21/03/2014,22,27,27,-99,17,29,17,28,25,21,32,28,19,22,26,,,,,,,,,,,,,,
21/03/2014,23,25,33,-99,27,29,24,17,30,25,28,28,17,23,63,,,,,,,,,,,,,,
21/03/2014,24,32,33,-99,48,27,23,24,29,24,26,24,23,23,56,,,,,,,,,,,,,,
22/03/2014,1,36,39,-99,40,33,17,21,26,20,31,26,38,25,58,,,,,,,,,,,,,,
22/03/2014,2,37,34,-99,29,37,23,15,30,19,31,22,30,28,41,,,,,,,,,,,,,,
22/03/2014,3,34,35,-99,30,38,26,17,18,19,23,22,25,27,38,,,,,,,,,,,,,,
22/03/2014,4,33,29,-99,26,31,23,15,24,16,25,17,25,29,32,,,,,,,,,,,,,,
22/03/2014,5,32,28,-99,22,34,20,17,34,18,29,22,25,26,33,,,,,,,,,,,,,,
22/03/2014,6,34,23,-99,24,29,21,16,26,18,34,20,25,28,46,,,,,,,,,,,,,,
22/03/2014,7,34,25,-99,22,39,38,16,24,18,40,21,31,33,81,,,,,,,,,,,,,,
22/03/2014,8,42,22,-99,37,41,33,7,23,19,27,31,25,36,62,,,,,,,,,,,,,,
22/03/2014,9,47,36,-99,43,42,43,19,22,23,17,35,25,53,64,,,,,,,,,,,,,,
22/03/2014,10,48,33,-99,48,57,51,30,43,24,33,52,30,46,54,,,,,,,,,,,,,,
22/03/2014,11,51,38,-99,32,41,38,44,45,23,39,50,51,55,52,,,,,,,,,,,,,,
22/03/2014,12,27,32,-99,28,24,17,40,24,27,41,39,50,46,54,,,,,,,,,,,,,,
22/03/2014,13,41,26,-99,23,26,12,29,32,18,24,36,31,31,31,,,,,,,,,,,,,,
22/03/2014,14,38,23,-99,26,22,18,13,25,17,4,40,14,30,22,,,,,,,,,,,,,,
22/03/2014,15,29,25,-99,26,25,21,15,31,16,11,21,13,-99,22,,,,,,,,,,,,,,
22/03/2014,16,32,41,-99,28,29,19,15,26,18,14,25,6,30,20,,,,,,,,,,,,,,
22/03/2014,17,26,24,-99,37,29,18,16,12,17,22,27,12,18,23,,,,,,,,,,,,,,
22/03/2014,18,27,22,-99,17,13,11,14,17,16,22,36,17,20,19,,,,,,,,,,,,,,
22/03/2014,19,25,18,-99,19,11,12,11,25,10,22,28,15,18,20,,,,,,,,,,,,,,
22/03/2014,20,14,20,-99,28,19,12,10,13,12,14,20,12,12,16,,,,,,,,,,,,,,
22/03/2014,21,17,11,-99,5,26,15,14,13,13,20,15,10,14,21,,,,,,,,,,,,,,
22/03/2014,22,27,25,-99,22,22,21,12,9,18,29,15,14,16,21,,,,,,,,,,,,,,
22/03/2014,23,11,21,-99,15,23,23,23,16,20,25,14,24,22,22,,,,,,,,,,,,,,
22/03/2014,24,13,21,-99,15,18,15,9,17,13,17,17,16,18,12,,,,,,,,,,,,,,
23/03/2014,1,13,19,-99,16,19,17,20,12,14,23,13,7,20,15,,,,,,,,,,,,,,
23/03/2014,2,20,18,-99,16,17,20,14,18,10,20,10,17,22,18,,,,,,,,,,,,,,
23/03/2014,3,10,22,-99,12,22,31,17,19,10,21,17,20,21,29,,,,,,,,,,,,,,
23/03/2014,4,15,21,-99,14,22,24,19,13,10,19,15,20,19,21,,,,,,,,,,,,,,
23/03/2014,5,11,21,-99,22,24,14,17,14,12,17,17,18,19,22,,,,,,,,,,,,,,
23/03/2014,6,23,18,-99,25,22,20,10,19,14,21,12,19,28,22,,,,,,,,,,,,,,
23/03/2014,7,19,20,-99,25,25,21,9,24,11,23,12,24,22,26,,,,,,,,,,,,,,
23/03/2014,8,16,22,-99,38,29,28,13,24,8,23,13,21,29,24,,,,,,,,,,,,,,
23/03/2014,9,35,30,-99,47,30,37,22,21,10,17,25,24,30,34,,,,,,,,,,,,,,
23/03/2014,10,39,43,-99,61,36,45,25,22,12,23,40,22,37,35,,,,,,,,,,,,,,
23/03/2014,11,33,26,-99,65,46,39,21,20,12,21,31,18,26,46,,,,,,,,,,,,,,
23/03/2014,12,24,24,-99,25,25,26,18,22,14,16,34,19,24,23,,,,,,,,,,,,,,
23/03/2014,13,14,7,-99,18,26,15,5,18,15,24,29,13,24,7,,,,,,,,,,,,,,
23/03/2014,14,21,31,-99,8,24,21,16,23,16,23,22,14,26,22,,,,,,,,,,,,,,
23/03/2014,15,19,25,-99,14,24,18,9,24,15,19,19,18,22,28,,,,,,,,,,,,,,
23/03/2014,16,30,22,-99,17,24,17,24,31,14,25,17,31,29,21,,,,,,,,,,,,,,
23/03/2014,17,31,36,-99,25,23,19,31,27,25,30,28,31,24,23,,,,,,,,,,,,,,
23/03/2014,18,31,23,-99,30,20,15,31,21,21,34,21,19,22,24,,,,,,,,,,,,,,
23/03/2014,19,23,23,-99,28,14,16,26,14,28,28,18,14,1,20,,,,,,,,,,,,,,
23/03/2014,20,17,28,-99,26,21,15,22,12,20,28,16,16,15,16,,,,,,,,,,,,,,
23/03/2014,21,17,36,-99,16,20,13,19,7,23,21,15,13,15,11,,,,,,,,,,,,,,
23/03/2014,22,13,15,-99,14,19,17,15,13,21,28,13,18,15,25,,,,,,,,,,,,,,
23/03/2014,23,19,19,-99,15,20,18,4,9,19,22,13,12,11,-99,,,,,,,,,,,,,,
23/03/2014,24,18,18,-99,18,20,13,9,13,11,18,14,18,18,13,,,,,,,,,,,,,,
24/03/2014,1,17,16,-99,12,12,28,9,14,11,21,18,22,13,26,,,,,,,,,,,,,,
24/03/2014,2,19,19,-99,14,11,19,9,10,9,17,15,15,17,21,,,,,,,,,,,,,,
24/03/2014,3,18,20,-99,21,20,-99,-99,15,4,22,12,19,18,13,,,,,,,,,,,,,,
24/03/2014,4,20,19,-99,22,24,34,10,21,3,21,27,23,14,52,,,,,,,,,,,,,,
24/03/2014,5,31,16,-99,27,27,22,6,32,3,26,27,23,32,42,,,,,,,,,,,,,,
24/03/2014,6,25,24,-99,25,28,-99,7,35,11,32,25,21,52,29,,,,,,,,,,,,,,
24/03/2014,7,20,31,-99,29,33,49,15,26,8,39,25,19,39,53,,,,,,,,,,,,,,
24/03/2014,8,22,28,-99,40,40,39,12,34,10,29,28,23,37,49,,,,,,,,,,,,,,
24/03/2014,9,50,46,-99,30,45,36,34,35,17,31,35,26,33,61,,,,,,,,,,,,,,
24/03/2014,10,55,43,-99,32,50,50,31,42,35,35,42,34,44,70,,,,,,,,,,,,,,
24/03/2014,11,53,44,-99,44,45,58,32,31,35,35,53,44,49,50,,,,,,,,,,,,,,
24/03/2014,12,13,45,-99,36,33,-99,26,36,27,49,24,37,27,32,,,,,,,,,,,,,,
24/03/2014,13,15,38,-99,25,29,45,25,11,26,18,13,14,19,19,,,,,,,,,,,,,,
24/03/2014,14,23,24,-99,21,23,40,25,14,26,18,24,12,14,27,,,,,,,,,,,,,,
24/03/2014,15,34,25,-99,15,22,32,19,20,25,18,26,9,14,21,,,,,,,,,,,,,,
24/03/2014,16,23,19,-99,18,11,29,22,26,25,18,20,12,17,23,,,,,,,,,,,,,,
24/03/2014,17,17,42,-99,12,15,34,40,25,56,20,25,18,20,21,,,,,,,,,,,,,,
24/03/2014,18,24,42,-99,36,28,33,51,20,21,37,18,22,23,26,,,,,,,,,,,,,,
24/03/2014,19,22,33,-99,35,19,31,32,38,14,41,23,16,14,39,,,,,,,,,,,,,,
24/03/2014,20,14,37,-99,16,7,31,14,14,16,35,18,14,20,34,,,,,,,,,,,,,,
24/03/2014,21,17,12,-99,17,17,44,20,17,12,36,16,26,19,27,,,,,,,,,,,,,,
24/03/2014,22,18,23,-99,9,17,24,13,14,20,27,26,19,14,14,,,,,,,,,,,,,,
24/03/2014,23,18,25,-99,18,18,22,9,20,17,18,21,15,20,26,,,,,,,,,,,,,,
24/03/2014,24,18,29,-99,9,20,23,21,17,17,19,21,16,23,19,,,,,,,,,,,,,,
25/03/2014,1,29,27,-99,19,30,23,12,23,16,29,16,-99,21,22,,,,,,,,,,,,,,
25/03/2014,2,15,26,-99,25,24,25,9,20,14,22,19,40,22,32,,,,,,,,,,,,,,
25/03/2014,3,27,26,-99,17,26,25,26,23,17,25,17,27,21,40,,,,,,,,,,,,,,
25/03/2014,4,33,24,-99,20,24,33,16,30,20,50,21,21,19,36,,,,,,,,,,,,,,
25/03/2014,5,41,29,-99,15,30,28,15,27,11,57,17,27,23,35,,,,,,,,,,,,,,
25/03/2014,6,33,27,-99,27,37,32,14,27,13,33,19,23,23,54,,,,,,,,,,,,,,
25/03/2014,7,30,40,-99,31,40,30,9,43,12,46,33,26,24,68,,,,,,,,,,,,,,
25/03/2014,8,37,36,-99,29,42,30,17,46,15,40,42,26,29,81,,,,,,,,,,,,,,
25/03/2014,9,41,38,-99,41,48,38,30,44,19,29,35,26,41,71,,,,,,,,,,,,,,
25/03/2014,10,55,51,-99,38,64,35,35,39,23,39,42,42,47,56,,,,,,,,,,,,,,
25/03/2014,11,67,65,-99,46,54,34,45,33,27,32,18,54,35,50,,,,,,,,,,,,,,
25/03/2014,12,32,38,-99,30,32,41,53,24,28,19,14,37,30,25,,,,,,,,,,,,,,
25/03/2014,13,25,32,-99,25,24,30,35,14,33,24,25,12,26,18,,,,,,,,,,,,,,
25/03/2014,14,28,25,-99,28,26,28,29,16,45,24,27,21,28,16,,,,,,,,,,,,,,
25/03/2014,15,30,31,-99,19,25,40,27,15,45,36,28,25,31,35,,,,,,,,,,,,,,
25/03/2014,16,30,35,-99,21,23,36,39,25,32,31,27,22,27,35,,,,,,,,,,,,,,
25/03/2014,17,42,34,-99,16,36,61,36,23,38,40,27,17,21,31,,,,,,,,,,,,,,
25/03/2014,18,32,21,-99,9,31,30,28,7,19,30,31,18,25,30,,,,,,,,,,,,,,
25/03/2014,19,27,32,-99,13,33,32,18,22,15,13,27,26,24,27,,,,,,,,,,,,,,
25/03/2014,20,23,18,-99,19,20,18,19,21,19,20,21,25,25,32,,,,,,,,,,,,,,
25/03/2014,21,15,25,-99,16,19,16,9,14,19,19,14,19,15,19,,,,,,,,,,,,,,
25/03/2014,22,8,17,-99,18,17,13,16,12,9,15,13,14,16,24,,,,,,,,,,,,,,
25/03/2014,23,9,17,-99,9,14,10,4,14,14,13,10,11,11,23,,,,,,,,,,,,,,
25/03/2014,24,10,18,-99,22,13,8,10,6,11,12,15,7,10,7,,,,,,,,,,,,,,
26/03/2014,1,15,17,-99,12,11,17,19,11,20,6,17,21,14,20,,,,,,,,,,,,,,
26/03/2014,2,16,16,-99,1,12,14,15,15,18,16,18,20,15,21,,,,,,,,,,,,,,
26/03/2014,3,19,17,-99,27,18,14,14,16,13,13,23,19,15,20,,,,,,,,,,,,,,
26/03/2014,4,20,20,-99,11,15,14,19,11,4,12,30,11,16,23,,,,,,,,,,,,,,
26/03/2014,5,22,24,-99,27,23,22,9,23,11,17,29,13,25,28,,,,,,,,,,,,,,
26/03/2014,6,21,28,-99,25,21,17,19,17,8,19,39,17,20,34,,,,,,,,,,,,,,
26/03/2014,7,41,29,-99,24,25,20,10,24,17,20,39,17,33,36,,,,,,,,,,,,,,
26/03/2014,8,40,33,-99,30,42,18,42,43,26,17,35,18,24,45,,,,,,,,,,,,,,
26/03/2014,9,52,41,-99,55,50,24,28,32,29,13,49,32,29,42,,,,,,,,,,,,,,
26/03/2014,10,42,36,-99,58,38,28,35,27,40,22,48,36,-99,38,,,,,,,,,,,,,,
26/03/2014,11,34,35,-99,39,39,11,32,20,27,27,42,25,12,25,,,,,,,,,,,,,,
26/03/2014,12,36,14,-99,23,40,7,32,21,29,24,29,27,14,30,,,,,,,,,,,,,,
26/03/2014,13,33,19,-99,29,-99,10,24,24,24,7,27,21,14,34,,,,,,,,,,,,,,
26/03/2014,14,25,18,-99,14,-99,12,32,14,23,-99,26,24,16,38,,,,,,,,,,,,,,
26/03/2014,15,18,16,-99,9,17,11,17,18,21,25,26,16,13,28,,,,,,,,,,,,,,
26/03/2014,16,20,7,-99,-99,15,9,18,14,16,18,15,21,17,25,,,,,,,,,,,,,,
26/03/2014,17,19,9,-99,18,16,15,3,17,8,14,13,16,15,30,,,,,,,,,,,,,,
26/03/2014,18,15,15,-99,28,17,13,-99,13,7,13,22,17,11,16,,,,,,,,,,,,,,
26/03/2014,19,13,11,-99,22,13,21,16,17,10,20,11,17,16,20,,,,,,,,,,,,,,
26/03/2014,20,14,16,-99,20,17,13,9,15,11,24,12,23,12,13,,,,,,,,,,,,,,
26/03/2014,21,12,14,-99,21,18,12,8,12,12,14,14,17,11,5,,,,,,,,,,,,,,
26/03/2014,22,10,13,-99,20,16,14,15,14,15,16,9,23,16,11,,,,,,,,,,,,,,
26/03/2014,23,11,18,-99,10,17,15,14,13,27,17,10,19,13,19,,,,,,,,,,,,,,
26/03/2014,24,12,17,-99,18,14,15,16,13,3,14,12,21,15,11,,,,,,,,,,,,,,
27/03/2014,1,11,15,-99,16,14,18,12,13,12,12,18,20,16,37,,,,,,,,,,,,,,
27/03/2014,2,10,21,-99,14,18,15,10,13,9,15,18,20,10,25,,,,,,,,,,,,,,
27/03/2014,3,13,42,-99,14,18,12,15,16,8,9,17,17,19,18,,,,,,,,,,,,,,
27/03/2014,4,16,50,-99,21,20,16,14,18,8,18,12,13,9,19,,,,,,,,,,,,,,
27/03/2014,5,19,32,-99,13,19,11,21,19,11,11,14,14,5,20,,,,,,,,,,,,,,
27/03/2014,6,15,34,-99,10,19,12,18,15,11,24,15,20,3,46,,,,,,,,,,,,,,
