FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
20/02/2015,24,-99,-99,-99,22,22,26,-99,22,-99,24,16,25,-99,25,13,22,41,10,28,-99,,,,,,,
21/02/2015,1,-99,-99,-99,19,14,27,-99,21,-99,19,14,26,-99,27,16,37,32,22,45,-99,,,,,,,
21/02/2015,2,-99,-99,-99,21,19,30,-99,27,-99,12,16,25,17,27,14,30,25,35,41,-99,,,,,,,
21/02/2015,3,-99,-99,-99,20,18,36,-99,29,-99,37,19,17,20,33,20,27,26,42,26,-99,,,,,,,
21/02/2015,4,-99,-99,-99,22,16,37,-99,32,-99,38,19,20,22,50,14,33,28,40,30,-99,,,,,,,
21/02/2015,5,-99,-99,-99,23,21,34,-99,30,-99,38,27,16,18,34,13,29,29,24,35,-99,,,,,,,
21/02/2015,6,-99,-99,-99,26,24,26,-99,33,-99,31,26,22,22,40,15,35,25,25,35,-99,,,,,,,
21/02/2015,7,-99,-99,-99,38,21,25,-99,25,-99,26,29,18,26,45,16,35,28,31,35,-99,,,,,,,
21/02/2015,8,-99,-99,-99,47,24,28,-99,33,-99,36,31,37,29,44,17,36,29,36,38,-99,,,,,,,
21/02/2015,9,-99,-99,-99,40,22,32,-99,29,-99,34,19,40,30,51,15,37,41,22,36,-99,,,,,,,
21/02/2015,10,-99,-99,-99,35,23,40,-99,42,-99,42,31,39,37,36,15,30,47,18,45,-99,,,,,,,
21/02/2015,11,-99,-99,-99,34,22,58,-99,23,-99,44,36,30,32,42,31,-99,44,26,35,-99,,,,,,,
21/02/2015,12,-99,-99,-99,45,20,50,-99,27,-99,49,39,21,23,39,64,-99,33,22,58,-99,,,,,,,
21/02/2015,13,-99,-99,-99,46,22,49,-99,13,-99,45,45,20,6,54,62,-99,55,16,32,-99,,,,,,,
21/02/2015,14,-99,-99,-99,50,24,55,-99,35,-99,38,39,25,27,53,68,15,39,8,34,-99,,,,,,,
21/02/2015,15,-99,-99,-99,34,26,34,-99,59,-99,46,27,30,29,27,46,36,50,17,44,-99,,,,,,,
21/02/2015,16,-99,-99,-99,27,25,60,-99,37,-99,30,30,34,25,20,40,25,-99,26,55,-99,,,,,,,
21/02/2015,17,-99,-99,-99,23,35,73,-99,31,-99,26,32,17,35,15,11,6,-99,32,53,-99,,,,,,,
21/02/2015,18,-99,-99,-99,20,29,7,-99,24,-99,25,18,19,32,22,7,12,18,32,36,-99,,,,,,,
21/02/2015,19,-99,-99,-99,34,23,14,-99,27,-99,43,21,-99,28,39,20,22,22,33,22,-99,,,,,,,
21/02/2015,20,-99,-99,-99,32,27,44,-99,49,-99,19,35,28,34,16,39,27,10,24,33,-99,,,,,,,
21/02/2015,21,-99,-99,-99,31,34,54,-99,44,-99,36,43,32,34,18,30,28,34,22,40,-99,,,,,,,
21/02/2015,22,-99,-99,-99,38,30,42,-99,34,-99,32,41,33,26,35,19,32,30,26,31,-99,,,,,,,
21/02/2015,23,-99,-99,-99,40,28,48,-99,42,-99,30,33,30,34,27,10,35,35,35,29,-99,,,,,,,
21/02/2015,24,-99,-99,-99,23,25,43,-99,40,-99,24,25,28,21,36,20,36,25,34,40,-99,,,,,,,
22/02/2015,1,-99,-99,-99,30,27,44,-99,15,-99,29,31,42,29,48,21,22,19,36,35,-99,,,,,,,
22/02/2015,2,-99,-99,-99,37,29,40,-99,11,-99,26,27,35,27,142,29,26,18,41,40,-99,,,,,,,
22/02/2015,3,-99,-99,-99,28,29,34,-99,14,-99,20,27,34,13,49,22,22,21,39,56,-99,,,,,,,
22/02/2015,4,-99,-99,-99,34,28,34,-99,31,-99,25,29,27,26,45,25,27,21,42,44,-99,,,,,,,
22/02/2015,5,-99,-99,-99,26,27,39,-99,24,-99,25,28,26,20,73,25,26,21,40,40,-99,,,,,,,
22/02/2015,6,-99,-99,-99,34,25,32,-99,37,-99,31,31,32,20,53,23,39,21,42,38,-99,,,,,,,
22/02/2015,7,-99,-99,-99,35,22,11,-99,36,-99,38,32,34,23,38,19,42,27,30,39,-99,,,,,,,
22/02/2015,8,-99,-99,-99,34,20,-99,-99,38,-99,45,32,42,18,39,28,38,24,34,45,-99,,,,,,,
22/02/2015,9,-99,-99,-99,44,16,-99,-99,31,-99,48,34,32,31,42,26,25,28,27,45,-99,,,,,,,
22/02/2015,10,-99,-99,-99,43,26,36,-99,38,-99,47,42,31,30,58,36,33,44,21,40,-99,,,,,,,
22/02/2015,11,-99,-99,-99,39,23,4,-99,56,-99,31,31,34,20,42,8,36,46,20,52,-99,,,,,,,
22/02/2015,12,-99,-99,-99,19,13,39,-99,50,-99,39,18,28,-99,40,20,18,31,9,53,-99,,,,,,,
22/02/2015,13,-99,-99,-99,28,12,19,-99,1,-99,43,22,12,-99,25,27,10,35,5,24,-99,,,,,,,
22/02/2015,14,-99,-99,-99,23,12,15,-99,28,-99,14,24,18,24,18,-99,18,25,15,35,-99,,,,,,,
22/02/2015,15,-99,-99,-99,20,19,3,-99,37,-99,15,23,16,22,8,40,7,12,12,27,-99,,,,,,,
22/02/2015,16,-99,-99,-99,21,17,35,-99,34,-99,26,21,12,17,16,31,9,11,10,16,-99,,,,,,,
22/02/2015,17,-99,-99,-99,16,21,18,-99,17,-99,35,19,21,21,28,15,14,2,23,42,-99,,,,,,,
22/02/2015,18,-99,-99,-99,25,18,21,-99,14,-99,40,20,19,19,24,29,14,17,20,16,-99,,,,,,,
22/02/2015,19,-99,-99,-99,18,20,26,-99,24,-99,49,21,20,20,14,18,20,6,26,22,-99,,,,,,,
22/02/2015,20,-99,-99,-99,17,21,23,-99,15,-99,61,23,15,22,7,18,23,14,18,18,-99,,,,,,,
22/02/2015,21,-99,-99,-99,24,21,10,-99,16,-99,22,20,20,26,1,18,25,30,18,19,-99,,,,,,,
22/02/2015,22,-99,-99,-99,26,15,34,-99,16,-99,21,17,15,17,62,20,8,18,23,31,-99,,,,,,,
22/02/2015,23,-99,-99,-99,17,12,11,-99,-99,-99,8,7,10,8,21,17,15,7,13,22,-99,,,,,,,
22/02/2015,24,-99,-99,-99,10,10,11,-99,-99,-99,4,4,25,15,18,6,16,7,11,27,-99,,,,,,,
23/02/2015,1,9,-99,-99,5,12,10,-99,-99,-99,8,7,28,8,1,9,13,8,25,17,-99,,,,,,,
23/02/2015,2,7,-99,-99,7,12,10,-99,10,-99,3,8,12,9,15,-99,12,3,16,8,-99,,,,,,,
23/02/2015,3,8,-99,-99,6,11,12,-99,9,-99,15,8,11,12,10,2,11,11,19,4,-99,,,,,,,
23/02/2015,4,6,-99,-99,11,14,9,-99,7,-99,-99,9,15,25,12,12,12,6,14,8,-99,,,,,,,
23/02/2015,5,6,-99,-99,11,14,14,-99,7,-99,-99,11,15,12,11,7,11,15,20,11,-99,,,,,,,
23/02/2015,6,10,-99,-99,10,15,13,-99,11,-99,10,14,25,14,15,11,22,2,17,8,-99,,,,,,,
23/02/2015,7,13,-99,-99,22,14,17,-99,15,-99,14,31,21,17,12,17,28,10,20,22,-99,,,,,,,
23/02/2015,8,15,-99,-99,29,17,21,-99,26,-99,39,37,23,21,29,26,26,14,21,30,-99,,,,,,,
23/02/2015,9,16,-99,-99,31,13,33,-99,-99,-99,32,23,20,17,21,9,15,15,11,25,-99,,,,,,,
23/02/2015,10,24,-99,-99,23,14,19,-99,22,-99,20,13,30,20,31,-99,21,23,9,30,-99,,,,,,,
23/02/2015,11,22,-99,-99,32,19,6,-99,49,-99,32,21,34,10,23,-99,31,22,22,50,-99,,,,,,,
23/02/2015,12,12,-99,-99,31,9,45,-99,31,-99,49,26,23,23,6,-99,19,10,11,19,-99,,,,,,,
23/02/2015,13,12,-99,-99,10,17,25,-99,31,-99,14,26,14,7,17,-99,3,6,12,22,-99,,,,,,,
23/02/2015,14,17,-99,-99,8,16,16,-99,9,-99,-99,12,7,19,7,-99,-99,13,4,15,-99,,,,,,,
23/02/2015,15,8,-99,-99,9,3,-99,-99,16,-99,-99,3,4,7,4,-99,-99,20,4,15,-99,,,,,,,
23/02/2015,16,13,-99,-99,12,5,12,-99,13,-99,13,9,9,9,4,19,4,6,2,12,-99,,,,,,,
23/02/2015,17,12,-99,-99,16,10,19,-99,13,-99,13,13,16,15,10,26,5,12,12,-99,-99,,,,,,,
23/02/2015,18,20,-99,-99,24,17,31,-99,21,-99,11,15,26,18,20,19,12,18,19,-99,-99,,,,,,,
23/02/2015,19,25,-99,-99,22,20,36,-99,25,-99,19,14,31,15,17,16,28,20,27,-99,-99,,,,,,,
23/02/2015,20,18,-99,-99,18,22,21,-99,21,-99,27,17,29,18,25,15,23,18,17,-99,-99,,,,,,,
23/02/2015,21,14,-99,-99,22,19,21,-99,4,-99,-99,12,23,26,20,25,26,14,16,-99,-99,,,,,,,
23/02/2015,22,17,-99,-99,20,14,19,-99,9,-99,30,15,19,19,21,16,27,25,19,-99,-99,,,,,,,
23/02/2015,23,16,-99,-99,19,19,32,-99,22,-99,13,17,24,15,17,11,24,30,17,-99,-99,,,,,,,
23/02/2015,24,17,-99,-99,22,20,53,-99,19,-99,18,20,38,22,20,14,20,20,31,-99,-99,,,,,,,
24/02/2015,1,15,-99,-99,23,15,37,-99,23,-99,19,18,22,24,15,21,28,13,18,-99,-99,,,,,,,
24/02/2015,2,15,-99,-99,23,18,29,-99,21,-99,26,20,22,22,21,16,21,16,29,-99,-99,,,,,,,
24/02/2015,3,17,-99,-99,38,18,32,-99,25,-99,40,24,23,15,24,13,26,20,24,-99,-99,,,,,,,
24/02/2015,4,19,-99,-99,32,18,31,-99,22,-99,33,25,30,19,33,12,25,25,25,-99,-99,,,,,,,
24/02/2015,5,10,-99,-99,28,22,28,-99,29,-99,29,24,28,14,30,12,26,31,22,-99,-99,,,,,,,
24/02/2015,6,15,-99,-99,32,20,22,-99,38,-99,30,32,30,17,32,12,30,21,23,-99,-99,,,,,,,
24/02/2015,7,18,-99,-99,36,21,27,-99,44,-99,57,39,26,19,37,13,35,32,28,-99,-99,,,,,,,
24/02/2015,8,17,-99,-99,48,24,33,-99,32,-99,42,30,31,26,40,19,30,32,25,-99,-99,,,,,,,
24/02/2015,9,33,-99,-99,48,26,36,-99,55,-99,47,36,28,32,40,26,20,44,20,-99,-99,,,,,,,
24/02/2015,10,33,-99,-99,51,25,47,-99,58,-99,41,34,26,29,21,21,28,51,15,-99,-99,,,,,,,
24/02/2015,11,32,-99,-99,56,27,82,-99,39,-99,61,51,28,31,30,24,24,52,22,-99,-99,,,,,,,
24/02/2015,12,27,-99,-99,45,31,65,-99,73,-99,54,60,30,24,43,22,23,63,20,-99,-99,,,,,,,
24/02/2015,13,30,-99,-99,43,33,55,-99,79,-99,41,44,21,46,22,14,22,38,30,-99,-99,,,,,,,
24/02/2015,14,28,-99,-99,27,27,58,-99,28,-99,41,33,24,30,15,10,27,33,17,-99,-99,,,,,,,
24/02/2015,15,22,-99,-99,22,15,47,-99,30,-99,54,22,23,26,13,43,26,20,13,-99,-99,,,,,,,
24/02/2015,16,30,-99,-99,20,19,21,-99,28,-99,16,15,20,24,20,18,15,21,25,-99,-99,,,,,,,
24/02/2015,17,18,-99,-99,27,19,13,-99,21,-99,23,19,18,22,20,22,8,37,12,-99,-99,,,,,,,
24/02/2015,18,20,-99,-99,27,16,19,-99,58,-99,30,20,20,21,25,30,15,28,19,-99,-99,,,,,,,
24/02/2015,19,21,-99,-99,30,22,21,-99,33,-99,16,24,35,19,21,34,28,9,28,-99,-99,,,,,,,
24/02/2015,20,24,-99,-99,26,25,35,-99,53,-99,22,23,29,27,23,21,28,8,26,-99,-99,,,,,,,
24/02/2015,21,26,-99,-99,36,25,32,-99,35,-99,33,20,25,18,40,11,31,16,27,-99,-99,,,,,,,
24/02/2015,22,23,-99,-99,28,27,40,-99,24,-99,23,24,25,26,20,22,26,37,35,-99,-99,,,,,,,
24/02/2015,23,22,-99,-99,28,24,31,-99,48,-99,24,25,24,26,29,20,22,35,21,-99,-99,,,,,,,
24/02/2015,24,17,-99,-99,33,25,29,-99,39,-99,27,22,24,18,21,19,26,37,25,-99,-99,,,,,,,
25/02/2015,1,13,-99,-99,28,29,33,-99,25,-99,33,30,35,28,29,15,33,30,30,34,-99,,,,,,,
25/02/2015,2,18,-99,-99,24,29,34,-99,37,-99,31,27,26,-99,30,23,30,34,30,26,-99,,,,,,,
25/02/2015,3,14,-99,-99,29,32,38,-99,33,-99,37,31,20,21,25,11,24,32,33,35,-99,,,,,,,
25/02/2015,4,19,-99,-99,32,30,33,-99,31,-99,33,31,14,18,20,13,22,44,23,29,-99,,,,,,,
25/02/2015,5,14,-99,-99,43,27,28,-99,22,-99,37,27,18,20,18,18,25,41,21,34,-99,,,,,,,
25/02/2015,6,11,-99,-99,32,25,19,-99,29,-99,30,25,20,19,19,5,30,28,20,33,-99,,,,,,,
25/02/2015,7,18,-99,-99,48,25,30,-99,23,-99,31,31,33,27,23,9,38,33,29,32,-99,,,,,,,
25/02/2015,8,14,-99,-99,49,31,27,-99,29,-99,35,36,22,30,45,20,39,48,33,29,-99,,,,,,,
25/02/2015,9,23,-99,-99,45,26,25,-99,45,-99,36,33,23,26,44,15,29,51,20,41,-99,,,,,,,
25/02/2015,10,20,-99,-99,39,24,27,-99,16,-99,38,25,31,33,44,28,39,50,23,-99,-99,,,,,,,
25/02/2015,11,21,-99,-99,32,18,12,-99,52,-99,38,20,34,23,32,-99,30,40,18,-99,-99,,,,,,,
25/02/2015,12,22,-99,-99,16,13,16,-99,40,-99,-99,21,27,-99,47,-99,20,29,16,-99,-99,,,,,,,
25/02/2015,13,21,-99,-99,19,15,16,-99,-99,-99,-99,21,26,29,52,-99,9,23,14,18,-99,,,,,,,
25/02/2015,14,20,-99,-99,28,17,25,-99,2,-99,-99,17,17,24,40,-99,15,29,18,20,-99,,,,,,,
25/02/2015,15,25,-99,-99,22,19,25,-99,20,-99,-99,19,19,24,37,41,11,19,21,23,-99,,,,,,,
25/02/2015,16,22,-99,-99,26,23,34,-99,33,-99,24,18,21,22,26,58,16,18,22,21,-99,,,,,,,
25/02/2015,17,18,-99,-99,26,24,62,-99,30,-99,16,23,30,22,26,16,13,24,28,35,-99,,,,,,,
25/02/2015,18,19,-99,-99,20,23,41,-99,52,-99,31,18,28,24,29,13,21,15,23,28,-99,,,,,,,
25/02/2015,19,14,-99,-99,20,24,30,-99,20,-99,16,17,26,19,35,23,23,28,21,17,-99,,,,,,,
25/02/2015,20,17,-99,-99,16,21,15,-99,19,-99,12,18,17,14,16,18,23,24,18,19,-99,,,,,,,
25/02/2015,21,15,-99,-99,17,16,19,-99,35,-99,27,15,18,15,27,17,18,36,13,17,-99,,,,,,,
25/02/2015,22,15,-99,-99,23,18,23,-99,35,-99,16,19,19,17,32,20,16,17,18,21,-99,,,,,,,
25/02/2015,23,17,-99,-99,22,14,24,-99,36,-99,20,20,17,17,36,18,18,26,13,20,-99,,,,,,,
25/02/2015,24,20,-99,-99,17,17,33,-99,35,-99,20,16,22,14,24,16,19,24,18,25,-99,,,,,,,
26/02/2015,1,16,-99,-99,15,28,32,-99,16,-99,21,15,31,13,26,13,22,23,17,21,-99,,,,,,,
26/02/2015,2,13,-99,-99,15,23,25,-99,14,-99,10,13,31,-99,15,11,20,23,15,17,-99,,,,,,,
26/02/2015,3,19,-99,-99,11,18,17,-99,8,-99,29,13,15,-99,15,10,17,13,19,19,-99,,,,,,,
26/02/2015,4,14,-99,-99,17,16,18,-99,13,-99,23,14,17,-99,17,14,17,25,15,21,-99,,,,,,,
26/02/2015,5,15,-99,-99,15,16,21,-99,21,-99,18,21,20,-99,21,12,14,29,15,15,-99,,,,,,,
26/02/2015,6,16,-99,-99,21,21,19,-99,42,-99,18,20,16,-99,15,16,19,23,18,24,-99,,,,,,,
26/02/2015,7,16,-99,-99,41,19,26,-99,20,-99,27,20,17,-99,18,17,21,19,20,30,-99,,,,,,,
26/02/2015,8,13,-99,-99,47,23,31,-99,23,-99,27,24,24,-99,15,26,26,27,25,25,-99,,,,,,,
26/02/2015,9,17,-99,-99,25,23,28,-99,46,-99,31,26,23,-99,36,26,20,40,20,36,-99,,,,,,,
26/02/2015,10,20,-99,-99,36,24,25,-99,44,-99,40,28,22,-99,38,23,19,34,13,22,-99,,,,,,,
26/02/2015,11,21,-99,-99,30,20,42,-99,-99,-99,-99,23,16,-99,30,-99,17,31,23,31,-99,,,,,,,
26/02/2015,12,21,-99,-99,34,18,19,-99,60,-99,-99,25,14,-99,15,-99,11,26,14,12,-99,,,,,,,
26/02/2015,13,27,-99,-99,26,18,25,-99,61,-99,-99,17,17,-99,18,-99,12,25,10,25,-99,,,,,,,
26/02/2015,14,19,-99,-99,15,14,-99,-99,57,-99,-99,19,21,-99,13,-99,12,22,13,14,-99,,,,,,,
26/02/2015,15,19,-99,-99,20,11,12,-99,23,-99,-99,17,23,-99,20,32,10,24,17,16,-99,,,,,,,
26/02/2015,16,19,-99,-99,24,17,11,-99,-99,-99,35,18,31,-99,24,34,18,12,22,4,-99,,,,,,,
26/02/2015,17,12,-99,-99,23,13,17,-99,17,-99,29,17,33,-99,25,9,27,15,18,28,-99,,,,,,,
26/02/2015,18,13,-99,-99,28,19,50,-99,5,-99,17,16,28,-99,20,5,27,25,16,8,-99,,,,,,,
26/02/2015,19,13,-99,-99,17,23,29,-99,18,-99,13,18,16,-99,33,14,19,-99,20,20,-99,,,,,,,
26/02/2015,20,14,-99,-99,25,19,20,-99,15,-99,-99,16,24,-99,10,14,18,6,18,19,-99,,,,,,,
26/02/2015,21,16,-99,-99,14,14,15,-99,-99,-99,13,14,21,-99,4,6,18,3,16,15,-99,,,,,,,
26/02/2015,22,14,-99,-99,17,17,19,-99,10,-99,17,11,18,-99,12,6,17,20,10,16,-99,,,,,,,
26/02/2015,23,17,-99,-99,14,16,18,-99,23,-99,13,10,21,-99,25,13,20,28,16,21,-99,,,,,,,
26/02/2015,24,15,-99,-99,20,18,20,-99,4,-99,9,12,19,-99,19,11,9,17,8,15,-99,,,,,,,
27/02/2015,1,13,-99,-99,25,19,16,-99,14,-99,15,10,6,-99,13,7,21,13,16,21,-99,,,,,,,
27/02/2015,2,14,-99,-99,12,18,15,-99,10,-99,5,10,16,-99,13,12,16,16,14,11,-99,,,,,,,
27/02/2015,3,-99,-99,-99,16,15,14,-99,14,-99,9,14,13,-99,14,10,14,13,13,22,-99,,,,,,,
27/02/2015,4,13,-99,-99,28,14,11,-99,17,-99,17,12,10,-99,10,7,6,30,10,11,-99,,,,,,,
27/02/2015,5,10,-99,-99,38,13,15,-99,16,-99,18,13,10,9,22,7,17,29,16,18,-99,,,,,,,
27/02/2015,6,5,-99,-99,32,9,8,-99,17,-99,12,16,10,3,22,7,18,34,11,14,-99,,,,,,,
27/02/2015,7,5,-99,-99,44,9,12,-99,26,-99,9,18,15,12,36,9,24,50,16,21,-99,,,,,,,
27/02/2015,8,7,-99,-99,47,16,26,-99,35,-99,40,23,25,20,35,10,27,44,15,29,-99,,,,,,,
27/02/2015,9,17,-99,-99,54,22,48,-99,61,-99,44,36,39,24,36,12,16,51,13,43,-99,,,,,,,
27/02/2015,10,24,-99,-99,56,31,45,-99,61,-99,38,35,31,38,31,16,33,57,19,37,-99,,,,,,,
27/02/2015,11,45,-99,-99,34,40,47,-99,29,-99,40,39,30,53,-99,6,17,37,30,38,-99,,,,,,,
27/02/2015,12,29,-99,-99,37,37,41,-99,68,-99,32,38,12,40,-99,12,11,33,13,10,-99,,,,,,,
27/02/2015,13,15,-99,-99,24,9,4,-99,49,-99,-99,-99,6,15,-99,-99,12,33,6,13,-99,,,,,,,
27/02/2015,14,8,-99,-99,13,5,5,-99,4,-99,-99,14,20,7,15,-99,6,18,8,8,-99,,,,,,,
27/02/2015,15,10,-99,-99,14,10,15,-99,15,-99,-99,11,11,10,18,-99,9,-99,5,11,-99,,,,,,,
27/02/2015,16,15,-99,-99,10,16,8,-99,57,-99,-99,10,14,10,20,-99,2,-99,11,11,-99,,,,,,,
27/02/2015,17,18,-99,-99,19,19,42,-99,42,-99,10,12,16,14,19,-99,14,-99,19,22,-99,,,,,,,
27/02/2015,18,18,-99,-99,15,24,47,-99,17,-99,14,12,20,15,16,-99,19,28,17,36,-99,,,,,,,
27/02/2015,19,40,-99,-99,6,32,54,-99,37,-99,32,14,14,14,28,16,28,15,18,10,-99,,,,,,,
27/02/2015,20,28,-99,-99,6,32,52,-99,3,-99,26,14,16,11,14,18,28,5,17,13,-99,,,,,,,
27/02/2015,21,-99,-99,-99,16,19,23,-99,11,-99,21,16,23,10,15,12,27,20,17,14,-99,,,,,,,
27/02/2015,22,21,-99,-99,16,14,25,-99,-99,-99,14,13,26,10,19,8,20,14,12,14,-99,,,,,,,
27/02/2015,23,11,-99,-99,17,12,23,-99,18,-99,15,13,24,17,31,11,21,16,16,13,-99,,,,,,,
27/02/2015,24,9,-99,-99,17,12,20,-99,17,-99,18,16,24,-99,28,6,23,23,17,21,-99,,,,,,,
28/02/2015,1,12,-99,-99,13,14,23,-99,15,-99,28,11,29,-99,23,5,28,16,17,24,-99,,,,,,,
28/02/2015,2,11,-99,-99,36,17,26,-99,17,-99,31,14,22,-99,35,-99,24,24,17,25,-99,,,,,,,
28/02/2015,3,8,-99,-99,48,17,23,-99,18,-99,25,15,20,-99,43,4,23,31,23,33,-99,,,,,,,
28/02/2015,4,10,-99,-99,44,13,13,-99,19,-99,24,22,43,12,29,6,16,34,22,104,-99,,,,,,,
28/02/2015,5,8,-99,-99,24,14,13,-99,25,-99,19,19,31,10,19,5,16,28,17,33,-99,,,,,,,
28/02/2015,6,7,-99,-99,29,16,14,-99,29,-99,20,21,16,8,23,11,15,18,21,23,-99,,,,,,,
28/02/2015,7,5,-99,-99,28,18,13,-99,21,-99,21,21,15,14,28,21,25,23,19,20,-99,,,,,,,
28/02/2015,8,10,-99,-99,29,15,20,-99,22,-99,30,27,32,24,53,8,18,31,21,21,-99,,,,,,,
28/02/2015,9,16,-99,-99,36,13,23,-99,48,-99,41,34,27,20,48,22,14,48,8,26,-99,,,,,,,
28/02/2015,10,20,-99,-99,48,13,40,-99,45,-99,27,29,17,29,26,14,27,49,18,27,-99,,,,,,,
28/02/2015,11,28,-99,-99,44,21,63,-99,18,-99,20,25,14,27,24,40,19,40,23,35,-99,,,,,,,
28/02/2015,12,26,-99,-99,28,23,70,-99,65,-99,14,23,4,10,14,33,-99,42,13,29,-99,,,,,,,
28/02/2015,13,14,-99,-99,4,10,33,-99,53,-99,5,16,5,-99,14,51,-99,14,1,-99,-99,,,,,,,
28/02/2015,14,8,-99,-99,13,10,9,-99,16,-99,9,16,10,6,85,23,-99,10,-99,7,-99,,,,,,,
28/02/2015,15,7,-99,-99,16,3,27,-99,16,-99,12,9,13,13,12,-99,-99,13,8,13,-99,,,,,,,
28/02/2015,16,10,-99,-99,17,7,21,-99,10,-99,2,8,12,10,14,-99,12,26,11,11,-99,,,,,,,
28/02/2015,17,13,-99,-99,17,15,-99,-99,17,-99,26,13,20,14,17,-99,11,11,6,1,-99,,,,,,,
28/02/2015,18,13,-99,-99,15,19,-99,-99,36,-99,11,16,21,18,24,-99,23,16,21,3,-99,,,,,,,
28/02/2015,19,15,-99,-99,19,21,-99,-99,4,-99,16,14,16,4,21,-99,24,45,18,15,-99,,,,,,,
28/02/2015,20,8,-99,-99,15,19,29,-99,31,-99,16,15,44,15,12,7,26,46,21,26,-99,,,,,,,
28/02/2015,21,-99,-99,-99,23,19,32,-99,35,-99,17,17,72,14,16,10,18,11,21,24,-99,,,,,,,
28/02/2015,22,-99,-99,-99,22,20,23,-99,29,-99,19,16,40,16,21,10,24,25,18,20,-99,,,,,,,
28/02/2015,23,-99,-99,-99,23,14,25,-99,25,-99,18,13,54,14,26,14,24,19,24,26,-99,,,,,,,
28/02/2015,24,9,-99,-99,23,13,18,-99,15,-99,22,14,27,10,29,17,20,38,35,30,-99,,,,,,,
01/03/2015,1,9,-99,-99,17,18,30,-99,38,-99,21,17,20,11,26,20,24,34,34,29,-99,,,,,,,
01/03/2015,2,8,-99,-99,21,15,33,-99,44,-99,32,25,31,8,26,6,30,22,32,19,-99,,,,,,,
01/03/2015,3,6,-99,-99,18,10,30,-99,34,-99,22,24,17,15,28,11,24,28,22,25,-99,,,,,,,
01/03/2015,4,12,-99,-99,21,11,25,-99,22,-99,20,22,19,12,33,11,18,19,24,29,-99,,,,,,,
01/03/2015,5,13,-99,-99,20,12,21,-99,14,-99,21,19,22,-99,28,11,19,10,20,33,-99,,,,,,,
01/03/2015,6,19,-99,-99,13,14,18,-99,15,-99,18,19,20,9,27,14,19,12,19,23,-99,,,,,,,
01/03/2015,7,14,-99,-99,17,11,13,-99,19,-99,23,19,35,10,33,18,32,19,22,10,-99,,,,,,,
01/03/2015,8,15,-99,-99,17,15,21,-99,18,-99,21,25,23,16,35,11,30,19,21,23,-99,,,,,,,
01/03/2015,9,23,-99,-99,23,12,33,-99,41,-99,26,26,25,17,39,15,16,31,12,33,-99,,,,,,,
01/03/2015,10,21,-99,-99,23,13,23,-99,27,-99,36,26,33,29,31,39,21,51,6,26,-99,,,,,,,
01/03/2015,11,27,-99,-99,40,25,-99,-99,47,-99,39,31,43,34,26,57,20,41,18,50,-99,,,,,,,
01/03/2015,12,23,-99,-99,34,24,62,-99,76,-99,42,34,35,25,20,60,21,35,23,37,-99,,,,,,,
01/03/2015,13,19,-99,-99,39,25,45,-99,73,-99,28,31,18,40,22,59,20,34,24,36,-99,,,,,,,
01/03/2015,14,22,-99,-99,34,23,27,-99,41,-99,33,30,18,26,21,30,18,48,26,22,-99,,,,,,,
01/03/2015,15,30,-99,-99,34,24,25,-99,39,-99,35,33,19,29,21,24,13,21,22,25,-99,,,,,,,
01/03/2015,16,28,-99,-99,30,15,26,-99,27,-99,31,31,27,26,24,47,14,-99,19,37,-99,,,,,,,
01/03/2015,17,23,-99,-99,31,18,25,-99,33,-99,12,23,30,24,24,17,12,20,22,31,-99,,,,,,,
01/03/2015,18,19,-99,-99,30,24,22,-99,2,-99,17,24,31,22,24,26,21,35,21,23,-99,,,,,,,
01/03/2015,19,18,-99,-99,27,24,31,-99,26,-99,25,26,30,30,24,28,29,4,28,43,-99,,,,,,,
01/03/2015,20,22,-99,-99,25,26,41,-99,7,-99,23,24,20,32,16,21,28,10,25,32,-99,,,,,,,
01/03/2015,21,26,-99,-99,24,25,28,-99,2,-99,16,16,20,28,16,16,18,-99,27,22,-99,,,,,,,
01/03/2015,22,23,-99,-99,16,24,10,-99,21,-99,15,14,25,18,12,23,21,26,25,23,-99,,,,,,,
01/03/2015,23,17,-99,-99,15,13,19,-99,21,-99,14,16,19,16,9,24,16,11,24,20,-99,,,,,,,
01/03/2015,24,14,-99,-99,17,15,20,-99,6,-99,15,17,13,15,13,15,16,24,22,17,-99,,,,,,,
02/03/2015,1,16,-99,-99,23,20,18,-99,21,-99,19,17,18,19,13,13,20,26,17,17,-99,,,,,,,
02/03/2015,2,8,-99,-99,19,20,22,-99,14,-99,27,16,19,12,12,11,19,7,22,19,-99,,,,,,,
02/03/2015,3,13,-99,-99,20,16,22,-99,22,-99,17,18,16,18,22,14,19,5,22,23,-99,,,,,,,
02/03/2015,4,13,-99,-99,19,16,23,-99,23,-99,29,15,22,11,41,11,16,13,21,31,-99,,,,,,,
02/03/2015,5,14,-99,-99,15,16,19,-99,21,-99,29,17,25,-99,39,7,26,10,23,32,-99,,,,,,,
02/03/2015,6,11,-99,-99,18,15,23,-99,27,-99,38,22,28,-99,36,9,31,18,23,28,-99,,,,,,,
02/03/2015,7,13,-99,-99,21,19,21,-99,27,-99,48,29,35,-99,38,11,39,19,24,25,-99,,,,,,,
