FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,
07/06/2015,24,25,17,20,-99,31,1,19,33,24,38,-99,-99,33,18,26,24,26,33,19,41,16,14,30,66,,,
08/06/2015,1,20,19,25,-99,29,27,21,21,21,44,-99,-99,33,18,20,21,19,15,20,58,33,35,18,22,,,
08/06/2015,2,21,21,1,-99,40,18,27,18,21,37,-99,-99,37,19,17,25,18,1,26,33,8,27,8,12,,,
08/06/2015,3,18,17,8,-99,36,13,21,25,15,33,-99,-99,36,18,8,22,10,4,21,25,13,41,21,27,,,
08/06/2015,4,15,16,21,-99,30,20,9,58,9,25,-99,-99,35,21,-99,26,11,9,19,34,37,48,36,66,,,
08/06/2015,5,17,17,39,-99,33,43,19,82,29,36,-99,-99,43,23,-99,34,26,6,25,40,63,29,48,77,,,
08/06/2015,6,27,27,5,-99,42,52,30,48,32,48,-99,-99,46,25,13,43,32,11,3,53,40,27,19,329,,,
08/06/2015,7,28,29,1,-99,46,147,23,101,50,74,-99,-99,67,32,25,53,41,43,36,49,45,40,67,359,,,
08/06/2015,8,18,35,53,-99,56,60,25,75,55,61,-99,-99,56,36,52,52,38,65,34,68,53,40,86,260,,,
08/06/2015,9,27,47,62,-99,73,81,39,24,31,64,-99,-99,70,52,57,62,48,50,53,85,89,63,77,97,,,
08/06/2015,10,24,51,20,-99,57,69,43,40,51,89,-99,-99,84,51,60,69,43,43,47,105,77,74,68,-99,,,
08/06/2015,11,30,54,-99,-99,70,30,36,4,31,79,-99,-99,66,48,48,70,25,18,71,97,44,73,52,-99,,,
08/06/2015,12,29,31,-99,-99,54,1,29,25,14,68,-99,-99,30,63,63,46,5,5,2,73,1,83,1,-99,,,
08/06/2015,13,17,34,-99,-99,37,1,17,34,27,21,-99,-99,61,44,39,16,10,-99,16,52,28,60,33,57,,,
08/06/2015,14,12,33,-99,-99,41,37,13,31,35,47,-99,-99,14,28,39,24,42,36,-99,35,26,34,36,76,,,
08/06/2015,15,22,30,42,-99,33,25,30,5,42,22,-99,-99,13,25,45,22,34,15,47,46,24,32,27,48,,,
08/06/2015,16,22,26,22,-99,40,14,30,22,34,42,-99,-99,50,24,23,24,19,33,18,44,1,32,6,47,,,
08/06/2015,17,24,32,21,-99,-99,35,49,17,12,32,-99,-99,26,28,27,21,42,18,25,23,1,26,34,37,,,
08/06/2015,18,24,27,18,-99,-99,80,27,41,27,21,-99,-99,15,22,19,31,38,12,49,36,19,38,45,86,,,
08/06/2015,19,22,24,32,-99,-99,131,20,51,37,19,-99,-99,31,20,25,40,16,57,56,32,79,35,73,69,,,
08/06/2015,20,30,22,42,-99,-99,185,30,72,47,28,-99,-99,35,25,28,29,31,60,52,45,57,36,57,86,,,
08/06/2015,21,29,28,41,-99,37,47,35,58,44,40,-99,-99,19,29,39,36,27,71,68,37,63,26,37,70,,,
08/06/2015,22,25,24,40,-99,36,11,27,47,43,25,-99,-99,33,34,38,31,24,36,52,59,49,41,46,47,,,
08/06/2015,23,21,35,30,-99,36,41,29,43,28,29,-99,-99,28,37,36,26,27,24,23,52,40,27,46,35,,,
08/06/2015,24,21,26,27,-99,37,-99,31,32,26,42,-99,20,30,30,36,29,26,28,19,37,37,36,49,47,,,
09/06/2015,1,16,23,23,-99,33,10,28,44,23,39,-99,25,40,32,28,31,27,26,15,31,30,31,44,64,,,
09/06/2015,2,21,25,19,-99,41,20,20,63,17,40,-99,31,33,26,24,29,22,27,18,33,24,31,28,27,,,
09/06/2015,3,30,30,17,-99,37,25,22,41,19,44,-99,28,20,26,37,32,19,29,18,32,29,21,35,51,,,
09/06/2015,4,41,35,20,-99,32,39,18,46,17,46,-99,19,44,26,26,44,18,21,18,33,40,26,46,56,,,
09/06/2015,5,25,33,23,-99,31,35,30,71,28,42,-99,38,37,34,36,32,29,4,18,29,60,33,68,195,,,
09/06/2015,6,27,31,18,-99,45,62,27,67,48,43,-99,31,51,32,43,53,24,33,23,62,58,57,66,296,,,
09/06/2015,7,34,35,39,-99,61,103,48,149,88,50,-99,43,70,39,31,86,45,51,60,69,64,50,88,324,,,
09/06/2015,8,33,38,47,-99,61,106,33,170,68,70,-99,46,80,38,43,99,40,41,57,68,87,70,118,254,,,
09/06/2015,9,32,45,43,-99,61,93,47,72,39,62,-99,50,61,47,59,81,52,58,55,81,104,77,77,171,,,
09/06/2015,10,13,55,31,-99,69,63,52,27,39,65,-99,46,78,48,57,63,38,33,39,67,85,90,36,129,,,
09/06/2015,11,15,57,35,-99,56,42,35,25,24,56,-99,57,84,48,58,55,69,37,47,79,34,113,26,115,,,
09/06/2015,12,16,51,41,-99,62,27,37,28,49,90,-99,63,87,49,77,39,71,76,41,60,17,104,12,83,,,
09/06/2015,13,13,49,18,-99,87,7,37,6,30,79,-99,46,68,52,69,26,81,34,4,43,-99,90,30,49,,,
09/06/2015,14,14,58,15,-99,56,35,35,34,12,67,-99,37,57,55,76,28,81,41,11,29,36,45,35,48,,,
09/06/2015,15,18,70,23,-99,36,28,23,60,31,52,-99,33,51,30,71,19,50,41,31,49,33,36,33,40,,,
09/06/2015,16,30,56,32,-99,35,30,29,20,25,37,-99,16,44,29,46,20,21,4,32,37,49,34,65,44,,,
09/06/2015,17,28,25,32,-99,48,56,29,30,61,33,-99,17,19,29,37,41,27,22,22,56,25,30,27,42,,,
09/06/2015,18,30,33,17,-99,47,190,43,41,37,47,-99,25,41,39,41,27,48,49,38,44,42,31,44,51,,,
09/06/2015,19,35,44,29,-99,41,111,64,60,37,37,-99,29,44,31,40,30,32,38,121,41,66,61,71,49,,,
09/06/2015,20,43,33,38,-99,44,52,39,77,49,28,-99,32,29,26,36,35,38,62,73,49,56,39,58,67,,,
09/06/2015,21,35,37,35,-99,17,46,44,68,50,24,-99,39,21,28,32,52,35,68,64,40,61,34,64,80,,,
09/06/2015,22,31,35,43,-99,41,46,34,64,57,44,-99,31,45,33,40,45,32,31,58,45,43,40,33,49,,,
09/06/2015,23,25,35,37,-99,36,29,22,41,36,38,-99,29,42,32,37,45,45,44,30,41,43,27,34,32,,,
09/06/2015,24,26,34,38,-99,36,39,21,46,38,42,-99,33,45,28,27,30,40,38,28,39,38,46,50,34,,,
10/06/2015,1,26,-99,33,-99,39,36,18,34,29,44,-99,35,42,-99,36,30,33,31,31,44,59,43,55,39,,,
10/06/2015,2,33,-99,35,-99,44,21,31,32,31,45,-99,37,51,-99,37,35,33,27,32,44,38,48,35,48,,,
10/06/2015,3,33,-99,29,-99,49,27,30,52,30,57,-99,36,59,-99,24,40,30,26,22,46,41,45,55,61,,,
10/06/2015,4,39,-99,27,-99,47,34,25,45,25,55,-99,43,61,-99,34,57,28,35,34,42,49,62,48,91,,,
10/06/2015,5,35,-99,30,-99,48,55,31,49,35,50,-99,48,64,-99,44,54,35,43,28,39,59,48,61,89,,,
10/06/2015,6,41,-99,44,-99,47,69,36,77,63,70,-99,47,66,-99,48,60,40,47,33,55,62,58,84,137,,,
10/06/2015,7,42,-99,71,-99,72,101,46,149,101,76,-99,53,78,-99,54,72,56,49,50,90,121,76,131,173,,,
10/06/2015,8,45,-99,62,-99,97,86,51,149,97,79,-99,57,71,-99,84,101,48,61,68,141,127,88,128,143,,,
10/06/2015,9,39,-99,47,-99,110,114,67,163,68,116,-99,62,-99,-99,86,90,67,60,74,121,131,88,130,123,,,
10/06/2015,10,37,-99,40,-99,115,123,71,101,74,143,-99,66,106,-99,87,110,81,63,74,94,127,101,120,138,,,
10/06/2015,11,49,-99,51,-99,105,109,79,73,45,108,-99,72,121,-99,94,90,107,55,53,99,80,129,75,144,,,
10/06/2015,12,46,-99,21,-99,54,30,43,47,1,70,-99,52,-99,-99,83,106,41,4,15,98,1,103,16,157,,,
10/06/2015,13,30,-99,51,-99,54,22,30,43,46,67,-99,40,75,-99,66,62,16,33,29,77,43,102,76,123,,,
10/06/2015,14,20,-99,49,-99,52,68,33,16,59,75,-99,49,123,-99,45,32,40,40,27,43,37,60,38,80,,,
10/06/2015,15,18,-99,39,-99,58,67,45,80,32,91,-99,46,89,-99,65,39,65,49,12,47,24,46,48,51,,,
10/06/2015,16,27,-99,24,-99,53,145,50,66,57,70,-99,31,17,-99,75,28,53,18,18,52,14,22,43,50,,,
10/06/2015,17,25,-99,42,-99,48,107,50,61,60,55,-99,33,49,-99,79,26,69,41,103,74,65,38,58,41,,,
10/06/2015,18,38,-99,44,-99,49,58,55,63,79,77,-99,34,43,-99,50,41,48,58,116,87,77,46,65,55,,,
10/06/2015,19,65,-99,46,-99,83,79,53,71,62,44,-99,31,38,-99,46,62,56,118,67,80,71,51,102,96,,,
10/06/2015,20,51,-99,65,-99,66,80,47,132,70,49,-99,61,65,-99,65,65,35,97,74,69,135,57,113,114,,,
10/06/2015,21,36,-99,65,-99,45,33,42,80,102,43,-99,54,33,-99,62,64,55,56,38,41,82,58,56,85,,,
10/06/2015,22,33,-99,48,-99,38,30,56,67,51,40,-99,38,54,-99,46,43,49,56,41,51,50,53,46,77,,,
10/06/2015,23,36,-99,34,-99,52,15,52,42,32,56,-99,32,49,-99,45,42,51,33,72,45,40,52,37,60,,,
10/06/2015,24,36,-99,33,-99,44,19,37,38,38,52,-99,34,45,-99,46,56,36,34,14,42,51,42,32,39,,,
11/06/2015,1,27,-99,36,-99,41,25,18,36,31,47,-99,35,51,30,45,42,33,28,21,49,26,47,40,46,,,
11/06/2015,2,45,-99,31,-99,45,23,33,51,32,46,-99,37,49,32,33,49,29,21,31,48,48,44,58,34,,,
11/06/2015,3,40,-99,21,-99,53,28,25,49,27,51,-99,35,59,33,32,59,38,20,25,48,42,46,52,45,,,
11/06/2015,4,48,-99,21,-99,55,29,35,43,27,66,-99,47,65,44,32,68,30,29,35,44,41,51,51,71,,,
11/06/2015,5,53,-99,32,-99,68,56,26,50,40,68,-99,48,69,57,39,80,33,37,25,66,46,51,62,115,,,
11/06/2015,6,61,-99,50,-99,91,78,33,91,63,72,-99,62,87,59,44,77,41,62,41,57,66,73,73,160,,,
11/06/2015,7,79,-99,76,-99,100,110,47,178,104,90,-99,68,91,69,57,100,53,57,50,84,111,90,130,224,,,
11/06/2015,8,73,-99,62,-99,91,108,43,223,96,80,-99,59,93,77,76,93,56,57,68,91,116,92,138,183,,,
11/06/2015,9,59,-99,65,-99,77,83,34,147,109,114,-99,62,98,86,64,87,65,50,67,101,164,92,130,148,,,
11/06/2015,10,45,-99,77,-99,84,61,48,118,102,91,-99,57,90,74,65,100,63,50,50,131,126,104,97,173,,,
11/06/2015,11,49,-99,82,-99,111,61,67,76,104,98,-99,60,101,74,96,85,110,66,4,132,68,83,85,137,,,
11/06/2015,12,45,-99,32,-99,79,29,60,48,55,86,-99,61,78,82,78,78,58,26,91,99,67,96,45,136,,,
11/06/2015,13,30,-99,24,-99,74,67,57,16,25,93,-99,37,97,70,76,48,113,27,49,70,13,69,11,84,,,
11/06/2015,14,31,-99,38,-99,80,137,51,52,48,75,-99,36,107,72,76,30,106,1,17,61,42,64,76,60,,,
11/06/2015,15,33,-99,30,-99,57,79,41,40,46,57,-99,29,37,54,71,52,48,36,138,67,50,60,71,53,,,
11/06/2015,16,45,-99,32,-99,71,75,52,59,35,60,-99,30,46,46,55,68,52,45,52,80,53,54,49,87,,,
11/06/2015,17,41,-99,34,-99,61,84,50,76,44,72,-99,53,61,52,69,62,83,59,25,60,48,56,75,72,,,
11/06/2015,18,76,-99,46,-99,64,46,58,119,57,38,-99,50,80,41,49,397,63,69,91,66,60,70,84,135,,,
11/06/2015,19,16,-99,45,-99,54,97,43,97,65,86,-99,98,52,58,77,56,63,149,62,58,57,42,74,106,,,
11/06/2015,20,27,-99,59,-99,41,39,58,35,61,31,-99,28,48,26,22,38,37,1,1,34,90,26,85,80,,,
11/06/2015,21,23,-99,39,-99,38,1,23,87,54,39,-99,17,31,24,22,28,19,24,62,39,28,18,24,60,,,
11/06/2015,22,24,-99,26,-99,28,1,21,55,36,24,-99,16,30,23,29,25,26,54,28,37,27,31,21,54,,,
11/06/2015,23,23,-99,25,-99,21,7,22,48,23,20,-99,21,22,27,27,33,24,41,7,44,28,28,33,23,,,
11/06/2015,24,20,-99,26,-99,29,1,17,25,29,33,-99,26,26,30,29,26,23,34,30,50,36,36,28,44,,,
12/06/2015,1,21,-99,19,-99,40,9,25,17,26,38,-99,35,32,28,32,37,22,17,1,33,21,36,10,29,,,
12/06/2015,2,25,-99,30,-99,34,1,27,30,25,32,-99,28,41,25,21,37,14,3,2,27,22,39,19,32,,,
12/06/2015,3,23,-99,23,-99,25,14,16,41,20,42,-99,27,40,24,35,33,24,12,4,42,15,23,39,49,,,
12/06/2015,4,27,-99,16,-99,34,15,23,41,13,41,-99,30,37,24,22,38,29,17,5,39,31,30,41,52,,,
12/06/2015,5,30,-99,23,-99,30,30,23,45,27,31,-99,22,42,26,27,44,25,22,9,54,50,28,56,72,,,
12/06/2015,6,35,-99,26,-99,51,41,32,82,41,46,-99,34,41,29,22,54,29,21,11,95,68,40,56,81,,,
12/06/2015,7,40,-99,46,-99,75,86,27,156,87,56,-99,39,50,36,28,65,47,26,81,91,65,70,65,144,,,
12/06/2015,8,44,-99,58,-99,77,59,21,164,56,68,-99,32,57,51,27,97,37,38,14,84,81,67,92,172,,,
12/06/2015,9,35,-99,40,-99,97,68,32,102,38,94,-99,46,69,55,44,65,44,50,34,98,79,74,82,132,,,
12/06/2015,10,31,-99,48,-99,87,60,47,116,55,98,-99,49,75,54,62,60,47,59,46,83,84,80,82,104,,,
12/06/2015,11,37,-99,48,-99,91,47,44,72,67,78,-99,62,82,96,70,60,56,21,43,76,63,66,85,89,,,
12/06/2015,12,32,-99,55,-99,69,11,48,41,50,79,-99,47,81,78,67,42,99,28,2,82,74,33,54,77,,,
12/06/2015,13,27,-99,53,-99,41,24,65,30,68,60,-99,29,57,51,57,37,74,15,1,91,2,54,13,53,,,
12/06/2015,14,23,-99,32,-99,36,36,47,48,52,54,-99,23,72,41,41,35,30,1,18,70,34,43,28,37,,,
12/06/2015,15,28,-99,26,-99,35,24,36,38,1,40,-99,25,74,26,35,29,65,37,1,97,30,28,-99,53,,,
12/06/2015,16,67,-99,43,-99,56,51,34,23,63,50,-99,22,-99,39,42,46,73,-99,1,87,138,79,-99,87,,,
12/06/2015,17,16,-99,82,-99,41,85,68,170,113,61,-99,113,56,59,93,10,68,-99,-99,69,68,161,-99,57,,,
12/06/2015,18,9,-99,45,-99,16,50,55,23,86,31,-99,72,60,37,50,45,44,39,46,28,62,38,-99,37,,,
12/06/2015,19,22,-99,43,-99,46,1,16,30,31,48,-99,33,34,34,27,30,45,1,48,38,62,37,-99,69,,,
12/06/2015,20,40,-99,14,-99,44,30,22,19,13,48,-99,23,51,40,42,36,29,63,14,41,1,46,-99,58,,,
12/06/2015,21,37,-99,16,-99,29,38,17,17,19,56,-99,38,59,31,36,71,16,20,21,19,13,35,-99,49,,,
12/06/2015,22,55,-99,21,-99,24,50,10,5,-99,37,-99,36,33,23,33,62,29,41,34,25,35,32,-99,89,,,
12/06/2015,23,52,-99,19,-99,27,8,14,26,15,32,-99,32,40,16,38,69,18,1,27,26,26,37,-99,69,,,
12/06/2015,24,36,-99,6,-99,25,1,22,52,2,29,-99,17,34,19,30,51,15,16,1,31,27,58,-99,71,,,
13/06/2015,1,33,20,15,-99,35,9,34,31,14,39,-99,17,62,22,9,71,18,44,11,58,46,58,-99,67,,,
13/06/2015,2,40,16,13,-99,37,12,19,21,23,51,-99,36,73,26,20,28,32,16,4,30,55,28,-99,71,,,
13/06/2015,3,39,25,15,-99,33,1,17,15,15,38,-99,17,32,29,32,19,22,5,1,23,46,27,-99,62,,,
13/06/2015,4,23,18,12,-99,27,1,26,32,1,46,-99,22,27,25,29,30,25,-99,1,30,26,28,-99,59,,,
13/06/2015,5,29,24,18,-99,33,1,36,21,26,38,-99,21,58,25,25,26,21,7,10,34,30,35,-99,53,,,
13/06/2015,6,30,-99,22,-99,53,27,29,67,24,41,-99,-99,83,23,29,29,35,27,9,57,50,32,-99,92,,,
13/06/2015,7,38,-99,25,-99,57,84,44,82,62,52,-99,-99,65,26,24,75,28,36,32,73,67,42,-99,131,,,
13/06/2015,8,40,-99,41,-99,65,13,27,154,29,68,-99,-99,54,32,42,82,23,35,45,64,51,34,-99,113,,,
13/06/2015,9,31,38,38,-99,60,34,33,1,30,67,-99,-99,38,37,30,78,35,48,46,77,62,36,-99,92,,,
13/06/2015,10,54,40,40,-99,67,31,35,42,36,56,-99,-99,73,38,42,93,35,41,21,103,75,61,-99,101,,,
13/06/2015,11,40,31,45,-99,62,13,28,29,37,54,-99,-99,77,51,58,64,42,41,32,94,78,57,-99,111,,,
13/06/2015,12,34,45,43,-99,70,18,30,34,63,71,-99,-99,66,-99,56,40,65,42,17,98,63,77,-99,94,,,
13/06/2015,13,20,33,48,-99,67,12,50,40,45,70,-99,-99,73,-99,69,36,52,35,20,80,42,55,-99,49,,,
13/06/2015,14,20,23,44,-99,57,24,53,9,40,62,-99,-99,53,-99,43,27,72,25,3,54,22,65,-99,42,,,
13/06/2015,15,17,18,16,-99,50,35,39,1,31,35,-99,-99,34,-99,34,24,53,6,2,46,1,33,-99,30,,,
13/06/2015,16,24,13,14,-99,53,8,26,71,24,51,-99,-99,31,33,23,27,31,6,1,50,6,35,-99,48,,,
13/06/2015,17,32,21,45,-99,36,28,11,66,76,17,-99,-99,18,24,16,36,34,20,4,51,86,34,-99,74,,,
13/06/2015,18,11,22,35,-99,36,28,29,39,55,8,-99,-99,33,24,29,7,35,44,21,41,44,31,-99,37,,,
13/06/2015,19,13,26,18,-99,31,29,21,9,34,5,-99,-99,35,16,24,10,18,47,24,33,4,25,-99,15,,,
13/06/2015,20,23,19,21,-99,14,6,10,7,10,59,-99,-99,20,22,29,11,13,20,26,35,35,25,-99,29,,,
13/06/2015,21,13,19,33,-99,19,1,12,40,17,5,-99,-99,12,16,18,16,27,56,81,20,65,-99,-99,18,,,
13/06/2015,22,12,6,18,-99,22,1,12,13,8,20,-99,-99,24,11,10,12,5,-99,8,21,1,17,-99,19,,,
13/06/2015,23,10,5,15,-99,15,1,5,22,1,22,-99,-99,26,15,23,14,2,-99,-99,22,6,2,-99,17,,,
13/06/2015,24,2,4,5,-99,6,11,1,5,6,16,-99,-99,26,13,4,17,9,-99,-99,15,4,14,-99,37,,,
14/06/2015,1,5,-99,5,-99,20,1,4,27,17,16,-99,-99,21,10,11,17,7,-99,-99,24,6,24,-99,31,,,
14/06/2015,2,12,-99,2,-99,12,6,9,24,1,29,-99,-99,29,18,8,10,11,-99,-99,19,7,10,-99,31,,,
14/06/2015,3,8,7,8,-99,20,1,14,9,7,24,-99,-99,10,12,6,6,8,-99,-99,16,20,9,-99,13,,,
14/06/2015,4,4,9,5,-99,24,6,21,11,13,24,-99,-99,18,17,17,8,10,-99,-99,21,18,16,-99,21,,,
14/06/2015,5,7,12,8,-99,19,1,15,18,19,19,-99,-99,20,20,38,6,8,-99,14,22,33,21,-99,13,,,
14/06/2015,6,10,14,13,-99,24,7,12,28,3,25,-99,-99,27,20,21,11,22,-99,3,24,18,10,-99,27,,,
14/06/2015,7,12,14,14,-99,26,33,22,14,15,22,-99,-99,16,22,23,19,20,-99,13,21,20,25,-99,40,,,
14/06/2015,8,5,16,19,-99,27,27,16,25,7,38,-99,-99,20,20,28,21,29,-99,23,38,33,31,-99,28,,,
14/06/2015,9,15,16,20,-99,28,1,13,26,24,35,-99,-99,34,28,12,15,26,-99,31,44,29,28,-99,29,,,
14/06/2015,10,10,14,21,-99,31,16,19,20,27,17,-99,-99,16,8,14,29,16,-99,1,48,36,19,-99,36,,,
14/06/2015,11,10,7,27,-99,11,19,9,40,16,14,-99,-99,13,17,8,26,15,-99,2,36,24,16,-99,29,,,
14/06/2015,12,11,-99,20,-99,-99,20,3,22,18,11,-99,-99,31,16,3,12,2,-99,1,33,6,39,-99,19,,,
14/06/2015,13,11,-99,11,-99,6,10,2,17,18,15,-99,-99,13,7,-99,13,7,-99,2,28,19,6,-99,20,,,
14/06/2015,14,12,-99,12,-99,6,6,7,22,13,6,-99,-99,15,12,6,20,2,-99,1,25,18,5,-99,18,,,
14/06/2015,15,8,-99,12,-99,7,22,1,21,1,3,-99,-99,12,-99,10,23,2,-99,12,18,13,24,-99,12,,,
14/06/2015,16,11,-99,1,-99,10,4,9,13,1,4,-99,-99,23,6,6,20,31,-99,5,18,2,29,-99,9,,,
14/06/2015,17,13,-99,3,-99,12,1,8,48,5,9,-99,-99,6,15,12,12,2,-99,1,18,12,6,-99,11,,,
14/06/2015,18,16,11,41,-99,12,1,9,53,13,11,-99,-99,13,-99,-99,24,-99,-99,1,27,60,16,-99,13,,,
14/06/2015,19,9,5,10,-99,17,33,5,28,8,22,-99,-99,17,13,8,13,6,-99,32,28,3,23,-99,15,,,
14/06/2015,20,10,7,18,-99,13,8,12,23,28,19,-99,-99,10,14,8,14,9,-99,22,28,15,7,-99,25,,,
14/06/2015,21,12,11,15,-99,22,17,11,17,33,5,-99,-99,12,12,15,10,16,-99,23,24,18,22,-99,12,,,
14/06/2015,22,7,16,11,-99,15,9,20,27,15,16,-99,-99,15,8,18,11,12,-99,8,26,29,13,-99,27,,,
14/06/2015,23,7,13,20,-99,8,-99,14,21,9,10,-99,-99,5,15,7,9,6,-99,15,18,53,5,-99,19,,,
14/06/2015,24,9,10,19,-99,8,-99,18,11,11,9,-99,-99,14,12,20,12,21,-99,5,19,18,4,-99,19,,,
15/06/2015,1,10,12,8,-99,16,-99,18,19,10,26,-99,-99,15,10,23,8,9,-99,1,17,14,-99,-99,14,,,
15/06/2015,2,14,5,11,-99,14,-99,9,7,16,6,-99,-99,15,14,20,-99,25,-99,1,30,1,8,-99,7,,,
15/06/2015,3,10,6,12,-99,8,-99,16,1,1,4,-99,-99,7,8,5,-99,21,-99,1,23,1,11,-99,8,,,
15/06/2015,4,9,9,4,-99,5,-99,13,1,1,10,-99,-99,3,8,4,11,-99,-99,1,20,1,3,-99,-99,,,
15/06/2015,5,6,10,1,-99,6,-99,4,21,5,7,-99,-99,14,7,5,11,12,5,5,31,1,18,-99,-99,,,
15/06/2015,6,18,13,13,-99,7,-99,1,19,12,13,-99,-99,8,-99,5,7,10,7,3,25,7,7,-99,-99,,,
15/06/2015,7,29,14,9,-99,11,-99,20,56,23,8,-99,-99,18,11,17,13,17,16,27,32,39,14,-99,63,,,
15/06/2015,8,23,10,13,-99,28,-99,14,55,34,35,-99,-99,21,17,26,15,22,21,35,32,20,17,-99,44,,,
15/06/2015,9,16,22,31,-99,27,-99,30,35,41,17,-99,-99,28,25,18,12,30,21,1,31,51,11,-99,28,,,
15/06/2015,10,16,26,38,-99,34,-99,46,43,32,-99,-99,-99,28,36,27,15,31,26,-99,26,44,33,-99,36,,,
15/06/2015,11,11,-99,45,-99,20,-99,35,31,21,28,-99,-99,18,28,43,20,48,28,-99,35,41,-99,-99,28,,,
15/06/2015,12,17,-99,38,-99,30,-99,36,21,26,32,-99,-99,10,28,29,26,49,8,44,33,25,39,-99,49,,,
15/06/2015,13,19,-99,17,-99,27,-99,34,17,31,19,-99,-99,35,24,21,26,47,5,20,37,19,27,-99,51,,,
15/06/2015,14,16,-99,33,-99,24,-99,28,17,33,18,-99,-99,13,-99,14,38,29,7,21,33,30,14,-99,41,,,
15/06/2015,15,17,17,15,-99,16,-99,12,88,31,15,-99,-99,18,19,24,22,18,6,18,27,61,11,-99,34,,,
15/06/2015,16,11,14,28,-99,21,-99,10,38,28,12,-99,-99,4,13,17,17,15,25,19,39,24,13,-99,50,,,
15/06/2015,17,24,27,12,-99,17,-99,15,22,12,12,-99,-99,11,20,28,33,15,14,20,43,60,21,-99,34,,,
15/06/2015,18,29,17,18,-99,34,-99,18,21,31,12,-99,-99,26,13,17,42,20,7,18,55,46,25,-99,63,,,
15/06/2015,19,30,21,38,-99,30,-99,3,25,77,5,-99,-99,14,35,22,30,22,28,23,50,48,27,-99,43,,,
15/06/2015,20,36,27,23,-99,25,-99,21,30,27,45,-99,-99,18,22,26,33,18,67,24,50,45,16,-99,35,,,
15/06/2015,21,37,23,14,-99,32,-99,21,31,16,49,-99,-99,26,28,38,21,-99,74,27,24,30,34,-99,46,,,
15/06/2015,22,43,26,12,-99,21,-99,14,3,6,30,-99,-99,36,16,35,35,8,17,32,21,13,32,-99,51,,,
15/06/2015,23,14,25,12,-99,17,-99,18,16,9,25,-99,-99,30,20,21,25,29,16,32,12,12,25,-99,41,,,
15/06/2015,24,14,25,12,-99,17,11,19,19,9,20,-99,-99,28,19,15,18,27,24,14,19,12,34,-99,42,,,
16/06/2015,1,16,21,9,-99,14,11,19,17,2,23,-99,22,34,19,27,23,15,12,8,20,9,39,-99,42,,,
16/06/2015,2,13,23,8,-99,15,11,24,11,8,24,-99,13,21,15,32,26,34,1,11,15,15,13,-99,41,,,
16/06/2015,3,15,23,10,-99,23,14,24,15,8,15,-99,11,7,20,17,20,28,1,15,20,15,15,-99,44,,,
16/06/2015,4,19,27,9,-99,24,18,23,12,11,20,-99,7,18,22,15,21,16,8,14,25,20,5,-99,32,,,
16/06/2015,5,23,26,11,-99,31,20,25,14,19,18,-99,15,26,27,10,15,26,5,16,31,51,6,-99,64,,,
16/06/2015,6,27,35,27,-99,44,31,13,39,27,21,-99,19,36,29,22,19,27,1,32,42,18,21,-99,64,,,
16/06/2015,7,33,33,29,-99,39,54,38,64,60,33,-99,20,35,30,29,22,24,20,51,50,59,30,-99,85,,,
16/06/2015,8,51,29,44,-99,47,34,29,70,41,44,-99,14,17,27,31,40,33,14,40,52,1,32,-99,62,,,
16/06/2015,9,31,28,29,-99,56,23,36,39,36,35,-99,12,30,30,44,-99,40,34,32,63,15,35,-99,52,,,
16/06/2015,10,23,37,32,-99,51,25,27,72,-99,28,-99,16,23,51,57,28,46,3,22,48,15,15,-99,32,,,
16/06/2015,11,22,19,26,-99,46,25,41,60,-99,18,-99,28,30,32,41,38,26,10,30,46,9,13,-99,36,,,
16/06/2015,12,19,25,31,-99,41,29,26,60,36,30,-99,14,10,24,16,28,59,11,25,40,26,30,-99,43,,,
16/06/2015,13,17,20,24,-99,31,45,26,75,33,19,-99,18,46,27,-99,33,46,-99,26,37,29,19,-99,41,,,
16/06/2015,14,19,26,34,-99,42,40,14,66,38,20,-99,21,72,28,-99,25,30,-99,29,44,51,35,-99,57,,,
16/06/2015,15,14,21,53,-99,40,66,13,76,26,42,-99,23,36,26,-99,35,46,24,29,52,89,32,-99,49,,,
16/06/2015,16,31,16,30,-99,39,73,19,29,23,-99,-99,38,33,14,33,43,11,21,26,49,28,43,-99,67,,,
16/06/2015,17,34,19,7,-99,26,54,26,92,23,21,-99,57,31,25,27,50,18,45,32,32,45,47,-99,67,,,
16/06/2015,18,58,27,46,-99,33,55,15,39,33,52,-99,34,44,35,42,41,32,41,65,40,80,48,-99,44,,,
16/06/2015,19,31,27,35,-99,33,45,22,108,49,36,-99,32,59,33,38,47,30,60,46,47,81,40,-99,50,,,
16/06/2015,20,32,35,38,-99,40,30,30,25,42,56,-99,39,45,48,46,34,38,51,64,54,38,51,-99,65,,,
16/06/2015,21,29,36,31,-99,34,52,19,49,40,44,-99,39,40,33,37,27,35,49,53,55,25,50,-99,39,,,
16/06/2015,22,32,36,29,-99,41,41,29,35,35,53,-99,33,48,35,29,29,34,41,32,50,18,36,-99,61,,,
16/06/2015,23,22,32,31,-99,45,45,30,42,33,47,-99,35,34,27,38,29,29,49,31,55,21,25,-99,41,,,
16/06/2015,24,11,32,23,-99,46,34,23,15,22,28,-99,23,37,34,39,37,28,26,26,41,22,19,-99,41,,,
