FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,HAN,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR
19/10/2006,12,34,28,38,37,73,73,48,49,-99,37,-99,37,52,71,38,59,78,61
19/10/2006,13,41,37,36,50,82,105,36,51,-99,42,-99,28,46,66,41,-99,87,55
19/10/2006,14,38,36,34,56,84,86,39,71,-99,42,22,23,39,53,50,-99,73,76
19/10/2006,15,40,33,21,47,50,69,39,85,-99,22,19,12,46,46,45,76,81,62
19/10/2006,16,32,26,16,45,43,66,42,51,-99,13,18,9,41,43,39,49,75,52
19/10/2006,17,34,20,15,41,47,68,40,35,-99,10,15,8,40,47,32,25,91,49
19/10/2006,18,40,23,16,46,45,79,52,24,-99,16,23,13,46,47,38,49,92,52
19/10/2006,19,32,33,17,35,33,39,63,37,-99,18,26,15,48,33,36,31,61,58
19/10/2006,20,28,22,15,31,28,27,32,26,-99,18,18,13,34,28,30,23,29,40
19/10/2006,21,20,14,15,29,23,23,27,21,-99,16,16,11,25,24,26,20,34,23
19/10/2006,22,23,15,15,28,24,29,19,17,-99,17,14,11,22,25,28,21,28,30
19/10/2006,23,22,12,14,29,23,26,14,22,-99,15,13,10,17,21,27,25,30,24
19/10/2006,24,18,10,14,28,20,25,13,21,-99,12,11,9,15,21,26,24,25,21
20/10/2006,1,14,10,12,21,21,26,10,20,-99,14,13,8,13,23,21,23,25,17
20/10/2006,2,10,8,6,15,17,23,11,16,-99,16,12,6,10,21,14,20,18,13
20/10/2006,3,9,7,3,15,11,23,10,12,-99,14,11,5,9,18,14,21,17,18
20/10/2006,4,7,6,4,16,16,25,7,17,-99,13,9,9,8,22,13,22,20,14
20/10/2006,5,15,9,13,23,28,26,10,14,-99,15,14,17,12,22,19,23,-99,12
20/10/2006,6,23,20,18,29,37,33,20,18,-99,27,22,22,22,24,27,23,-99,21
20/10/2006,7,26,22,18,28,37,32,23,18,-99,26,20,20,23,26,28,25,-99,27
20/10/2006,8,24,24,20,30,34,37,20,23,-99,28,18,23,25,31,29,31,-99,26
20/10/2006,9,21,18,23,25,38,38,18,25,-99,31,18,25,28,31,24,30,33,30
20/10/2006,10,17,14,23,18,35,43,21,34,-99,19,10,18,17,32,20,32,38,24
20/10/2006,11,23,17,20,37,49,41,26,59,-99,13,14,9,30,29,30,47,53,38
20/10/2006,12,28,16,-99,34,44,49,35,56,-99,14,16,10,40,34,37,43,56,50
20/10/2006,13,32,35,-99,36,38,57,37,49,-99,11,13,9,39,47,33,45,54,54
20/10/2006,14,49,42,-99,38,19,54,32,38,-99,13,20,9,37,46,36,25,29,23
20/10/2006,15,53,69,-99,43,28,56,15,52,-99,15,31,9,30,62,50,17,39,22
20/10/2006,16,41,59,26,51,35,32,17,33,-99,27,48,18,29,30,51,10,21,19
20/10/2006,17,26,40,24,32,26,22,9,30,-99,33,48,37,21,26,33,7,16,15
20/10/2006,18,23,38,23,30,26,28,12,27,-99,23,40,28,22,30,31,16,21,22
20/10/2006,19,29,35,34,38,36,39,17,33,-99,29,39,36,27,35,37,29,24,25
20/10/2006,20,29,37,35,36,44,37,21,32,-99,34,38,38,27,33,34,29,29,25
20/10/2006,21,27,30,38,35,44,34,15,32,-99,35,33,33,25,31,33,29,27,25
20/10/2006,22,26,28,34,39,39,29,21,22,-99,33,25,22,22,25,38,24,27,26
20/10/2006,23,22,23,29,36,36,30,22,23,-99,29,20,22,21,26,34,24,25,25
20/10/2006,24,20,23,27,29,31,28,19,21,-99,28,16,25,19,28,25,22,29,30
21/10/2006,1,18,19,26,26,29,27,14,18,-99,28,15,25,18,26,22,21,23,27
21/10/2006,2,16,15,22,23,26,27,11,16,-99,26,12,22,16,25,20,20,20,26
21/10/2006,3,16,16,21,22,28,27,13,15,-99,24,15,20,15,22,19,20,19,24
21/10/2006,4,15,15,20,20,26,24,16,15,-99,22,15,19,15,20,18,24,18,22
21/10/2006,5,15,16,18,20,25,23,12,14,-99,21,15,18,15,20,18,19,19,20
21/10/2006,6,15,17,20,22,27,26,14,17,-99,23,17,18,17,22,19,18,18,20
21/10/2006,7,15,19,21,25,28,40,16,21,-99,23,18,20,21,23,23,21,17,21
21/10/2006,8,21,22,24,30,40,39,16,27,-99,35,21,23,22,34,27,29,19,24
21/10/2006,9,54,31,24,42,58,59,27,37,-99,47,35,30,33,54,46,40,29,34
21/10/2006,10,84,76,32,65,56,83,40,38,-99,63,45,51,56,76,94,42,36,33
21/10/2006,11,54,91,28,105,38,68,29,29,-99,71,47,34,45,77,66,25,31,26
21/10/2006,12,32,54,25,61,31,32,17,20,-99,53,68,15,24,37,62,15,29,16
21/10/2006,13,25,37,18,48,27,25,11,17,-99,29,43,13,14,31,30,8,14,11
21/10/2006,14,18,37,13,45,19,26,7,16,-99,16,42,11,12,28,25,5,11,7
21/10/2006,15,19,36,14,37,14,15,9,16,-99,17,32,11,16,26,29,2,10,7
21/10/2006,16,20,31,20,25,25,24,9,18,-99,14,26,12,18,25,30,2,13,16
21/10/2006,17,25,31,18,25,39,26,14,12,-99,15,30,21,21,33,28,9,23,18
21/10/2006,18,34,31,28,39,41,39,15,12,-99,19,27,17,32,31,47,10,17,23
21/10/2006,19,46,46,31,45,43,35,22,27,-99,19,36,31,35,31,55,20,15,28
21/10/2006,20,34,46,29,37,41,36,21,24,-99,18,22,11,31,28,42,23,21,21
21/10/2006,21,28,22,26,31,35,33,29,30,-99,16,20,13,36,35,34,22,30,24
21/10/2006,22,24,15,34,30,22,33,26,31,-99,31,19,20,30,33,29,32,37,36
21/10/2006,23,16,11,30,29,36,38,21,19,-99,29,28,16,25,32,24,31,37,31
21/10/2006,24,18,12,17,18,28,31,16,20,-99,20,18,23,19,26,23,34,29,23
22/10/2006,1,14,11,22,18,26,32,15,25,-99,24,12,17,19,28,17,30,31,25
22/10/2006,2,14,15,20,17,28,31,19,22,-99,15,11,16,23,27,17,33,28,25
22/10/2006,3,18,20,18,25,26,32,18,22,-99,12,18,12,19,28,24,28,29,26
22/10/2006,4,18,18,20,28,25,34,14,21,-99,17,17,23,19,30,29,23,29,26
22/10/2006,5,19,15,21,30,28,30,11,16,-99,19,-99,23,13,28,29,17,26,25
22/10/2006,6,22,14,24,32,32,30,12,17,-99,23,-99,27,15,27,25,20,26,22
22/10/2006,7,20,16,22,29,32,32,16,20,-99,25,-99,23,19,25,22,23,29,25
22/10/2006,8,18,16,25,23,34,32,14,24,-99,22,15,26,19,26,26,22,26,28
22/10/2006,9,21,17,28,25,38,32,14,24,-99,18,16,20,20,26,22,24,28,24
22/10/2006,10,16,8,30,13,41,27,8,35,-99,17,15,12,17,19,13,32,27,21
22/10/2006,11,12,10,20,14,37,26,13,29,-99,12,9,8,24,22,15,36,25,20
22/10/2006,12,17,18,12,20,28,32,18,27,-99,6,11,8,24,24,20,25,31,24
22/10/2006,13,19,18,10,16,23,27,20,27,-99,6,11,6,27,23,21,13,40,27
22/10/2006,14,14,16,10,14,19,24,20,13,-99,5,9,4,29,13,13,7,27,20
22/10/2006,15,10,14,8,13,17,21,16,13,-99,5,9,6,18,11,9,5,28,18
22/10/2006,16,8,13,8,12,20,15,13,11,-99,5,11,5,17,11,11,1,19,15
22/10/2006,17,9,9,12,13,23,20,16,12,-99,6,7,5,20,16,14,4,24,18
22/10/2006,18,12,13,12,20,23,23,18,18,-99,10,12,10,23,20,20,9,21,22
22/10/2006,19,11,16,17,17,23,22,19,20,-99,10,13,10,23,19,16,16,22,25
22/10/2006,20,13,18,19,14,21,21,19,25,-99,9,12,11,19,19,16,15,23,26
22/10/2006,21,16,11,15,19,22,21,19,10,-99,9,13,8,21,17,20,8,29,21
22/10/2006,22,14,10,14,16,19,19,18,11,-99,8,12,8,20,16,19,10,18,20
22/10/2006,23,10,7,10,17,13,17,12,10,-99,6,8,7,16,14,17,10,15,20
22/10/2006,24,10,6,7,20,12,14,8,9,-99,5,7,5,8,11,19,9,15,15
23/10/2006,1,10,5,3,13,9,12,6,8,-99,5,6,5,7,11,13,12,16,12
23/10/2006,2,5,5,2,15,11,16,5,7,-99,3,6,4,6,13,11,13,15,10
23/10/2006,3,5,5,2,15,10,12,4,10,-99,4,5,4,6,10,11,17,11,8
23/10/2006,4,10,5,3,22,16,14,4,14,-99,8,5,5,6,11,19,13,12,9
23/10/2006,5,14,8,12,22,23,19,7,9,-99,15,9,10,13,15,20,15,22,14
23/10/2006,6,20,15,16,22,31,23,16,13,-99,17,15,11,19,21,22,17,25,22
23/10/2006,7,18,17,17,20,25,27,19,19,-99,19,17,17,22,21,23,18,24,25
23/10/2006,8,19,19,15,21,25,25,19,16,-99,16,18,15,21,21,22,14,24,24
23/10/2006,9,16,15,12,16,20,22,19,18,-99,9,13,7,21,17,15,15,31,24
23/10/2006,10,15,14,9,18,20,25,18,19,-99,8,11,4,22,18,17,14,26,24
23/10/2006,11,16,14,7,19,21,28,19,16,-99,11,9,5,21,-99,19,21,29,27
23/10/2006,12,-99,14,6,18,21,20,20,22,-99,9,10,5,22,-99,20,9,29,25
23/10/2006,13,-99,15,8,18,21,22,21,21,-99,7,11,6,22,-99,19,6,24,26
23/10/2006,14,-99,14,7,14,20,19,17,20,-99,5,11,5,19,-99,15,13,26,23
23/10/2006,15,15,13,8,19,26,27,17,13,-99,5,10,5,20,17,15,15,25,20
23/10/2006,16,15,13,8,19,20,31,21,18,-99,7,8,6,21,20,18,17,31,23
23/10/2006,17,17,13,9,23,23,28,21,14,-99,8,10,6,25,20,21,20,25,22
23/10/2006,18,17,15,12,20,24,28,21,20,-99,14,11,7,24,22,20,17,21,23
23/10/2006,19,16,12,14,20,19,26,18,22,-99,20,14,8,23,25,20,18,25,28
23/10/2006,20,16,10,14,18,18,24,15,20,-99,20,18,9,19,24,23,20,25,24
23/10/2006,21,16,11,16,20,18,23,13,21,-99,18,15,11,16,23,19,22,24,21
23/10/2006,22,16,13,14,19,24,23,14,19,-99,17,16,17,16,22,20,21,20,22
23/10/2006,23,16,12,11,20,17,17,9,19,-99,16,15,14,14,17,19,18,24,23
23/10/2006,24,17,12,9,21,14,19,13,12,-99,15,15,12,17,17,22,16,20,21
24/10/2006,1,19,11,8,21,15,19,12,10,-99,12,15,12,16,18,22,15,17,22
24/10/2006,2,18,12,4,20,13,19,11,7,-99,11,13,12,15,18,19,8,20,22
24/10/2006,3,15,10,10,15,17,20,12,10,-99,16,10,14,16,20,16,10,18,22
24/10/2006,4,15,9,12,17,21,21,14,10,-99,13,12,15,16,21,18,11,19,21
24/10/2006,5,20,17,15,20,22,19,18,15,-99,16,16,16,20,20,21,14,21,22
24/10/2006,6,22,19,14,23,24,21,19,17,-99,17,18,13,20,20,23,16,21,22
24/10/2006,7,23,20,15,28,25,26,19,18,-99,18,17,13,21,24,25,18,25,22
24/10/2006,8,25,18,16,27,44,22,16,20,-99,15,14,13,22,23,27,17,27,25
24/10/2006,9,34,21,18,30,54,30,33,23,-99,18,21,11,35,33,33,18,37,33
24/10/2006,10,46,25,20,34,57,58,61,39,-99,30,27,11,59,65,40,28,55,58
24/10/2006,11,54,31,24,43,53,90,62,51,-99,31,28,14,82,85,45,37,63,63
24/10/2006,12,44,35,20,51,46,97,59,55,-99,34,17,10,79,95,51,48,57,62
24/10/2006,13,36,36,18,48,43,62,72,59,-99,22,26,9,65,64,42,38,80,61
24/10/2006,14,35,47,14,38,32,27,61,34,-99,11,25,7,58,26,31,22,65,47
24/10/2006,15,16,31,13,23,22,29,40,46,-99,6,17,6,29,12,16,16,43,29
24/10/2006,16,14,20,11,23,28,20,28,69,-99,10,15,9,32,11,15,14,49,25
24/10/2006,17,26,25,18,36,38,22,23,35,-99,12,16,7,35,31,30,11,21,22
24/10/2006,18,30,29,27,37,38,43,37,46,-99,10,18,13,40,41,31,15,32,34
24/10/2006,19,43,30,33,50,57,62,41,53,-99,30,32,17,46,58,45,53,52,50
24/10/2006,20,39,28,45,50,55,55,37,52,-99,39,32,37,39,20,45,48,56,51
24/10/2006,21,49,51,51,44,60,59,54,52,-99,43,26,44,67,2,53,54,57,64
24/10/2006,22,45,42,54,45,56,56,60,56,-99,30,29,42,55,1,49,63,59,65
24/10/2006,23,44,37,48,39,55,53,45,60,-99,38,22,33,48,25,45,54,61,48
24/10/2006,24,39,28,42,34,51,49,31,46,-99,39,19,18,41,49,35,35,48,50
25/10/2006,1,22,22,38,31,40,48,29,29,-99,37,16,30,28,39,30,31,39,46
25/10/2006,2,15,18,29,26,36,41,29,20,-99,30,13,31,30,34,22,27,31,36
25/10/2006,3,20,17,21,23,33,34,27,25,-99,30,15,23,32,35,19,24,27,34
25/10/2006,4,22,19,18,21,33,32,24,25,-99,29,14,24,27,34,20,25,26,30
25/10/2006,5,22,21,21,22,28,26,24,22,-99,27,17,21,22,30,21,29,27,29
25/10/2006,6,21,21,21,27,27,24,24,25,-99,23,23,20,23,24,25,27,24,28
25/10/2006,7,22,20,20,28,36,29,22,25,-99,27,22,20,26,25,29,30,22,26
25/10/2006,8,28,27,23,36,47,38,27,29,-99,30,29,18,30,35,36,30,26,32
25/10/2006,9,74,52,41,57,68,54,44,60,-99,42,49,21,58,47,65,44,50,46
25/10/2006,10,98,92,61,87,90,83,50,92,-99,63,68,29,75,84,90,63,79,56
25/10/2006,11,108,81,66,70,73,67,27,72,-99,66,72,29,75,48,106,54,90,52
25/10/2006,12,60,-99,38,74,-99,41,41,49,-99,38,52,22,52,31,85,39,55,53
25/10/2006,13,29,-99,16,53,-99,20,47,40,-99,32,50,9,47,23,30,38,30,36
25/10/2006,14,32,-99,9,28,13,49,23,-99,-99,20,50,6,40,35,24,14,17,17
25/10/2006,15,41,58,16,29,24,57,15,18,-99,13,37,9,17,47,41,9,23,19
25/10/2006,16,35,48,33,50,36,47,11,27,-99,14,32,11,16,41,49,3,19,16
25/10/2006,17,30,54,46,54,32,39,16,21,-99,39,20,22,22,41,47,19,24,21
25/10/2006,18,39,62,34,54,48,58,26,18,-99,29,64,33,30,57,51,35,22,30
25/10/2006,19,64,78,33,67,53,62,28,23,-99,28,78,35,37,71,72,28,22,38
25/10/2006,20,40,69,29,64,35,50,28,33,-99,34,64,27,38,55,66,26,32,38
25/10/2006,21,39,54,27,37,26,39,28,27,-99,41,40,30,40,42,41,18,26,34
25/10/2006,22,46,47,25,42,24,38,26,30,-99,48,42,24,40,37,41,19,23,33
25/10/2006,23,53,41,23,43,19,38,22,20,-99,27,30,33,26,43,44,15,22,29
25/10/2006,24,33,24,17,18,28,42,19,15,-99,30,12,27,14,39,17,13,25,26
26/10/2006,1,12,13,19,18,32,30,23,13,-99,22,10,23,23,30,14,22,29,27
26/10/2006,2,11,13,20,13,18,24,18,18,-99,9,10,23,16,25,14,23,29,16
26/10/2006,3,13,13,24,22,20,21,19,14,-99,13,15,11,17,23,18,19,24,17
26/10/2006,4,25,25,25,28,22,30,17,15,-99,12,25,16,19,31,31,19,17,28
26/10/2006,5,31,26,22,36,32,29,11,14,-99,30,28,26,18,35,31,18,18,23
26/10/2006,6,28,20,23,33,40,28,14,16,-99,31,22,25,17,36,30,22,19,24
26/10/2006,7,21,18,26,31,36,39,19,17,-99,28,18,30,19,35,21,24,21,22
26/10/2006,8,24,23,26,35,42,40,20,25,-99,30,22,31,28,40,28,28,23,25
26/10/2006,9,45,34,33,47,56,58,32,49,-99,40,25,27,43,57,52,-99,38,40
26/10/2006,10,54,35,42,44,70,84,52,78,-99,44,20,18,74,82,58,-99,71,59
26/10/2006,11,50,32,-99,46,59,95,88,57,-99,31,17,13,85,93,45,-99,80,81
26/10/2006,12,41,21,22,26,48,84,63,54,-99,11,19,9,49,75,36,40,-99,81
26/10/2006,13,31,31,17,37,39,51,44,48,-99,10,23,8,39,54,26,25,-99,72
26/10/2006,14,42,34,12,43,44,32,45,27,-99,11,16,7,57,30,32,15,-99,59
26/10/2006,15,43,25,9,37,33,31,55,27,-99,11,9,8,48,38,31,15,38,39
26/10/2006,16,32,15,11,18,35,59,43,29,-99,14,9,11,40,38,18,22,45,42
26/10/2006,17,18,13,14,26,49,51,27,33,-99,19,11,15,27,37,13,39,71,41
26/10/2006,18,26,12,25,34,51,63,37,39,-99,25,15,23,33,54,20,38,53,43
26/10/2006,19,33,35,29,41,37,55,33,28,-99,27,29,16,40,59,36,24,29,42
26/10/2006,20,50,45,26,51,46,58,38,48,-99,19,37,24,46,54,42,46,51,59
26/10/2006,21,51,46,36,47,54,60,43,44,-99,26,35,30,43,53,47,49,56,60
26/10/2006,22,54,48,44,48,59,56,41,54,-99,40,41,27,43,56,50,53,54,61
26/10/2006,23,52,46,50,48,50,56,31,43,-99,49,43,39,42,55,50,57,48,55
26/10/2006,24,52,33,50,49,56,57,23,43,-99,50,21,46,34,55,51,55,45,52
27/10/2006,1,47,31,39,44,51,50,28,46,-99,43,17,26,33,49,44,56,44,46
27/10/2006,2,35,21,27,36,42,50,31,44,-99,34,18,16,33,50,31,49,38,48
27/10/2006,3,26,16,6,35,20,44,33,29,-99,16,27,9,29,45,24,37,39,44
27/10/2006,4,29,15,10,35,23,31,30,21,-99,14,25,9,39,23,24,18,30,44
27/10/2006,5,34,20,25,37,32,41,35,13,-99,23,21,24,44,24,34,19,28,31
27/10/2006,6,37,23,33,38,38,46,31,21,-99,42,25,40,34,42,42,35,32,34
27/10/2006,7,46,24,36,47,51,53,33,34,-99,37,23,44,31,50,46,42,34,38
27/10/2006,8,52,22,41,47,55,54,33,32,-99,36,20,40,34,58,51,45,39,41
27/10/2006,9,53,36,36,48,63,81,-99,60,-99,55,26,35,50,79,53,63,51,50
27/10/2006,10,64,42,30,57,57,94,-99,86,-99,62,37,27,49,99,71,80,65,59
27/10/2006,11,104,50,33,57,67,97,28,102,-99,46,-99,26,-99,103,70,71,64,54
27/10/2006,12,80,63,22,28,46,43,37,47,-99,18,-99,16,-99,59,67,30,48,41
27/10/2006,13,-99,55,11,26,37,32,32,28,-99,10,-99,9,43,32,45,18,51,31
27/10/2006,14,-99,52,6,28,36,62,35,23,-99,7,15,5,38,39,45,15,41,34
27/10/2006,15,-99,21,13,32,34,51,28,27,-99,10,13,7,29,32,29,18,48,34
27/10/2006,16,-99,39,24,35,36,40,21,37,-99,15,25,20,28,35,33,24,26,24
27/10/2006,17,-99,26,31,36,52,55,27,23,-99,25,25,29,36,44,38,27,25,32
27/10/2006,18,-99,26,42,52,48,47,30,40,-99,29,17,39,39,45,39,41,35,38
27/10/2006,19,-99,40,41,43,51,48,31,36,-99,43,22,31,34,46,37,39,35,39
27/10/2006,20,-99,35,40,42,43,46,27,34,-99,40,21,22,37,46,40,42,41,42
27/10/2006,21,-99,44,18,42,41,44,35,40,-99,38,31,41,41,42,38,45,39,45
27/10/2006,22,-99,37,32,40,50,43,35,37,-99,40,28,17,36,45,41,43,37,42
27/10/2006,23,-99,29,25,35,47,42,33,32,-99,13,23,10,36,43,36,40,35,41
27/10/2006,24,-99,17,18,29,42,32,31,31,-99,11,11,8,32,31,30,38,35,40
28/10/2006,1,-99,13,11,24,18,30,22,26,-99,6,10,5,20,29,26,27,28,28
28/10/2006,2,-99,10,4,18,13,20,11,14,-99,5,8,5,13,20,18,12,22,21
28/10/2006,3,-99,6,4,21,13,25,8,8,-99,5,6,4,10,25,16,8,17,18
28/10/2006,4,-99,5,5,14,14,24,5,12,-99,6,6,5,5,23,11,20,17,10
28/10/2006,5,-99,8,5,17,24,23,5,14,-99,6,10,6,11,18,19,22,16,13
28/10/2006,6,-99,20,8,24,25,24,15,17,-99,9,14,7,22,29,28,14,25,18
28/10/2006,7,-99,26,18,30,30,30,26,19,-99,15,23,11,36,32,33,24,28,28
28/10/2006,8,-99,33,24,34,38,38,30,25,-99,17,29,11,35,38,36,24,32,32
28/10/2006,9,-99,16,19,39,29,39,29,26,-99,20,22,9,36,37,32,26,36,35
28/10/2006,10,-99,12,15,28,33,35,24,28,-99,34,13,10,24,33,22,32,31,33
28/10/2006,11,-99,11,14,21,32,38,17,20,-99,17,10,19,20,32,17,23,27,23
28/10/2006,12,-99,18,14,23,29,43,12,21,-99,22,11,17,19,31,20,25,25,20
28/10/2006,13,-99,11,16,25,23,43,14,26,-99,31,13,15,19,33,21,29,36,24
28/10/2006,14,-99,12,11,21,22,48,14,27,-99,24,13,8,22,35,18,30,33,27
28/10/2006,15,-99,13,8,24,31,45,16,27,-99,10,12,6,23,36,21,30,37,27
28/10/2006,16,-99,17,8,30,30,57,17,28,-99,12,18,7,24,42,28,37,43,33
28/10/2006,17,-99,16,17,32,33,65,23,30,-99,18,19,12,28,54,30,41,47,38
28/10/2006,18,-99,18,25,34,36,64,32,33,-99,28,26,20,33,54,32,49,51,33
28/10/2006,19,-99,50,37,46,56,67,49,36,-99,37,46,28,49,67,48,61,56,57
28/10/2006,20,-99,33,38,50,38,58,39,49,-99,36,41,33,51,60,56,49,53,53
28/10/2006,21,-99,24,40,41,44,48,38,45,-99,27,31,26,39,47,44,43,51,51
28/10/2006,22,-99,28,30,38,40,42,29,40,-99,34,27,22,31,43,40,40,40,39
28/10/2006,23,-99,21,23,35,38,42,31,35,-99,31,23,34,36,41,38,37,36,40
28/10/2006,24,-99,29,31,36,44,39,27,31,-99,36,18,33,31,41,35,38,32,37
29/10/2006,1,-99,26,32,33,38,37,20,30,-99,31,15,31,26,37,32,34,29,33
29/10/2006,2,-99,25,25,28,33,35,15,31,-99,33,11,29,23,34,29,32,26,31
29/10/2006,3,-99,22,24,28,28,34,12,25,-99,35,15,27,21,34,27,28,24,29
29/10/2006,4,-99,21,23,26,30,32,10,23,-99,28,19,27,19,32,25,27,24,28
29/10/2006,5,-99,22,21,24,27,28,10,22,-99,27,13,22,20,31,25,25,28,27
29/10/2006,6,-99,20,20,24,27,29,11,21,-99,25,18,22,18,32,24,24,24,27
29/10/2006,7,-99,24,20,28,26,33,12,18,-99,26,24,23,20,35,24,23,22,21
29/10/2006,8,-99,25,23,27,36,41,18,23,-99,32,25,27,24,40,28,27,25,29
29/10/2006,9,-99,38,28,35,56,52,31,43,-99,44,37,31,43,59,43,40,41,39
29/10/2006,10,-99,43,50,49,58,74,39,59,-99,41,27,26,50,73,50,47,52,46
29/10/2006,11,-99,37,53,46,61,75,36,71,-99,46,22,21,42,61,37,74,54,54
29/10/2006,12,-99,35,42,58,64,73,34,64,-99,40,16,19,47,57,54,67,53,49
29/10/2006,13,-99,34,31,50,38,62,35,58,-99,24,21,13,44,50,63,54,58,46
29/10/2006,14,-99,28,18,33,31,68,32,32,-99,9,19,8,40,51,48,20,48,38
29/10/2006,15,-99,18,-99,24,27,63,30,28,-99,8,11,7,43,44,29,17,45,38
29/10/2006,16,-99,16,11,23,37,52,37,27,-99,7,7,6,45,38,25,25,58,40
29/10/2006,17,-99,14,12,21,34,54,33,47,-99,9,8,6,33,33,24,30,79,50
29/10/2006,18,-99,23,20,37,44,61,30,37,-99,33,27,31,31,39,31,26,65,49
29/10/2006,19,-99,36,51,70,58,72,50,64,-99,57,49,39,62,73,68,64,70,71
29/10/2006,20,-99,34,46,59,47,75,45,50,-99,54,33,36,56,74,56,54,92,88
29/10/2006,21,-99,39,43,54,41,64,40,61,-99,47,30,35,62,62,54,69,62,71
29/10/2006,22,-99,43,47,44,47,56,35,49,-99,45,27,40,51,57,48,42,59,72
29/10/2006,23,-99,37,43,40,44,47,31,55,-99,44,27,39,47,49,40,60,50,52
29/10/2006,24,-99,39,41,40,41,45,27,47,-99,41,21,38,38,47,40,55,43,51
30/10/2006,1,-99,36,35,36,34,42,32,49,-99,36,14,36,35,46,38,44,49,50
30/10/2006,2,-99,32,28,34,31,38,16,39,-99,36,20,34,31,38,33,40,39,42
30/10/2006,3,-99,23,28,30,28,38,10,29,-99,37,20,31,32,38,30,32,30,37
30/10/2006,4,-99,20,32,29,29,36,9,23,-99,42,15,26,29,37,28,30,27,36
30/10/2006,5,-99,19,32,29,32,35,12,24,-99,41,20,26,26,38,26,27,24,33
30/10/2006,6,-99,26,31,28,33,37,21,27,-99,38,24,25,29,39,26,31,23,30
30/10/2006,7,-99,31,37,37,44,38,22,32,-99,33,27,23,32,41,28,35,27,33
30/10/2006,8,-99,33,42,32,60,51,32,39,-99,38,32,28,42,52,38,45,30,40
30/10/2006,9,-99,56,41,62,80,95,54,86,-99,64,55,29,75,102,66,75,61,51
30/10/2006,10,-99,97,55,64,113,91,62,131,-99,68,67,42,89,123,91,88,87,56
30/10/2006,11,-99,60,60,80,82,82,73,97,-99,43,64,36,108,94,75,68,116,76
30/10/2006,12,-99,34,19,37,46,52,50,50,-99,15,26,14,45,38,31,32,66,59
30/10/2006,13,-99,21,8,26,30,45,30,53,-99,15,20,9,29,22,23,39,46,40
30/10/2006,14,-99,21,8,24,32,38,23,50,-99,-99,7,9,32,30,20,36,41,30
30/10/2006,15,-99,14,10,19,37,41,27,20,-99,-99,8,12,28,33,14,26,52,-99
30/10/2006,16,-99,17,14,24,44,42,20,24,-99,-99,7,11,24,33,18,24,51,31
30/10/2006,17,-99,16,12,24,49,35,21,36,-99,15,10,14,26,37,18,22,61,34
30/10/2006,18,-99,25,19,29,62,45,28,54,-99,28,21,22,42,55,30,28,58,42
30/10/2006,19,-99,56,56,54,72,59,61,67,-99,55,42,41,66,74,51,56,64,68
30/10/2006,20,-99,52,56,63,58,71,54,68,-99,60,33,48,65,73,59,67,65,56
30/10/2006,21,-99,51,49,55,58,64,47,64,-99,56,21,47,54,63,52,60,66,58
30/10/2006,22,-99,47,37,50,55,58,46,52,-99,53,26,42,51,59,50,52,60,60
30/10/2006,23,-99,48,44,48,54,53,38,54,-99,53,42,47,46,58,50,58,54,57
30/10/2006,24,-99,35,44,43,48,55,24,45,-99,55,39,45,44,50,44,54,43,50
31/10/2006,1,-99,26,36,32,44,53,15,39,-99,53,23,41,42,46,33,46,41,47
31/10/2006,2,-99,20,29,34,39,51,9,38,-99,48,16,39,29,42,30,43,38,45
31/10/2006,3,-99,19,34,27,37,43,24,27,-99,46,17,34,33,42,24,35,33,38
31/10/2006,4,-99,18,37,34,34,42,17,26,-99,39,20,29,31,47,31,30,20,31
31/10/2006,5,-99,19,33,30,35,40,9,22,-99,38,21,27,30,44,30,25,23,35
31/10/2006,6,-99,23,32,30,39,39,24,29,-99,36,26,29,26,43,29,34,29,35
31/10/2006,7,-99,29,31,37,38,45,29,31,-99,40,30,28,35,43,32,36,29,34
31/10/2006,8,-99,38,45,43,47,56,35,34,-99,41,36,30,42,58,42,39,35,42
31/10/2006,9,-99,52,65,82,91,90,59,75,-99,52,64,38,79,86,49,80,57,59
31/10/2006,10,-99,63,70,93,129,109,77,125,-99,63,75,50,115,116,48,107,124,68
31/10/2006,11,-99,65,59,112,112,106,76,106,-99,42,45,46,100,124,71,81,129,75
31/10/2006,12,-99,40,31,51,96,93,47,64,-99,36,12,22,39,69,62,53,86,59
31/10/2006,13,28,20,11,31,42,44,29,47,-99,13,12,7,45,32,23,41,59,40
31/10/2006,14,22,21,10,22,30,30,27,41,-99,8,9,9,27,27,16,22,62,40
31/10/2006,15,19,19,8,24,40,32,23,23,-99,10,12,-99,23,25,16,15,41,29
31/10/2006,16,21,20,9,28,36,31,23,21,-99,10,13,-99,22,24,15,16,49,26
31/10/2006,17,20,18,8,19,42,-99,23,17,-99,11,11,7,29,29,18,20,52,30
31/10/2006,18,24,18,15,37,47,-99,33,26,-99,15,17,11,36,43,24,30,46,33
31/10/2006,19,51,23,27,57,47,-99,46,47,-99,36,41,26,47,56,47,44,46,54
31/10/2006,20,60,30,30,52,39,-99,60,41,-99,35,32,29,57,40,52,36,-99,63
31/10/2006,21,52,43,30,39,40,-99,59,34,-99,34,36,27,62,38,43,33,43,38
31/10/2006,22,47,41,31,39,43,-99,49,35,-99,35,40,29,49,40,40,34,40,44
