FECHA,HORA,ACO,ATI,CAM,CHO,COY,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
02/01/2014,11,-99,25,50,-99,54,-99,19,20,41,-99,56,-99,-99,61,17,28,40,37,21,48,44,19,50,33,39,43,60,20,54
02/01/2014,12,-99,34,33,-99,51,-99,25,10,39,-99,56,-99,-99,59,18,26,30,20,27,48,53,33,37,24,40,55,45,14,31
02/01/2014,13,-99,16,41,-99,47,-99,33,8,28,-99,50,-99,-99,41,9,20,42,16,43,18,44,26,17,12,38,56,40,9,21
02/01/2014,14,-99,12,21,-99,32,-99,30,7,22,-99,21,-99,-99,20,5,10,40,15,33,10,42,20,19,11,48,33,18,7,17
02/01/2014,15,-99,16,30,-99,20,-99,35,5,24,18,20,-99,-99,25,4,10,19,13,36,11,22,17,28,13,38,16,11,8,22
02/01/2014,16,-99,16,28,-99,27,-99,21,8,27,28,28,-99,-99,34,7,17,29,20,24,18,24,16,28,13,26,19,19,8,14
02/01/2014,17,-99,14,23,-99,27,-99,18,15,18,-99,23,-99,-99,29,7,27,24,17,18,19,27,-99,23,15,26,26,30,11,13
02/01/2014,18,-99,16,26,-99,24,-99,12,11,20,21,27,-99,-99,25,8,22,25,19,18,13,24,-99,24,15,27,27,28,10,10
02/01/2014,19,-99,17,24,-99,29,-99,15,10,20,24,24,-99,-99,28,8,25,25,24,21,19,27,24,24,16,24,26,27,12,12
02/01/2014,20,-99,17,21,-99,25,-99,13,16,16,20,25,-99,-99,27,12,23,21,18,15,19,26,27,21,17,20,28,27,10,13
02/01/2014,21,-99,21,19,-99,21,-99,12,13,17,17,22,-99,-99,25,9,22,18,17,13,15,22,24,23,19,16,23,23,13,10
02/01/2014,22,-99,17,19,-99,24,-99,13,13,15,19,22,-99,-99,22,8,23,19,20,14,15,23,18,24,19,17,24,20,12,10
02/01/2014,23,-99,14,21,-99,24,-99,11,17,13,20,21,-99,-99,20,9,19,17,16,12,12,23,19,22,17,15,24,17,12,10
02/01/2014,24,-99,11,18,-99,21,-99,9,18,11,18,17,-99,-99,20,7,16,16,15,11,12,21,-99,21,13,13,-99,14,10,10
03/01/2014,1,-99,10,15,-99,20,-99,8,17,9,15,19,-99,-99,20,8,13,13,11,10,10,19,15,16,9,12,-99,12,7,9
03/01/2014,2,-99,10,14,-99,17,-99,7,6,9,11,16,-99,-99,18,6,9,11,7,9,8,16,15,13,7,11,-99,11,5,7
03/01/2014,3,-99,7,11,-99,17,-99,7,6,6,13,12,-99,-99,15,7,8,12,7,9,7,18,10,12,6,9,-99,9,5,9
03/01/2014,4,-99,8,11,-99,17,-99,7,5,8,14,14,-99,-99,15,7,8,8,6,8,7,12,9,9,5,11,-99,11,5,12
03/01/2014,5,-99,9,12,-99,13,-99,7,6,7,-99,14,-99,-99,15,8,9,8,6,9,8,14,9,9,6,8,-99,10,5,14
03/01/2014,6,-99,13,18,-99,17,-99,11,9,10,-99,16,-99,-99,19,7,11,9,11,10,12,15,10,16,9,11,15,15,6,23
03/01/2014,7,-99,18,26,-99,22,-99,11,11,13,-99,22,-99,-99,27,10,16,16,17,14,19,17,15,19,13,18,22,24,9,25
03/01/2014,8,-99,22,28,-99,27,-99,16,16,23,-99,27,-99,-99,34,13,21,20,18,18,22,25,21,25,15,18,27,25,10,25
03/01/2014,9,-99,22,27,-99,26,-99,19,15,20,-99,27,-99,-99,31,13,20,20,21,23,22,27,20,28,17,21,27,23,11,26
03/01/2014,10,-99,21,28,-99,25,-99,21,11,18,-99,26,-99,-99,33,10,16,21,23,23,25,23,21,24,15,21,25,22,8,28
03/01/2014,11,-99,18,25,-99,24,-99,22,9,14,-99,29,-99,-99,36,8,14,17,24,20,31,18,18,25,18,19,24,29,8,32
03/01/2014,12,-99,17,29,-99,29,-99,24,12,17,32,42,-99,-99,44,7,15,17,30,16,24,25,12,27,24,20,26,29,10,35
03/01/2014,13,-99,21,40,-99,39,-99,24,21,26,50,51,-99,-99,56,9,21,20,28,19,27,21,13,37,37,21,32,28,15,40
03/01/2014,14,-99,29,56,-99,48,-99,28,25,37,60,43,-99,-99,54,9,27,24,22,28,20,37,16,50,41,22,35,34,21,36
03/01/2014,15,-99,44,62,-99,43,-99,45,20,48,55,40,-99,-99,58,10,31,26,22,40,28,42,14,61,47,24,38,36,22,33
03/01/2014,16,-99,35,30,-99,44,-99,33,13,33,40,40,-99,-99,52,10,41,35,27,34,33,48,16,32,39,26,49,47,27,36
03/01/2014,17,-99,18,29,-99,39,-99,32,18,32,26,24,-99,-99,36,22,43,38,22,28,24,48,46,27,16,37,53,45,36,29
03/01/2014,18,-99,24,48,-99,52,-99,51,21,44,48,43,-99,-99,53,26,32,50,30,54,39,61,55,43,34,-99,63,34,19,44
03/01/2014,19,-99,53,65,-99,79,-99,60,36,51,60,59,-99,-99,63,30,48,67,44,60,53,80,41,62,65,23,81,74,37,57
03/01/2014,20,-99,44,63,-99,83,-99,48,42,-99,57,61,-99,-99,70,25,56,62,56,50,59,66,35,70,65,17,75,67,40,57
03/01/2014,21,-99,34,50,-99,74,-99,44,43,52,55,62,-99,-99,68,24,63,46,49,42,68,67,49,68,64,13,63,65,44,60
03/01/2014,22,-99,34,44,-99,57,-99,52,40,41,50,60,-99,-99,63,24,62,33,54,37,60,55,38,56,56,13,57,63,48,45
03/01/2014,23,-99,33,40,-99,49,-99,43,35,37,44,53,-99,-99,54,21,55,27,39,37,50,49,35,48,48,14,50,60,42,53
03/01/2014,24,-99,23,37,-99,45,-99,42,31,35,41,47,-99,-99,48,19,52,27,42,31,46,47,27,43,43,15,46,55,39,45
04/01/2014,1,-99,17,34,-99,44,-99,32,25,34,44,46,-99,-99,45,29,50,23,40,26,41,44,36,40,40,15,42,51,36,45
04/01/2014,2,-99,18,34,-99,38,-99,32,22,29,40,44,-99,-99,44,22,43,18,35,20,37,41,26,36,38,13,38,43,32,42
04/01/2014,3,-99,16,29,-99,36,-99,26,21,25,39,40,-99,-99,43,19,42,16,35,20,35,38,25,33,38,11,34,39,29,37
04/01/2014,4,-99,19,32,-99,35,-99,23,16,22,40,36,-99,-99,43,19,35,13,32,18,32,33,23,29,35,8,26,33,27,35
04/01/2014,5,-99,22,36,-99,31,-99,26,14,22,36,31,-99,-99,39,18,32,12,28,17,30,29,21,27,34,7,24,30,23,35
04/01/2014,6,-99,22,33,-99,28,-99,21,14,20,32,28,-99,-99,33,18,31,11,27,22,26,29,19,26,34,6,24,28,22,30
04/01/2014,7,-99,22,30,-99,27,-99,27,17,21,32,28,-99,-99,34,19,28,18,25,28,28,28,21,25,30,6,23,27,21,29
04/01/2014,8,-99,24,31,-99,27,-99,31,16,23,32,28,-99,-99,39,18,24,23,24,31,29,30,20,28,30,6,24,23,21,27
04/01/2014,9,-99,32,46,-99,35,-99,27,24,31,42,30,-99,-99,65,30,35,23,32,22,33,31,22,33,41,14,25,31,27,36
04/01/2014,10,-99,35,73,-99,38,-99,29,42,62,51,40,-99,-99,79,35,67,38,35,20,57,37,23,47,60,37,24,48,36,52
04/01/2014,11,-99,43,88,-99,41,-99,17,44,79,62,76,-99,-99,85,31,85,35,42,43,63,36,21,60,60,39,26,56,37,59
04/01/2014,12,-99,38,61,-99,49,-99,6,31,55,76,61,-99,-99,63,18,53,27,28,33,35,28,13,45,49,27,36,71,32,40
04/01/2014,13,-99,40,43,-99,39,-99,5,17,42,55,47,-99,-99,37,6,22,22,13,16,18,27,7,28,20,21,21,39,11,27
04/01/2014,14,-99,28,39,-99,36,-99,7,14,37,42,41,-99,-99,41,5,26,24,18,6,23,24,8,34,23,21,19,33,12,34
04/01/2014,15,-99,20,37,-99,27,-99,8,13,33,37,39,-99,-99,36,7,29,20,20,7,21,20,9,36,19,20,16,29,15,38
04/01/2014,16,-99,15,33,-99,29,-99,9,8,30,34,33,-99,-99,47,8,26,22,27,8,23,23,9,32,18,20,19,26,14,39
04/01/2014,17,-99,12,35,-99,35,-99,12,7,31,35,39,-99,-99,40,9,27,24,33,11,29,28,14,23,16,21,24,31,13,45
04/01/2014,18,-99,14,38,-99,38,-99,12,19,19,35,44,-99,-99,55,13,36,21,35,14,41,40,22,26,22,13,27,43,19,45
04/01/2014,19,-99,23,51,-99,32,-99,16,28,30,31,62,-99,-99,68,24,50,23,51,27,50,25,18,41,42,14,35,54,39,49
04/01/2014,20,-99,35,55,-99,39,-99,20,41,40,39,53,-99,-99,64,22,35,25,48,38,58,43,38,46,52,15,37,44,40,36
04/01/2014,21,-99,24,56,-99,42,-99,30,36,39,59,62,-99,-99,70,19,34,34,44,27,58,54,50,48,56,13,42,60,45,50
04/01/2014,22,-99,27,43,-99,50,-99,28,39,33,58,57,-99,-99,68,33,54,34,48,33,59,47,40,37,54,12,45,57,51,54
04/01/2014,23,-99,28,36,-99,52,-99,17,28,34,39,55,-99,-99,53,40,54,36,54,34,54,46,39,35,41,16,45,56,43,47
04/01/2014,24,-99,28,34,-99,43,-99,15,25,32,37,51,-99,-99,41,36,53,32,51,-99,52,41,31,34,36,15,42,48,34,47
05/01/2014,1,-99,29,33,-99,41,-99,26,22,31,39,43,-99,-99,53,32,48,22,43,-99,50,40,29,31,39,11,43,45,29,46
05/01/2014,2,-99,29,32,-99,40,-99,33,21,27,41,41,-99,-99,46,30,47,18,41,-99,46,38,33,31,40,11,40,46,26,37
05/01/2014,3,-99,29,29,-99,36,-99,27,17,32,40,39,-99,-99,44,26,47,15,37,-99,43,33,30,29,36,10,37,42,25,37
05/01/2014,4,-99,26,24,-99,33,-99,18,15,26,38,36,-99,-99,41,24,41,13,34,-99,40,34,22,28,28,8,37,41,24,34
05/01/2014,5,-99,23,26,-99,35,-99,17,15,24,37,36,-99,-99,46,22,38,15,32,-99,36,34,23,27,29,7,32,39,25,35
05/01/2014,6,-99,23,28,-99,33,-99,19,13,22,36,35,-99,-99,44,21,31,21,27,14,34,32,19,27,29,8,27,37,26,31
05/01/2014,7,-99,26,27,-99,31,-99,10,12,21,36,34,-99,-99,42,20,30,27,25,27,33,32,20,25,30,7,29,35,23,30
05/01/2014,8,-99,25,26,-99,30,-99,29,16,22,36,34,-99,-99,47,19,30,23,26,28,33,32,19,25,28,8,28,37,23,28
05/01/2014,9,-99,29,33,-99,36,-99,27,29,25,38,53,-99,-99,56,25,33,26,29,23,33,37,30,36,33,13,27,47,26,36
05/01/2014,10,-99,35,54,-99,33,-99,15,35,36,74,58,-99,-99,65,26,32,38,45,16,41,40,22,58,45,39,40,56,35,57
05/01/2014,11,-99,39,82,-99,73,-99,25,38,40,63,49,-99,-99,57,25,35,34,41,33,50,46,22,62,48,43,51,53,-99,44
05/01/2014,12,-99,46,47,-99,51,-99,32,21,58,39,39,-99,-99,41,16,36,41,33,31,24,50,16,52,41,41,43,50,26,30
05/01/2014,13,-99,40,30,-99,36,-99,34,18,52,30,36,-99,-99,35,14,30,38,20,31,20,38,9,36,37,35,28,41,27,20
05/01/2014,14,-99,45,29,-99,27,-99,12,19,42,29,34,-99,-99,35,9,14,27,16,30,24,24,6,41,38,31,23,20,25,22
05/01/2014,15,-99,31,29,-99,24,-99,10,15,40,28,25,-99,-99,33,6,12,23,17,22,26,22,6,46,35,30,12,15,21,26
05/01/2014,16,-99,16,31,-99,24,-99,12,10,40,27,28,-99,-99,43,7,12,21,27,8,27,22,7,41,25,31,10,16,14,34
05/01/2014,17,-99,13,39,-99,23,-99,18,13,32,37,31,-99,-99,48,9,14,19,31,29,29,-99,8,31,17,29,12,14,8,39
05/01/2014,18,-99,26,43,-99,24,-99,18,22,36,35,35,-99,-99,43,12,22,18,30,32,35,23,11,29,25,24,20,16,16,33
05/01/2014,19,-99,31,46,-99,36,-99,16,23,44,43,42,-99,-99,44,16,26,30,41,21,39,40,11,41,41,12,25,22,28,46
05/01/2014,20,-99,-99,61,-99,45,-99,15,36,42,39,45,-99,-99,56,14,32,34,45,23,48,46,-99,50,43,17,25,34,29,35
05/01/2014,21,-99,40,68,-99,53,-99,18,38,51,62,49,-99,-99,75,14,50,45,44,34,54,49,56,49,31,20,40,52,40,37
05/01/2014,22,-99,37,59,-99,60,-99,32,26,55,69,66,-99,-99,68,34,44,56,43,44,54,58,41,50,55,30,50,-99,46,58
05/01/2014,23,-99,28,65,-99,58,-99,34,27,48,66,63,-99,-99,66,38,47,54,42,43,53,54,44,54,46,28,46,-99,34,53
05/01/2014,24,-99,21,57,-99,55,-99,31,14,30,62,58,-99,-99,61,35,49,48,37,40,53,55,36,-99,43,31,49,-99,25,47
06/01/2014,1,-99,20,41,-99,50,-99,28,9,19,39,53,-99,-99,-99,35,51,42,32,37,50,51,40,-99,22,22,48,-99,18,37
06/01/2014,2,-99,15,28,-99,22,-99,15,10,11,22,32,-99,-99,-99,30,33,22,16,16,44,28,37,-99,17,15,39,-99,10,17
06/01/2014,3,-99,20,25,-99,14,-99,14,13,15,15,23,-99,-99,-99,27,30,13,15,16,34,15,28,-99,13,11,17,-99,9,26
06/01/2014,4,-99,18,20,-99,16,-99,22,24,15,14,19,-99,-99,-99,27,37,15,16,20,21,19,16,-99,15,9,16,29,8,37
06/01/2014,5,-99,18,28,-99,15,-99,31,25,17,16,20,-99,-99,-99,23,34,16,22,24,25,26,18,-99,14,10,35,34,17,35
06/01/2014,6,-99,24,38,-99,20,-99,31,23,20,32,27,-99,-99,-99,26,30,21,24,30,37,30,20,39,20,10,33,41,25,35
06/01/2014,7,-99,23,39,-99,35,-99,33,22,27,-99,37,-99,-99,-99,25,30,28,39,37,35,34,24,44,32,10,33,40,31,37
06/01/2014,8,-99,26,39,-99,40,-99,38,20,26,-99,40,-99,-99,-99,24,33,29,37,36,34,36,28,38,36,10,34,40,31,39
06/01/2014,9,-99,27,43,-99,40,-99,33,32,33,43,42,-99,-99,-99,27,32,32,38,30,41,38,32,37,34,21,41,39,30,44
06/01/2014,10,-99,17,39,-99,43,-99,24,18,24,41,51,-99,-99,-99,26,30,27,40,24,56,42,35,36,35,39,48,42,28,48
06/01/2014,11,-99,20,38,-99,51,-99,26,-99,23,45,60,-99,-99,-99,18,29,34,38,24,74,45,39,44,30,41,49,51,21,48
06/01/2014,12,-99,33,53,-99,-99,-99,-99,13,34,65,66,-99,-99,-99,15,27,43,28,32,48,59,28,51,29,48,45,39,20,44
06/01/2014,13,-99,35,59,-99,-99,-99,36,15,45,42,32,-99,-99,-99,14,20,51,17,43,19,37,14,52,29,33,24,26,22,28
06/01/2014,14,-99,43,33,-99,-99,-99,43,16,53,22,20,-99,-99,-99,9,12,19,17,43,19,13,6,38,30,11,13,14,21,26
06/01/2014,15,-99,34,23,-99,8,-99,21,17,32,15,17,-99,-99,-99,8,10,9,21,14,18,10,6,26,30,8,7,-99,19,23
06/01/2014,16,-99,36,19,-99,10,-99,17,16,29,15,18,-99,-99,-99,8,12,9,22,13,18,12,6,21,35,8,8,-99,19,23
06/01/2014,17,-99,26,-99,-99,12,-99,13,12,33,22,18,-99,-99,-99,8,13,9,22,12,22,13,6,22,34,7,9,12,20,27
06/01/2014,18,-99,39,27,-99,15,-99,-99,11,48,23,21,-99,-99,-99,10,21,12,23,19,29,14,7,34,28,-99,9,15,16,30
06/01/2014,19,-99,42,41,-99,27,-99,23,12,39,41,32,-99,-99,-99,12,24,21,30,35,35,21,9,48,25,9,16,19,17,33
06/01/2014,20,-99,42,35,-99,34,-99,31,13,41,41,45,-99,-99,-99,12,33,39,27,36,41,38,15,38,28,33,32,44,13,25
06/01/2014,21,-99,35,28,-99,40,-99,28,28,33,33,34,-99,-99,-99,18,33,38,21,36,34,37,38,-99,27,36,39,41,16,20
06/01/2014,22,-99,36,34,-99,38,-99,24,33,21,36,36,-99,-99,-99,17,28,31,21,30,34,38,38,37,30,34,39,37,18,28
06/01/2014,23,-99,34,33,-99,34,-99,26,32,22,35,35,-99,-99,-99,14,31,26,23,23,35,34,34,33,33,23,40,36,18,36
06/01/2014,24,-99,32,33,-99,32,-99,-99,27,22,32,34,-99,-99,-99,11,32,23,20,20,35,31,32,34,28,20,39,37,20,35
07/01/2014,1,-99,29,27,-99,29,-99,-99,24,24,30,33,-99,-99,-99,11,21,20,19,18,35,26,32,25,28,18,37,35,15,34
07/01/2014,2,-99,27,28,-99,27,-99,-99,29,23,25,28,-99,-99,-99,9,17,19,11,17,32,28,27,28,28,17,34,27,30,29
07/01/2014,3,-99,26,25,-99,22,-99,-99,26,24,31,30,-99,-99,-99,9,14,20,17,20,30,22,22,23,30,17,26,18,23,30
07/01/2014,4,-99,28,30,-99,21,-99,-99,26,23,28,30,-99,-99,-99,16,16,20,18,21,27,22,18,24,20,20,25,17,14,29
07/01/2014,5,-99,21,32,-99,27,-99,-99,19,26,32,28,-99,-99,-99,19,15,22,19,24,27,25,19,30,17,17,26,22,10,27
07/01/2014,6,-99,20,34,-99,29,-99,-99,22,23,33,26,-99,-99,-99,19,18,25,24,25,26,28,20,34,19,14,28,25,23,28
07/01/2014,7,-99,23,35,-99,29,-99,-99,25,26,32,28,-99,-99,-99,18,22,28,28,26,26,29,21,34,25,14,28,28,24,30
07/01/2014,8,-99,25,35,-99,30,-99,-99,21,29,33,29,-99,-99,-99,18,26,28,28,30,26,28,19,39,30,18,27,28,24,29
07/01/2014,9,-99,26,35,-99,31,-99,23,20,28,35,35,-99,-99,-99,19,25,28,28,27,26,29,22,40,31,22,27,29,21,32
07/01/2014,10,-99,27,43,-99,38,-99,33,16,39,44,43,-99,-99,-99,18,31,31,31,33,30,33,22,43,27,25,27,37,-99,40
07/01/2014,11,-99,25,54,-99,57,-99,43,15,43,56,47,-99,-99,-99,-99,27,35,27,45,35,44,25,45,26,36,50,42,-99,37
07/01/2014,12,-99,34,68,-99,68,-99,60,18,52,59,43,-99,-99,-99,-99,33,52,28,61,32,60,29,58,33,-99,60,41,-99,35
07/01/2014,13,-99,43,77,-99,68,-99,75,21,57,63,55,-99,-99,-99,-99,40,64,29,77,35,74,54,69,41,-99,65,50,28,38
07/01/2014,14,-99,40,86,-99,65,-99,86,21,53,66,57,-99,-99,-99,-99,56,72,29,86,43,64,46,75,58,-99,49,59,35,46
07/01/2014,15,-99,34,73,-99,67,-99,87,19,58,51,49,-99,-99,-99,20,56,66,33,87,41,59,43,72,54,-99,35,48,24,37
07/01/2014,16,-99,32,76,-99,57,-99,89,20,57,47,51,-99,-99,-99,19,43,60,37,89,47,53,22,63,47,58,33,28,21,41
07/01/2014,17,-99,35,80,-99,60,-99,81,22,49,78,53,-99,-99,-99,17,34,55,48,85,48,55,16,59,32,60,37,25,21,59
07/01/2014,18,-99,30,70,-99,81,-99,66,33,41,81,78,-99,-99,-99,15,30,66,45,73,53,62,14,60,40,46,31,38,24,58
07/01/2014,19,-99,50,68,-99,80,-99,61,49,45,73,76,-99,-99,-99,15,29,66,46,68,56,82,21,67,58,42,47,49,35,54
07/01/2014,20,-99,56,66,-99,72,-99,26,48,59,65,66,-99,-99,-99,16,38,54,50,45,55,73,40,69,62,51,26,40,48,62
07/01/2014,21,-99,52,65,-99,58,-99,-99,48,55,55,56,-99,-99,-99,19,37,66,51,48,53,62,44,65,56,47,40,51,46,55
07/01/2014,22,-99,41,62,-99,58,-99,52,45,48,56,54,-99,-99,-99,24,44,53,48,49,50,59,45,55,51,38,55,51,43,54
07/01/2014,23,-99,32,53,-99,56,-99,53,39,41,56,55,-99,-99,-99,22,45,52,45,53,51,55,38,47,50,36,53,50,43,54
07/01/2014,24,-99,33,46,-99,54,-99,54,37,37,-99,56,-99,-99,-99,23,41,-99,43,54,52,54,34,43,46,32,52,49,40,50
08/01/2014,1,36,30,37,-99,49,-99,51,31,34,-99,51,-99,-99,-99,33,40,-99,40,47,40,50,43,32,42,34,52,45,38,47
08/01/2014,2,30,24,35,-99,45,-99,45,28,31,-99,40,-99,-99,-99,39,38,-99,38,40,39,46,41,35,31,28,44,41,35,43
08/01/2014,3,27,28,35,-99,42,-99,29,22,30,-99,37,-99,-99,-99,39,36,-99,34,31,34,46,38,30,24,25,45,38,33,40
08/01/2014,4,26,28,33,-99,39,-99,25,19,30,-99,35,-99,-99,-99,35,34,-99,31,28,32,40,38,28,30,23,41,36,30,35
08/01/2014,5,24,28,32,-99,37,-99,10,17,29,-99,36,-99,-99,-99,34,34,-99,31,21,35,37,34,32,29,16,39,36,30,33
08/01/2014,6,20,27,35,-99,34,-99,26,18,28,38,37,-99,-99,-99,30,34,24,27,25,34,35,38,32,33,12,35,34,28,30
08/01/2014,7,20,28,41,-99,31,-99,29,19,-99,38,37,-99,-99,-99,29,35,24,27,30,37,34,33,32,34,11,31,37,27,33
08/01/2014,8,20,27,53,-99,37,-99,37,22,29,40,39,-99,-99,-99,40,35,26,27,-99,35,37,24,31,36,12,31,37,26,36
08/01/2014,9,22,37,63,-99,43,-99,34,33,39,52,48,-99,-99,-99,47,45,39,28,25,35,33,27,38,40,24,33,41,36,39
08/01/2014,10,26,61,85,-99,62,-99,40,47,55,72,73,-99,-99,-99,57,53,58,-99,35,49,45,36,79,62,51,39,67,66,72
08/01/2014,11,27,63,100,-99,76,-99,41,60,73,84,98,-99,-99,-99,64,56,55,-99,46,64,48,-99,83,65,47,41,100,78,-99
08/01/2014,12,27,51,67,-99,59,-99,36,46,53,60,83,-99,-99,-99,50,41,35,-99,51,57,44,-99,57,60,35,40,94,53,-99
08/01/2014,13,17,48,45,-99,69,-99,44,19,47,-99,51,-99,-99,-99,30,24,32,-99,42,27,41,-99,56,62,23,31,39,21,-99
08/01/2014,14,13,52,42,-99,59,-99,41,15,43,40,35,-99,-99,-99,19,25,29,-99,36,21,35,14,15,48,24,32,29,22,25
08/01/2014,15,16,49,42,-99,35,-99,37,16,54,43,38,-99,-99,-99,15,27,25,22,37,29,29,15,52,45,29,23,34,27,41
08/01/2014,16,21,43,50,-99,25,-99,37,15,52,44,36,-99,-99,-99,14,22,27,28,36,34,26,12,52,45,32,16,28,33,-99
08/01/2014,17,23,46,46,-99,27,-99,26,17,51,43,31,-99,-99,-99,13,20,32,32,26,40,25,7,54,52,19,20,22,30,48
08/01/2014,18,35,48,37,-99,50,-99,20,38,49,51,50,-99,-99,-99,12,36,45,40,23,45,51,8,44,52,8,21,42,37,55
08/01/2014,19,24,52,56,-99,61,-99,34,66,-99,54,64,-99,-99,-99,17,48,42,49,48,58,53,9,59,53,10,25,60,54,68
08/01/2014,20,29,46,69,-99,61,-99,48,65,46,73,66,-99,-99,-99,22,62,42,56,36,72,49,19,76,67,9,32,54,56,75
08/01/2014,21,30,49,59,-99,56,-99,43,39,51,66,60,-99,-99,-99,25,69,29,61,21,66,52,30,-99,72,9,31,45,55,-99
08/01/2014,22,23,36,54,-99,55,-99,27,22,47,50,56,-99,-99,-99,26,65,43,61,28,62,52,35,56,56,10,45,56,53,72
08/01/2014,23,22,39,50,-99,52,-99,31,31,24,45,51,-99,-99,-99,27,62,46,48,39,54,50,50,49,33,10,60,59,28,59
08/01/2014,24,-99,23,49,-99,47,-99,26,37,31,37,46,-99,-99,-99,38,51,32,49,33,46,45,29,45,40,18,55,51,29,-99
09/01/2014,1,-99,32,47,-99,41,-99,43,31,35,41,46,-99,-99,-99,41,46,18,41,20,43,41,32,45,44,20,44,50,28,-99
09/01/2014,2,-99,26,41,-99,33,-99,21,27,24,43,41,-99,-99,-99,45,46,16,36,21,47,38,35,34,38,21,37,47,36,-99
09/01/2014,3,-99,26,41,-99,32,-99,22,24,18,40,38,-99,-99,-99,40,43,13,32,15,41,37,23,30,25,10,36,38,34,-99
09/01/2014,4,-99,23,39,-99,34,-99,26,21,18,38,37,-99,-99,-99,30,40,22,33,19,40,32,11,35,39,5,28,37,30,-99
09/01/2014,5,-99,20,33,-99,32,-99,27,20,16,37,34,-99,-99,-99,29,38,16,30,21,37,30,18,30,42,7,27,35,29,-99
09/01/2014,6,19,27,38,-99,29,-99,31,19,22,35,32,-99,-99,-99,31,34,13,26,31,33,29,17,33,34,7,30,31,29,39
09/01/2014,7,21,32,38,-99,28,-99,36,20,30,35,39,-99,-99,-99,37,31,28,26,34,33,36,16,34,37,9,28,30,28,43
09/01/2014,8,20,31,40,-99,33,-99,40,22,31,43,37,-99,-99,-99,41,31,34,27,-99,35,32,21,39,38,11,30,34,28,-99
09/01/2014,9,23,45,56,-99,40,-99,32,33,39,58,50,-99,-99,-99,49,46,35,30,30,37,34,23,47,56,22,32,49,34,56
09/01/2014,10,27,59,81,-99,54,-99,17,36,62,87,82,-99,-99,-99,61,69,47,36,31,51,45,29,57,85,52,34,65,52,90
09/01/2014,11,29,57,95,-99,66,-99,21,39,112,99,96,-99,-99,-99,68,63,58,52,32,-99,51,22,70,105,-99,-99,85,83,86
09/01/2014,12,20,54,57,-99,81,-99,32,32,76,76,64,-99,-99,-99,50,35,38,35,32,33,60,16,67,78,-99,-99,-99,65,55
09/01/2014,13,10,60,36,-99,58,-99,35,14,53,28,26,-99,-99,-99,29,11,44,13,45,16,53,13,47,50,-99,-99,24,29,27
09/01/2014,14,10,54,30,-99,28,-99,52,15,50,-99,21,-99,-99,-99,17,19,37,13,51,13,43,9,46,40,38,-99,24,25,20
09/01/2014,15,9,38,37,-99,19,-99,33,22,42,26,23,-99,-99,-99,12,25,27,14,31,17,36,9,38,38,45,19,27,30,32
09/01/2014,16,13,29,28,-99,24,-99,16,30,30,30,26,-99,-99,-99,11,21,24,17,13,20,27,9,27,28,41,20,31,27,26
09/01/2014,17,19,18,26,-99,28,-99,18,34,28,-99,35,-99,-99,-99,11,25,27,28,16,30,28,5,26,23,20,18,31,23,33
09/01/2014,18,23,42,27,-99,20,-99,21,34,31,37,38,-99,-99,-99,13,37,17,31,19,32,29,6,35,35,13,21,27,35,33
09/01/2014,19,22,26,43,-99,31,-99,37,45,45,42,50,-99,-99,-99,14,44,28,39,33,53,34,7,50,50,10,28,35,71,51
09/01/2014,20,21,24,46,-99,42,-99,35,53,40,62,65,-99,-99,-99,19,51,20,49,22,65,48,21,51,51,8,29,41,80,57
09/01/2014,21,21,33,47,-99,64,-99,28,42,30,72,71,-99,-99,-99,19,63,19,55,19,65,68,26,51,-99,5,29,44,62,67
09/01/2014,22,31,53,75,-99,64,-99,24,47,44,66,57,-99,-99,-99,22,64,39,59,16,68,62,37,57,-99,16,32,59,54,65
09/01/2014,23,40,53,72,-99,57,-99,32,45,49,59,53,-99,-99,-99,26,58,41,59,30,68,53,36,71,-99,12,43,55,52,67
09/01/2014,24,40,46,65,-99,54,-99,30,47,45,55,54,-99,-99,-99,26,52,41,57,26,61,50,45,58,52,12,-99,52,50,59
10/01/2014,1,33,40,67,-99,50,-99,15,42,41,54,51,-99,-99,-99,22,45,39,51,10,60,50,34,47,51,5,-99,48,46,53
10/01/2014,2,19,40,71,-99,46,-99,10,34,33,54,47,-99,-99,-99,25,42,40,43,6,55,46,24,43,52,11,-99,45,39,47
10/01/2014,3,19,41,62,-99,43,-99,19,32,37,51,46,-99,-99,-99,32,35,42,37,33,48,39,14,41,47,7,-99,46,40,44
10/01/2014,4,19,40,59,-99,39,-99,29,31,43,49,44,-99,-99,-99,29,29,41,30,46,38,37,12,42,47,7,-99,47,38,39
10/01/2014,5,19,39,53,-99,36,-99,9,29,42,48,42,-99,-99,-99,26,25,39,29,37,35,37,15,40,48,4,-99,42,35,43
10/01/2014,6,24,38,46,-99,33,-99,13,31,38,46,38,-99,-99,-99,26,28,35,28,36,35,33,14,38,42,5,32,38,33,42
10/01/2014,7,23,36,45,-99,33,-99,32,29,37,46,38,-99,-99,-99,34,29,28,32,-99,41,31,16,43,40,13,30,33,34,53
10/01/2014,8,22,33,45,-99,36,-99,35,30,41,50,47,-99,-99,-99,36,28,29,34,33,41,34,32,41,42,15,36,34,35,40
