FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,MER,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
14/02/2014,4,49,52,-99,58,26,-99,51,56,55,68,40,69,31,-99,37,53,51,62,112,95,,,,,,,,
14/02/2014,5,43,47,-99,72,26,-99,47,51,53,72,51,56,33,-99,41,50,48,76,84,87,,,,,,,,
14/02/2014,6,52,53,-99,83,28,-99,55,82,64,91,32,51,45,-99,46,49,53,71,131,114,,,,,,,,
14/02/2014,7,57,90,-99,153,30,-99,78,79,77,97,57,86,48,-99,55,69,87,82,172,161,,,,,,,,
14/02/2014,8,74,179,-99,206,33,-99,140,108,95,117,68,114,49,-99,65,87,124,109,157,209,,,,,,,,
14/02/2014,9,80,163,-99,210,37,-99,121,104,111,105,71,141,52,-99,122,130,135,140,237,215,,,,,,,,
14/02/2014,10,84,111,-99,117,29,-99,104,84,97,110,78,132,-99,-99,96,138,159,113,214,209,,,,,,,,
14/02/2014,11,58,111,-99,130,65,-99,96,88,77,105,85,112,-99,-99,-99,114,126,86,149,173,,,,,,,,
14/02/2014,12,42,108,-99,66,78,-99,71,69,53,87,78,78,-99,-99,-99,71,35,71,38,106,,,,,,,,
14/02/2014,13,41,96,-99,80,74,-99,59,-99,35,88,63,72,-99,-99,-99,63,29,65,17,89,,,,,,,,
14/02/2014,14,27,67,-99,33,70,-99,63,-99,44,102,81,56,-99,-99,31,76,28,71,53,94,,,,,,,,
14/02/2014,15,27,104,-99,44,67,-99,60,-99,63,89,83,66,118,-99,35,65,23,85,30,63,,,,,,,,
14/02/2014,16,46,44,-99,94,70,-99,33,-99,-99,81,90,54,91,-99,65,48,15,86,39,63,,,,,,,,
14/02/2014,17,43,43,-99,65,47,-99,36,-99,73,57,63,43,57,-99,87,43,18,63,37,64,,,,,,,,
14/02/2014,18,34,49,-99,64,41,-99,44,-99,51,36,54,38,44,-99,57,61,50,73,57,47,,,,,,,,
14/02/2014,19,44,75,-99,237,54,-99,63,45,54,60,37,46,54,-99,64,59,52,50,96,58,,,,,,,,
14/02/2014,20,51,90,-99,89,49,-99,69,55,63,59,52,69,71,-99,163,67,63,64,129,73,,,,,,,,
14/02/2014,21,56,68,-99,82,40,-99,69,59,63,76,68,76,63,-99,105,87,88,89,134,83,,,,,,,,
14/02/2014,22,46,74,-99,44,39,-99,72,52,69,73,64,50,59,-99,60,61,86,92,79,68,,,,,,,,
14/02/2014,23,46,75,-99,94,50,-99,87,35,68,58,59,40,62,-99,70,61,78,90,111,65,,,,,,,,
14/02/2014,24,45,103,64,70,44,-99,70,70,95,70,52,51,42,50,99,64,89,88,154,54,,,,,,,,
15/02/2014,1,39,51,60,66,35,-99,53,40,79,79,44,100,36,49,79,66,63,80,103,78,,,,,,,,
15/02/2014,2,45,33,50,68,27,-99,51,57,64,63,43,96,30,57,66,51,52,97,90,109,,,,,,,,
15/02/2014,3,47,31,44,81,26,-99,27,52,55,87,23,76,34,56,84,42,65,79,112,124,,,,,,,,
15/02/2014,4,45,30,33,93,22,-99,30,47,60,140,27,73,31,47,48,40,41,67,122,131,,,,,,,,
15/02/2014,5,34,34,38,94,26,-99,34,67,79,99,38,73,32,51,84,52,50,54,61,129,,,,,,,,
15/02/2014,6,35,36,47,100,27,-99,41,58,75,77,36,72,39,47,52,54,50,70,95,151,,,,,,,,
15/02/2014,7,34,40,50,122,26,-99,31,38,60,58,23,60,38,50,65,62,60,93,57,168,,,,,,,,
15/02/2014,8,44,75,73,143,27,-99,67,49,49,65,47,59,31,60,96,92,53,120,97,188,,,,,,,,
15/02/2014,9,56,75,78,181,26,-99,67,41,53,64,54,79,21,56,106,74,76,82,192,170,,,,,,,,
15/02/2014,10,45,35,57,100,29,-99,31,-99,46,51,37,79,23,44,59,69,58,99,91,127,,,,,,,,
15/02/2014,11,36,21,62,93,22,-99,31,40,32,64,22,50,23,28,27,69,7,68,32,88,,,,,,,,
15/02/2014,12,23,40,52,46,23,-99,34,37,33,17,22,43,26,20,35,54,5,47,9,61,,,,,,,,
15/02/2014,13,16,43,29,38,26,-99,34,23,30,27,33,46,36,23,15,41,11,43,18,-99,,,,,,,,
15/02/2014,14,18,29,26,49,31,-99,32,14,20,26,-99,46,22,20,24,46,4,38,27,-99,,,,,,,,
15/02/2014,15,11,28,40,56,27,-99,31,24,15,16,32,30,25,24,34,43,9,39,37,-99,,,,,,,,
15/02/2014,16,12,43,35,31,34,-99,29,27,27,22,30,34,34,26,34,46,19,37,76,43,,,,,,,,
15/02/2014,17,28,54,37,26,32,-99,35,34,29,37,44,39,35,27,22,45,36,27,79,44,,,,,,,,
15/02/2014,18,31,76,63,40,35,-99,64,44,32,53,51,68,45,35,32,74,51,41,55,71,,,,,,,,
15/02/2014,19,38,68,60,158,46,-99,50,60,71,66,56,47,61,61,70,57,51,49,83,53,,,,,,,,
15/02/2014,20,43,59,47,91,48,-99,45,53,65,56,41,63,53,53,60,60,57,49,74,73,,,,,,,,
15/02/2014,21,41,70,40,84,43,-99,53,53,55,53,40,66,46,54,65,39,41,45,57,79,,,,,,,,
15/02/2014,22,37,70,44,78,37,-99,57,32,45,40,57,49,46,36,54,38,49,34,63,59,,,,,,,,
15/02/2014,23,32,54,40,104,34,-99,41,30,40,47,49,39,45,56,41,43,49,40,85,54,,,,,,,,
15/02/2014,24,31,46,45,97,30,-99,27,52,38,49,22,27,36,45,42,47,59,54,80,-99,,,,,,,,
16/02/2014,1,39,30,40,47,23,-99,20,32,36,46,23,36,25,27,51,34,30,41,102,-99,,,,,,,,
16/02/2014,2,46,28,36,50,17,-99,13,28,27,35,-99,51,23,21,41,36,29,41,90,-99,,,,,,,,
16/02/2014,3,48,19,29,51,11,-99,20,26,27,26,12,49,15,46,28,25,38,61,75,-99,,,,,,,,
16/02/2014,4,45,23,11,54,24,-99,19,37,40,50,14,80,16,33,32,24,17,55,75,-99,,,,,,,,
16/02/2014,5,35,16,11,55,21,-99,22,61,54,58,23,102,8,27,52,18,21,50,53,-99,,,,,,,,
16/02/2014,6,33,22,21,35,14,-99,15,51,50,53,-99,51,10,25,22,16,25,77,65,-99,,,,,,,,
16/02/2014,7,34,39,37,54,-99,-99,19,58,47,54,-99,43,14,23,28,27,22,68,69,-99,,,,,,,,
16/02/2014,8,38,58,47,101,25,-99,28,63,51,58,-99,66,20,44,66,23,55,68,88,-99,,,,,,,,
16/02/2014,9,36,55,47,131,17,-99,53,61,47,66,-99,69,21,47,82,37,61,71,108,-99,,,,,,,,
16/02/2014,10,57,43,69,60,11,-99,40,65,59,82,-99,81,31,52,61,65,62,78,144,-99,,,,,,,,
16/02/2014,11,44,51,63,35,15,-99,50,79,59,79,-99,73,41,33,30,54,54,91,66,-99,,,,,,,,
16/02/2014,12,26,58,35,42,22,-99,20,-99,54,65,31,65,54,34,18,70,5,73,-99,-99,,,,,,,,
16/02/2014,13,18,6,25,50,12,-99,12,38,33,76,43,32,23,23,16,40,-99,46,6,-99,,,,,,,,
16/02/2014,14,11,25,32,43,11,-99,20,20,25,41,-99,17,26,14,19,33,-99,35,22,-99,,,,,,,,
16/02/2014,15,14,32,52,49,15,-99,23,42,18,37,-99,27,-99,12,26,41,-99,33,21,-99,,,,,,,,
16/02/2014,16,21,28,43,92,15,-99,30,30,23,35,21,29,23,22,33,54,13,32,33,-99,,,,,,,,
16/02/2014,17,19,34,39,105,23,-99,31,22,21,25,28,32,25,26,47,50,13,30,38,-99,,,,,,,,
16/02/2014,18,26,33,43,99,22,-99,36,25,25,32,37,23,30,37,58,43,22,34,50,-99,,,,,,,,
16/02/2014,19,44,45,43,86,37,-99,40,43,30,26,40,60,48,63,87,31,46,58,112,-99,,,,,,,,
16/02/2014,20,62,88,87,74,51,-99,65,60,60,79,56,70,49,81,54,62,101,67,97,-99,,,,,,,,
16/02/2014,21,37,82,87,83,52,-99,74,60,59,87,46,47,48,69,70,53,68,74,61,-99,,,,,,,,
16/02/2014,22,32,73,62,63,37,-99,51,40,83,58,44,44,48,65,121,41,39,72,86,-99,,,,,,,,
16/02/2014,23,56,62,47,61,38,-99,48,56,58,52,33,45,51,43,77,52,51,43,81,-99,,,,,,,,
16/02/2014,24,37,41,49,71,40,-99,37,41,42,54,37,42,35,47,45,43,51,47,38,-99,,,,,,,,
17/02/2014,1,33,33,36,57,37,-99,27,42,39,39,25,39,33,46,47,36,47,43,46,-99,,,,,,,,
17/02/2014,2,45,30,37,66,27,-99,27,24,47,36,27,37,23,44,50,30,34,45,58,-99,,,,,,,,
17/02/2014,3,37,23,32,68,20,-99,23,29,47,35,29,45,23,40,52,23,38,39,68,-99,,,,,,,,
17/02/2014,4,31,23,32,64,20,-99,20,44,50,28,-99,37,26,36,56,40,48,54,106,-99,,,,,,,,
17/02/2014,5,32,20,48,72,21,-99,21,54,47,37,-99,41,18,34,30,32,39,74,60,-99,,,,,,,,
17/02/2014,6,38,35,41,95,25,-99,31,53,42,53,-99,44,28,34,56,38,50,63,69,-99,,,,,,,,
17/02/2014,7,43,89,59,127,29,-99,46,51,61,87,38,64,35,54,77,72,75,57,169,-99,,,,,,,,
17/02/2014,8,54,175,115,179,41,-99,120,81,64,104,42,107,49,78,112,97,97,79,129,-99,,,,,,,,
17/02/2014,9,63,124,109,202,40,-99,118,106,90,102,85,105,35,71,126,88,114,101,170,-99,,,,,,,,
17/02/2014,10,74,82,105,105,30,-99,124,126,60,86,118,86,-99,69,71,89,139,122,156,-99,,,,,,,,
17/02/2014,11,52,74,79,104,48,-99,114,110,69,82,84,76,-99,56,66,114,126,95,110,-99,,,,,,,,
17/02/2014,12,42,64,61,122,36,-99,58,94,60,92,54,68,-99,37,13,79,65,98,78,-99,,,,,,,,
17/02/2014,13,31,47,55,67,28,-99,37,55,45,78,55,43,43,24,18,18,24,49,37,-99,,,,,,,,
17/02/2014,14,30,26,43,81,27,-99,27,51,42,-99,50,38,38,33,-99,39,-99,54,32,-99,,,,,,,,
17/02/2014,15,22,51,45,66,32,-99,30,58,53,-99,40,42,51,43,-99,48,11,46,42,-99,,,,,,,,
17/02/2014,16,22,27,43,73,29,-99,31,49,33,62,46,35,56,47,-99,51,20,43,50,-99,,,,,,,,
17/02/2014,17,33,53,41,126,39,-99,33,48,35,55,68,35,49,44,47,62,30,46,56,-99,,,,,,,,
17/02/2014,18,43,48,45,155,42,-99,60,52,35,54,51,44,50,55,35,46,20,51,64,-99,,,,,,,,
17/02/2014,19,91,88,62,113,48,-99,59,52,49,72,60,80,61,48,156,62,77,83,145,-99,,,,,,,,
17/02/2014,20,68,141,87,97,51,-99,92,66,80,140,72,95,71,127,118,80,145,105,94,-99,,,,,,,,
17/02/2014,21,51,84,62,105,54,-99,75,50,70,88,58,60,73,64,122,67,71,73,53,-99,,,,,,,,
17/02/2014,22,48,92,49,96,57,-99,62,57,53,77,58,51,71,54,66,61,57,54,77,-99,,,,,,,,
17/02/2014,23,38,71,52,84,44,-99,54,63,50,69,47,43,59,68,42,63,62,53,105,-99,,,,,,,,
17/02/2014,24,28,49,51,83,36,-99,48,41,48,75,43,42,47,54,72,54,58,61,52,78,,,,,,,,
18/02/2014,1,31,34,39,54,32,-99,38,53,53,57,26,41,31,38,51,45,65,57,6,83,,,,,,,,
18/02/2014,2,54,28,49,58,23,-99,25,29,41,48,16,25,25,34,91,31,47,66,49,72,,,,,,,,
18/02/2014,3,49,34,36,102,21,-99,9,36,36,53,27,35,22,35,29,27,50,79,112,69,,,,,,,,
18/02/2014,4,34,18,26,78,22,-99,9,30,44,58,30,47,33,44,67,21,54,66,75,79,,,,,,,,
18/02/2014,5,39,16,24,83,26,-99,8,27,59,66,37,49,24,65,51,16,28,62,76,85,,,,,,,,
18/02/2014,6,47,40,43,116,26,-99,22,59,52,78,37,52,31,53,57,27,53,63,83,109,,,,,,,,
18/02/2014,7,53,99,69,143,32,-99,55,71,64,98,-99,71,53,50,46,42,68,68,139,124,,,,,,,,
18/02/2014,8,65,171,120,202,55,-99,126,83,75,122,58,103,74,68,91,62,124,102,175,170,,,,,,,,
18/02/2014,9,68,128,107,150,56,-99,104,63,95,108,85,138,50,75,155,86,138,163,161,202,,,,,,,,
18/02/2014,10,71,100,116,122,88,-99,119,72,75,100,91,134,57,79,79,89,144,122,195,174,,,,,,,,
18/02/2014,11,54,90,-99,117,72,-99,95,91,65,96,71,102,95,69,-99,-99,126,115,102,170,,,,,,,,
18/02/2014,12,37,209,-99,53,83,-99,80,91,61,91,101,75,-99,85,-99,-99,98,78,68,125,,,,,,,,
18/02/2014,13,34,96,108,88,70,-99,88,74,52,87,111,62,-99,69,80,-99,52,72,76,113,,,,,,,,
18/02/2014,14,39,55,91,95,56,-99,51,53,42,71,58,65,-99,30,55,78,4,53,32,124,,,,,,,,
18/02/2014,15,38,92,75,92,50,-99,41,47,30,73,47,55,61,31,97,77,38,55,47,90,,,,,,,,
18/02/2014,16,53,53,74,105,50,-99,53,55,36,70,57,53,61,41,74,74,37,77,54,72,,,,,,,,
18/02/2014,17,42,76,70,116,-99,-99,66,68,52,73,66,51,70,56,84,85,53,74,55,64,,,,,,,,
18/02/2014,18,47,90,74,125,75,-99,76,60,50,66,71,61,81,62,94,93,54,79,5,69,,,,,,,,
18/02/2014,19,68,94,89,95,71,-99,95,76,67,92,72,78,91,102,79,105,87,104,-99,81,,,,,,,,
18/02/2014,20,75,107,87,93,-99,-99,93,94,86,135,95,80,83,93,107,116,108,97,88,134,,,,,,,,
18/02/2014,21,57,87,75,86,35,-99,80,114,82,161,100,60,80,85,96,52,64,91,93,78,,,,,,,,
18/02/2014,22,36,83,60,105,43,-99,63,89,117,114,69,62,65,85,101,89,85,87,162,78,,,,,,,,
18/02/2014,23,51,76,74,75,42,-99,64,74,100,79,49,67,62,92,89,88,96,97,142,59,,,,,,,,
18/02/2014,24,60,53,69,110,35,-99,48,62,64,103,56,71,52,60,87,73,72,84,100,53,,,,,,,,
19/02/2014,1,55,44,62,97,35,-99,42,52,74,80,40,63,43,55,97,54,57,73,134,60,,,,,,,,
19/02/2014,2,62,40,47,60,29,-99,30,53,55,60,33,61,30,59,93,44,7,77,111,84,,,,,,,,
19/02/2014,3,61,39,35,94,25,-99,27,37,56,60,21,79,25,63,77,33,-99,86,72,78,,,,,,,,
19/02/2014,4,56,23,42,81,14,-99,36,65,67,66,22,79,24,74,74,36,55,99,78,62,,,,,,,,
19/02/2014,5,48,32,43,84,20,-99,28,83,86,116,25,75,18,64,58,38,75,79,111,61,,,,,,,,
19/02/2014,6,50,44,93,124,17,-99,26,73,67,96,21,75,22,57,64,49,54,64,111,120,,,,,,,,
19/02/2014,7,52,91,91,167,23,-99,48,68,55,81,71,72,36,59,59,61,92,65,95,143,,,,,,,,
19/02/2014,8,70,184,91,260,34,-99,119,69,62,104,83,121,65,68,89,81,102,101,154,179,,,,,,,,
19/02/2014,9,81,132,98,152,53,-99,117,78,64,124,83,125,45,85,116,124,118,163,200,238,,,,,,,,
19/02/2014,10,87,94,91,115,49,-99,69,131,74,132,96,119,37,72,69,100,120,119,186,152,,,,,,,,
19/02/2014,11,73,54,93,109,47,-99,99,108,73,114,59,118,58,61,64,83,123,-99,150,-99,,,,,,,,
19/02/2014,12,86,62,103,88,37,-99,58,92,64,80,66,-99,78,37,27,79,75,129,120,-99,,,,,,,,
19/02/2014,13,64,62,82,102,31,-99,34,59,33,56,34,-99,69,16,36,50,18,59,42,-99,,,,,,,,
19/02/2014,14,62,52,65,81,34,-99,46,69,33,79,33,51,43,28,44,64,-99,41,28,52,,,,,,,,
19/02/2014,15,41,75,61,78,42,-99,43,82,43,83,51,53,67,37,50,58,7,57,35,54,,,,,,,,
19/02/2014,16,46,37,59,199,57,-99,46,77,52,86,67,58,55,57,50,54,24,72,59,61,,,,,,,,
19/02/2014,17,45,56,61,177,65,-99,51,67,59,80,70,52,83,62,57,63,47,-99,53,60,,,,,,,,
19/02/2014,18,51,84,60,135,69,-99,72,65,50,75,85,60,76,67,176,64,39,85,72,79,,,,,,,,
19/02/2014,19,65,89,71,116,72,-99,71,92,72,118,88,137,83,135,69,78,60,137,152,111,,,,,,,,
19/02/2014,20,110,123,86,83,58,-99,95,90,80,109,90,150,67,97,69,131,148,124,239,136,,,,,,,,
19/02/2014,21,77,107,54,82,37,-99,96,65,58,89,70,123,54,94,90,130,114,89,188,108,,,,,,,,
19/02/2014,22,71,109,63,52,38,-99,91,74,49,82,72,91,45,63,99,123,152,70,124,117,,,,,,,,
19/02/2014,23,97,66,100,48,31,-99,110,62,55,87,62,92,37,62,80,109,100,84,143,97,,,,,,,,
19/02/2014,24,116,55,83,61,32,-99,98,53,49,83,52,84,35,68,68,96,79,69,191,129,,,,,,,,
20/02/2014,1,107,73,65,56,30,-99,78,67,61,80,42,64,35,71,74,89,49,68,162,145,,,,,,,,
20/02/2014,2,93,71,65,47,30,-99,68,70,55,76,23,55,36,54,63,81,55,54,75,130,,,,,,,,
20/02/2014,3,86,64,59,39,28,-99,60,64,52,73,43,47,32,48,55,81,60,58,94,99,,,,,,,,
20/02/2014,4,79,52,55,24,24,-99,45,50,50,69,63,38,37,47,56,97,73,43,107,83,,,,,,,,
20/02/2014,5,67,52,67,62,29,-99,39,50,47,52,24,45,33,40,41,54,86,40,113,78,,,,,,,,
20/02/2014,6,64,62,84,90,30,-99,51,54,49,77,9,90,36,41,59,60,80,48,120,110,,,,,,,,
20/02/2014,7,67,99,88,73,31,-99,82,50,48,92,44,117,48,54,69,85,90,96,151,166,,,,,,,,
20/02/2014,8,86,161,99,81,37,-99,135,72,62,94,69,117,68,70,69,103,99,91,210,243,,,,,,,,
20/02/2014,9,102,187,85,128,56,-99,151,70,62,190,34,162,60,78,113,135,123,127,193,193,,,,,,,,
20/02/2014,10,60,156,82,124,-99,-99,120,95,74,103,53,107,81,73,107,137,117,97,27,150,,,,,,,,
20/02/2014,11,38,167,85,98,-99,-99,99,95,72,99,101,89,86,73,81,111,105,114,-99,99,,,,,,,,
20/02/2014,12,39,159,69,77,88,-99,66,84,75,100,47,47,89,71,37,87,101,84,116,61,,,,,,,,
20/02/2014,13,41,108,59,119,79,-99,-99,71,59,82,116,61,105,-99,48,92,75,78,112,59,,,,,,,,
20/02/2014,14,48,86,68,90,76,-99,-99,86,57,90,96,66,93,81,75,91,60,90,95,83,,,,,,,,
20/02/2014,15,52,117,83,128,82,-99,79,87,67,105,63,75,98,69,62,102,65,95,93,84,,,,,,,,
20/02/2014,16,50,109,93,155,90,-99,83,90,70,105,74,81,102,66,84,103,79,88,100,93,,,,,,,,
20/02/2014,17,60,116,99,157,101,-99,102,94,69,103,78,104,106,88,76,154,96,103,149,111,,,,,,,,
20/02/2014,18,112,114,93,128,89,-99,114,100,89,128,65,183,96,141,92,157,71,105,123,189,,,,,,,,
20/02/2014,19,114,151,87,87,61,-99,97,88,81,111,35,145,70,99,75,173,126,90,163,126,,,,,,,,
20/02/2014,20,87,71,85,71,56,-99,61,-99,70,91,82,96,66,62,79,108,112,74,200,86,,,,,,,,
20/02/2014,21,98,56,112,89,40,-99,61,-99,67,103,47,82,64,79,112,88,87,76,114,113,,,,,,,,
20/02/2014,22,86,64,77,79,55,-99,54,-99,88,109,55,66,74,86,68,73,75,73,100,119,,,,,,,,
20/02/2014,23,51,47,69,75,54,-99,42,-99,71,100,54,81,63,75,72,70,65,74,75,92,,,,,,,,
20/02/2014,24,46,42,60,53,49,-99,40,-99,67,91,59,71,55,53,80,69,54,90,76,68,,,,,,,,
21/02/2014,1,44,43,62,57,43,-99,41,-99,63,91,34,57,50,48,52,62,86,90,88,55,,,,,,,,
21/02/2014,2,40,38,67,65,41,-99,34,-99,64,87,51,54,49,42,43,62,58,77,93,82,,,,,,,,
21/02/2014,3,54,39,66,83,43,-99,47,-99,55,91,32,61,51,41,45,61,50,78,107,66,,,,,,,,
21/02/2014,4,74,47,66,77,43,-99,52,-99,56,82,36,80,49,56,35,63,67,75,89,63,,,,,,,,
21/02/2014,5,63,52,58,76,39,-99,44,-99,56,80,30,55,44,57,61,56,49,70,52,65,,,,,,,,
21/02/2014,6,55,43,54,101,41,-99,42,-99,-99,70,20,55,46,48,65,58,51,68,39,57,,,,,,,,
21/02/2014,7,45,37,52,122,42,-99,38,-99,46,79,77,45,53,45,61,57,55,73,51,68,,,,,,,,
21/02/2014,8,53,54,58,153,47,-99,42,-99,52,76,67,54,62,48,132,80,69,99,62,78,,,,,,,,
21/02/2014,9,55,59,76,195,42,-99,37,-99,52,84,33,55,47,49,84,68,67,84,58,67,,,,,,,,
21/02/2014,10,38,49,77,120,47,-99,53,-99,55,88,40,75,50,61,71,100,70,73,41,66,,,,,,,,
21/02/2014,11,29,66,72,136,38,-99,56,-99,56,96,45,70,55,59,59,92,30,87,42,54,,,,,,,,
21/02/2014,12,28,83,89,131,51,-99,85,-99,60,117,62,77,45,71,73,106,60,106,78,81,,,,,,,,
21/02/2014,13,28,77,96,109,71,-99,78,-99,76,106,87,74,81,79,85,96,44,96,74,82,,,,,,,,
21/02/2014,14,52,89,91,105,80,-99,80,-99,71,93,106,62,94,87,91,110,32,95,71,65,,,,,,,,
21/02/2014,15,44,90,82,102,85,-99,80,-99,55,83,96,65,111,76,85,99,42,76,74,74,,,,,,,,
21/02/2014,16,60,85,77,135,86,-99,77,-99,61,97,95,72,101,78,114,90,60,94,77,78,,,,,,,,
21/02/2014,17,79,92,84,125,84,-99,78,-99,73,105,89,85,92,88,77,110,66,97,83,95,,,,,,,,
21/02/2014,18,72,97,93,88,79,-99,90,-99,81,116,88,100,99,120,57,109,77,94,119,103,,,,,,,,
21/02/2014,19,102,138,98,83,73,-99,106,-99,78,93,60,94,84,77,49,136,145,80,228,110,,,,,,,,
21/02/2014,20,91,112,107,77,65,-99,110,-99,65,107,55,112,78,68,49,143,111,75,146,114,,,,,,,,
21/02/2014,21,78,98,105,83,67,-99,93,-99,75,138,77,111,93,113,73,127,106,82,100,122,,,,,,,,
21/02/2014,22,66,79,90,58,69,-99,64,-99,97,123,72,106,70,97,152,93,80,109,88,78,,,,,,,,
21/02/2014,23,51,75,76,71,51,-99,56,-99,80,108,66,70,66,73,108,78,74,90,93,72,,,,,,,,
21/02/2014,24,40,69,64,150,60,-99,59,70,62,80,65,54,54,62,114,78,64,72,73,77,,,,,,,,
22/02/2014,1,37,91,63,82,49,-99,52,62,61,74,43,53,55,57,87,73,52,66,57,64,,,,,,,,
22/02/2014,2,34,60,62,78,56,-99,44,64,58,73,35,44,51,51,61,75,41,78,43,62,,,,,,,,
22/02/2014,3,44,48,56,74,49,-99,46,59,56,76,31,52,40,45,53,71,42,55,58,59,,,,,,,,
22/02/2014,4,41,45,63,66,44,-99,47,59,48,72,33,50,34,35,12,66,47,58,82,75,,,,,,,,
22/02/2014,5,50,45,66,77,33,-99,60,50,65,72,11,68,37,55,38,64,76,49,66,68,,,,,,,,
22/02/2014,6,49,41,58,93,36,-99,50,52,67,69,20,70,41,53,44,77,60,72,76,82,,,,,,,,
22/02/2014,7,54,58,69,75,38,-99,55,67,61,72,21,73,50,53,47,86,74,87,84,110,,,,,,,,
22/02/2014,8,73,113,78,141,40,-99,91,63,67,103,43,80,57,78,76,91,99,60,107,132,,,,,,,,
22/02/2014,9,91,120,88,135,67,-99,91,82,59,122,43,106,53,70,115,92,99,70,146,154,,,,,,,,
22/02/2014,10,80,102,127,137,67,-99,87,102,74,130,57,95,56,77,82,132,118,76,131,133,,,,,,,,
22/02/2014,11,67,81,124,74,68,-99,82,101,98,121,92,72,85,63,72,134,103,80,121,97,,,,,,,,
22/02/2014,12,72,57,92,50,58,-99,51,62,84,95,86,79,81,56,66,90,15,65,81,84,,,,,,,,
22/02/2014,13,60,63,62,59,62,-99,49,71,51,80,65,59,68,45,39,72,36,61,46,83,,,,,,,,
22/02/2014,14,59,52,63,65,70,-99,59,51,52,70,77,66,73,74,43,69,33,72,62,71,,,,,,,,
22/02/2014,15,63,63,71,96,61,-99,65,62,52,78,84,60,86,59,62,81,40,75,61,71,,,,,,,,
22/02/2014,16,75,70,67,112,59,-99,70,61,-99,86,50,70,68,63,68,92,58,78,80,81,,,,,,,,
22/02/2014,17,65,77,67,104,53,-99,69,75,79,83,77,111,58,81,63,94,53,72,80,86,,,,,,,,
22/02/2014,18,96,78,69,84,46,-99,71,63,66,88,61,145,59,52,52,97,69,66,184,137,,,,,,,,
22/02/2014,19,94,92,49,57,46,-99,36,44,68,65,46,141,51,52,57,83,105,55,142,91,,,,,,,,
22/02/2014,20,99,44,40,54,39,-99,47,46,51,59,-99,99,38,65,37,59,55,45,112,60,,,,,,,,
22/02/2014,21,65,52,41,72,33,-99,49,51,49,55,58,70,36,73,41,56,59,40,75,55,,,,,,,,
22/02/2014,22,42,70,50,51,32,-99,51,42,40,45,48,68,32,51,68,58,65,40,106,83,,,,,,,,
22/02/2014,23,37,53,39,36,26,-99,62,50,33,48,22,56,32,39,43,63,62,45,85,74,,,,,,,,
22/02/2014,24,47,44,37,37,26,-99,64,38,37,45,31,57,40,33,53,68,35,41,50,77,,,,,,,,
23/02/2014,1,80,54,35,37,24,-99,54,29,39,46,43,55,36,39,61,58,59,51,67,85,,,,,,,,
23/02/2014,2,100,58,31,32,23,-99,44,56,49,58,32,41,31,42,49,57,63,49,59,49,,,,,,,,
23/02/2014,3,84,46,34,33,25,-99,36,37,44,53,39,35,33,39,51,50,39,38,64,42,,,,,,,,
23/02/2014,4,77,43,31,41,22,-99,33,40,39,50,18,30,31,35,48,51,44,43,74,50,,,,,,,,
23/02/2014,5,73,43,25,40,23,-99,40,42,40,54,11,48,26,39,33,51,52,34,58,62,,,,,,,,
23/02/2014,6,66,44,26,44,24,-99,43,43,41,48,17,85,30,39,35,45,57,38,76,59,,,,,,,,
23/02/2014,7,61,51,40,79,25,-99,43,44,38,53,-99,140,38,39,57,60,61,41,79,84,,,,,,,,
23/02/2014,8,69,64,50,92,33,-99,62,45,43,52,-99,104,49,49,58,65,69,44,111,113,,,,,,,,
23/02/2014,9,73,86,68,118,50,-99,85,46,43,56,38,101,52,56,85,72,78,72,157,127,,,,,,,,
23/02/2014,10,46,62,68,73,44,-99,66,50,44,74,59,91,51,59,59,72,54,55,121,135,,,,,,,,
23/02/2014,11,37,65,79,52,57,-99,70,68,54,95,63,93,72,58,58,76,53,-99,76,108,,,,,,,,
23/02/2014,12,48,52,90,42,58,-99,63,82,66,104,59,77,70,64,49,69,26,101,52,86,,,,,,,,
23/02/2014,13,49,63,90,44,59,-99,64,83,66,109,68,75,73,51,34,92,52,87,65,95,,,,,,,,
23/02/2014,14,48,64,79,48,57,-99,71,69,71,90,66,77,70,59,-99,105,46,74,27,77,,,,,,,,
23/02/2014,15,43,84,74,102,65,-99,69,87,62,82,67,61,79,58,63,96,33,95,64,58,,,,,,,,
23/02/2014,16,45,81,67,105,63,-99,68,56,57,81,67,70,87,61,87,82,41,79,75,58,,,,,,,,
23/02/2014,17,54,81,68,85,62,-99,70,71,55,71,72,62,84,46,84,77,63,73,94,80,,,,,,,,
23/02/2014,18,56,85,71,62,74,-99,61,73,62,85,56,60,91,67,75,68,67,65,84,78,,,,,,,,
23/02/2014,19,65,90,77,53,71,-99,80,67,59,77,88,86,85,100,60,93,84,58,110,72,,,,,,,,
23/02/2014,20,72,102,75,95,51,-99,68,48,65,72,71,85,51,70,64,89,125,60,155,72,,,,,,,,
23/02/2014,21,81,105,62,59,33,-99,93,58,46,74,62,73,45,59,70,77,77,51,97,88,,,,,,,,
23/02/2014,22,48,75,70,52,42,-99,71,52,50,78,31,70,58,49,86,80,63,62,89,72,,,,,,,,
23/02/2014,23,46,56,59,44,47,-99,48,63,71,80,43,63,60,66,68,76,54,55,73,-99,,,,,,,,
