FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;CUT;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAC;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
08/01/2019;4;1;2;1;0;1;1;1;1;1;1;-99;1;1;1;1;1;3;1;0;0;1;1;-99;-99;1;-99;1;1;-99;1;1;2;2
08/01/2019;5;1;2;1;0;-99;1;1;1;2;1;-99;1;2;2;1;1;2;1;0;0;1;1;-99;-99;1;-99;1;1;-99;1;1;2;2
08/01/2019;6;1;2;1;1;-99;1;2;1;2;1;-99;1;2;3;2;1;3;3;1;0;1;1;-99;-99;1;-99;1;1;-99;1;1;2;5
08/01/2019;7;1;2;2;1;2;1;2;2;4;2;-99;2;2;3;3;2;5;5;2;0;1;1;-99;-99;2;-99;1;3;-99;1;2;2;8
08/01/2019;8;1;2;2;2;4;3;2;2;5;3;-99;4;2;4;4;3;9;4;-99;0;2;1;-99;-99;2;-99;1;6;-99;1;3;2;10
08/01/2019;9;2;2;3;4;4;3;2;2;6;5;-99;5;2;4;4;6;9;5;2;0;2;2;-99;-99;2;-99;2;9;-99;2;3;2;11
08/01/2019;10;1;2;3;3;4;3;3;3;4;5;-99;4;2;3;4;5;6;5;1;1;2;2;-99;5;3;-99;2;8;-99;2;3;2;9
08/01/2019;11;1;2;2;2;4;3;2;3;3;3;-99;3;2;3;3;4;5;4;1;1;3;2;-99;5;2;-99;2;10;-99;2;3;2;6
08/01/2019;12;1;2;2;2;4;3;2;2;2;3;-99;3;2;3;2;4;4;4;1;1;2;2;-99;4;2;-99;2;10;-99;2;3;2;5
08/01/2019;13;1;2;1;2;5;3;2;2;2;6;-99;3;2;2;1;4;4;3;2;1;3;2;-99;3;2;-99;2;6;-99;2;3;1;3
08/01/2019;14;1;3;1;2;5;3;2;2;2;2;-99;2;1;2;2;2;3;4;1;0;2;3;-99;3;2;-99;2;3;-99;2;2;2;2
08/01/2019;15;1;3;1;1;4;3;2;2;1;2;-99;2;2;1;1;1;2;3;1;1;1;3;-99;2;3;-99;2;3;-99;2;2;1;1
08/01/2019;16;1;3;1;1;4;2;1;2;14;2;-99;2;2;1;1;1;2;1;1;1;1;2;-99;2;2;-99;2;3;-99;1;2;3;1
08/01/2019;17;1;2;14;1;5;2;1;2;20;2;-99;2;2;1;1;5;2;1;1;1;1;2;-99;1;2;-99;1;10;-99;1;1;14;1
08/01/2019;18;1;2;12;6;14;6;1;8;2;-99;-99;10;2;1;0;3;2;9;0;1;1;5;-99;1;9;-99;1;11;-99;1;1;0;1
08/01/2019;19;3;6;0;1;1;5;2;22;2;2;-99;1;29;1;1;0;1;1;0;0;1;5;-99;1;7;-99;1;6;-99;1;1;1;1
08/01/2019;20;3;3;0;1;1;2;3;9;1;1;-99;1;12;1;1;0;2;2;0;0;1;2;-99;2;2;-99;1;5;-99;1;1;1;1
08/01/2019;21;2;3;0;3;2;2;1;2;1;1;-99;2;4;1;1;0;2;2;0;0;1;2;-99;1;2;-99;1;7;-99;2;2;1;1
08/01/2019;22;1;1;11;2;2;2;2;2;1;3;-99;1;2;1;0;0;2;0;1;1;1;1;-99;1;1;-99;2;6;-99;3;2;0;1
08/01/2019;23;1;3;25;2;-99;2;1;8;3;17;-99;4;2;2;1;1;3;10;2;0;1;1;-99;2;4;-99;1;16;-99;1;2;1;5
08/01/2019;24;2;4;62;8;-99;3;2;4;3;21;-99;17;3;8;1;1;12;10;1;0;1;2;-99;2;3;-99;2;50;-99;3;4;5;3
09/01/2019;1;2;4;45;15;-99;2;2;4;3;28;-99;58;3;38;3;1;56;12;1;2;1;2;-99;3;3;-99;3;76;-99;2;14;19;4
09/01/2019;2;2;5;12;16;-99;2;2;5;3;14;-99;47;3;54;28;5;53;8;1;3;1;1;-99;14;3;-99;2;17;-99;2;13;66;6
09/01/2019;3;3;7;6;10;-99;2;2;4;3;7;-99;21;3;27;75;3;22;5;1;6;7;1;-99;59;3;-99;7;8;-99;2;3;52;10
09/01/2019;4;3;5;3;5;-99;2;2;4;3;4;-99;17;3;14;38;5;17;5;1;6;37;1;-99;40;3;-99;7;8;-99;3;9;28;14
09/01/2019;5;4;5;2;9;-99;2;3;5;3;3;-99;18;3;30;24;8;30;5;1;6;34;1;-99;24;3;-99;8;5;-99;4;27;81;13
09/01/2019;6;3;4;2;14;-99;1;3;6;3;2;-99;29;3;27;38;9;23;7;1;5;26;1;-99;39;4;-99;7;3;-99;6;21;52;15
09/01/2019;7;1;3;2;12;-99;3;3;9;3;3;-99;19;2;21;52;11;17;7;1;6;34;2;-99;43;3;-99;18;3;-99;8;20;46;15
09/01/2019;8;1;4;2;14;-99;7;4;10;4;5;-99;20;2;29;61;11;25;9;2;4;20;-99;-99;57;3;-99;14;6;-99;19;23;54;16
09/01/2019;9;1;12;3;21;-99;21;7;9;8;5;-99;26;2;30;35;15;35;6;3;5;33;-99;-99;40;5;-99;14;19;-99;20;32;30;25
09/01/2019;10;1;21;8;19;-99;25;8;12;60;15;-99;27;2;31;21;22;32;11;2;10;22;-99;-99;21;14;-99;20;53;-99;29;30;20;27
09/01/2019;11;1;18;15;19;-99;19;15;7;14;20;-99;39;4;-99;13;23;35;26;1;17;8;-99;-99;12;8;-99;22;48;-99;22;21;14;24
09/01/2019;12;1;11;8;22;-99;23;10;7;6;12;-99;26;5;-99;4;16;32;24;1;16;9;-99;-99;5;8;-99;17;15;-99;24;25;5;6
09/01/2019;13;1;14;3;13;-99;17;3;7;5;9;-99;16;5;-99;2;2;17;11;3;14;8;-99;-99;3;8;-99;16;6;-99;23;20;3;3
09/01/2019;14;1;11;2;10;-99;10;3;5;6;4;-99;10;5;-99;2;1;6;10;3;13;6;-99;-99;3;6;-99;18;5;-99;16;11;3;3
09/01/2019;15;3;8;2;7;-99;10;3;6;5;3;-99;6;5;7;2;1;5;8;2;13;3;8;-99;2;7;-99;13;4;-99;13;5;4;2
09/01/2019;16;2;8;2;5;-99;7;4;6;13;3;-99;3;5;2;2;1;2;5;2;12;3;8;-99;2;7;-99;8;3;-99;7;3;4;2
09/01/2019;17;2;8;2;4;-99;6;6;6;17;3;-99;2;6;2;3;1;2;4;2;10;3;6;-99;2;6;-99;7;4;-99;5;3;10;2
09/01/2019;18;1;8;10;3;-99;5;5;5;2;3;-99;2;6;2;6;3;2;3;2;8;2;5;-99;3;5;-99;6;5;-99;6;3;5;3
09/01/2019;19;1;7;42;3;-99;5;2;5;7;24;-99;3;4;2;3;4;3;4;1;4;2;5;-99;3;5;-99;5;12;-99;6;3;2;6
09/01/2019;20;1;12;24;5;-99;12;2;28;5;56;-99;4;5;2;2;2;3;18;1;1;2;20;-99;3;33;-99;4;7;-99;5;4;2;3
09/01/2019;21;1;26;1;3;-99;15;2;33;2;27;-99;2;24;1;2;1;3;7;1;1;2;30;-99;2;33;-99;2;4;-99;2;4;2;3
09/01/2019;22;0;22;20;2;-99;14;1;22;3;35;-99;2;16;2;2;1;3;5;1;6;2;22;-99;2;23;-99;2;3;-99;2;3;1;2
09/01/2019;23;1;16;32;2;-99;17;1;15;7;25;-99;2;8;1;2;1;2;4;1;6;2;13;-99;2;11;-99;2;5;-99;3;2;2;2
09/01/2019;24;1;10;29;3;-99;13;1;15;6;31;-99;3;5;1;2;1;2;4;0;9;1;14;-99;2;16;-99;3;3;-99;6;2;2;2
10/01/2019;1;1;12;28;4;-99;15;1;16;4;34;-99;2;5;1;2;1;2;4;0;7;1;17;-99;2;15;-99;5;4;-99;7;2;5;2
10/01/2019;2;1;16;20;3;-99;10;0;16;13;5;-99;2;4;1;2;1;2;3;1;5;1;20;-99;2;21;-99;2;4;-99;3;2;12;2
10/01/2019;3;1;12;23;2;-99;3;1;19;18;3;-99;1;4;1;4;1;2;3;1;1;1;4;-99;3;13;-99;1;6;-99;1;2;12;2
10/01/2019;4;1;3;18;2;-99;3;1;10;18;4;-99;1;5;1;3;1;2;2;0;1;1;3;-99;2;4;-99;1;10;-99;1;2;9;2
10/01/2019;5;1;3;7;2;-99;2;1;5;19;7;-99;2;4;1;2;0;2;3;0;0;1;3;-99;1;4;-99;1;8;-99;2;2;4;2
10/01/2019;6;1;3;4;2;-99;2;1;5;9;6;-99;1;3;1;2;0;2;4;0;0;1;3;-99;1;4;-99;1;4;-99;2;2;2;2
10/01/2019;7;1;2;2;1;-99;2;1;3;5;4;-99;1;2;1;2;1;3;3;0;0;1;2;-99;1;4;-99;1;3;-99;1;1;2;3
10/01/2019;8;1;2;1;1;-99;2;1;5;4;3;-99;2;2;1;2;-99;3;2;1;0;1;2;-99;1;3;-99;1;4;-99;1;2;2;3
10/01/2019;9;1;2;2;1;-99;2;1;3;4;4;-99;2;2;1;1;2;3;3;1;1;1;1;-99;2;2;-99;1;3;-99;1;2;2;2
10/01/2019;10;1;2;2;1;-99;-99;1;2;3;3;-99;2;3;1;2;1;3;3;1;1;1;1;-99;2;2;-99;1;3;-99;1;2;2;2
10/01/2019;11;1;2;2;0;-99;-99;1;2;3;2;-99;1;2;1;1;1;2;3;1;1;1;1;-99;2;2;-99;1;3;-99;1;1;1;3
10/01/2019;12;1;2;2;1;-99;-99;1;2;2;2;-99;1;2;1;1;1;2;2;1;1;1;1;-99;2;2;-99;1;6;-99;1;1;1;3
10/01/2019;13;1;2;3;1;-99;-99;1;2;2;3;-99;2;2;1;2;2;2;2;1;1;1;1;-99;2;1;-99;1;4;-99;1;2;1;2
10/01/2019;14;1;2;2;1;-99;2;1;2;2;4;-99;2;3;1;2;2;3;2;1;1;2;1;-99;2;2;-99;1;6;-99;1;2;1;3
10/01/2019;15;1;2;2;1;-99;2;1;1;2;3;-99;2;2;1;2;2;2;2;1;1;2;1;-99;1;2;-99;1;3;-99;1;2;2;3
10/01/2019;16;1;1;2;1;-99;2;1;1;2;2;-99;1;2;1;2;2;2;1;1;1;2;1;-99;1;2;-99;1;5;-99;1;2;1;2
10/01/2019;17;1;1;2;1;-99;2;1;1;2;2;-99;1;2;1;2;1;2;1;1;1;1;1;-99;1;1;-99;1;5;-99;1;2;1;2
10/01/2019;18;1;1;2;1;-99;2;1;2;3;3;-99;1;2;1;2;1;2;1;1;1;1;1;-99;1;2;-99;1;4;-99;1;1;1;2
10/01/2019;19;1;1;54;1;-99;2;1;2;88;3;-99;1;2;1;2;1;2;1;1;0;1;1;-99;1;2;-99;1;3;-99;1;1;10;2
10/01/2019;20;1;1;86;1;-99;2;1;1;32;23;-99;1;2;1;2;0;2;1;1;0;1;1;-99;1;2;-99;1;6;-99;1;1;42;2
10/01/2019;21;1;3;21;1;-99;2;1;1;14;37;-99;1;1;1;2;1;2;5;1;0;1;1;-99;1;2;-99;1;49;-99;1;1;10;3
10/01/2019;22;2;19;14;3;-99;3;0;2;7;28;-99;1;1;1;2;1;2;9;1;0;1;8;-99;1;4;-99;1;24;-99;1;1;6;3
10/01/2019;23;1;20;15;12;-99;8;1;2;4;24;-99;3;1;2;2;1;2;17;1;0;2;15;-99;2;6;-99;1;13;-99;1;2;9;3
10/01/2019;24;1;12;16;11;-99;7;1;3;2;14;-99;18;1;10;2;1;10;8;0;0;2;8;-99;2;6;-99;1;19;-99;1;2;7;3
11/01/2019;1;1;7;8;6;-99;4;1;3;2;8;-99;4;2;12;2;5;13;3;1;0;4;2;-99;3;8;-99;1;18;-99;1;2;3;3
11/01/2019;2;1;9;4;3;-99;3;2;8;3;7;-99;2;2;5;2;6;10;4;1;0;4;2;-99;2;7;-99;1;14;-99;1;2;3;3
11/01/2019;3;1;9;3;2;-99;2;2;8;3;4;-99;2;1;1;2;3;4;5;0;0;1;2;-99;2;6;-99;1;8;-99;1;1;2;5
11/01/2019;4;1;8;3;1;-99;2;1;7;3;3;-99;1;1;1;3;2;4;3;0;0;1;2;-99;3;5;-99;1;6;-99;1;1;2;4
11/01/2019;5;1;5;3;1;-99;2;1;5;3;2;-99;2;1;1;3;2;4;4;0;0;1;2;-99;2;4;-99;1;5;-99;1;1;2;6
11/01/2019;6;1;5;3;2;-99;2;2;3;3;2;-99;2;1;1;3;3;3;7;0;0;1;2;-99;2;4;-99;1;4;-99;1;1;3;5
11/01/2019;7;1;5;3;2;-99;2;2;2;5;4;-99;1;2;2;4;3;4;6;1;0;2;2;-99;3;4;-99;1;5;-99;1;2;5;10
11/01/2019;8;1;4;3;3;-99;2;3;3;5;5;-99;2;1;3;3;4;5;5;2;0;3;2;-99;3;3;-99;1;6;-99;1;3;4;7
11/01/2019;9;1;6;5;4;-99;4;3;3;6;7;-99;2;2;3;3;4;6;8;2;0;4;3;-99;3;3;-99;1;8;-99;1;3;5;10
11/01/2019;10;1;6;4;2;-99;4;2;5;9;6;-99;2;2;2;4;6;5;5;1;1;4;4;-99;5;6;-99;1;7;-99;2;3;6;10
11/01/2019;11;1;7;4;3;-99;5;2;4;12;6;-99;4;2;4;6;6;6;6;1;1;4;5;-99;6;7;-99;2;7;-99;3;4;6;8
11/01/2019;12;2;4;6;2;-99;4;3;4;9;5;-99;4;2;3;6;6;5;4;2;2;4;4;-99;6;5;-99;3;5;-99;4;4;8;7
11/01/2019;13;2;3;4;2;-99;3;2;3;5;4;-99;3;2;3;4;3;4;3;2;2;3;2;-99;4;3;-99;-99;3;-99;2;3;5;4
11/01/2019;14;2;3;3;2;-99;3;2;-99;4;4;-99;3;1;2;4;3;3;2;2;2;3;2;-99;-99;3;-99;3;3;-99;2;3;4;4
11/01/2019;15;2;3;3;2;-99;3;1;2;4;4;-99;2;1;2;4;2;3;2;2;1;3;2;-99;3;3;-99;2;3;-99;2;3;3;3
11/01/2019;16;2;2;3;1;-99;2;1;2;4;3;-99;2;1;2;4;2;3;2;2;1;3;2;-99;2;2;-99;2;3;-99;2;2;3;3
11/01/2019;17;2;1;3;1;-99;2;1;1;4;3;-99;2;2;2;4;2;3;2;1;1;2;2;-99;2;2;-99;1;3;-99;1;2;3;3
11/01/2019;18;2;1;2;1;-99;2;1;1;3;2;-99;2;2;2;4;2;2;2;1;0;1;1;-99;2;1;-99;1;3;-99;1;2;3;3
11/01/2019;19;1;1;1;1;-99;2;1;0;4;2;-99;2;2;1;2;1;2;1;1;0;2;1;-99;1;1;-99;1;2;-99;1;2;2;2
11/01/2019;20;2;1;1;1;-99;2;1;1;4;3;-99;1;2;1;4;1;2;1;1;0;1;1;-99;1;1;-99;1;3;-99;1;1;5;2
11/01/2019;21;4;1;1;1;-99;2;0;0;3;2;-99;2;2;1;4;2;3;2;1;0;1;1;-99;3;1;-99;1;4;-99;1;2;2;6
11/01/2019;22;5;1;1;2;-99;2;2;1;3;3;-99;3;1;3;3;3;4;1;1;0;2;1;-99;2;1;-99;1;7;-99;1;2;4;4
11/01/2019;23;4;2;1;2;-99;2;7;1;3;3;-99;2;1;2;6;2;3;2;1;0;2;1;-99;3;2;-99;1;7;-99;1;2;7;6
11/01/2019;24;4;2;2;1;-99;2;2;1;2;3;-99;3;1;2;8;3;4;2;1;0;1;1;-99;6;2;-99;1;9;-99;1;1;4;7
12/01/2019;1;3;2;2;1;-99;2;2;0;2;2;-99;4;1;3;7;3;6;2;1;0;1;1;-99;6;1;-99;1;3;-99;1;1;3;5
12/01/2019;2;3;2;2;1;-99;2;5;0;2;2;-99;5;1;4;5;3;4;1;1;0;1;1;-99;5;1;-99;1;3;-99;1;1;2;5
12/01/2019;3;4;2;2;1;-99;2;2;0;2;2;-99;3;1;4;4;3;4;1;1;0;1;1;-99;4;1;-99;1;2;-99;1;1;2;6
12/01/2019;4;4;2;2;1;-99;2;2;1;3;2;-99;1;1;3;4;3;4;1;1;0;1;1;-99;3;2;-99;1;2;-99;1;1;2;5
12/01/2019;5;4;2;1;1;-99;2;2;1;4;2;-99;1;1;2;4;3;3;2;1;0;2;1;-99;3;2;-99;1;2;-99;1;1;3;4
12/01/2019;6;3;2;1;1;-99;2;2;1;4;2;-99;2;1;2;4;2;4;3;1;0;2;1;-99;3;2;-99;1;3;-99;1;1;5;5
12/01/2019;7;3;2;1;1;-99;2;2;1;3;2;-99;2;1;2;6;2;4;2;1;0;2;1;-99;5;2;-99;1;3;-99;1;1;7;4
12/01/2019;8;3;2;1;1;-99;2;2;1;3;3;-99;3;1;3;9;3;5;3;1;0;3;1;-99;9;2;-99;1;4;-99;1;2;6;5
12/01/2019;9;3;2;2;2;-99;2;2;1;5;5;-99;4;1;6;15;3;6;3;1;1;4;1;-99;13;4;-99;1;12;-99;1;4;10;19
12/01/2019;10;17;2;3;3;-99;4;2;2;4;16;-99;5;2;8;29;6;8;12;4;1;19;2;-99;36;4;-99;2;33;-99;1;8;34;69
12/01/2019;11;19;4;5;4;-99;4;7;24;3;29;-99;12;2;10;44;40;14;45;22;13;65;3;-99;52;20;-99;25;28;-99;6;23;19;55
12/01/2019;12;11;8;8;16;-99;21;23;31;4;28;-99;43;2;41;24;30;41;40;30;49;82;22;-99;33;26;-99;61;24;-99;16;48;24;48
12/01/2019;13;11;8;5;17;-99;15;18;21;4;19;-99;34;7;30;19;26;42;34;16;37;32;16;-99;18;20;-99;39;13;-99;17;54;14;29
12/01/2019;14;10;10;3;10;-99;14;12;17;3;13;-99;22;8;30;17;22;35;26;10;25;19;11;-99;12;18;-99;33;16;-99;22;30;8;15
12/01/2019;15;10;8;2;10;-99;10;14;18;11;10;-99;18;10;26;12;15;31;19;8;23;12;8;-99;11;17;-99;28;10;-99;16;21;6;14
12/01/2019;16;17;4;2;7;-99;7;9;13;20;8;-99;21;6;22;9;9;22;16;11;-99;11;6;-99;8;10;-99;25;7;-99;16;17;8;12
12/01/2019;17;9;3;3;5;-99;5;4;6;23;5;-99;9;2;14;14;8;16;7;12;14;13;4;-99;8;5;-99;18;9;-99;13;18;24;7
12/01/2019;18;1;2;10;3;-99;3;2;5;13;5;-99;8;2;9;20;17;13;5;4;9;13;3;-99;14;5;-99;9;12;-99;4;13;13;18
12/01/2019;19;1;3;2;3;-99;5;2;3;3;3;-99;5;2;6;5;6;6;3;3;2;4;4;-99;3;4;-99;4;4;-99;5;6;3;4
12/01/2019;20;1;3;2;3;-99;4;1;2;1;2;-99;3;2;3;4;2;3;2;2;3;3;3;-99;2;4;-99;4;4;-99;3;3;2;3
12/01/2019;21;1;3;1;2;-99;3;1;2;1;2;-99;1;1;2;4;1;3;1;2;3;2;3;-99;2;2;-99;2;3;-99;2;2;2;2
12/01/2019;22;1;2;0;2;-99;3;1;3;1;2;-99;2;2;2;4;1;2;1;2;1;3;3;-99;2;4;-99;2;2;-99;2;2;2;2
12/01/2019;23;1;-99;1;2;-99;3;1;4;1;2;-99;2;2;2;4;1;2;1;1;1;3;-99;-99;2;4;-99;3;2;-99;2;2;1;2
12/01/2019;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
13/01/2019;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
13/01/2019;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
13/01/2019;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
13/01/2019;4;1;1;2;-99;-99;1;1;0;1;1;-99;1;1;2;2;1;2;1;0;0;1;1;-99;-99;1;-99;1;1;-99;1;1;1;1
13/01/2019;5;1;1;1;-99;-99;1;0;0;1;1;-99;2;1;2;2;0;1;1;0;0;1;1;-99;1;1;-99;1;2;-99;1;1;1;1
13/01/2019;6;1;1;1;-99;-99;1;1;0;1;1;-99;3;1;1;1;0;1;1;0;0;1;1;-99;1;1;-99;1;1;-99;1;1;1;1
13/01/2019;7;1;1;1;-99;-99;1;1;0;1;1;-99;3;1;2;1;0;2;1;0;0;1;1;-99;1;1;-99;1;1;-99;1;1;1;1
13/01/2019;8;1;1;1;-99;-99;1;1;0;1;1;-99;3;1;2;1;0;2;1;0;0;1;1;-99;1;1;-99;1;1;-99;0;1;1;1
13/01/2019;9;1;1;1;-99;-99;2;1;0;1;1;-99;2;2;1;2;1;2;1;0;0;1;1;-99;1;1;-99;1;1;-99;1;1;1;1
13/01/2019;10;1;1;1;-99;-99;2;1;0;2;1;-99;3;2;1;1;1;2;2;1;0;1;1;-99;1;1;-99;1;2;-99;1;1;0;1
13/01/2019;11;1;1;1;-99;-99;1;1;0;2;1;-99;2;2;1;1;1;2;2;1;0;1;1;-99;1;1;-99;1;2;-99;1;1;1;1
13/01/2019;12;1;1;0;-99;-99;2;1;0;1;1;-99;2;2;1;1;1;2;2;1;1;1;1;-99;1;1;-99;1;2;-99;1;2;1;1
13/01/2019;13;1;1;0;-99;-99;2;0;0;1;1;-99;1;1;1;1;1;2;1;1;0;1;1;-99;1;1;-99;1;2;-99;1;2;1;1
13/01/2019;14;1;1;0;-99;-99;2;1;0;1;1;-99;2;1;1;1;1;2;1;1;0;1;1;-99;1;1;-99;1;1;-99;1;2;1;1
13/01/2019;15;1;1;0;-99;-99;2;1;0;5;1;-99;1;2;1;1;1;2;1;1;1;1;1;-99;1;1;-99;1;1;-99;1;2;1;1
13/01/2019;16;1;1;1;-99;-99;2;1;0;9;1;-99;1;1;1;1;1;2;1;0;1;1;1;-99;1;1;-99;1;2;-99;1;2;3;1
13/01/2019;17;1;1;5;-99;-99;2;2;0;2;2;-99;2;1;1;2;2;2;2;1;2;1;1;-99;1;1;-99;2;4;-99;1;1;2;2
13/01/2019;18;1;1;2;-99;-99;2;2;1;1;4;-99;3;1;2;1;1;2;3;1;1;2;1;-99;1;1;-99;3;3;-99;1;1;1;2
13/01/2019;19;1;1;1;-99;-99;1;1;1;1;4;-99;1;1;2;1;1;2;2;0;0;1;1;-99;1;2;-99;1;1;-99;1;1;1;1
13/01/2019;20;1;1;0;-99;-99;1;1;10;1;2;-99;1;1;1;1;0;1;1;0;1;1;1;-99;0;12;-99;1;1;-99;1;1;1;1
13/01/2019;21;1;1;0;-99;-99;1;1;1;1;1;-99;1;2;1;1;0;1;1;0;0;1;1;-99;0;1;-99;1;3;-99;0;1;1;1
13/01/2019;22;1;1;0;-99;-99;1;0;0;1;1;-99;1;1;1;1;0;1;1;0;0;1;1;-99;1;1;-99;1;3;-99;1;1;1;1
13/01/2019;23;1;1;0;-99;-99;1;0;0;1;1;-99;1;1;2;1;1;2;0;0;0;1;1;-99;1;1;-99;1;1;-99;1;1;1;1
13/01/2019;24;1;1;9;-99;-99;1;1;0;1;1;-99;2;1;1;1;0;2;0;0;0;1;1;-99;1;1;-99;1;1;-99;1;1;0;1
14/01/2019;1;0;1;7;-99;-99;1;1;1;1;5;-99;1;1;1;1;0;2;1;0;0;1;1;-99;1;1;-99;1;3;-99;1;1;1;1
14/01/2019;2;1;1;18;-99;-99;2;1;2;9;4;-99;2;1;1;1;0;2;1;0;0;1;2;-99;1;1;-99;1;5;-99;1;1;3;1
14/01/2019;3;1;1;14;-99;-99;3;1;2;27;10;-99;4;1;2;2;1;2;1;0;0;0;2;-99;1;3;-99;2;8;-99;2;1;9;1
14/01/2019;4;0;1;10;-99;-99;3;1;2;35;15;-99;6;1;4;6;2;4;3;1;0;0;3;-99;1;3;-99;2;6;-99;3;2;25;1
14/01/2019;5;1;2;10;-99;-99;5;1;2;29;11;-99;8;1;4;12;3;7;4;2;1;2;4;-99;5;4;-99;2;10;-99;4;2;16;1
14/01/2019;6;1;2;7;-99;-99;5;1;1;13;7;-99;11;1;6;7;1;13;3;1;1;3;5;-99;6;3;-99;1;11;-99;2;2;12;4
14/01/2019;7;1;3;5;-99;-99;7;1;3;12;6;-99;13;1;11;3;2;13;3;1;1;3;7;-99;3;6;-99;1;13;-99;2;2;18;4
14/01/2019;8;1;6;5;-99;-99;8;2;5;7;9;-99;15;1;10;3;2;10;4;1;1;2;8;-99;3;5;-99;2;17;-99;4;3;15;3
14/01/2019;9;1;5;9;-99;-99;8;2;4;12;8;-99;13;1;12;3;3;14;6;1;1;2;5;-99;3;5;-99;3;14;-99;9;2;16;3
14/01/2019;10;1;4;9;-99;-99;5;1;3;45;7;-99;12;2;10;5;3;12;6;1;1;2;4;-99;5;5;-99;3;17;-99;6;3;16;2
14/01/2019;11;1;4;5;-99;-99;3;1;3;12;6;-99;10;2;7;6;3;12;7;1;3;3;3;-99;5;4;-99;3;13;-99;4;5;8;2
14/01/2019;12;1;2;7;-99;-99;3;1;2;7;4;-99;8;2;5;3;4;11;6;1;2;5;2;-99;4;3;-99;3;13;-99;3;6;2;3
14/01/2019;13;1;2;4;-99;-99;2;1;1;5;5;-99;6;2;4;2;2;9;5;1;1;6;2;-99;2;2;-99;2;6;-99;3;5;2;3
14/01/2019;14;0;1;3;-99;-99;2;1;1;9;4;-99;5;2;4;2;2;5;4;1;1;5;1;-99;2;2;-99;2;3;-99;2;4;2;2
14/01/2019;15;2;2;2;-99;-99;3;1;1;10;3;-99;3;2;2;3;2;4;3;1;1;3;2;-99;1;2;-99;2;3;-99;3;3;5;1
14/01/2019;16;-99;2;2;-99;-99;2;2;2;17;3;-99;3;2;2;5;2;3;3;2;1;2;2;-99;3;2;-99;2;4;-99;2;2;8;2
14/01/2019;17;1;2;4;-99;-99;2;2;2;19;4;-99;4;2;2;6;5;5;3;3;1;2;2;-99;5;2;-99;2;7;-99;2;3;7;5
14/01/2019;18;1;2;12;-99;-99;3;2;2;29;6;-99;7;2;4;5;7;7;6;3;1;2;2;-99;4;3;-99;2;8;-99;2;3;3;5
14/01/2019;19;1;2;39;-99;-99;6;1;6;27;28;-99;11;2;7;3;19;11;10;1;1;3;5;-99;4;7;-99;2;31;-99;2;6;6;11
14/01/2019;20;1;8;32;-99;-99;27;1;17;26;26;-99;36;2;18;1;8;19;26;0;0;7;26;-99;1;24;-99;1;31;-99;19;15;1;9
14/01/2019;21;1;23;22;-99;-99;23;1;21;17;39;-99;20;5;11;1;1;8;24;0;4;1;27;-99;1;24;-99;7;19;-99;25;9;1;2
14/01/2019;22;1;35;41;-99;-99;31;1;53;21;69;-99;24;5;14;1;1;16;39;0;10;1;40;-99;1;60;-99;15;38;-99;18;8;2;2
14/01/2019;23;1;28;46;-99;-99;50;1;36;96;127;-99;65;3;30;7;3;39;84;0;7;9;51;-99;4;32;-99;16;69;-99;29;20;34;2
14/01/2019;24;2;30;29;-99;-99;84;1;21;83;25;-99;37;2;54;26;4;65;59;0;6;3;65;-99;14;12;-99;20;32;-99;40;36;50;3
15/01/2019;1;6;32;25;-99;-99;40;1;18;95;8;-99;30;2;26;27;3;45;17;1;7;11;64;-99;21;13;-99;4;49;-99;29;22;40;5
15/01/2019;2;3;35;5;-99;-99;15;2;21;36;4;-99;46;2;27;20;13;54;8;0;5;16;24;-99;14;7;-99;7;42;-99;9;13;40;11
15/01/2019;3;2;23;2;-99;-99;9;2;30;10;2;-99;36;1;16;13;12;19;5;0;3;7;11;-99;13;7;-99;8;13;-99;11;10;76;11
15/01/2019;4;2;13;2;-99;-99;7;1;16;5;2;-99;27;1;8;27;9;13;5;0;3;8;9;-99;11;4;-99;7;6;-99;8;5;85;15
15/01/2019;5;1;13;2;-99;-99;6;1;9;3;2;-99;9;2;7;41;11;13;6;1;4;9;7;-99;10;4;-99;5;5;-99;5;5;43;13
15/01/2019;6;1;13;2;-99;-99;5;1;6;4;2;-99;11;2;10;21;9;14;6;1;3;6;5;-99;6;3;-99;3;5;-99;4;4;11;14
