FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
21/10/2016,2,3,8,7,7,6,6,-99,9,6,6,-99,6,8,-99,6,-99,-99,11,5,-99,9,,,,,,,
21/10/2016,3,8,9,3,8,6,5,-99,6,5,12,8,3,7,-99,10,-99,-99,12,6,-99,7,,,,,,,
21/10/2016,4,4,6,3,7,8,2,-99,4,5,13,4,3,2,-99,6,-99,-99,6,5,-99,-99,,,,,,,
21/10/2016,5,3,-99,10,8,6,9,-99,10,7,-99,3,4,3,-99,-99,-99,-99,4,7,-99,9,,,,,,,
21/10/2016,6,7,-99,8,10,11,9,-99,6,6,-99,3,2,7,-99,-99,-99,-99,8,2,-99,11,,,,,,,
21/10/2016,7,2,2,10,7,8,11,-99,2,7,-99,6,3,5,-99,-99,-99,-99,12,10,-99,8,,,,,,,
21/10/2016,8,5,3,5,9,6,8,-99,3,5,-99,9,5,5,-99,-99,-99,-99,17,8,-99,8,,,,,,,
21/10/2016,9,7,1,10,8,8,-99,-99,8,3,-99,3,4,4,-99,-99,-99,-99,23,3,-99,8,,,,,,,
21/10/2016,10,3,1,6,8,6,-99,-99,10,2,7,8,3,8,-99,-99,-99,-99,11,7,-99,12,,,,,,,
21/10/2016,11,4,6,4,8,8,-99,-99,6,5,15,8,6,6,-99,-99,-99,-99,12,8,-99,6,,,,,,,
21/10/2016,12,3,12,10,14,7,-99,-99,15,7,13,12,7,3,-99,-99,-99,-99,16,-99,-99,7,,,,,,,
21/10/2016,13,4,12,13,12,3,-99,-99,18,6,18,5,7,3,-99,6,-99,-99,18,-99,-99,8,,,,,,,
21/10/2016,14,10,17,9,9,8,13,-99,13,9,10,13,14,6,-99,3,-99,-99,10,-99,-99,10,,,,,,,
21/10/2016,15,13,16,6,4,16,11,-99,8,11,4,8,10,5,-99,3,-99,-99,7,6,-99,15,,,,,,,
21/10/2016,16,6,10,6,11,4,4,-99,13,8,10,18,10,5,-99,3,-99,-99,10,1,-99,6,,,,,,,
21/10/2016,17,12,13,10,9,11,8,-99,9,10,6,11,11,8,-99,1,-99,-99,9,5,-99,16,,,,,,,
21/10/2016,18,2,14,7,14,10,10,-99,6,8,8,11,7,8,-99,2,-99,-99,7,11,-99,9,,,,,,,
21/10/2016,19,5,8,4,10,10,4,-99,5,7,11,4,7,10,-99,9,-99,-99,12,17,-99,2,,,,,,,
21/10/2016,20,6,2,4,10,8,4,-99,8,5,12,3,7,9,-99,4,-99,-99,14,16,-99,8,,,,,,,
21/10/2016,21,1,1,2,8,4,2,-99,-99,4,3,7,2,8,-99,7,-99,-99,10,13,-99,3,,,,,,,
21/10/2016,22,5,1,4,5,3,3,-99,8,4,15,4,2,6,-99,7,-99,-99,5,6,-99,4,,,,,,,
21/10/2016,23,6,1,2,6,8,3,-99,1,4,5,5,3,4,-99,1,-99,-99,10,1,-99,7,,,,,,,
21/10/2016,24,3,1,3,7,1,6,-99,5,3,5,9,4,2,-99,1,-99,-99,11,3,-99,7,,,,,,,
22/10/2016,1,6,2,6,5,1,8,-99,7,1,9,9,2,1,-99,14,-99,-99,5,4,-99,2,,,,,,,
22/10/2016,2,6,7,6,4,6,8,-99,3,4,7,4,2,5,-99,1,-99,-99,8,1,-99,5,,,,,,,
22/10/2016,3,7,8,5,3,7,5,-99,4,2,11,7,4,4,-99,1,-99,-99,10,1,-99,5,,,,,,,
22/10/2016,4,2,3,5,6,5,5,-99,10,3,8,3,2,4,-99,3,-99,-99,5,1,-99,4,,,,,,,
22/10/2016,5,2,-99,7,11,5,3,-99,9,2,6,5,1,2,-99,4,-99,-99,8,2,-99,3,,,,,,,
22/10/2016,6,5,-99,10,6,7,5,-99,7,1,17,5,4,5,-99,1,-99,-99,4,7,-99,6,,,,,,,
22/10/2016,7,4,5,9,11,3,8,-99,12,3,11,14,4,5,-99,1,-99,-99,5,14,-99,12,,,,,,,
22/10/2016,8,1,3,11,12,6,9,-99,8,1,14,18,11,6,-99,9,-99,-99,16,7,-99,7,,,,,,,
22/10/2016,9,6,4,11,16,5,9,-99,14,1,18,9,10,1,-99,10,-99,-99,14,12,-99,7,,,,,,,
22/10/2016,10,1,1,10,18,8,12,-99,13,3,16,2,9,7,-99,14,-99,-99,28,5,-99,4,,,,,,,
22/10/2016,11,3,5,10,18,7,1,-99,13,4,17,3,11,4,-99,12,-99,-99,17,6,-99,9,,,,,,,
22/10/2016,12,6,9,9,11,6,9,-99,14,5,16,9,13,7,-99,15,-99,-99,21,9,-99,10,,,,,,,
22/10/2016,13,11,8,13,11,9,12,-99,10,8,14,9,14,6,-99,21,-99,-99,19,1,-99,9,,,,,,,
22/10/2016,14,9,13,14,12,9,1,-99,13,8,9,7,16,10,-99,8,-99,-99,18,1,-99,10,,,,,,,
22/10/2016,15,11,24,14,11,10,1,-99,18,13,24,9,17,13,-99,8,-99,-99,16,13,-99,11,,,,,,,
22/10/2016,16,14,18,14,7,13,14,-99,12,13,15,17,21,10,-99,11,-99,-99,12,13,-99,6,,,,,,,
22/10/2016,17,15,20,13,8,15,10,-99,12,18,8,11,20,10,-99,11,-99,-99,10,10,-99,9,,,,,,,
22/10/2016,18,11,21,11,11,8,13,-99,8,14,10,11,18,7,-99,5,-99,-99,6,12,-99,8,,,,,,,
22/10/2016,19,8,10,10,9,13,10,-99,8,13,14,9,23,8,-99,6,-99,-99,9,17,-99,6,,,,,,,
22/10/2016,20,9,11,6,7,12,10,-99,7,9,8,4,19,4,-99,7,-99,-99,11,15,-99,8,,,,,,,
22/10/2016,21,7,7,7,3,8,6,-99,8,5,8,11,15,9,-99,3,-99,-99,7,14,-99,6,,,,,,,
22/10/2016,22,1,5,6,6,7,7,-99,5,6,7,3,10,5,-99,7,-99,-99,3,10,-99,8,,,,,,,
22/10/2016,23,2,7,8,7,3,3,-99,11,6,12,5,10,5,-99,1,-99,-99,6,4,-99,5,,,,,,,
22/10/2016,24,8,-99,5,10,5,5,-99,12,7,2,7,7,4,-99,5,-99,-99,8,5,-99,3,,,,,,,
23/10/2016,1,3,-99,7,12,4,9,-99,16,8,13,2,6,11,-99,1,-99,-99,11,2,-99,12,,,,,,,
23/10/2016,2,1,-99,10,15,8,7,-99,8,6,8,6,4,9,-99,9,-99,-99,19,8,-99,12,,,,,,,
23/10/2016,3,3,-99,10,17,3,10,-99,16,5,8,14,8,11,-99,17,-99,-99,15,6,-99,14,,,,,,,
23/10/2016,4,3,-99,12,20,8,14,-99,15,4,18,9,9,9,-99,12,-99,-99,21,11,-99,15,,,,,,,
23/10/2016,5,6,-99,10,27,6,13,-99,17,6,20,22,13,11,-99,5,-99,-99,23,12,-99,21,,,,,,,
23/10/2016,6,6,-99,16,34,8,8,-99,17,5,10,17,13,13,-99,4,-99,-99,25,11,-99,16,,,,,,,
23/10/2016,7,8,-99,12,23,9,13,-99,14,8,24,13,12,13,-99,10,-99,-99,18,13,-99,20,,,,,,,
23/10/2016,8,7,-99,16,21,6,12,-99,22,8,27,1,17,15,-99,13,-99,-99,11,15,-99,22,,,,,,,
23/10/2016,9,4,-99,11,10,7,11,-99,17,3,19,8,18,10,-99,18,-99,-99,11,18,-99,32,,,,,,,
23/10/2016,10,6,-99,6,6,6,9,-99,8,5,15,3,11,6,-99,23,-99,-99,8,13,-99,27,,,,,,,
23/10/2016,11,6,-99,5,8,6,5,-99,6,6,9,9,16,9,-99,27,-99,-99,9,8,-99,21,,,,,,,
23/10/2016,12,6,-99,6,14,2,10,-99,15,6,7,1,19,4,-99,19,-99,-99,9,1,-99,15,,,,,,,
23/10/2016,13,10,-99,18,18,3,10,-99,8,7,18,21,22,8,-99,20,-99,-99,15,1,-99,19,,,,,,,
23/10/2016,14,11,-99,17,20,8,5,-99,11,-99,24,15,19,17,-99,15,-99,-99,18,1,-99,18,,,,,,,
23/10/2016,15,12,-99,20,25,10,-99,-99,29,-99,26,19,25,19,-99,24,-99,-99,33,4,-99,28,,,,,,,
23/10/2016,16,14,-99,23,26,12,-99,-99,15,-99,32,25,22,18,-99,20,-99,-99,21,8,-99,18,,,,,,,
23/10/2016,17,13,-99,25,18,14,24,-99,25,-99,14,22,29,20,-99,14,-99,-99,7,14,-99,11,,,,,,,
23/10/2016,18,14,-99,17,18,22,18,-99,12,-99,25,14,29,4,-99,5,-99,-99,14,25,-99,5,,,,,,,
23/10/2016,19,17,-99,9,16,12,10,-99,9,-99,2,9,25,4,-99,5,-99,-99,11,22,-99,3,,,,,,,
23/10/2016,20,5,-99,3,8,7,8,-99,6,-99,15,6,9,15,-99,5,-99,-99,9,22,-99,8,,,,,,,
23/10/2016,21,6,-99,7,5,8,11,-99,9,-99,14,7,9,15,-99,8,-99,-99,8,20,-99,7,,,,,,,
23/10/2016,22,2,-99,8,2,5,8,-99,10,-99,7,4,3,11,-99,2,-99,-99,10,12,-99,6,,,,,,,
23/10/2016,23,3,-99,8,3,5,4,-99,4,-99,11,11,6,4,-99,3,-99,-99,8,5,-99,-99,,,,,,,
23/10/2016,24,-99,-99,3,4,2,1,-99,11,-99,5,1,7,2,-99,6,-99,-99,10,6,-99,12,,,,,,,
24/10/2016,1,2,-99,10,7,2,8,-99,11,-99,10,8,9,11,-99,5,-99,-99,10,8,-99,9,,,,,,,
24/10/2016,2,7,-99,10,7,8,14,-99,15,-99,17,5,8,6,-99,11,-99,-99,14,15,-99,9,,,,,,,
24/10/2016,3,6,-99,14,16,6,12,-99,18,-99,14,12,5,9,-99,11,-99,-99,19,15,-99,17,,,,,,,
24/10/2016,4,6,-99,16,14,12,16,-99,22,-99,17,13,10,14,-99,7,-99,-99,18,9,-99,13,,,,,,,
24/10/2016,5,10,-99,18,20,14,21,-99,18,-99,19,22,10,12,-99,19,-99,-99,21,12,-99,14,,,,,,,
24/10/2016,6,12,-99,17,34,16,21,-99,24,-99,24,22,10,12,-99,25,-99,-99,29,22,-99,18,,,,,,,
24/10/2016,7,10,-99,17,33,17,19,-99,20,-99,29,17,15,15,-99,19,-99,-99,18,18,-99,28,,,,,,,
24/10/2016,8,13,-99,20,24,20,20,-99,33,-99,30,14,16,15,-99,22,-99,-99,25,24,-99,23,,,,,,,
24/10/2016,9,12,-99,22,15,15,21,-99,30,-99,18,18,25,13,-99,30,-99,-99,29,15,-99,23,,,,,,,
24/10/2016,10,16,-99,23,12,11,22,-99,22,-99,22,24,36,14,-99,37,-99,-99,26,20,-99,37,,,,,,,
24/10/2016,11,21,-99,24,21,23,22,-99,18,-99,25,33,39,16,-99,39,-99,-99,22,15,-99,19,,,,,,,
24/10/2016,12,16,-99,29,19,21,29,-99,34,-99,37,23,44,24,-99,24,-99,-99,19,17,-99,29,,,,,,,
24/10/2016,13,36,-99,32,23,22,27,-99,18,-99,32,18,40,13,-99,7,-99,-99,21,11,-99,24,,,,,,,
24/10/2016,14,18,-99,34,10,22,31,-99,23,-99,32,19,35,7,-99,16,-99,-99,35,6,-99,24,,,,,,,
24/10/2016,15,25,-99,23,11,22,16,-99,12,-99,14,15,12,8,-99,12,-99,-99,22,-99,-99,-99,,,,,,,
24/10/2016,16,18,-99,12,9,10,14,-99,4,-99,10,7,15,9,-99,11,-99,-99,8,3,-99,-99,,,,,,,
24/10/2016,17,2,-99,10,10,8,10,-99,5,-99,19,2,11,8,-99,11,-99,-99,6,10,-99,-99,,,,,,,
24/10/2016,18,5,-99,3,10,13,4,-99,9,-99,-99,4,10,9,-99,11,-99,-99,8,12,-99,8,,,,,,,
24/10/2016,19,10,-99,5,16,8,7,-99,6,-99,-99,13,7,19,-99,3,-99,-99,17,24,-99,6,,,,,,,
24/10/2016,20,9,-99,5,12,9,1,-99,6,-99,-99,6,8,13,-99,5,-99,-99,3,20,-99,5,,,,,,,
24/10/2016,21,5,-99,4,13,7,6,-99,5,-99,20,3,5,9,-99,6,-99,-99,13,14,-99,11,,,,,,,
24/10/2016,22,5,-99,7,6,7,6,-99,6,-99,6,5,6,6,-99,1,-99,-99,9,14,-99,9,,,,,,,
24/10/2016,23,6,-99,10,9,9,9,-99,16,-99,8,5,5,5,-99,12,-99,-99,9,3,-99,9,,,,,,,
24/10/2016,24,12,-99,8,12,5,10,-99,9,-99,6,7,7,5,-99,-99,-99,-99,11,8,-99,16,,,,,,,
25/10/2016,1,6,-99,10,18,7,12,-99,9,-99,6,10,8,15,-99,14,-99,-99,12,8,-99,-99,,,,,,,
25/10/2016,2,9,-99,8,11,11,15,-99,10,-99,9,11,8,9,-99,2,-99,-99,13,6,-99,13,,,,,,,
25/10/2016,3,5,-99,13,6,12,13,-99,14,-99,6,10,10,10,-99,11,-99,-99,11,5,-99,11,,,,,,,
25/10/2016,4,12,-99,13,11,11,15,-99,5,-99,16,14,10,13,-99,20,-99,-99,12,3,-99,12,,,,,,,
25/10/2016,5,13,-99,14,15,9,16,-99,14,-99,25,12,9,12,-99,36,-99,-99,15,13,-99,15,,,,,,,
25/10/2016,6,8,-99,16,10,15,19,-99,12,-99,26,14,11,13,-99,15,-99,-99,24,14,-99,12,,,,,,,
25/10/2016,7,17,-99,15,15,16,18,-99,14,-99,18,16,11,15,-99,14,-99,-99,14,15,-99,19,,,,,,,
25/10/2016,8,10,-99,16,16,17,19,-99,23,-99,20,14,16,12,-99,23,-99,-99,23,15,-99,34,,,,,,,
25/10/2016,9,17,-99,13,19,15,18,-99,14,-99,21,10,18,13,-99,11,-99,-99,22,15,-99,40,,,,,,,
25/10/2016,10,8,-99,11,30,3,9,-99,16,-99,10,3,-99,18,-99,2,-99,-99,17,13,-99,9,,,,,,,
25/10/2016,11,19,-99,21,24,12,23,-99,21,-99,18,17,-99,8,-99,9,-99,-99,23,12,-99,10,,,,,,,
25/10/2016,12,17,-99,28,18,19,30,-99,23,-99,17,24,-99,4,-99,2,-99,-99,21,11,-99,15,,,,,,,
25/10/2016,13,41,-99,25,16,28,22,-99,3,-99,13,16,-99,7,-99,9,-99,-99,22,8,-99,8,,,,,,,
25/10/2016,14,37,-99,15,19,15,18,-99,9,-99,25,19,-99,11,-99,1,-99,-99,30,-99,-99,14,,,,,,,
25/10/2016,15,28,-99,24,15,15,23,-99,35,-99,23,24,-99,7,-99,3,-99,-99,16,-99,-99,-99,,,,,,,
25/10/2016,16,17,-99,17,15,17,19,-99,19,-99,21,7,20,8,-99,4,-99,-99,29,1,-99,9,,,,,,,
25/10/2016,17,18,-99,6,12,12,14,-99,6,-99,6,16,11,8,-99,15,-99,-99,5,8,-99,8,,,,,,,
25/10/2016,18,12,-99,8,12,12,9,-99,12,-99,-99,7,7,14,-99,17,-99,-99,18,13,-99,4,,,,,,,
25/10/2016,19,8,-99,12,5,14,9,-99,7,-99,16,4,6,10,-99,10,-99,-99,28,18,-99,9,,,,,,,
25/10/2016,20,7,-99,7,8,10,4,-99,7,-99,9,4,8,13,-99,8,-99,-99,31,22,-99,9,,,,,,,
25/10/2016,21,12,-99,4,12,10,7,-99,7,-99,5,7,8,13,-99,15,-99,-99,5,23,-99,12,,,,,,,
25/10/2016,22,9,-99,7,14,8,9,-99,5,-99,9,14,7,11,-99,10,-99,-99,16,12,-99,4,,,,,,,
25/10/2016,23,9,-99,6,8,7,7,-99,10,-99,11,12,9,7,-99,10,-99,-99,19,12,-99,5,,,,,,,
25/10/2016,24,8,-99,11,9,9,10,-99,7,-99,10,12,8,9,-99,14,-99,-99,12,9,-99,9,,,,,,,
26/10/2016,1,7,-99,14,18,15,13,-99,11,-99,6,12,8,13,-99,9,-99,-99,15,2,-99,11,,,,,,,
26/10/2016,2,9,-99,13,16,13,10,-99,13,-99,16,10,7,12,-99,7,-99,-99,10,10,-99,14,,,,,,,
26/10/2016,3,6,-99,7,14,8,10,-99,13,-99,16,7,10,16,-99,21,-99,-99,10,9,-99,17,,,,,,,
26/10/2016,4,9,-99,8,26,7,9,-99,15,-99,23,13,9,16,-99,27,-99,-99,17,14,-99,21,,,,,,,
26/10/2016,5,10,-99,16,19,13,17,-99,19,-99,34,13,10,14,-99,16,-99,-99,38,22,-99,33,,,,,,,
26/10/2016,6,13,-99,18,22,15,18,-99,27,-99,16,14,16,17,-99,11,-99,-99,18,22,-99,34,,,,,,,
26/10/2016,7,10,-99,17,23,19,22,-99,20,-99,20,16,20,13,-99,27,-99,-99,32,25,-99,34,,,,,,,
26/10/2016,8,3,-99,19,21,20,23,-99,25,-99,35,21,17,16,-99,17,-99,-99,44,16,-99,38,,,,,,,
26/10/2016,9,20,-99,25,32,15,23,-99,24,-99,35,27,16,14,-99,26,-99,-99,42,11,-99,41,,,,,,,
26/10/2016,10,11,-99,26,27,16,30,-99,33,-99,-99,25,18,11,-99,27,-99,-99,47,11,-99,48,,,,,,,
26/10/2016,11,27,-99,38,35,19,33,-99,33,-99,23,38,13,16,-99,-99,-99,-99,43,19,-99,28,,,,,,,
26/10/2016,12,32,-99,42,33,31,42,-99,46,-99,56,45,26,17,-99,-99,-99,-99,39,16,-99,16,,,,,,,
26/10/2016,13,51,-99,55,23,34,54,-99,56,-99,52,27,37,14,-99,-99,-99,-99,21,13,-99,27,,,,,,,
26/10/2016,14,38,-99,40,19,33,39,-99,32,-99,15,27,27,13,-99,-99,-99,-99,24,18,-99,-99,,,,,,,
26/10/2016,15,27,-99,24,14,19,21,-99,10,-99,10,15,20,7,-99,9,-99,-99,24,6,-99,-99,,,,,,,
26/10/2016,16,18,-99,12,13,10,15,-99,6,-99,12,10,10,8,-99,7,-99,-99,3,2,-99,-99,,,,,,,
26/10/2016,17,10,-99,7,9,15,9,-99,7,-99,11,3,8,6,-99,9,-99,-99,9,7,-99,-99,,,,,,,
26/10/2016,18,7,-99,3,10,7,9,-99,5,-99,16,5,7,11,-99,13,-99,-99,25,10,-99,-99,,,,,,,
26/10/2016,19,8,-99,6,11,7,9,-99,10,-99,8,6,5,12,-99,8,-99,-99,25,14,-99,18,,,,,,,
26/10/2016,20,9,-99,4,15,8,11,-99,8,-99,10,6,5,11,-99,12,-99,-99,12,19,-99,5,,,,,,,
26/10/2016,21,6,-99,4,11,8,6,-99,1,-99,7,10,6,11,-99,8,-99,-99,13,19,-99,9,,,,,,,
26/10/2016,22,5,-99,8,8,9,5,-99,6,-99,4,6,8,10,-99,11,-99,-99,11,11,-99,8,,,,,,,
26/10/2016,23,7,-99,5,9,4,4,-99,4,-99,7,4,5,9,-99,6,-99,-99,14,11,-99,6,,,,,,,
26/10/2016,24,3,-99,3,-99,7,5,-99,7,-99,12,2,8,2,-99,1,-99,-99,8,3,-99,2,,,,,,,
27/10/2016,1,4,-99,1,-99,8,5,-99,10,-99,11,2,8,8,-99,16,-99,-99,7,11,-99,1,,,,,,,
27/10/2016,2,6,-99,4,-99,4,5,-99,4,-99,7,6,6,8,-99,7,-99,-99,11,10,-99,6,,,,,,,
27/10/2016,3,5,-99,2,-99,5,7,-99,10,-99,8,11,4,5,-99,7,-99,-99,10,-99,-99,8,,,,,,,
27/10/2016,4,5,-99,10,-99,5,10,-99,8,-99,18,12,3,7,-99,5,-99,-99,9,6,-99,8,,,,,,,
27/10/2016,5,10,-99,11,-99,11,13,-99,14,-99,3,15,5,4,-99,5,-99,-99,21,9,-99,11,,,,,,,
27/10/2016,6,10,-99,1,-99,9,7,-99,7,-99,-99,9,7,8,-99,7,-99,-99,20,3,-99,-99,,,,,,,
27/10/2016,7,14,-99,6,-99,10,7,-99,6,-99,-99,7,6,7,-99,10,-99,-99,10,4,-99,26,,,,,,,
27/10/2016,8,2,-99,4,-99,6,8,-99,10,-99,-99,14,5,6,-99,8,-99,-99,23,10,-99,10,,,,,,,
27/10/2016,9,6,-99,8,-99,3,8,-99,6,-99,-99,15,4,6,-99,12,-99,-99,11,5,-99,5,,,,,,,
27/10/2016,10,6,-99,6,-99,12,8,-99,6,-99,-99,8,-99,7,-99,9,-99,-99,13,9,-99,9,,,,,,,
27/10/2016,11,11,-99,7,-99,7,7,-99,7,-99,7,10,-99,3,-99,6,-99,-99,11,5,-99,7,,,,,,,
27/10/2016,12,15,-99,6,-99,3,7,-99,8,-99,11,7,-99,9,-99,9,-99,-99,6,3,-99,7,,,,,,,
27/10/2016,13,7,-99,9,-99,8,5,-99,4,-99,10,6,-99,3,-99,6,-99,-99,8,-99,-99,5,,,,,,,
27/10/2016,14,7,-99,9,-99,5,9,-99,7,-99,6,10,6,7,-99,6,-99,-99,11,-99,-99,6,,,,,,,
27/10/2016,15,10,-99,5,15,5,3,-99,11,-99,12,3,6,1,-99,4,-99,-99,11,-99,-99,8,,,,,,,
27/10/2016,16,6,-99,4,14,7,-99,-99,4,-99,7,9,9,5,-99,6,-99,-99,11,4,-99,13,,,,,,,
27/10/2016,17,8,-99,6,10,9,9,-99,6,-99,-99,6,3,8,-99,8,-99,-99,2,3,-99,1,,,,,,,
27/10/2016,18,8,-99,4,5,6,5,-99,5,-99,16,3,1,6,-99,2,-99,-99,18,14,-99,29,,,,,,,
27/10/2016,19,7,-99,8,11,6,7,-99,8,-99,11,8,6,13,-99,6,-99,-99,4,12,-99,14,,,,,,,
27/10/2016,20,8,-99,3,10,8,6,-99,9,-99,9,5,6,11,-99,5,-99,-99,6,18,-99,9,,,,,,,
27/10/2016,21,9,-99,6,10,9,6,-99,7,-99,6,6,11,9,-99,2,-99,-99,13,17,-99,3,,,,,,,
27/10/2016,22,7,-99,4,10,4,5,-99,6,-99,14,7,5,8,-99,12,-99,-99,12,11,-99,1,,,,,,,
27/10/2016,23,8,-99,3,7,7,6,-99,9,-99,13,10,7,5,-99,2,-99,-99,16,5,-99,1,,,,,,,
27/10/2016,24,6,-99,7,17,5,11,-99,6,-99,11,6,8,4,-99,5,-99,-99,5,2,-99,8,,,,,,,
28/10/2016,1,-99,-99,8,10,3,7,-99,10,-99,7,7,8,18,-99,4,-99,-99,17,-99,-99,14,,,,,,,
28/10/2016,2,7,-99,8,15,6,8,-99,11,-99,18,7,5,9,-99,10,-99,-99,20,10,-99,9,,,,,,,
28/10/2016,3,2,-99,9,13,6,8,-99,12,-99,22,4,7,11,-99,4,-99,-99,5,6,-99,7,,,,,,,
28/10/2016,4,2,-99,8,11,6,9,-99,10,-99,13,9,7,7,-99,6,-99,-99,10,9,-99,9,,,,,,,
28/10/2016,5,5,-99,8,10,5,6,-99,10,-99,11,6,5,7,-99,13,-99,-99,1,4,-99,17,,,,,,,
28/10/2016,6,4,-99,8,10,2,11,-99,6,-99,16,6,2,12,-99,20,-99,-99,2,3,-99,25,,,,,,,
28/10/2016,7,3,-99,5,18,7,9,-99,10,-99,16,9,7,14,-99,29,-99,-99,12,9,-99,27,,,,,,,
28/10/2016,8,9,-99,3,23,2,9,-99,8,-99,21,2,5,13,-99,29,-99,-99,20,10,-99,39,,,,,,,
28/10/2016,9,-99,4,9,13,3,8,-99,20,-99,29,14,8,18,-99,27,-99,-99,14,12,-99,46,,,,,,,
28/10/2016,10,2,1,5,14,6,8,-99,14,-99,21,-99,8,17,-99,11,-99,-99,7,4,-99,25,,,,,,,
28/10/2016,11,4,3,10,14,6,13,-99,12,-99,13,-99,10,20,-99,14,-99,-99,20,10,-99,11,,,,,,,
28/10/2016,12,14,8,12,10,8,14,-99,16,-99,17,-99,14,9,-99,14,-99,-99,14,8,-99,15,,,,,,,
28/10/2016,13,8,13,16,13,12,14,-99,15,-99,18,-99,15,8,-99,14,-99,-99,7,3,-99,10,,,,,,,
28/10/2016,14,15,16,16,15,11,13,-99,10,-99,16,12,19,6,-99,11,-99,-99,20,5,-99,11,,,,,,,
28/10/2016,15,17,23,8,15,10,14,-99,17,-99,10,13,14,7,-99,10,-99,-99,17,1,-99,16,,,,,,,
28/10/2016,16,16,21,12,17,11,12,-99,9,-99,11,14,14,10,-99,5,-99,-99,14,7,-99,15,,,,,,,
28/10/2016,17,15,22,8,11,11,9,-99,11,-99,11,7,8,3,-99,2,-99,-99,8,10,-99,6,,,,,,,
28/10/2016,18,12,13,10,5,7,7,-99,7,-99,9,8,18,9,-99,7,-99,-99,7,6,-99,9,,,,,,,
28/10/2016,19,8,4,5,13,8,8,-99,6,-99,7,4,33,11,-99,7,-99,-99,10,17,-99,15,,,,,,,
28/10/2016,20,9,6,9,13,9,8,-99,6,-99,16,9,33,10,-99,9,-99,-99,14,15,-99,8,,,,,,,
28/10/2016,21,10,1,5,9,8,10,-99,4,-99,13,8,14,11,-99,6,-99,-99,17,13,-99,4,,,,,,,
28/10/2016,22,11,4,8,10,8,9,-99,8,-99,12,10,10,10,-99,9,-99,-99,21,11,-99,8,,,,,,,
28/10/2016,23,15,2,6,15,8,9,-99,8,-99,7,15,10,6,-99,7,-99,-99,21,8,-99,6,,,,,,,
28/10/2016,24,8,2,9,12,11,12,-99,14,-99,10,7,6,8,-99,5,-99,-99,14,6,-99,7,,,,,,,
29/10/2016,1,5,-99,10,13,10,12,-99,13,-99,9,12,7,16,-99,8,-99,-99,13,4,-99,4,,,,,,,
29/10/2016,2,3,7,14,15,12,12,-99,8,-99,9,10,4,11,-99,14,-99,-99,6,13,-99,5,,,,,,,
29/10/2016,3,5,3,12,15,8,10,-99,12,-99,2,8,10,3,-99,17,-99,-99,18,11,-99,10,,,,,,,
29/10/2016,4,10,3,12,13,7,10,-99,14,-99,8,11,11,8,-99,9,-99,-99,1,7,-99,6,,,,,,,
29/10/2016,5,9,5,14,14,13,12,-99,12,-99,9,11,9,7,-99,6,-99,-99,5,6,-99,9,,,,,,,
29/10/2016,6,10,9,13,10,8,15,-99,7,-99,21,9,12,9,-99,9,-99,-99,11,11,-99,11,,,,,,,
29/10/2016,7,10,8,10,16,8,13,-99,12,-99,19,13,10,10,-99,14,-99,-99,10,12,-99,11,,,,,,,
29/10/2016,8,10,8,11,16,11,12,-99,8,-99,4,15,14,10,-99,18,-99,-99,19,6,-99,9,,,,,,,
29/10/2016,9,12,2,5,9,5,12,-99,9,-99,16,11,17,10,-99,17,-99,-99,14,15,-99,9,,,,,,,
29/10/2016,10,13,7,3,10,9,9,-99,10,-99,10,16,13,4,-99,14,-99,-99,15,-99,-99,9,,,,,,,
29/10/2016,11,8,2,12,11,11,10,-99,8,-99,8,20,13,4,-99,8,-99,-99,9,-99,-99,5,,,,,,,
29/10/2016,12,16,20,12,5,4,13,-99,10,-99,18,14,12,2,-99,12,-99,-99,8,-99,-99,9,,,,,,,
29/10/2016,13,17,20,13,16,13,18,-99,-99,-99,12,17,16,25,-99,15,-99,-99,10,-99,-99,5,,,,,,,
29/10/2016,14,13,19,22,12,9,22,-99,-99,-99,19,14,12,45,-99,13,-99,-99,7,-99,-99,-99,,,,,,,
29/10/2016,15,21,21,15,17,16,17,-99,-99,-99,8,15,11,9,-99,6,-99,-99,7,-99,-99,10,,,,,,,
29/10/2016,16,22,18,10,10,7,14,-99,-99,21,-99,14,16,8,-99,5,-99,-99,14,1,-99,9,,,,,,,
29/10/2016,17,17,20,13,7,12,11,-99,-99,20,-99,9,8,8,-99,-99,-99,-99,-99,15,-99,3,,,,,,,
29/10/2016,18,14,17,5,10,12,10,-99,8,15,3,10,4,12,-99,5,-99,-99,-99,16,-99,3,,,,,,,
29/10/2016,19,7,9,7,16,9,8,-99,8,10,22,5,9,10,-99,10,-99,-99,11,22,-99,6,,,,,,,
29/10/2016,20,8,5,6,7,6,8,-99,10,9,7,8,4,9,-99,9,-99,-99,13,28,-99,6,,,,,,,
29/10/2016,21,9,3,5,9,10,7,-99,1,11,10,7,7,5,-99,9,-99,-99,12,18,-99,7,,,,,,,
29/10/2016,22,10,6,8,8,7,9,-99,8,12,15,3,8,9,-99,10,-99,-99,7,13,-99,11,,,,,,,
29/10/2016,23,5,3,9,11,7,8,-99,9,11,9,6,12,6,-99,6,-99,-99,13,17,-99,12,,,,,,,
