FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,CES,PLA,HAN,UIZ,ARA,IMP,TAX,MIN,TLI,ATI,VIF,SAG,VAL,AZC,SUR
21/09/2006,4,0.0,0.1,0.7,1.2,1.4,0.5,1.2,-99,0.6,-99,0.7,-99,0.9,0.7,1.3,0.5,-99,0.9,0.8,1.2,-99,0.2
21/09/2006,5,0.0,0.3,0.9,1.4,1.4,0.8,1.3,-99,1.0,-99,1.0,-99,1.1,0.6,1.5,0.5,-99,0.9,1.6,1.4,-99,0.1
21/09/2006,6,0.5,1.5,1.9,1.9,3.7,2.1,1.4,-99,1.8,-99,2.0,-99,1.6,2.2,2.0,1.5,-99,1.5,2.4,1.9,-99,1.3
21/09/2006,7,1.8,3.1,3.7,2.7,2.6,3.2,2.3,-99,3.2,-99,2.9,-99,2.6,3.1,3.4,1.9,-99,1.8,2.4,3.4,-99,2.7
21/09/2006,8,2.6,2.9,-99,3.7,3.5,2.8,2.9,-99,4.5,-99,3.7,-99,2.3,2.8,4.0,1.9,-99,2.3,2.6,3.6,-99,2.4
21/09/2006,9,2.8,3.8,-99,3.5,2.1,3.2,3.6,-99,3.6,-99,3.3,-99,2.6,2.5,4.7,2.4,-99,1.6,1.4,2.1,-99,1.6
21/09/2006,10,-99,4.2,-99,3.1,1.4,3.1,2.5,-99,2.9,-99,2.5,-99,2.2,1.4,5.0,1.6,-99,1.1,1.1,2.4,-99,0.6
21/09/2006,11,1.9,4.2,-99,2.6,1.4,2.7,-99,-99,2.2,-99,1.7,-99,1.9,1.1,3.7,1.3,-99,0.8,1.0,2.6,-99,0.5
21/09/2006,12,1.2,2.3,-99,2.5,1.0,1.9,-99,-99,1.8,-99,1.4,-99,1.8,1.5,3.1,1.1,-99,0.6,-99,1.3,-99,0.5
21/09/2006,13,1.1,1.7,-99,1.8,1.0,1.5,-99,-99,1.4,-99,0.8,-99,1.6,1.2,3.2,0.8,-99,0.6,-99,1.5,-99,0.7
21/09/2006,14,1.4,2.1,-99,2.1,1.1,2.4,-99,-99,1.3,-99,0.8,-99,1.9,1.4,2.9,0.8,-99,0.6,-99,2.2,-99,1.3
21/09/2006,15,1.0,1.9,-99,2.0,1.4,0.9,-99,-99,1.6,-99,1.1,-99,1.9,1.8,2.1,0.9,-99,0.6,-99,2.8,-99,0.6
21/09/2006,16,0.5,0.9,-99,2.0,1.3,0.3,-99,-99,1.6,-99,0.8,-99,1.1,0.5,1.7,0.9,-99,1.0,0.3,1.5,-99,0.4
21/09/2006,17,0.8,0.7,1.2,3.2,1.8,2.0,-99,-99,1.2,-99,0.9,-99,1.9,1.4,2.4,1.1,-99,1.1,0.5,2.3,-99,1.0
21/09/2006,18,1.8,0.9,0.9,4.5,1.8,2.2,-99,-99,1.2,-99,1.5,-99,2.5,2.3,2.0,1.6,-99,1.3,0.6,3.1,-99,1.1
21/09/2006,19,2.5,2.0,2.5,4.4,2.4,2.2,-99,-99,1.7,-99,2.6,-99,2.7,3.3,3.5,1.6,-99,1.4,1.0,2.3,-99,1.8
21/09/2006,20,2.2,2.4,3.5,3.5,2.5,-99,-99,-99,1.7,-99,3.9,-99,2.1,4.0,3.5,1.7,-99,1.1,1.4,1.8,-99,2.1
21/09/2006,21,1.8,2.7,2.9,3.8,2.8,-99,-99,-99,2.2,-99,4.2,-99,1.9,3.0,3.0,1.8,-99,1.4,1.6,2.9,-99,1.9
21/09/2006,22,2.2,2.4,2.8,3.8,3.0,2.7,-99,-99,3.0,-99,4.4,-99,2.7,2.1,3.4,1.1,-99,1.6,1.6,2.8,-99,1.7
21/09/2006,23,2.4,2.6,2.1,3.0,2.6,2.6,-99,-99,2.0,-99,2.2,-99,3.6,1.3,3.1,0.9,-99,1.1,1.5,2.2,-99,1.5
21/09/2006,24,0.9,2.6,1.8,3.1,1.4,1.4,-99,-99,1.5,-99,1.5,-99,2.9,0.9,3.8,0.7,-99,1.1,1.4,2.1,-99,0.6
22/09/2006,1,0.7,1.0,1.7,3.1,1.3,1.2,-99,-99,1.3,-99,0.8,-99,1.5,0.7,2.4,1.0,-99,0.9,0.2,1.7,-99,0.3
22/09/2006,2,0.8,1.3,1.4,2.0,1.3,1.0,-99,-99,1.4,-99,0.7,-99,1.8,0.6,2.3,1.0,-99,0.9,0.4,1.9,-99,0.1
22/09/2006,3,0.4,0.9,1.4,1.6,1.2,1.0,-99,-99,1.3,-99,0.7,-99,2.1,0.5,1.6,0.7,-99,1.0,0.6,1.5,-99,0.1
22/09/2006,4,0.2,1.0,1.3,1.6,1.5,1.1,-99,-99,1.3,-99,0.8,-99,1.4,0.6,1.6,0.7,-99,0.9,0.4,1.3,-99,0.0
22/09/2006,5,0.2,0.7,1.2,1.4,2.3,1.3,-99,-99,1.3,-99,1.1,-99,1.5,0.9,1.6,0.9,-99,1.4,0.7,1.3,-99,0.2
22/09/2006,6,0.8,2.4,2.6,2.2,2.4,2.4,-99,-99,2.4,-99,3.4,-99,2.4,1.2,2.2,1.1,-99,2.8,1.5,2.5,-99,0.8
22/09/2006,7,1.8,3.7,4.5,3.3,5.3,3.4,-99,-99,3.9,-99,3.8,-99,4.7,3.2,2.9,1.8,-99,4.3,2.9,3.7,-99,2.6
22/09/2006,8,2.0,3.4,3.8,4.5,4.7,4.2,-99,-99,4.1,-99,5.1,-99,4.0,2.4,3.3,3.4,-99,2.9,3.2,4.2,-99,2.1
22/09/2006,9,2.3,3.4,1.9,4.7,3.2,3.8,-99,-99,3.8,-99,2.6,-99,2.8,2.1,4.0,3.4,-99,1.9,1.7,3.0,-99,1.8
22/09/2006,10,2.5,3.0,2.3,3.8,2.4,2.4,-99,-99,2.8,-99,2.0,-99,3.0,1.9,4.5,1.2,-99,1.2,1.3,2.5,-99,1.3
22/09/2006,11,2.3,2.5,2.0,2.9,1.4,2.5,-99,-99,2.2,-99,2.4,-99,2.7,1.4,3.7,1.5,-99,0.8,0.6,2.3,-99,0.9
22/09/2006,12,2.5,2.1,2.3,2.9,1.3,1.7,1.4,-99,1.7,-99,1.6,-99,2.2,1.8,3.4,1.1,-99,0.7,0.4,1.8,-99,0.9
22/09/2006,13,2.0,1.9,1.8,2.8,1.0,0.9,1.1,-99,1.5,-99,0.7,-99,1.5,1.4,2.5,0.8,-99,0.7,0.1,1.4,-99,0.8
22/09/2006,14,1.1,1.0,1.3,2.3,1.0,0.6,0.8,-99,1.4,-99,0.5,-99,1.2,0.9,1.8,0.9,-99,0.4,0.3,1.1,-99,0.3
22/09/2006,15,0.8,1.0,0.7,1.2,1.3,1.5,0.5,-99,1.3,-99,0.5,-99,1.6,1.4,2.7,0.6,-99,0.4,1.0,2.0,-99,0.1
22/09/2006,16,1.3,1.1,1.4,1.7,2.2,2.2,1.0,-99,1.1,-99,0.5,-99,1.9,0.9,3.1,0.8,-99,0.5,0.6,1.8,-99,0.6
22/09/2006,17,1.3,0.8,1.1,1.5,1.6,1.4,1.3,-99,1.7,-99,0.6,-99,1.8,1.1,3.5,0.6,-99,0.8,0.6,2.4,-99,0.9
22/09/2006,18,1.2,0.6,1.0,1.1,1.0,1.0,1.3,-99,1.6,-99,0.6,-99,1.8,1.2,4.0,0.5,-99,0.8,0.6,1.9,-99,0.9
22/09/2006,19,1.0,0.5,1.3,2.2,1.0,0.8,0.9,-99,1.7,-99,1.0,-99,1.3,0.6,2.7,0.5,-99,0.5,0.4,1.5,-99,0.7
22/09/2006,20,0.8,0.4,1.2,2.1,1.6,1.0,0.8,-99,1.1,-99,1.1,-99,1.1,1.3,1.8,0.4,-99,0.8,0.5,0.8,-99,0.7
22/09/2006,21,1.0,0.9,1.0,2.2,0.9,1.3,0.6,-99,0.7,-99,1.6,-99,1.8,1.2,2.2,0.5,-99,0.7,0.5,1.8,-99,0.5
22/09/2006,22,0.5,0.7,0.7,1.5,1.3,0.9,0.5,-99,0.8,-99,1.0,-99,1.5,1.4,2.0,0.7,-99,1.1,1.1,1.7,-99,0.5
22/09/2006,23,0.6,0.9,2.0,1.8,1.8,0.8,0.8,-99,1.1,-99,1.1,-99,1.5,1.5,1.7,1.0,-99,1.2,0.9,1.4,-99,0.6
22/09/2006,24,1.3,1.2,1.9,1.6,1.6,0.9,1.1,-99,1.4,-99,1.2,-99,2.2,1.7,1.9,0.9,-99,1.1,1.2,2.1,-99,0.8
23/09/2006,1,1.3,1.6,2.1,2.6,1.2,1.5,1.3,-99,1.7,-99,1.4,-99,2.3,1.4,2.6,1.2,-99,1.0,0.8,2.4,-99,0.7
23/09/2006,2,1.2,2.0,1.8,1.8,1.3,1.6,0.6,-99,1.5,-99,1.3,-99,1.7,1.2,2.8,1.3,-99,1.0,0.7,2.8,-99,0.6
23/09/2006,3,1.4,0.5,1.3,1.1,1.1,1.5,0.6,-99,1.1,-99,1.1,-99,2.1,1.1,3.2,1.3,-99,1.0,0.5,2.1,-99,0.6
23/09/2006,4,1.1,0.3,1.4,1.3,1.8,1.4,1.0,-99,0.7,-99,1.6,-99,2.4,0.9,2.6,1.6,-99,0.9,0.4,1.6,-99,0.6
23/09/2006,5,0.6,1.0,1.5,1.9,3.0,1.6,0.7,-99,0.6,-99,2.5,-99,2.4,1.5,1.8,1.3,-99,1.0,0.7,2.6,-99,0.5
23/09/2006,6,1.1,2.4,2.2,2.8,3.7,1.9,0.9,-99,1.3,-99,2.7,-99,2.9,2.2,2.4,1.9,-99,1.4,1.4,2.5,-99,1.1
23/09/2006,7,2.1,3.5,3.1,4.3,2.7,2.9,1.6,-99,2.2,-99,2.3,-99,3.5,2.3,3.0,2.0,-99,2.5,1.7,4.6,-99,2.0
23/09/2006,8,2.8,4.0,3.1,2.7,3.2,2.6,2.0,-99,2.6,-99,2.4,-99,3.0,2.5,3.7,2.8,-99,2.1,2.0,5.3,-99,2.3
23/09/2006,9,3.1,3.2,1.9,4.4,3.3,2.7,2.1,-99,2.2,-99,2.3,-99,3.1,2.0,3.3,3.2,-99,1.5,2.0,4.0,-99,1.5
23/09/2006,10,2.3,1.8,1.3,2.9,2.9,3.2,1.7,-99,1.7,-99,2.1,-99,2.4,1.8,3.4,1.7,-99,1.1,1.7,3.1,-99,1.2
23/09/2006,11,2.0,0.7,1.4,2.3,2.4,1.9,1.3,-99,1.5,-99,2.5,-99,1.8,1.9,2.4,1.0,-99,1.0,1.5,3.1,-99,1.3
23/09/2006,12,1.7,0.9,1.4,1.9,2.2,1.3,1.4,-99,1.3,-99,2.2,-99,1.7,2.1,2.2,0.8,-99,0.6,1.0,2.1,-99,1.2
23/09/2006,13,1.2,0.8,1.3,1.9,1.7,1.3,1.2,-99,0.9,-99,1.5,-99,1.8,2.0,2.0,0.6,-99,0.4,0.3,1.7,-99,1.3
23/09/2006,14,1.3,0.9,1.3,2.0,1.2,1.6,1.2,-99,1.1,-99,1.4,-99,1.6,1.8,2.2,0.4,-99,0.3,0.2,1.0,-99,1.3
23/09/2006,15,1.1,0.5,1.1,1.2,1.1,0.7,1.4,-99,1.2,-99,0.8,-99,1.0,1.6,2.2,0.2,-99,0.3,0.3,0.7,-99,0.9
23/09/2006,16,0.5,0.3,0.9,1.6,1.0,0.6,1.4,-99,1.3,-99,0.8,-99,0.8,1.3,1.3,0.2,-99,0.3,0.3,0.7,-99,0.6
23/09/2006,17,0.4,0.1,0.8,1.1,1.0,0.8,0.9,-99,0.8,-99,0.7,-99,0.8,1.4,1.1,0.2,-99,0.3,0.3,0.6,-99,0.6
23/09/2006,18,0.5,0.1,0.8,0.8,1.3,0.5,-99,-99,0.7,-99,1.1,-99,0.9,1.6,1.2,0.3,-99,0.4,0.2,0.6,-99,-99
23/09/2006,19,0.7,0.2,0.9,1.1,1.3,0.4,-99,-99,1.0,-99,2.2,-99,0.9,1.8,1.5,0.5,-99,0.5,0.4,0.6,-99,0.7
23/09/2006,20,0.9,0.5,1.0,-99,1.3,0.5,-99,-99,1.4,-99,1.7,-99,0.9,3.1,1.6,0.4,-99,0.6,0.7,0.7,-99,1.7
23/09/2006,21,0.5,0.3,1.0,1.2,1.3,0.4,-99,-99,0.9,-99,1.5,-99,0.9,1.7,1.4,0.4,-99,0.7,0.6,0.7,-99,1.2
23/09/2006,22,0.5,0.4,0.8,1.0,1.1,0.5,-99,-99,1.1,-99,0.9,-99,1.0,1.6,1.3,0.4,-99,0.5,0.5,0.7,-99,0.7
23/09/2006,23,0.5,0.5,0.7,1.4,1.0,0.5,-99,-99,0.7,-99,0.9,-99,0.9,0.9,1.8,0.4,-99,0.6,0.4,1.1,-99,0.2
23/09/2006,24,0.7,0.3,0.8,1.0,1.0,0.7,-99,-99,0.6,-99,1.0,-99,1.0,1.0,1.9,0.3,-99,0.5,0.3,0.9,-99,0.1
24/09/2006,1,0.4,0.1,0.6,0.7,0.7,0.6,-99,-99,0.5,-99,1.1,-99,0.8,0.9,1.7,0.4,-99,0.5,0.2,0.7,-99,0.3
24/09/2006,2,0.2,0.1,0.6,0.6,0.6,0.4,-99,-99,0.7,-99,1.1,-99,0.7,1.0,1.6,0.2,-99,0.4,0.2,0.4,-99,0.1
24/09/2006,3,0.0,0.2,0.6,0.7,0.6,0.3,-99,-99,0.5,-99,1.0,-99,0.6,0.7,1.4,0.1,-99,0.4,0.1,0.4,-99,0.0
24/09/2006,4,0.0,0.1,0.6,0.7,0.8,0.2,-99,-99,0.4,-99,1.2,-99,0.7,1.1,1.4,0.1,-99,0.4,0.2,0.5,-99,0.0
24/09/2006,5,0.1,0.2,0.8,0.9,0.9,0.5,-99,-99,0.6,-99,1.0,-99,0.7,1.2,1.3,0.2,-99,0.4,0.4,0.5,-99,0.2
24/09/2006,6,0.2,0.8,1.0,1.0,1.8,1.4,-99,-99,0.8,-99,1.3,-99,0.8,1.1,1.6,0.2,-99,0.3,0.6,0.7,-99,0.5
24/09/2006,7,0.4,1.0,1.6,1.7,1.6,1.8,-99,-99,1.4,-99,1.8,-99,1.1,2.1,1.5,0.3,-99,0.6,1.1,0.9,-99,1.0
24/09/2006,8,0.5,1.2,1.6,2.0,1.5,1.2,-99,-99,1.5,-99,2.1,-99,1.1,2.6,1.5,0.4,-99,0.5,1.4,1.3,-99,0.7
24/09/2006,9,0.4,0.4,0.7,1.4,1.6,1.4,-99,-99,1.0,-99,1.9,-99,0.8,2.5,1.3,0.4,-99,0.4,1.1,0.7,-99,0.7
24/09/2006,10,0.5,0.7,0.9,1.0,1.0,0.8,-99,-99,1.2,-99,1.5,-99,1.2,2.2,1.4,0.5,-99,0.3,0.6,0.8,-99,0.9
24/09/2006,11,0.7,0.4,0.8,1.1,0.8,0.7,-99,-99,1.2,-99,1.3,-99,1.5,1.7,1.9,0.3,-99,0.3,0.3,0.7,-99,1.0
24/09/2006,12,0.4,0.3,0.6,0.8,0.8,0.4,-99,-99,0.9,-99,0.8,-99,0.9,1.4,1.5,0.2,-99,0.2,0.1,0.6,-99,0.8
24/09/2006,13,0.1,0.2,0.6,0.8,0.7,0.3,-99,-99,0.9,-99,0.8,-99,0.8,1.2,1.2,0.1,-99,0.2,0.0,0.6,-99,0.3
24/09/2006,14,0.0,0.0,0.5,0.7,0.8,0.4,-99,-99,0.6,-99,0.6,-99,0.6,0.9,0.9,0.1,-99,0.3,0.0,0.4,-99,0.3
24/09/2006,15,0.1,0.0,0.5,0.4,0.7,0.3,-99,-99,0.5,-99,0.4,-99,0.7,0.9,0.9,0.1,-99,0.3,0.1,0.5,-99,0.3
24/09/2006,16,0.3,0.0,0.6,0.5,0.7,0.3,-99,-99,0.4,-99,0.4,-99,0.7,0.9,1.0,0.1,-99,0.2,0.1,0.4,-99,0.2
24/09/2006,17,0.1,0.0,0.5,0.4,0.7,0.2,-99,-99,0.5,-99,0.4,-99,0.7,1.1,1.1,0.0,-99,0.3,0.0,0.3,-99,0.1
24/09/2006,18,0.1,0.0,0.6,0.5,0.8,0.2,-99,-99,0.5,-99,0.5,-99,0.7,1.0,1.0,0.1,-99,0.3,0.0,0.4,-99,0.2
24/09/2006,19,0.2,0.1,0.7,0.6,0.7,0.2,-99,-99,0.5,-99,0.6,-99,0.7,0.9,1.1,0.1,-99,0.4,-99,0.5,-99,0.2
24/09/2006,20,0.1,0.1,0.7,1.0,0.8,0.2,-99,-99,0.6,-99,0.7,-99,0.7,1.0,1.1,0.3,-99,0.4,0.3,0.5,-99,0.2
24/09/2006,21,0.1,0.0,0.7,0.8,0.9,0.3,-99,-99,0.5,-99,0.6,-99,0.6,0.9,1.0,0.1,-99,0.4,0.4,0.4,-99,0.2
24/09/2006,22,0.0,0.0,0.6,0.5,0.8,0.3,-99,-99,0.5,-99,0.6,-99,0.6,0.7,1.0,0.1,-99,0.3,0.3,0.4,-99,0.1
24/09/2006,23,0.0,0.0,0.6,0.5,0.6,0.1,-99,-99,0.3,-99,0.5,-99,0.6,0.6,0.9,0.1,-99,0.4,0.2,0.4,-99,0.0
24/09/2006,24,0.0,0.0,0.5,0.2,0.4,0.1,-99,-99,0.3,-99,0.4,-99,0.5,0.6,0.8,0.0,-99,0.3,0.0,0.3,-99,0.0
25/09/2006,1,0.0,0.0,0.5,0.3,0.4,0.0,-99,-99,0.2,-99,0.3,-99,0.5,0.4,0.8,0.0,-99,0.2,0.0,0.2,-99,0.0
25/09/2006,2,0.0,0.0,0.5,0.1,0.4,0.0,0.1,-99,0.2,-99,0.3,-99,0.5,0.3,0.7,0.0,-99,0.2,0.0,0.2,-99,0.0
25/09/2006,3,0.0,0.0,0.5,0.1,0.4,0.0,0.1,-99,0.1,-99,0.3,-99,0.5,0.3,0.7,0.0,-99,0.1,0.0,0.2,-99,0.0
25/09/2006,4,0.0,0.0,0.5,0.1,0.5,0.0,0.1,-99,0.2,-99,0.3,-99,0.5,0.4,0.7,0.0,-99,0.2,0.0,0.2,-99,0.0
25/09/2006,5,0.0,0.0,0.5,0.3,1.2,0.2,0.1,-99,0.3,-99,0.5,-99,0.6,1.1,0.9,0.1,-99,0.2,0.1,0.4,-99,0.0
25/09/2006,6,0.2,0.3,0.7,0.9,1.9,0.9,0.4,-99,0.7,-99,1.0,-99,1.1,1.6,1.4,0.5,-99,0.4,0.4,0.7,-99,0.3
25/09/2006,7,0.6,0.7,1.1,1.4,1.7,1.4,0.7,-99,1.3,-99,1.4,-99,1.3,3.6,1.6,0.5,-99,0.5,0.5,0.8,-99,0.9
25/09/2006,8,0.6,0.8,1.0,1.3,1.6,1.5,0.9,-99,1.9,-99,1.2,-99,1.2,3.7,1.8,0.5,-99,0.4,0.6,1.0,-99,1.0
25/09/2006,9,0.5,0.6,1.1,1.2,1.4,1.6,1.0,-99,1.5,-99,1.4,-99,0.9,2.6,1.8,0.4,-99,0.5,0.5,0.8,-99,0.9
25/09/2006,10,0.3,0.2,0.6,0.6,1.4,1.3,0.8,-99,1.0,-99,1.2,-99,0.8,1.7,1.5,0.3,-99,0.3,0.2,-99,-99,0.8
25/09/2006,11,0.4,0.2,0.7,0.7,1.5,0.7,0.5,-99,0.9,-99,1.0,-99,0.8,1.0,1.8,0.2,-99,0.2,0.2,-99,-99,0.4
25/09/2006,12,0.2,0.4,0.7,1.0,1.0,0.6,0.8,-99,1.2,-99,1.3,-99,0.7,1.7,1.7,0.1,-99,0.2,0.1,1.1,-99,0.5
25/09/2006,13,0.4,0.3,0.7,1.1,0.7,0.8,0.8,-99,0.7,-99,1.1,-99,0.8,1.0,2.2,0.2,-99,0.3,0.0,0.6,-99,0.6
25/09/2006,14,0.7,0.4,0.9,1.2,0.8,1.3,0.6,-99,0.7,-99,1.4,-99,1.1,1.0,2.1,0.3,-99,0.4,0.1,1.0,-99,0.5
25/09/2006,15,1.1,0.9,1.0,0.6,1.5,0.9,0.6,-99,-99,-99,1.1,-99,1.7,0.9,2.2,0.4,-99,0.5,0.9,2.1,-99,0.3
25/09/2006,16,0.8,0.9,1.1,1.3,1.7,0.8,0.2,-99,-99,-99,0.9,-99,1.7,0.8,1.8,0.6,-99,0.5,0.7,2.3,-99,0.2
25/09/2006,17,0.7,0.6,0.7,1.1,1.8,1.3,0.3,-99,0.9,-99,0.9,-99,1.4,0.8,1.8,0.3,-99,0.4,0.2,1.5,-99,0.0
25/09/2006,18,0.6,0.6,0.9,1.4,1.6,1.7,0.5,-99,1.2,-99,1.2,-99,1.1,1.7,1.9,0.3,-99,0.5,0.5,1.1,-99,0.3
25/09/2006,19,0.9,0.8,1.4,1.5,1.5,0.8,0.8,-99,1.4,-99,1.5,-99,1.0,1.7,1.6,0.5,-99,0.4,0.6,0.9,-99,0.9
25/09/2006,20,0.5,1.0,1.0,0.8,1.2,0.4,1.1,-99,1.7,-99,0.9,-99,0.7,1.4,1.6,0.3,-99,0.4,0.4,0.9,-99,0.7
25/09/2006,21,0.2,0.3,0.9,0.6,1.1,0.4,1.0,-99,1.3,-99,0.8,-99,0.6,1.5,1.2,0.3,-99,0.5,0.3,0.6,-99,0.5
25/09/2006,22,0.1,0.3,0.7,0.8,1.0,0.3,0.6,-99,1.0,-99,0.8,-99,0.8,1.1,1.3,0.2,-99,0.4,0.3,0.7,-99,0.2
25/09/2006,23,0.2,0.1,0.6,0.5,0.7,0.2,0.4,-99,0.7,-99,0.5,-99,0.7,1.0,1.1,0.1,-99,0.3,0.2,0.5,-99,0.3
25/09/2006,24,0.0,0.0,0.5,0.3,0.5,0.1,0.2,-99,0.5,-99,0.4,-99,0.6,0.7,1.0,0.0,-99,0.2,0.1,0.4,-99,0.0
26/09/2006,1,0.0,0.0,0.5,0.1,0.5,0.0,0.2,-99,0.4,-99,0.5,-99,0.5,0.5,1.1,0.0,-99,0.2,0.0,0.3,-99,0.0
26/09/2006,2,0.0,0.0,0.5,0.0,0.5,0.0,0.1,-99,0.4,-99,0.5,-99,0.5,0.4,0.9,0.0,-99,0.1,0.0,0.2,-99,0.0
26/09/2006,3,0.0,0.0,0.5,0.0,0.5,0.1,0.1,-99,0.4,-99,0.5,-99,0.5,0.4,0.8,0.0,-99,0.1,0.0,0.2,-99,0.0
26/09/2006,4,0.0,0.0,0.5,0.0,0.6,0.1,0.1,-99,0.4,-99,0.6,-99,0.5,0.5,0.8,0.0,-99,0.1,0.0,0.2,-99,0.0
26/09/2006,5,0.1,0.1,0.5,0.2,1.3,0.3,0.2,-99,0.6,-99,0.6,-99,0.6,1.0,0.9,0.2,-99,0.3,0.1,0.4,-99,0.0
26/09/2006,6,0.4,0.4,1.0,0.9,2.2,1.0,0.5,-99,1.3,-99,0.8,-99,1.2,2.0,1.2,0.7,-99,0.4,0.5,1.1,-99,0.5
26/09/2006,7,0.9,0.8,0.9,1.4,1.8,1.6,0.8,-99,1.7,-99,1.7,-99,1.3,2.9,1.8,0.7,-99,0.4,0.8,1.4,-99,1.2
26/09/2006,8,1.1,1.0,1.1,1.5,2.5,1.8,1.1,-99,2.3,-99,1.5,-99,1.3,3.0,1.8,0.9,-99,0.4,0.7,1.1,-99,1.1
26/09/2006,9,0.9,1.0,1.2,1.7,2.1,1.7,1.1,-99,1.7,-99,1.1,-99,1.1,2.3,1.8,0.8,-99,0.3,0.7,1.2,-99,1.0
26/09/2006,10,0.6,0.5,1.0,1.2,1.6,1.6,0.9,-99,1.3,-99,1.2,-99,-99,1.9,1.8,0.5,-99,0.2,0.4,0.8,-99,0.7
26/09/2006,11,0.4,0.5,1.0,1.1,1.7,1.1,0.7,-99,1.1,-99,1.5,-99,-99,1.6,1.6,0.2,-99,0.2,0.3,0.8,-99,0.7
26/09/2006,12,0.5,0.5,0.9,0.9,1.6,0.8,0.6,-99,1.0,-99,0.7,-99,-99,1.5,1.6,0.2,-99,0.2,0.3,0.8,-99,0.5
26/09/2006,13,0.2,0.4,0.9,0.7,1.4,0.8,0.6,-99,1.0,-99,-99,-99,-99,1.4,1.4,0.2,-99,0.2,0.1,0.6,-99,0.5
26/09/2006,14,0.2,0.3,0.9,0.7,1.3,1.1,0.6,-99,1.3,-99,-99,-99,-99,1.4,1.5,0.2,-99,0.2,0.0,0.5,-99,0.6
26/09/2006,15,0.3,0.3,0.7,0.9,1.2,1.3,0.5,-99,1.0,-99,0.9,-99,-99,1.2,1.4,0.1,-99,0.3,0.0,0.6,-99,0.4
26/09/2006,16,0.3,0.2,0.7,0.6,1.1,1.2,0.5,-99,0.9,-99,1.0,-99,0.2,1.1,1.4,0.2,-99,0.3,0.0,0.6,-99,0.4
26/09/2006,17,0.2,0.2,0.6,0.7,1.1,1.0,0.4,-99,0.8,-99,0.8,-99,0.3,1.1,1.4,0.2,-99,0.3,0.0,0.6,-99,0.4
26/09/2006,18,0.3,0.2,0.6,0.7,1.3,0.9,0.4,-99,0.9,-99,0.9,-99,0.2,1.2,1.4,0.2,-99,0.3,0.1,0.6,-99,0.5
26/09/2006,19,0.6,0.3,0.8,0.9,1.4,0.8,0.5,-99,0.8,-99,1.0,-99,0.3,1.1,1.3,0.2,-99,0.4,0.1,0.4,-99,0.5
26/09/2006,20,0.5,0.3,0.9,0.6,1.3,0.4,0.5,-99,1.0,-99,0.9,-99,0.2,0.9,1.3,0.2,-99,0.4,0.4,0.4,-99,0.4
26/09/2006,21,0.4,0.1,0.8,0.2,1.1,0.5,0.4,-99,0.8,-99,0.9,-99,0.2,0.9,1.2,0.1,-99,0.4,0.3,0.5,-99,0.4
26/09/2006,22,0.3,0.1,0.7,0.3,1.1,0.3,0.4,-99,0.9,-99,0.7,-99,0.3,1.1,1.1,0.1,-99,0.4,0.3,0.5,-99,0.2
26/09/2006,23,0.1,0.0,0.6,0.1,0.9,0.2,0.3,-99,0.7,-99,0.7,-99,0.2,1.0,1.0,0.0,-99,0.3,0.2,0.3,-99,0.2
26/09/2006,24,0.1,0.0,0.5,0.0,0.7,0.1,0.2,-99,0.6,-99,0.6,-99,0.0,0.6,0.9,0.0,-99,0.3,0.0,0.3,-99,0.0
27/09/2006,1,0.0,0.0,0.5,0.0,0.6,0.0,0.2,-99,0.5,-99,0.5,-99,0.0,0.5,1.0,0.1,-99,0.3,0.0,0.2,-99,0.0
27/09/2006,2,0.0,0.0,0.5,0.0,0.6,0.0,0.1,-99,0.4,-99,0.4,-99,0.0,0.4,0.9,0.0,-99,0.2,0.0,0.3,-99,0.0
27/09/2006,3,0.0,0.0,0.5,0.0,0.7,0.0,0.1,-99,0.4,-99,0.4,-99,0.0,0.5,0.8,0.0,-99,0.1,0.0,0.2,-99,0.0
27/09/2006,4,0.0,0.0,0.5,0.0,0.7,0.1,0.1,-99,0.4,-99,0.5,-99,0.0,0.5,0.9,0.0,-99,0.1,0.0,0.2,-99,0.0
27/09/2006,5,0.1,0.2,0.6,0.1,1.3,0.2,0.2,-99,0.7,-99,0.6,-99,0.3,0.7,1.0,0.2,-99,0.2,0.1,0.6,-99,0.0
27/09/2006,6,0.4,0.6,0.8,0.9,2.1,1.0,0.6,-99,1.3,-99,1.4,-99,0.9,1.7,1.5,0.5,-99,0.3,0.5,1.7,-99,0.5
27/09/2006,7,0.9,1.4,2.9,1.6,1.4,1.8,1.3,-99,1.9,-99,2.2,-99,1.5,2.6,2.3,0.8,-99,0.5,1.0,2.4,-99,1.4
27/09/2006,8,1.4,1.8,2.1,2.4,2.0,1.9,1.7,-99,2.5,-99,2.5,-99,1.8,2.7,2.5,1.0,-99,0.5,1.4,2.1,-99,1.7
27/09/2006,9,0.8,1.1,0.8,1.4,1.9,0.8,0.6,-99,1.5,-99,1.8,-99,0.9,2.0,1.9,0.8,-99,0.3,0.9,1.1,-99,0.9
27/09/2006,10,0.9,0.6,0.8,1.4,1.7,1.1,0.8,-99,1.3,-99,1.8,-99,0.9,2.2,1.7,0.5,-99,0.3,0.5,0.9,-99,0.7
27/09/2006,11,0.9,0.6,1.6,-99,1.8,1.2,1.1,-99,1.3,-99,1.9,-99,0.9,1.6,1.8,0.4,-99,0.2,0.3,0.8,-99,0.8
